cp,city,age,year,total
50008,Alagón,28 años,2020,73
50008,Alagón,29 años,2020,89
50008,Alagón,30 años,2020,69
50008,Alagón,31 años,2020,84
50008,Alagón,32 años,2020,88
50008,Alagón,33 años,2020,110
50008,Alagón,34 años,2020,86
50008,Alagón,35 años,2020,94
50008,Alagón,36 años,2020,88
50008,Alagón,37 años,2020,109
50008,Alagón,38 años,2020,109
50008,Alagón,39 años,2020,131
50008,Alagón,40 años,2020,91
50009,Alarba,19 años,2020,1
50009,Alarba,20 años,2020,1
50009,Alarba,21 años,2020,1
50009,Alarba,22 años,2020,1
50009,Alarba,23 años,2020,1
50009,Alarba,24 años,2020,0.0
50009,Alarba,25 años,2020,1
50009,Alarba,26 años,2020,3
50009,Alarba,27 años,2020,1
50009,Alarba,28 años,2020,1
50009,Alarba,29 años,2020,0.0
50009,Alarba,30 años,2020,1
50009,Alarba,31 años,2020,2
50009,Alarba,32 años,2020,0.0
50009,Alarba,33 años,2020,5
50009,Alarba,34 años,2020,2
50009,Alarba,35 años,2020,0.0
50009,Alarba,36 años,2020,1
50009,Alarba,37 años,2020,3
50009,Alarba,38 años,2020,0.0
50009,Alarba,39 años,2020,1
50009,Alarba,40 años,2020,2
50010,Alberite de San Juan,19 años,2020,0.0
50010,Alberite de San Juan,20 años,2020,0.0
50010,Alberite de San Juan,21 años,2020,1
50010,Alberite de San Juan,22 años,2020,0.0
50010,Alberite de San Juan,23 años,2020,1
50010,Alberite de San Juan,24 años,2020,0.0
50010,Alberite de San Juan,25 años,2020,1
50010,Alberite de San Juan,26 años,2020,1
50010,Alberite de San Juan,27 años,2020,1
50010,Alberite de San Juan,28 años,2020,2
50010,Alberite de San Juan,29 años,2020,1
50010,Alberite de San Juan,30 años,2020,1
50010,Alberite de San Juan,31 años,2020,1
50010,Alberite de San Juan,32 años,2020,1
50010,Alberite de San Juan,33 años,2020,0.0
50010,Alberite de San Juan,34 años,2020,0.0
50010,Alberite de San Juan,35 años,2020,0.0
50010,Alberite de San Juan,36 años,2020,0.0
50010,Alberite de San Juan,37 años,2020,0.0
50010,Alberite de San Juan,38 años,2020,0.0
50010,Alberite de San Juan,39 años,2020,0.0
50010,Alberite de San Juan,40 años,2020,0.0
50011,Albeta,19 años,2020,2
50011,Albeta,20 años,2020,1
50011,Albeta,21 años,2020,1
50011,Albeta,22 años,2020,1
50011,Albeta,23 años,2020,1
50011,Albeta,24 años,2020,1
50011,Albeta,25 años,2020,2
50011,Albeta,26 años,2020,0.0
50011,Albeta,27 años,2020,0.0
50011,Albeta,28 años,2020,1
50011,Albeta,29 años,2020,2
50011,Albeta,30 años,2020,3
50011,Albeta,31 años,2020,4
50011,Albeta,32 años,2020,3
50011,Albeta,33 años,2020,0.0
50011,Albeta,34 años,2020,0.0
50011,Albeta,35 años,2020,2
50011,Albeta,36 años,2020,3
50011,Albeta,37 años,2020,3
50011,Albeta,38 años,2020,1
50011,Albeta,39 años,2020,3
50011,Albeta,40 años,2020,1
50012,Alborge,19 años,2020,1
50012,Alborge,20 años,2020,0.0
50012,Alborge,21 años,2020,1
50012,Alborge,22 años,2020,2
50012,Alborge,23 años,2020,2
50012,Alborge,24 años,2020,1
50012,Alborge,25 años,2020,0.0
50012,Alborge,26 años,2020,0.0
50012,Alborge,27 años,2020,1
50012,Alborge,28 años,2020,1
50012,Alborge,29 años,2020,1
50012,Alborge,30 años,2020,1
50012,Alborge,31 años,2020,0.0
50012,Alborge,32 años,2020,0.0
50012,Alborge,33 años,2020,5
50012,Alborge,34 años,2020,0.0
50012,Alborge,35 años,2020,1
50012,Alborge,36 años,2020,0.0
50012,Alborge,37 años,2020,3
50012,Alborge,38 años,2020,2
50012,Alborge,39 años,2020,2
50012,Alborge,40 años,2020,2
50013,Alcalá de Ebro,19 años,2020,1
50013,Alcalá de Ebro,20 años,2020,0.0
50013,Alcalá de Ebro,21 años,2020,2
50013,Alcalá de Ebro,22 años,2020,2
50013,Alcalá de Ebro,23 años,2020,0.0
50013,Alcalá de Ebro,24 años,2020,3
50013,Alcalá de Ebro,25 años,2020,3
50013,Alcalá de Ebro,26 años,2020,6
50013,Alcalá de Ebro,27 años,2020,2
50013,Alcalá de Ebro,28 años,2020,2
50013,Alcalá de Ebro,29 años,2020,2
50013,Alcalá de Ebro,30 años,2020,0.0
50013,Alcalá de Ebro,31 años,2020,5
50013,Alcalá de Ebro,32 años,2020,1
50013,Alcalá de Ebro,33 años,2020,0.0
50013,Alcalá de Ebro,34 años,2020,3
50013,Alcalá de Ebro,35 años,2020,3
50013,Alcalá de Ebro,36 años,2020,2
50013,Alcalá de Ebro,37 años,2020,1
50013,Alcalá de Ebro,38 años,2020,1
50013,Alcalá de Ebro,39 años,2020,4
50013,Alcalá de Ebro,40 años,2020,0.0
50014,Alcalá de Moncayo,19 años,2020,0.0
50014,Alcalá de Moncayo,20 años,2020,1
50014,Alcalá de Moncayo,21 años,2020,1
50014,Alcalá de Moncayo,22 años,2020,0.0
50014,Alcalá de Moncayo,23 años,2020,0.0
50014,Alcalá de Moncayo,24 años,2020,2
50014,Alcalá de Moncayo,25 años,2020,1
50014,Alcalá de Moncayo,26 años,2020,0.0
50014,Alcalá de Moncayo,27 años,2020,3
50014,Alcalá de Moncayo,28 años,2020,0.0
50014,Alcalá de Moncayo,29 años,2020,0.0
50014,Alcalá de Moncayo,30 años,2020,0.0
50014,Alcalá de Moncayo,31 años,2020,0.0
50014,Alcalá de Moncayo,32 años,2020,0.0
50014,Alcalá de Moncayo,33 años,2020,3
50014,Alcalá de Moncayo,34 años,2020,2
50014,Alcalá de Moncayo,35 años,2020,0.0
50014,Alcalá de Moncayo,36 años,2020,1
50014,Alcalá de Moncayo,37 años,2020,2
50014,Alcalá de Moncayo,38 años,2020,0.0
50014,Alcalá de Moncayo,39 años,2020,1
50014,Alcalá de Moncayo,40 años,2020,6
50015,Alconchel de Ariza,19 años,2020,0.0
50015,Alconchel de Ariza,20 años,2020,0.0
50015,Alconchel de Ariza,21 años,2020,0.0
50015,Alconchel de Ariza,22 años,2020,0.0
50015,Alconchel de Ariza,23 años,2020,0.0
50015,Alconchel de Ariza,24 años,2020,0.0
50015,Alconchel de Ariza,25 años,2020,0.0
50015,Alconchel de Ariza,26 años,2020,0.0
50015,Alconchel de Ariza,27 años,2020,0.0
50015,Alconchel de Ariza,28 años,2020,1
50015,Alconchel de Ariza,29 años,2020,0.0
50015,Alconchel de Ariza,30 años,2020,1
50015,Alconchel de Ariza,31 años,2020,0.0
50015,Alconchel de Ariza,32 años,2020,0.0
50015,Alconchel de Ariza,33 años,2020,0.0
50015,Alconchel de Ariza,34 años,2020,0.0
50015,Alconchel de Ariza,35 años,2020,0.0
50015,Alconchel de Ariza,36 años,2020,0.0
50015,Alconchel de Ariza,37 años,2020,1
50015,Alconchel de Ariza,38 años,2020,1
50015,Alconchel de Ariza,39 años,2020,0.0
50015,Alconchel de Ariza,40 años,2020,0.0
50016,Aldehuela de Liestos,19 años,2020,0.0
50016,Aldehuela de Liestos,20 años,2020,0.0
50016,Aldehuela de Liestos,21 años,2020,0.0
50016,Aldehuela de Liestos,22 años,2020,0.0
50016,Aldehuela de Liestos,23 años,2020,0.0
50016,Aldehuela de Liestos,24 años,2020,2
50016,Aldehuela de Liestos,25 años,2020,0.0
50016,Aldehuela de Liestos,26 años,2020,0.0
50016,Aldehuela de Liestos,27 años,2020,0.0
50016,Aldehuela de Liestos,28 años,2020,0.0
50016,Aldehuela de Liestos,29 años,2020,0.0
50016,Aldehuela de Liestos,30 años,2020,0.0
50016,Aldehuela de Liestos,31 años,2020,2
50016,Aldehuela de Liestos,32 años,2020,0.0
50016,Aldehuela de Liestos,33 años,2020,1
50016,Aldehuela de Liestos,34 años,2020,0.0
50016,Aldehuela de Liestos,35 años,2020,1
50016,Aldehuela de Liestos,36 años,2020,0.0
50016,Aldehuela de Liestos,37 años,2020,0.0
50016,Aldehuela de Liestos,38 años,2020,2
50016,Aldehuela de Liestos,39 años,2020,0.0
50016,Aldehuela de Liestos,40 años,2020,0.0
50017,Alfajarín,19 años,2020,21
50017,Alfajarín,20 años,2020,18
50017,Alfajarín,21 años,2020,20
50017,Alfajarín,22 años,2020,21
50017,Alfajarín,23 años,2020,15
50017,Alfajarín,24 años,2020,13
50017,Alfajarín,25 años,2020,20
50017,Alfajarín,26 años,2020,21
50017,Alfajarín,27 años,2020,22
50017,Alfajarín,28 años,2020,17
50017,Alfajarín,29 años,2020,17
50017,Alfajarín,30 años,2020,21
50017,Alfajarín,31 años,2020,25
50017,Alfajarín,32 años,2020,24
50017,Alfajarín,33 años,2020,22
50017,Alfajarín,34 años,2020,28
50017,Alfajarín,35 años,2020,29
50017,Alfajarín,36 años,2020,30
50017,Alfajarín,37 años,2020,33
50017,Alfajarín,38 años,2020,50
50017,Alfajarín,39 años,2020,33
50017,Alfajarín,40 años,2020,51
50018,Alfamén,19 años,2020,22
50018,Alfamén,20 años,2020,10
50018,Alfamén,21 años,2020,11
50018,Alfamén,22 años,2020,9
50018,Alfamén,23 años,2020,15
50018,Alfamén,24 años,2020,21
50018,Alfamén,25 años,2020,14
50018,Alfamén,26 años,2020,18
50018,Alfamén,27 años,2020,24
50018,Alfamén,28 años,2020,21
50018,Alfamén,29 años,2020,28
50018,Alfamén,30 años,2020,14
50018,Alfamén,31 años,2020,24
50018,Alfamén,32 años,2020,25
50018,Alfamén,33 años,2020,16
50018,Alfamén,34 años,2020,16
50018,Alfamén,35 años,2020,19
50018,Alfamén,36 años,2020,20
50018,Alfamén,37 años,2020,24
50018,Alfamén,38 años,2020,21
50018,Alfamén,39 años,2020,19
50018,Alfamén,40 años,2020,20
50019,Alforque,19 años,2020,0.0
50019,Alforque,20 años,2020,2
50019,Alforque,21 años,2020,0.0
50019,Alforque,22 años,2020,0.0
50019,Alforque,23 años,2020,1
50019,Alforque,24 años,2020,0.0
50019,Alforque,25 años,2020,1
50019,Alforque,26 años,2020,1
50019,Alforque,27 años,2020,0.0
50019,Alforque,28 años,2020,1
50019,Alforque,29 años,2020,0.0
50019,Alforque,30 años,2020,1
50019,Alforque,31 años,2020,1
50019,Alforque,32 años,2020,0.0
50019,Alforque,33 años,2020,0.0
50019,Alforque,34 años,2020,0.0
50019,Alforque,35 años,2020,0.0
50019,Alforque,36 años,2020,1
50019,Alforque,37 años,2020,0.0
50019,Alforque,38 años,2020,1
50019,Alforque,39 años,2020,0.0
50019,Alforque,40 años,2020,0.0
50020,Alhama de Aragón,19 años,2020,16
50020,Alhama de Aragón,20 años,2020,10
50020,Alhama de Aragón,21 años,2020,11
50020,Alhama de Aragón,22 años,2020,16
50020,Alhama de Aragón,23 años,2020,9
50020,Alhama de Aragón,24 años,2020,12
50020,Alhama de Aragón,25 años,2020,10
50020,Alhama de Aragón,26 años,2020,11
50020,Alhama de Aragón,27 años,2020,10
50020,Alhama de Aragón,28 años,2020,13
50020,Alhama de Aragón,29 años,2020,9
50020,Alhama de Aragón,30 años,2020,6
50020,Alhama de Aragón,31 años,2020,7
50020,Alhama de Aragón,32 años,2020,10
50020,Alhama de Aragón,33 años,2020,8
50020,Alhama de Aragón,34 años,2020,7
50020,Alhama de Aragón,35 años,2020,2
50020,Alhama de Aragón,36 años,2020,14
50020,Alhama de Aragón,37 años,2020,10
50020,Alhama de Aragón,38 años,2020,15
50020,Alhama de Aragón,39 años,2020,18
50020,Alhama de Aragón,40 años,2020,17
50021,Almochuel,19 años,2020,0.0
50021,Almochuel,20 años,2020,0.0
50021,Almochuel,21 años,2020,0.0
50021,Almochuel,22 años,2020,0.0
50021,Almochuel,23 años,2020,0.0
50021,Almochuel,24 años,2020,0.0
50021,Almochuel,25 años,2020,0.0
50021,Almochuel,26 años,2020,0.0
50021,Almochuel,27 años,2020,0.0
50021,Almochuel,28 años,2020,0.0
50021,Almochuel,29 años,2020,0.0
50021,Almochuel,30 años,2020,0.0
50021,Almochuel,31 años,2020,1
50021,Almochuel,32 años,2020,0.0
50021,Almochuel,33 años,2020,0.0
50021,Almochuel,34 años,2020,0.0
50021,Almochuel,35 años,2020,0.0
50021,Almochuel,36 años,2020,1
50021,Almochuel,37 años,2020,2
50021,Almochuel,38 años,2020,0.0
50021,Almochuel,39 años,2020,0.0
50021,Almochuel,40 años,2020,0.0
50022,Almolda La,19 años,2020,5
50022,Almolda La,20 años,2020,5
50022,Almolda La,21 años,2020,9
50022,Almolda La,22 años,2020,4
50022,Almolda La,23 años,2020,6
50022,Almolda La,24 años,2020,8
50022,Almolda La,25 años,2020,3
50022,Almolda La,26 años,2020,8
50022,Almolda La,27 años,2020,8
50022,Almolda La,28 años,2020,5
50022,Almolda La,29 años,2020,2
50022,Almolda La,30 años,2020,2
50022,Almolda La,31 años,2020,8
50022,Almolda La,32 años,2020,4
50022,Almolda La,33 años,2020,2
50022,Almolda La,34 años,2020,7
50022,Almolda La,35 años,2020,10
50022,Almolda La,36 años,2020,7
50022,Almolda La,37 años,2020,5
50022,Almolda La,38 años,2020,7
50022,Almolda La,39 años,2020,7
50022,Almolda La,40 años,2020,6
50023,Almonacid de la Cuba,19 años,2020,4
50023,Almonacid de la Cuba,20 años,2020,1
50023,Almonacid de la Cuba,21 años,2020,2
50023,Almonacid de la Cuba,22 años,2020,1
50023,Almonacid de la Cuba,23 años,2020,0.0
50023,Almonacid de la Cuba,24 años,2020,2
50023,Almonacid de la Cuba,25 años,2020,1
50023,Almonacid de la Cuba,26 años,2020,2
50023,Almonacid de la Cuba,27 años,2020,2
50023,Almonacid de la Cuba,28 años,2020,2
50023,Almonacid de la Cuba,29 años,2020,3
50023,Almonacid de la Cuba,30 años,2020,3
50023,Almonacid de la Cuba,31 años,2020,3
50023,Almonacid de la Cuba,32 años,2020,0.0
50023,Almonacid de la Cuba,33 años,2020,1
50023,Almonacid de la Cuba,34 años,2020,3
50023,Almonacid de la Cuba,35 años,2020,2
50023,Almonacid de la Cuba,36 años,2020,1
50023,Almonacid de la Cuba,37 años,2020,1
50023,Almonacid de la Cuba,38 años,2020,1
50023,Almonacid de la Cuba,39 años,2020,2
50023,Almonacid de la Cuba,40 años,2020,1
50024,Almonacid de la Sierra,19 años,2020,2
50024,Almonacid de la Sierra,20 años,2020,12
50024,Almonacid de la Sierra,21 años,2020,7
50024,Almonacid de la Sierra,22 años,2020,7
50024,Almonacid de la Sierra,23 años,2020,7
50024,Almonacid de la Sierra,24 años,2020,5
50024,Almonacid de la Sierra,25 años,2020,3
50024,Almonacid de la Sierra,26 años,2020,9
50024,Almonacid de la Sierra,27 años,2020,10
50024,Almonacid de la Sierra,28 años,2020,5
50024,Almonacid de la Sierra,29 años,2020,9
50024,Almonacid de la Sierra,30 años,2020,2
50024,Almonacid de la Sierra,31 años,2020,13
50024,Almonacid de la Sierra,32 años,2020,8
50024,Almonacid de la Sierra,33 años,2020,12
50024,Almonacid de la Sierra,34 años,2020,5
50024,Almonacid de la Sierra,35 años,2020,14
50024,Almonacid de la Sierra,36 años,2020,8
50024,Almonacid de la Sierra,37 años,2020,13
50024,Almonacid de la Sierra,38 años,2020,11
50024,Almonacid de la Sierra,39 años,2020,9
50024,Almonacid de la Sierra,40 años,2020,15
50025,Almunia de Doña Godina La,19 años,2020,79
50025,Almunia de Doña Godina La,20 años,2020,105
50025,Almunia de Doña Godina La,21 años,2020,105
50025,Almunia de Doña Godina La,22 años,2020,82
50025,Almunia de Doña Godina La,23 años,2020,92
50025,Almunia de Doña Godina La,24 años,2020,100
50025,Almunia de Doña Godina La,25 años,2020,91
50025,Almunia de Doña Godina La,26 años,2020,83
50025,Almunia de Doña Godina La,27 años,2020,90
50025,Almunia de Doña Godina La,28 años,2020,88
50025,Almunia de Doña Godina La,29 años,2020,91
50025,Almunia de Doña Godina La,30 años,2020,96
50025,Almunia de Doña Godina La,31 años,2020,93
50025,Almunia de Doña Godina La,32 años,2020,90
50025,Almunia de Doña Godina La,33 años,2020,110
50025,Almunia de Doña Godina La,34 años,2020,103
50025,Almunia de Doña Godina La,35 años,2020,117
50025,Almunia de Doña Godina La,36 años,2020,96
50025,Almunia de Doña Godina La,37 años,2020,110
50025,Almunia de Doña Godina La,38 años,2020,131
50025,Almunia de Doña Godina La,39 años,2020,136
50025,Almunia de Doña Godina La,40 años,2020,125
50026,Alpartir,19 años,2020,5
50026,Alpartir,20 años,2020,5
50026,Alpartir,21 años,2020,8
50026,Alpartir,22 años,2020,6
50026,Alpartir,23 años,2020,4
50026,Alpartir,24 años,2020,7
50026,Alpartir,25 años,2020,2
50026,Alpartir,26 años,2020,7
50026,Alpartir,27 años,2020,8
50026,Alpartir,28 años,2020,4
50026,Alpartir,29 años,2020,5
50026,Alpartir,30 años,2020,10
50026,Alpartir,31 años,2020,7
50026,Alpartir,32 años,2020,5
50026,Alpartir,33 años,2020,3
50026,Alpartir,34 años,2020,6
50026,Alpartir,35 años,2020,7
50026,Alpartir,36 años,2020,7
50026,Alpartir,37 años,2020,7
50026,Alpartir,38 años,2020,11
50026,Alpartir,39 años,2020,10
50026,Alpartir,40 años,2020,5
50027,Ambel,19 años,2020,3
50027,Ambel,20 años,2020,0.0
50027,Ambel,21 años,2020,4
50027,Ambel,22 años,2020,0.0
50027,Ambel,23 años,2020,3
50027,Ambel,24 años,2020,1
50027,Ambel,25 años,2020,0.0
50027,Ambel,26 años,2020,0.0
50027,Ambel,27 años,2020,0.0
50027,Ambel,28 años,2020,2
50027,Ambel,29 años,2020,3
50027,Ambel,30 años,2020,1
50027,Ambel,31 años,2020,2
50027,Ambel,32 años,2020,0.0
50027,Ambel,33 años,2020,5
50027,Ambel,34 años,2020,2
50027,Ambel,35 años,2020,2
50027,Ambel,36 años,2020,5
50027,Ambel,37 años,2020,3
50027,Ambel,38 años,2020,2
50027,Ambel,39 años,2020,5
50027,Ambel,40 años,2020,4
50028,Anento,19 años,2020,1
50028,Anento,20 años,2020,0.0
50028,Anento,21 años,2020,0.0
50028,Anento,22 años,2020,0.0
50028,Anento,23 años,2020,1
50028,Anento,24 años,2020,1
50028,Anento,25 años,2020,1
50028,Anento,26 años,2020,1
50028,Anento,27 años,2020,1
50028,Anento,28 años,2020,1
50028,Anento,29 años,2020,4
50028,Anento,30 años,2020,2
50028,Anento,31 años,2020,1
50028,Anento,32 años,2020,0.0
50028,Anento,33 años,2020,2
50028,Anento,34 años,2020,0.0
50028,Anento,35 años,2020,0.0
50028,Anento,36 años,2020,0.0
50028,Anento,37 años,2020,3
50028,Anento,38 años,2020,2
50028,Anento,39 años,2020,0.0
50028,Anento,40 años,2020,1
50029,Aniñón,19 años,2020,7
50029,Aniñón,20 años,2020,7
50029,Aniñón,21 años,2020,12
50029,Aniñón,22 años,2020,6
50029,Aniñón,23 años,2020,9
50029,Aniñón,24 años,2020,6
50029,Aniñón,25 años,2020,13
50029,Aniñón,26 años,2020,13
50029,Aniñón,27 años,2020,7
50029,Aniñón,28 años,2020,9
50029,Aniñón,29 años,2020,8
50029,Aniñón,30 años,2020,8
50029,Aniñón,31 años,2020,7
50029,Aniñón,32 años,2020,8
50029,Aniñón,33 años,2020,8
50029,Aniñón,34 años,2020,1
50029,Aniñón,35 años,2020,3
50029,Aniñón,36 años,2020,3
50029,Aniñón,37 años,2020,6
50029,Aniñón,38 años,2020,4
50029,Aniñón,39 años,2020,5
50029,Aniñón,40 años,2020,4
50030,Añón de Moncayo,19 años,2020,0.0
50030,Añón de Moncayo,20 años,2020,2
50030,Añón de Moncayo,21 años,2020,2
50030,Añón de Moncayo,22 años,2020,2
50030,Añón de Moncayo,23 años,2020,0.0
50030,Añón de Moncayo,24 años,2020,2
50030,Añón de Moncayo,25 años,2020,1
50030,Añón de Moncayo,26 años,2020,1
50030,Añón de Moncayo,27 años,2020,3
50030,Añón de Moncayo,28 años,2020,3
50030,Añón de Moncayo,29 años,2020,0.0
50030,Añón de Moncayo,30 años,2020,0.0
50030,Añón de Moncayo,31 años,2020,0.0
50030,Añón de Moncayo,32 años,2020,2
50030,Añón de Moncayo,33 años,2020,1
50030,Añón de Moncayo,34 años,2020,4
50030,Añón de Moncayo,35 años,2020,2
50030,Añón de Moncayo,36 años,2020,2
50030,Añón de Moncayo,37 años,2020,2
50030,Añón de Moncayo,38 años,2020,1
50030,Añón de Moncayo,39 años,2020,3
50030,Añón de Moncayo,40 años,2020,2
50031,Aranda de Moncayo,19 años,2020,1
50031,Aranda de Moncayo,20 años,2020,0.0
50031,Aranda de Moncayo,21 años,2020,1
50031,Aranda de Moncayo,22 años,2020,0.0
50031,Aranda de Moncayo,23 años,2020,0.0
50031,Aranda de Moncayo,24 años,2020,1
50031,Aranda de Moncayo,25 años,2020,4
50031,Aranda de Moncayo,26 años,2020,1
50031,Aranda de Moncayo,27 años,2020,3
50031,Aranda de Moncayo,28 años,2020,0.0
50031,Aranda de Moncayo,29 años,2020,1
50031,Aranda de Moncayo,30 años,2020,0.0
50031,Aranda de Moncayo,31 años,2020,1
50031,Aranda de Moncayo,32 años,2020,2
50031,Aranda de Moncayo,33 años,2020,3
50031,Aranda de Moncayo,34 años,2020,0.0
50031,Aranda de Moncayo,35 años,2020,5
50031,Aranda de Moncayo,36 años,2020,1
50031,Aranda de Moncayo,37 años,2020,1
50031,Aranda de Moncayo,38 años,2020,0.0
50031,Aranda de Moncayo,39 años,2020,1
50031,Aranda de Moncayo,40 años,2020,2
50032,Arándiga,19 años,2020,2
50032,Arándiga,20 años,2020,1
50032,Arándiga,21 años,2020,1
50032,Arándiga,22 años,2020,0.0
50032,Arándiga,23 años,2020,6
50032,Arándiga,24 años,2020,2
50032,Arándiga,25 años,2020,2
50032,Arándiga,26 años,2020,2
50032,Arándiga,27 años,2020,3
50032,Arándiga,28 años,2020,2
50032,Arándiga,29 años,2020,1
50032,Arándiga,30 años,2020,2
50032,Arándiga,31 años,2020,4
50032,Arándiga,32 años,2020,3
50032,Arándiga,33 años,2020,2
50032,Arándiga,34 años,2020,2
50032,Arándiga,35 años,2020,3
