cp,city,age,year,total
50074,Caspe,1 año,2016,110
50074,Caspe,2 años,2016,94
50074,Caspe,3 años,2016,102
50074,Caspe,4 años,2016,105
50074,Caspe,5 años,2016,95
50074,Caspe,6 años,2016,104
50074,Caspe,7 años,2016,103
50074,Caspe,8 años,2016,92
50074,Caspe,9 años,2016,107
50074,Caspe,10 años,2016,91
50074,Caspe,11 años,2016,106
50074,Caspe,12 años,2016,82
50074,Caspe,13 años,2016,92
50074,Caspe,14 años,2016,106
50074,Caspe,15 años,2016,81
50074,Caspe,16 años,2016,86
50074,Caspe,17 años,2016,97
50074,Caspe,18 años,2016,99
50075,Castejón de Alarba,0 años,2016,0.0
50075,Castejón de Alarba,1 año,2016,1
50075,Castejón de Alarba,2 años,2016,0.0
50075,Castejón de Alarba,3 años,2016,1
50075,Castejón de Alarba,4 años,2016,0.0
50075,Castejón de Alarba,5 años,2016,0.0
50075,Castejón de Alarba,6 años,2016,0.0
50075,Castejón de Alarba,7 años,2016,0.0
50075,Castejón de Alarba,8 años,2016,0.0
50075,Castejón de Alarba,9 años,2016,0.0
50075,Castejón de Alarba,10 años,2016,0.0
50075,Castejón de Alarba,11 años,2016,0.0
50075,Castejón de Alarba,12 años,2016,0.0
50075,Castejón de Alarba,13 años,2016,0.0
50075,Castejón de Alarba,14 años,2016,0.0
50075,Castejón de Alarba,15 años,2016,1
50075,Castejón de Alarba,16 años,2016,0.0
50075,Castejón de Alarba,17 años,2016,0.0
50075,Castejón de Alarba,18 años,2016,0.0
50076,Castejón de las Armas,0 años,2016,0.0
50076,Castejón de las Armas,1 año,2016,0.0
50076,Castejón de las Armas,2 años,2016,0.0
50076,Castejón de las Armas,3 años,2016,0.0
50076,Castejón de las Armas,4 años,2016,0.0
50076,Castejón de las Armas,5 años,2016,0.0
50076,Castejón de las Armas,6 años,2016,0.0
50076,Castejón de las Armas,7 años,2016,0.0
50076,Castejón de las Armas,8 años,2016,1
50076,Castejón de las Armas,9 años,2016,0.0
50076,Castejón de las Armas,10 años,2016,1
50076,Castejón de las Armas,11 años,2016,1
50076,Castejón de las Armas,12 años,2016,0.0
50076,Castejón de las Armas,13 años,2016,1
50076,Castejón de las Armas,14 años,2016,0.0
50076,Castejón de las Armas,15 años,2016,0.0
50076,Castejón de las Armas,16 años,2016,0.0
50076,Castejón de las Armas,17 años,2016,0.0
50076,Castejón de las Armas,18 años,2016,0.0
50077,Castejón de Valdejasa,0 años,2016,0.0
50077,Castejón de Valdejasa,1 año,2016,1
50077,Castejón de Valdejasa,2 años,2016,1
50077,Castejón de Valdejasa,3 años,2016,0.0
50077,Castejón de Valdejasa,4 años,2016,0.0
50077,Castejón de Valdejasa,5 años,2016,0.0
50077,Castejón de Valdejasa,6 años,2016,0.0
50077,Castejón de Valdejasa,7 años,2016,0.0
50077,Castejón de Valdejasa,8 años,2016,1
50077,Castejón de Valdejasa,9 años,2016,0.0
50077,Castejón de Valdejasa,10 años,2016,0.0
50077,Castejón de Valdejasa,11 años,2016,0.0
50077,Castejón de Valdejasa,12 años,2016,1
50077,Castejón de Valdejasa,13 años,2016,0.0
50077,Castejón de Valdejasa,14 años,2016,0.0
50077,Castejón de Valdejasa,15 años,2016,1
50077,Castejón de Valdejasa,16 años,2016,0.0
50077,Castejón de Valdejasa,17 años,2016,0.0
50077,Castejón de Valdejasa,18 años,2016,0.0
50078,Castiliscar,0 años,2016,1
50078,Castiliscar,1 año,2016,1
50078,Castiliscar,2 años,2016,0.0
50078,Castiliscar,3 años,2016,1
50078,Castiliscar,4 años,2016,2
50078,Castiliscar,5 años,2016,3
50078,Castiliscar,6 años,2016,2
50078,Castiliscar,7 años,2016,0.0
50078,Castiliscar,8 años,2016,1
50078,Castiliscar,9 años,2016,2
50078,Castiliscar,10 años,2016,1
50078,Castiliscar,11 años,2016,0.0
50078,Castiliscar,12 años,2016,1
50078,Castiliscar,13 años,2016,1
50078,Castiliscar,14 años,2016,0.0
50078,Castiliscar,15 años,2016,0.0
50078,Castiliscar,16 años,2016,1
50078,Castiliscar,17 años,2016,3
50078,Castiliscar,18 años,2016,1
50079,Cervera de la Cañada,0 años,2016,1
50079,Cervera de la Cañada,1 año,2016,1
50079,Cervera de la Cañada,2 años,2016,1
50079,Cervera de la Cañada,3 años,2016,5
50079,Cervera de la Cañada,4 años,2016,4
50079,Cervera de la Cañada,5 años,2016,0.0
50079,Cervera de la Cañada,6 años,2016,3
50079,Cervera de la Cañada,7 años,2016,3
50079,Cervera de la Cañada,8 años,2016,4
50079,Cervera de la Cañada,9 años,2016,1
50079,Cervera de la Cañada,10 años,2016,3
50079,Cervera de la Cañada,11 años,2016,1
50079,Cervera de la Cañada,12 años,2016,3
50079,Cervera de la Cañada,13 años,2016,2
50079,Cervera de la Cañada,14 años,2016,4
50079,Cervera de la Cañada,15 años,2016,0.0
50079,Cervera de la Cañada,16 años,2016,2
50079,Cervera de la Cañada,17 años,2016,2
50079,Cervera de la Cañada,18 años,2016,1
50080,Cerveruela,0 años,2016,0.0
50080,Cerveruela,1 año,2016,1
50080,Cerveruela,2 años,2016,0.0
50080,Cerveruela,3 años,2016,0.0
50080,Cerveruela,4 años,2016,0.0
50080,Cerveruela,5 años,2016,0.0
50080,Cerveruela,6 años,2016,1
50080,Cerveruela,7 años,2016,0.0
50080,Cerveruela,8 años,2016,0.0
50080,Cerveruela,9 años,2016,0.0
50080,Cerveruela,10 años,2016,0.0
50080,Cerveruela,11 años,2016,1
50080,Cerveruela,12 años,2016,0.0
50080,Cerveruela,13 años,2016,0.0
50080,Cerveruela,14 años,2016,0.0
50080,Cerveruela,15 años,2016,0.0
50080,Cerveruela,16 años,2016,0.0
50080,Cerveruela,17 años,2016,0.0
50080,Cerveruela,18 años,2016,0.0
50081,Cetina,0 años,2016,2
50081,Cetina,1 año,2016,3
50081,Cetina,2 años,2016,3
50081,Cetina,3 años,2016,4
50081,Cetina,4 años,2016,4
50081,Cetina,5 años,2016,4
50081,Cetina,6 años,2016,1
50081,Cetina,7 años,2016,7
50081,Cetina,8 años,2016,8
50081,Cetina,9 años,2016,3
50081,Cetina,10 años,2016,5
50081,Cetina,11 años,2016,2
50081,Cetina,12 años,2016,4
50081,Cetina,13 años,2016,4
50081,Cetina,14 años,2016,5
50081,Cetina,15 años,2016,9
50081,Cetina,16 años,2016,4
50081,Cetina,17 años,2016,5
50081,Cetina,18 años,2016,3
50082,Cimballa,0 años,2016,0.0
50082,Cimballa,1 año,2016,0.0
50082,Cimballa,2 años,2016,0.0
50082,Cimballa,3 años,2016,0.0
50082,Cimballa,4 años,2016,0.0
50082,Cimballa,5 años,2016,0.0
50082,Cimballa,6 años,2016,1
50082,Cimballa,7 años,2016,1
50082,Cimballa,8 años,2016,2
50082,Cimballa,9 años,2016,0.0
50082,Cimballa,10 años,2016,0.0
50082,Cimballa,11 años,2016,0.0
50082,Cimballa,12 años,2016,0.0
50082,Cimballa,13 años,2016,0.0
50082,Cimballa,14 años,2016,0.0
50082,Cimballa,15 años,2016,0.0
50082,Cimballa,16 años,2016,0.0
50082,Cimballa,17 años,2016,0.0
50082,Cimballa,18 años,2016,0.0
50083,Cinco Olivas,0 años,2016,0.0
50083,Cinco Olivas,1 año,2016,1
50083,Cinco Olivas,2 años,2016,1
50083,Cinco Olivas,3 años,2016,0.0
50083,Cinco Olivas,4 años,2016,1
50083,Cinco Olivas,5 años,2016,1
50083,Cinco Olivas,6 años,2016,2
50083,Cinco Olivas,7 años,2016,0.0
50083,Cinco Olivas,8 años,2016,1
50083,Cinco Olivas,9 años,2016,0.0
50083,Cinco Olivas,10 años,2016,2
50083,Cinco Olivas,11 años,2016,0.0
50083,Cinco Olivas,12 años,2016,0.0
50083,Cinco Olivas,13 años,2016,1
50083,Cinco Olivas,14 años,2016,2
50083,Cinco Olivas,15 años,2016,0.0
50083,Cinco Olivas,16 años,2016,0.0
50083,Cinco Olivas,17 años,2016,0.0
50083,Cinco Olivas,18 años,2016,2
50084,Clarés de Ribota,0 años,2016,0.0
50084,Clarés de Ribota,1 año,2016,1
50084,Clarés de Ribota,2 años,2016,0.0
50084,Clarés de Ribota,3 años,2016,1
50084,Clarés de Ribota,4 años,2016,0.0
50084,Clarés de Ribota,5 años,2016,0.0
50084,Clarés de Ribota,6 años,2016,0.0
50084,Clarés de Ribota,7 años,2016,0.0
50084,Clarés de Ribota,8 años,2016,0.0
50084,Clarés de Ribota,9 años,2016,0.0
50084,Clarés de Ribota,10 años,2016,0.0
50084,Clarés de Ribota,11 años,2016,0.0
50084,Clarés de Ribota,12 años,2016,0.0
50084,Clarés de Ribota,13 años,2016,0.0
50084,Clarés de Ribota,14 años,2016,0.0
50084,Clarés de Ribota,15 años,2016,0.0
50084,Clarés de Ribota,16 años,2016,0.0
50084,Clarés de Ribota,17 años,2016,0.0
50084,Clarés de Ribota,18 años,2016,1
50085,Codo,0 años,2016,0.0
50085,Codo,1 año,2016,0.0
50085,Codo,2 años,2016,0.0
50085,Codo,3 años,2016,0.0
50085,Codo,4 años,2016,1
50085,Codo,5 años,2016,1
50085,Codo,6 años,2016,1
50085,Codo,7 años,2016,1
50085,Codo,8 años,2016,0.0
50085,Codo,9 años,2016,0.0
50085,Codo,10 años,2016,1
50085,Codo,11 años,2016,2
50085,Codo,12 años,2016,2
50085,Codo,13 años,2016,1
50085,Codo,14 años,2016,0.0
50085,Codo,15 años,2016,1
50085,Codo,16 años,2016,0.0
50085,Codo,17 años,2016,1
50085,Codo,18 años,2016,0.0
50086,Codos,0 años,2016,0.0
50086,Codos,1 año,2016,1
50086,Codos,2 años,2016,1
50086,Codos,3 años,2016,1
50086,Codos,4 años,2016,2
50086,Codos,5 años,2016,0.0
50086,Codos,6 años,2016,0.0
50086,Codos,7 años,2016,1
50086,Codos,8 años,2016,1
50086,Codos,9 años,2016,0.0
50086,Codos,10 años,2016,1
50086,Codos,11 años,2016,5
50086,Codos,12 años,2016,0.0
50086,Codos,13 años,2016,0.0
50086,Codos,14 años,2016,4
50086,Codos,15 años,2016,4
50086,Codos,16 años,2016,3
50086,Codos,17 años,2016,1
50086,Codos,18 años,2016,7
50087,Contamina,0 años,2016,0.0
50087,Contamina,1 año,2016,0.0
50087,Contamina,2 años,2016,1
50087,Contamina,3 años,2016,0.0
50087,Contamina,4 años,2016,0.0
50087,Contamina,5 años,2016,0.0
50087,Contamina,6 años,2016,1
50087,Contamina,7 años,2016,0.0
50087,Contamina,8 años,2016,0.0
50087,Contamina,9 años,2016,0.0
50087,Contamina,10 años,2016,0.0
50087,Contamina,11 años,2016,0.0
50087,Contamina,12 años,2016,0.0
50087,Contamina,13 años,2016,0.0
50087,Contamina,14 años,2016,0.0
50087,Contamina,15 años,2016,0.0
50087,Contamina,16 años,2016,0.0
50087,Contamina,17 años,2016,0.0
50087,Contamina,18 años,2016,0.0
50088,Cosuenda,0 años,2016,1
50088,Cosuenda,1 año,2016,0.0
50088,Cosuenda,2 años,2016,4
50088,Cosuenda,3 años,2016,4
50088,Cosuenda,4 años,2016,3
50088,Cosuenda,5 años,2016,3
50088,Cosuenda,6 años,2016,3
50088,Cosuenda,7 años,2016,3
50088,Cosuenda,8 años,2016,3
50088,Cosuenda,9 años,2016,5
50088,Cosuenda,10 años,2016,4
50088,Cosuenda,11 años,2016,1
50088,Cosuenda,12 años,2016,3
50088,Cosuenda,13 años,2016,1
50088,Cosuenda,14 años,2016,2
50088,Cosuenda,15 años,2016,0.0
50088,Cosuenda,16 años,2016,0.0
50088,Cosuenda,17 años,2016,0.0
50088,Cosuenda,18 años,2016,0.0
50089,Cuarte de Huerva,0 años,2016,239
50089,Cuarte de Huerva,1 año,2016,270
50089,Cuarte de Huerva,2 años,2016,250
50089,Cuarte de Huerva,3 años,2016,279
50089,Cuarte de Huerva,4 años,2016,248
50089,Cuarte de Huerva,5 años,2016,282
50089,Cuarte de Huerva,6 años,2016,234
50089,Cuarte de Huerva,7 años,2016,260
50089,Cuarte de Huerva,8 años,2016,187
50089,Cuarte de Huerva,9 años,2016,177
50089,Cuarte de Huerva,10 años,2016,192
50089,Cuarte de Huerva,11 años,2016,155
50089,Cuarte de Huerva,12 años,2016,151
50089,Cuarte de Huerva,13 años,2016,96
50089,Cuarte de Huerva,14 años,2016,109
50089,Cuarte de Huerva,15 años,2016,105
50089,Cuarte de Huerva,16 años,2016,100
50089,Cuarte de Huerva,17 años,2016,74
50089,Cuarte de Huerva,18 años,2016,80
50090,Cubel,0 años,2016,0.0
50090,Cubel,1 año,2016,0.0
50090,Cubel,2 años,2016,2
50090,Cubel,3 años,2016,1
50090,Cubel,4 años,2016,1
50090,Cubel,5 años,2016,1
50090,Cubel,6 años,2016,2
50090,Cubel,7 años,2016,2
50090,Cubel,8 años,2016,2
50090,Cubel,9 años,2016,0.0
50090,Cubel,10 años,2016,0.0
50090,Cubel,11 años,2016,1
50090,Cubel,12 años,2016,1
50090,Cubel,13 años,2016,2
50090,Cubel,14 años,2016,1
50090,Cubel,15 años,2016,2
50090,Cubel,16 años,2016,2
50090,Cubel,17 años,2016,0.0
50090,Cubel,18 años,2016,4
50091,Cuerlas Las,0 años,2016,0.0
50091,Cuerlas Las,1 año,2016,0.0
50091,Cuerlas Las,2 años,2016,0.0
50091,Cuerlas Las,3 años,2016,0.0
50091,Cuerlas Las,4 años,2016,0.0
50091,Cuerlas Las,5 años,2016,0.0
50091,Cuerlas Las,6 años,2016,0.0
50091,Cuerlas Las,7 años,2016,0.0
50091,Cuerlas Las,8 años,2016,0.0
50091,Cuerlas Las,9 años,2016,0.0
50091,Cuerlas Las,10 años,2016,0.0
50091,Cuerlas Las,11 años,2016,0.0
50091,Cuerlas Las,12 años,2016,0.0
50091,Cuerlas Las,13 años,2016,1
50091,Cuerlas Las,14 años,2016,0.0
50091,Cuerlas Las,15 años,2016,0.0
50091,Cuerlas Las,16 años,2016,0.0
50091,Cuerlas Las,17 años,2016,0.0
50091,Cuerlas Las,18 años,2016,0.0
50092,Chiprana,0 años,2016,10
50092,Chiprana,1 año,2016,3
50092,Chiprana,2 años,2016,5
50092,Chiprana,3 años,2016,3
50092,Chiprana,4 años,2016,4
50092,Chiprana,5 años,2016,8
50092,Chiprana,6 años,2016,1
50092,Chiprana,7 años,2016,4
50092,Chiprana,8 años,2016,4
50092,Chiprana,9 años,2016,7
50092,Chiprana,10 años,2016,1
50092,Chiprana,11 años,2016,3
50092,Chiprana,12 años,2016,6
50092,Chiprana,13 años,2016,4
50092,Chiprana,14 años,2016,1
50092,Chiprana,15 años,2016,8
50092,Chiprana,16 años,2016,6
50092,Chiprana,17 años,2016,6
50092,Chiprana,18 años,2016,0.0
50093,Chodes,0 años,2016,1
50093,Chodes,1 año,2016,2
50093,Chodes,2 años,2016,0.0
50093,Chodes,3 años,2016,0.0
50093,Chodes,4 años,2016,2
50093,Chodes,5 años,2016,0.0
50093,Chodes,6 años,2016,1
50093,Chodes,7 años,2016,1
50093,Chodes,8 años,2016,2
50093,Chodes,9 años,2016,0.0
50093,Chodes,10 años,2016,1
50093,Chodes,11 años,2016,0.0
50093,Chodes,12 años,2016,3
50093,Chodes,13 años,2016,0.0
50093,Chodes,14 años,2016,1
50093,Chodes,15 años,2016,1
50093,Chodes,16 años,2016,0.0
50093,Chodes,17 años,2016,1
50093,Chodes,18 años,2016,0.0
50094,Daroca,0 años,2016,17
50094,Daroca,1 año,2016,14
50094,Daroca,2 años,2016,17
50094,Daroca,3 años,2016,9
50094,Daroca,4 años,2016,10
50094,Daroca,5 años,2016,19
50094,Daroca,6 años,2016,14
50094,Daroca,7 años,2016,21
50094,Daroca,8 años,2016,20
50094,Daroca,9 años,2016,14
50094,Daroca,10 años,2016,18
50094,Daroca,11 años,2016,16
50094,Daroca,12 años,2016,18
50094,Daroca,13 años,2016,19
50094,Daroca,14 años,2016,12
50094,Daroca,15 años,2016,11
50094,Daroca,16 años,2016,24
50094,Daroca,17 años,2016,12
50094,Daroca,18 años,2016,26
50095,Ejea de los Caballeros,0 años,2016,118
50095,Ejea de los Caballeros,1 año,2016,141
50095,Ejea de los Caballeros,2 años,2016,140
50095,Ejea de los Caballeros,3 años,2016,139
50095,Ejea de los Caballeros,4 años,2016,144
50095,Ejea de los Caballeros,5 años,2016,157
50095,Ejea de los Caballeros,6 años,2016,159
50095,Ejea de los Caballeros,7 años,2016,176
50095,Ejea de los Caballeros,8 años,2016,159
50095,Ejea de los Caballeros,9 años,2016,149
50095,Ejea de los Caballeros,10 años,2016,162
50095,Ejea de los Caballeros,11 años,2016,150
50095,Ejea de los Caballeros,12 años,2016,153
50095,Ejea de los Caballeros,13 años,2016,145
50095,Ejea de los Caballeros,14 años,2016,167
50095,Ejea de los Caballeros,15 años,2016,154
50095,Ejea de los Caballeros,16 años,2016,158
50095,Ejea de los Caballeros,17 años,2016,164
50095,Ejea de los Caballeros,18 años,2016,155
50096,Embid de Ariza,0 años,2016,0.0
50096,Embid de Ariza,1 año,2016,0.0
50096,Embid de Ariza,2 años,2016,0.0
50096,Embid de Ariza,3 años,2016,0.0
50096,Embid de Ariza,4 años,2016,0.0
50096,Embid de Ariza,5 años,2016,0.0
50096,Embid de Ariza,6 años,2016,1
50096,Embid de Ariza,7 años,2016,0.0
50096,Embid de Ariza,8 años,2016,0.0
50096,Embid de Ariza,9 años,2016,0.0
50096,Embid de Ariza,10 años,2016,0.0
50096,Embid de Ariza,11 años,2016,0.0
50096,Embid de Ariza,12 años,2016,0.0
50096,Embid de Ariza,13 años,2016,0.0
50096,Embid de Ariza,14 años,2016,0.0
50096,Embid de Ariza,15 años,2016,0.0
50096,Embid de Ariza,16 años,2016,0.0
50096,Embid de Ariza,17 años,2016,0.0
50096,Embid de Ariza,18 años,2016,0.0
50098,Encinacorba,0 años,2016,0.0
50098,Encinacorba,1 año,2016,0.0
50098,Encinacorba,2 años,2016,0.0
50098,Encinacorba,3 años,2016,1
50098,Encinacorba,4 años,2016,0.0
50098,Encinacorba,5 años,2016,0.0
50098,Encinacorba,6 años,2016,0.0
50098,Encinacorba,7 años,2016,0.0
50098,Encinacorba,8 años,2016,0.0
50098,Encinacorba,9 años,2016,1
50098,Encinacorba,10 años,2016,0.0
50098,Encinacorba,11 años,2016,0.0
50098,Encinacorba,12 años,2016,2
50098,Encinacorba,13 años,2016,0.0
50098,Encinacorba,14 años,2016,1
50098,Encinacorba,15 años,2016,2
50098,Encinacorba,16 años,2016,1
50098,Encinacorba,17 años,2016,1
50098,Encinacorba,18 años,2016,3
50099,Épila,0 años,2016,53
50099,Épila,1 año,2016,38
50099,Épila,2 años,2016,43
50099,Épila,3 años,2016,55
50099,Épila,4 años,2016,45
50099,Épila,5 años,2016,36
50099,Épila,6 años,2016,57
50099,Épila,7 años,2016,57
50099,Épila,8 años,2016,55
50099,Épila,9 años,2016,44
50099,Épila,10 años,2016,54
50099,Épila,11 años,2016,54
50099,Épila,12 años,2016,39
50099,Épila,13 años,2016,45
50099,Épila,14 años,2016,48
50099,Épila,15 años,2016,42
50099,Épila,16 años,2016,58
50099,Épila,17 años,2016,43
50099,Épila,18 años,2016,42
50100,Erla,0 años,2016,1
50100,Erla,1 año,2016,2
50100,Erla,2 años,2016,2
50100,Erla,3 años,2016,1
50100,Erla,4 años,2016,1
50100,Erla,5 años,2016,4
50100,Erla,6 años,2016,2
50100,Erla,7 años,2016,0.0
50100,Erla,8 años,2016,4
50100,Erla,9 años,2016,2
50100,Erla,10 años,2016,2
50100,Erla,11 años,2016,0.0
50100,Erla,12 años,2016,1
50100,Erla,13 años,2016,3
50100,Erla,14 años,2016,1
50100,Erla,15 años,2016,4
50100,Erla,16 años,2016,3
50100,Erla,17 años,2016,0.0
50100,Erla,18 años,2016,5
50101,Escatrón,0 años,2016,15
50101,Escatrón,1 año,2016,5
50101,Escatrón,2 años,2016,6
50101,Escatrón,3 años,2016,10
50101,Escatrón,4 años,2016,5
50101,Escatrón,5 años,2016,7
50101,Escatrón,6 años,2016,9
50101,Escatrón,7 años,2016,9
50101,Escatrón,8 años,2016,3
50101,Escatrón,9 años,2016,7
50101,Escatrón,10 años,2016,5
50101,Escatrón,11 años,2016,6
50101,Escatrón,12 años,2016,5
50101,Escatrón,13 años,2016,9
50101,Escatrón,14 años,2016,11
50101,Escatrón,15 años,2016,5
50101,Escatrón,16 años,2016,9
50101,Escatrón,17 años,2016,5
50101,Escatrón,18 años,2016,10
50102,Fabara,0 años,2016,2
50102,Fabara,1 año,2016,10
50102,Fabara,2 años,2016,8
50102,Fabara,3 años,2016,12
50102,Fabara,4 años,2016,10
50102,Fabara,5 años,2016,10
50102,Fabara,6 años,2016,6
50102,Fabara,7 años,2016,13
50102,Fabara,8 años,2016,9
50102,Fabara,9 años,2016,5
50102,Fabara,10 años,2016,8
50102,Fabara,11 años,2016,6
50102,Fabara,12 años,2016,8
50102,Fabara,13 años,2016,12
50102,Fabara,14 años,2016,8
50102,Fabara,15 años,2016,12
50102,Fabara,16 años,2016,13
50102,Fabara,17 años,2016,7
50102,Fabara,18 años,2016,5
50104,Farlete,0 años,2016,0.0
50104,Farlete,1 año,2016,1
50104,Farlete,2 años,2016,2
50104,Farlete,3 años,2016,0.0
50104,Farlete,4 años,2016,2
50104,Farlete,5 años,2016,1
50104,Farlete,6 años,2016,3
50104,Farlete,7 años,2016,3
50104,Farlete,8 años,2016,2
50104,Farlete,9 años,2016,3
50104,Farlete,10 años,2016,6
50104,Farlete,11 años,2016,4
50104,Farlete,12 años,2016,3
50104,Farlete,13 años,2016,2
50104,Farlete,14 años,2016,2
50104,Farlete,15 años,2016,2
50104,Farlete,16 años,2016,2
50104,Farlete,17 años,2016,1
50104,Farlete,18 años,2016,0.0
50105,Fayón,0 años,2016,4
50105,Fayón,1 año,2016,4
50105,Fayón,2 años,2016,2
50105,Fayón,3 años,2016,5
50105,Fayón,4 años,2016,0.0
50105,Fayón,5 años,2016,3
50105,Fayón,6 años,2016,2
50105,Fayón,7 años,2016,0.0
50105,Fayón,8 años,2016,1
50105,Fayón,9 años,2016,2
50105,Fayón,10 años,2016,3
50105,Fayón,11 años,2016,2
50105,Fayón,12 años,2016,0.0
50105,Fayón,13 años,2016,0.0
50105,Fayón,14 años,2016,4
50105,Fayón,15 años,2016,1
50105,Fayón,16 años,2016,0.0
50105,Fayón,17 años,2016,2
50105,Fayón,18 años,2016,1
50106,Fayos Los,0 años,2016,0.0
50106,Fayos Los,1 año,2016,0.0
50106,Fayos Los,2 años,2016,1
50106,Fayos Los,3 años,2016,3
50106,Fayos Los,4 años,2016,1
50106,Fayos Los,5 años,2016,0.0
50106,Fayos Los,6 años,2016,1
50106,Fayos Los,7 años,2016,0.0
50106,Fayos Los,8 años,2016,0.0
50106,Fayos Los,9 años,2016,0.0
50106,Fayos Los,10 años,2016,1
50106,Fayos Los,11 años,2016,0.0
50106,Fayos Los,12 años,2016,0.0
50106,Fayos Los,13 años,2016,0.0
50106,Fayos Los,14 años,2016,0.0
50106,Fayos Los,15 años,2016,0.0
50106,Fayos Los,16 años,2016,1
50106,Fayos Los,17 años,2016,1
50106,Fayos Los,18 años,2016,0.0
50107,Figueruelas,0 años,2016,10
50107,Figueruelas,1 año,2016,5
50107,Figueruelas,2 años,2016,9
50107,Figueruelas,3 años,2016,7
50107,Figueruelas,4 años,2016,14
50107,Figueruelas,5 años,2016,13
50107,Figueruelas,6 años,2016,9
50107,Figueruelas,7 años,2016,14
50107,Figueruelas,8 años,2016,10
50107,Figueruelas,9 años,2016,15
50107,Figueruelas,10 años,2016,15
50107,Figueruelas,11 años,2016,9
50107,Figueruelas,12 años,2016,13
50107,Figueruelas,13 años,2016,14
50107,Figueruelas,14 años,2016,11
50107,Figueruelas,15 años,2016,11
50107,Figueruelas,16 años,2016,15
50107,Figueruelas,17 años,2016,10
50107,Figueruelas,18 años,2016,11
50108,Fombuena,0 años,2016,0.0
50108,Fombuena,1 año,2016,0.0
50108,Fombuena,2 años,2016,1
50108,Fombuena,3 años,2016,0.0
50108,Fombuena,4 años,2016,0.0
50108,Fombuena,5 años,2016,0.0
50108,Fombuena,6 años,2016,1
50108,Fombuena,7 años,2016,0.0
50108,Fombuena,8 años,2016,0.0
50108,Fombuena,9 años,2016,0.0
50108,Fombuena,10 años,2016,0.0
50108,Fombuena,11 años,2016,0.0
50108,Fombuena,12 años,2016,0.0
50108,Fombuena,13 años,2016,0.0
50108,Fombuena,14 años,2016,0.0
50108,Fombuena,15 años,2016,0.0
50108,Fombuena,16 años,2016,0.0
50108,Fombuena,17 años,2016,0.0
50108,Fombuena,18 años,2016,1
50109,Frago El,0 años,2016,0.0
50109,Frago El,1 año,2016,0.0
50109,Frago El,2 años,2016,0.0
50109,Frago El,3 años,2016,0.0
50109,Frago El,4 años,2016,0.0
50109,Frago El,5 años,2016,0.0
50109,Frago El,6 años,2016,1
50109,Frago El,7 años,2016,0.0
50109,Frago El,8 años,2016,0.0
50109,Frago El,9 años,2016,0.0
50109,Frago El,10 años,2016,0.0
50109,Frago El,11 años,2016,0.0
50109,Frago El,12 años,2016,0.0
50109,Frago El,13 años,2016,0.0
50109,Frago El,14 años,2016,0.0
50109,Frago El,15 años,2016,0.0
50109,Frago El,16 años,2016,0.0
50109,Frago El,17 años,2016,0.0
50109,Frago El,18 años,2016,1
50110,Frasno El,0 años,2016,0.0
50110,Frasno El,1 año,2016,0.0
50110,Frasno El,2 años,2016,0.0
50110,Frasno El,3 años,2016,1
50110,Frasno El,4 años,2016,0.0
50110,Frasno El,5 años,2016,0.0
50110,Frasno El,6 años,2016,1
50110,Frasno El,7 años,2016,1
50110,Frasno El,8 años,2016,1
50110,Frasno El,9 años,2016,2
50110,Frasno El,10 años,2016,2
50110,Frasno El,11 años,2016,4
50110,Frasno El,12 años,2016,2
50110,Frasno El,13 años,2016,3
50110,Frasno El,14 años,2016,0.0
50110,Frasno El,15 años,2016,4
50110,Frasno El,16 años,2016,2
50110,Frasno El,17 años,2016,2
50110,Frasno El,18 años,2016,3
50111,Fréscano,0 años,2016,3
50111,Fréscano,1 año,2016,1
50111,Fréscano,2 años,2016,1
50111,Fréscano,3 años,2016,0.0
50111,Fréscano,4 años,2016,1
50111,Fréscano,5 años,2016,0.0
50111,Fréscano,6 años,2016,0.0
50111,Fréscano,7 años,2016,0.0
50111,Fréscano,8 años,2016,1
50111,Fréscano,9 años,2016,1
50111,Fréscano,10 años,2016,0.0
50111,Fréscano,11 años,2016,1
50111,Fréscano,12 años,2016,0.0
50111,Fréscano,13 años,2016,0.0
50111,Fréscano,14 años,2016,2
50111,Fréscano,15 años,2016,1
50111,Fréscano,16 años,2016,3
50111,Fréscano,17 años,2016,0.0
50111,Fréscano,18 años,2016,2
50113,Fuendejalón,0 años,2016,5
50113,Fuendejalón,1 año,2016,7
50113,Fuendejalón,2 años,2016,3
50113,Fuendejalón,3 años,2016,3
50113,Fuendejalón,4 años,2016,5
50113,Fuendejalón,5 años,2016,8
50113,Fuendejalón,6 años,2016,6
50113,Fuendejalón,7 años,2016,2
50113,Fuendejalón,8 años,2016,6
50113,Fuendejalón,9 años,2016,5
50113,Fuendejalón,10 años,2016,5
50113,Fuendejalón,11 años,2016,4
50113,Fuendejalón,12 años,2016,2
50113,Fuendejalón,13 años,2016,4
50113,Fuendejalón,14 años,2016,6
50113,Fuendejalón,15 años,2016,1
50113,Fuendejalón,16 años,2016,5
50113,Fuendejalón,17 años,2016,5
50113,Fuendejalón,18 años,2016,13
50114,Fuendetodos,0 años,2016,0.0
50114,Fuendetodos,1 año,2016,0.0
50114,Fuendetodos,2 años,2016,0.0
50114,Fuendetodos,3 años,2016,1
50114,Fuendetodos,4 años,2016,0.0
50114,Fuendetodos,5 años,2016,0.0
50114,Fuendetodos,6 años,2016,0.0
