cp,city,age,year,total
50005,Aguilón,54 años,2019,2
50005,Aguilón,55 años,2019,7
50005,Aguilón,56 años,2019,6
50005,Aguilón,57 años,2019,5
50005,Aguilón,58 años,2019,3
50005,Aguilón,59 años,2019,3
50005,Aguilón,60 años,2019,5
50005,Aguilón,61 años,2019,7
50005,Aguilón,62 años,2019,7
50005,Aguilón,63 años,2019,8
50005,Aguilón,64 años,2019,4
50005,Aguilón,65 años,2019,4
50006,Ainzón,41 años,2019,20
50006,Ainzón,42 años,2019,13
50006,Ainzón,43 años,2019,13
50006,Ainzón,44 años,2019,10
50006,Ainzón,45 años,2019,7
50006,Ainzón,46 años,2019,23
50006,Ainzón,47 años,2019,10
50006,Ainzón,48 años,2019,20
50006,Ainzón,49 años,2019,15
50006,Ainzón,50 años,2019,11
50006,Ainzón,51 años,2019,24
50006,Ainzón,52 años,2019,19
50006,Ainzón,53 años,2019,23
50006,Ainzón,54 años,2019,21
50006,Ainzón,55 años,2019,17
50006,Ainzón,56 años,2019,21
50006,Ainzón,57 años,2019,14
50006,Ainzón,58 años,2019,25
50006,Ainzón,59 años,2019,17
50006,Ainzón,60 años,2019,23
50006,Ainzón,61 años,2019,15
50006,Ainzón,62 años,2019,23
50006,Ainzón,63 años,2019,10
50006,Ainzón,64 años,2019,9
50006,Ainzón,65 años,2019,16
50007,Aladrén,41 años,2019,0.0
50007,Aladrén,42 años,2019,0.0
50007,Aladrén,43 años,2019,0.0
50007,Aladrén,44 años,2019,1
50007,Aladrén,45 años,2019,1
50007,Aladrén,46 años,2019,0.0
50007,Aladrén,47 años,2019,0.0
50007,Aladrén,48 años,2019,1
50007,Aladrén,49 años,2019,0.0
50007,Aladrén,50 años,2019,1
50007,Aladrén,51 años,2019,0.0
50007,Aladrén,52 años,2019,2
50007,Aladrén,53 años,2019,1
50007,Aladrén,54 años,2019,1
50007,Aladrén,55 años,2019,1
50007,Aladrén,56 años,2019,1
50007,Aladrén,57 años,2019,3
50007,Aladrén,58 años,2019,3
50007,Aladrén,59 años,2019,1
50007,Aladrén,60 años,2019,0.0
50007,Aladrén,61 años,2019,1
50007,Aladrén,62 años,2019,2
50007,Aladrén,63 años,2019,0.0
50007,Aladrén,64 años,2019,0.0
50007,Aladrén,65 años,2019,1
50008,Alagón,41 años,2019,123
50008,Alagón,42 años,2019,124
50008,Alagón,43 años,2019,139
50008,Alagón,44 años,2019,121
50008,Alagón,45 años,2019,109
50008,Alagón,46 años,2019,125
50008,Alagón,47 años,2019,111
50008,Alagón,48 años,2019,154
50008,Alagón,49 años,2019,130
50008,Alagón,50 años,2019,110
50008,Alagón,51 años,2019,106
50008,Alagón,52 años,2019,107
50008,Alagón,53 años,2019,96
50008,Alagón,54 años,2019,111
50008,Alagón,55 años,2019,132
50008,Alagón,56 años,2019,107
50008,Alagón,57 años,2019,79
50008,Alagón,58 años,2019,95
50008,Alagón,59 años,2019,99
50008,Alagón,60 años,2019,112
50008,Alagón,61 años,2019,96
50008,Alagón,62 años,2019,85
50008,Alagón,63 años,2019,82
50008,Alagón,64 años,2019,77
50008,Alagón,65 años,2019,68
50009,Alarba,41 años,2019,0.0
50009,Alarba,42 años,2019,0.0
50009,Alarba,43 años,2019,3
50009,Alarba,44 años,2019,1
50009,Alarba,45 años,2019,2
50009,Alarba,46 años,2019,1
50009,Alarba,47 años,2019,0.0
50009,Alarba,48 años,2019,1
50009,Alarba,49 años,2019,1
50009,Alarba,50 años,2019,3
50009,Alarba,51 años,2019,3
50009,Alarba,52 años,2019,0.0
50009,Alarba,53 años,2019,3
50009,Alarba,54 años,2019,1
50009,Alarba,55 años,2019,1
50009,Alarba,56 años,2019,1
50009,Alarba,57 años,2019,1
50009,Alarba,58 años,2019,5
50009,Alarba,59 años,2019,1
50009,Alarba,60 años,2019,1
50009,Alarba,61 años,2019,1
50009,Alarba,62 años,2019,1
50009,Alarba,63 años,2019,1
50009,Alarba,64 años,2019,1
50009,Alarba,65 años,2019,1
50010,Alberite de San Juan,41 años,2019,0.0
50010,Alberite de San Juan,42 años,2019,0.0
50010,Alberite de San Juan,43 años,2019,0.0
50010,Alberite de San Juan,44 años,2019,0.0
50010,Alberite de San Juan,45 años,2019,3
50010,Alberite de San Juan,46 años,2019,0.0
50010,Alberite de San Juan,47 años,2019,0.0
50010,Alberite de San Juan,48 años,2019,1
50010,Alberite de San Juan,49 años,2019,1
50010,Alberite de San Juan,50 años,2019,2
50010,Alberite de San Juan,51 años,2019,0.0
50010,Alberite de San Juan,52 años,2019,4
50010,Alberite de San Juan,53 años,2019,1
50010,Alberite de San Juan,54 años,2019,2
50010,Alberite de San Juan,55 años,2019,2
50010,Alberite de San Juan,56 años,2019,3
50010,Alberite de San Juan,57 años,2019,0.0
50010,Alberite de San Juan,58 años,2019,3
50010,Alberite de San Juan,59 años,2019,1
50010,Alberite de San Juan,60 años,2019,2
50010,Alberite de San Juan,61 años,2019,3
50010,Alberite de San Juan,62 años,2019,1
50010,Alberite de San Juan,63 años,2019,1
50010,Alberite de San Juan,64 años,2019,0.0
50010,Alberite de San Juan,65 años,2019,1
50011,Albeta,41 años,2019,2
50011,Albeta,42 años,2019,1
50011,Albeta,43 años,2019,3
50011,Albeta,44 años,2019,0.0
50011,Albeta,45 años,2019,0.0
50011,Albeta,46 años,2019,1
50011,Albeta,47 años,2019,2
50011,Albeta,48 años,2019,1
50011,Albeta,49 años,2019,2
50011,Albeta,50 años,2019,4
50011,Albeta,51 años,2019,1
50011,Albeta,52 años,2019,1
50011,Albeta,53 años,2019,3
50011,Albeta,54 años,2019,3
50011,Albeta,55 años,2019,1
50011,Albeta,56 años,2019,3
50011,Albeta,57 años,2019,2
50011,Albeta,58 años,2019,3
50011,Albeta,59 años,2019,3
50011,Albeta,60 años,2019,3
50011,Albeta,61 años,2019,2
50011,Albeta,62 años,2019,2
50011,Albeta,63 años,2019,1
50011,Albeta,64 años,2019,3
50011,Albeta,65 años,2019,3
50012,Alborge,41 años,2019,2
50012,Alborge,42 años,2019,3
50012,Alborge,43 años,2019,1
50012,Alborge,44 años,2019,0.0
50012,Alborge,45 años,2019,2
50012,Alborge,46 años,2019,1
50012,Alborge,47 años,2019,2
50012,Alborge,48 años,2019,1
50012,Alborge,49 años,2019,1
50012,Alborge,50 años,2019,1
50012,Alborge,51 años,2019,4
50012,Alborge,52 años,2019,3
50012,Alborge,53 años,2019,0.0
50012,Alborge,54 años,2019,2
50012,Alborge,55 años,2019,2
50012,Alborge,56 años,2019,3
50012,Alborge,57 años,2019,0.0
50012,Alborge,58 años,2019,1
50012,Alborge,59 años,2019,2
50012,Alborge,60 años,2019,2
50012,Alborge,61 años,2019,3
50012,Alborge,62 años,2019,2
50012,Alborge,63 años,2019,0.0
50012,Alborge,64 años,2019,2
50012,Alborge,65 años,2019,1
50013,Alcalá de Ebro,41 años,2019,10
50013,Alcalá de Ebro,42 años,2019,3
50013,Alcalá de Ebro,43 años,2019,5
50013,Alcalá de Ebro,44 años,2019,4
50013,Alcalá de Ebro,45 años,2019,4
50013,Alcalá de Ebro,46 años,2019,4
50013,Alcalá de Ebro,47 años,2019,5
50013,Alcalá de Ebro,48 años,2019,4
50013,Alcalá de Ebro,49 años,2019,1
50013,Alcalá de Ebro,50 años,2019,1
50013,Alcalá de Ebro,51 años,2019,3
50013,Alcalá de Ebro,52 años,2019,3
50013,Alcalá de Ebro,53 años,2019,5
50013,Alcalá de Ebro,54 años,2019,2
50013,Alcalá de Ebro,55 años,2019,7
50013,Alcalá de Ebro,56 años,2019,4
50013,Alcalá de Ebro,57 años,2019,0.0
50013,Alcalá de Ebro,58 años,2019,5
50013,Alcalá de Ebro,59 años,2019,1
50013,Alcalá de Ebro,60 años,2019,4
50013,Alcalá de Ebro,61 años,2019,3
50013,Alcalá de Ebro,62 años,2019,6
50013,Alcalá de Ebro,63 años,2019,3
50013,Alcalá de Ebro,64 años,2019,2
50013,Alcalá de Ebro,65 años,2019,4
50014,Alcalá de Moncayo,41 años,2019,1
50014,Alcalá de Moncayo,42 años,2019,1
50014,Alcalá de Moncayo,43 años,2019,1
50014,Alcalá de Moncayo,44 años,2019,5
50014,Alcalá de Moncayo,45 años,2019,4
50014,Alcalá de Moncayo,46 años,2019,3
50014,Alcalá de Moncayo,47 años,2019,1
50014,Alcalá de Moncayo,48 años,2019,5
50014,Alcalá de Moncayo,49 años,2019,2
50014,Alcalá de Moncayo,50 años,2019,1
50014,Alcalá de Moncayo,51 años,2019,5
50014,Alcalá de Moncayo,52 años,2019,4
50014,Alcalá de Moncayo,53 años,2019,3
50014,Alcalá de Moncayo,54 años,2019,2
50014,Alcalá de Moncayo,55 años,2019,1
50014,Alcalá de Moncayo,56 años,2019,4
50014,Alcalá de Moncayo,57 años,2019,1
50014,Alcalá de Moncayo,58 años,2019,2
50014,Alcalá de Moncayo,59 años,2019,2
50014,Alcalá de Moncayo,60 años,2019,3
50014,Alcalá de Moncayo,61 años,2019,3
50014,Alcalá de Moncayo,62 años,2019,2
50014,Alcalá de Moncayo,63 años,2019,2
50014,Alcalá de Moncayo,64 años,2019,0.0
50014,Alcalá de Moncayo,65 años,2019,1
50015,Alconchel de Ariza,41 años,2019,0.0
50015,Alconchel de Ariza,42 años,2019,0.0
50015,Alconchel de Ariza,43 años,2019,0.0
50015,Alconchel de Ariza,44 años,2019,0.0
50015,Alconchel de Ariza,45 años,2019,1
50015,Alconchel de Ariza,46 años,2019,1
50015,Alconchel de Ariza,47 años,2019,1
50015,Alconchel de Ariza,48 años,2019,3
50015,Alconchel de Ariza,49 años,2019,2
50015,Alconchel de Ariza,50 años,2019,1
50015,Alconchel de Ariza,51 años,2019,3
50015,Alconchel de Ariza,52 años,2019,1
50015,Alconchel de Ariza,53 años,2019,1
50015,Alconchel de Ariza,54 años,2019,3
50015,Alconchel de Ariza,55 años,2019,0.0
50015,Alconchel de Ariza,56 años,2019,1
50015,Alconchel de Ariza,57 años,2019,0.0
50015,Alconchel de Ariza,58 años,2019,2
50015,Alconchel de Ariza,59 años,2019,0.0
50015,Alconchel de Ariza,60 años,2019,0.0
50015,Alconchel de Ariza,61 años,2019,2
50015,Alconchel de Ariza,62 años,2019,1
50015,Alconchel de Ariza,63 años,2019,0.0
50015,Alconchel de Ariza,64 años,2019,1
50015,Alconchel de Ariza,65 años,2019,0.0
50016,Aldehuela de Liestos,41 años,2019,1
50016,Aldehuela de Liestos,42 años,2019,1
50016,Aldehuela de Liestos,43 años,2019,0.0
50016,Aldehuela de Liestos,44 años,2019,0.0
50016,Aldehuela de Liestos,45 años,2019,0.0
50016,Aldehuela de Liestos,46 años,2019,0.0
50016,Aldehuela de Liestos,47 años,2019,0.0
50016,Aldehuela de Liestos,48 años,2019,1
50016,Aldehuela de Liestos,49 años,2019,0.0
50016,Aldehuela de Liestos,50 años,2019,1
50016,Aldehuela de Liestos,51 años,2019,1
50016,Aldehuela de Liestos,52 años,2019,2
50016,Aldehuela de Liestos,53 años,2019,1
50016,Aldehuela de Liestos,54 años,2019,1
50016,Aldehuela de Liestos,55 años,2019,2
50016,Aldehuela de Liestos,56 años,2019,1
50016,Aldehuela de Liestos,57 años,2019,0.0
50016,Aldehuela de Liestos,58 años,2019,2
50016,Aldehuela de Liestos,59 años,2019,0.0
50016,Aldehuela de Liestos,60 años,2019,0.0
50016,Aldehuela de Liestos,61 años,2019,1
50016,Aldehuela de Liestos,62 años,2019,2
50016,Aldehuela de Liestos,63 años,2019,1
50016,Aldehuela de Liestos,64 años,2019,2
50016,Aldehuela de Liestos,65 años,2019,1
50017,Alfajarín,41 años,2019,42
50017,Alfajarín,42 años,2019,54
50017,Alfajarín,43 años,2019,38
50017,Alfajarín,44 años,2019,40
50017,Alfajarín,45 años,2019,29
50017,Alfajarín,46 años,2019,42
50017,Alfajarín,47 años,2019,44
50017,Alfajarín,48 años,2019,33
50017,Alfajarín,49 años,2019,45
50017,Alfajarín,50 años,2019,40
50017,Alfajarín,51 años,2019,37
50017,Alfajarín,52 años,2019,43
50017,Alfajarín,53 años,2019,29
50017,Alfajarín,54 años,2019,38
50017,Alfajarín,55 años,2019,34
50017,Alfajarín,56 años,2019,40
50017,Alfajarín,57 años,2019,31
50017,Alfajarín,58 años,2019,31
50017,Alfajarín,59 años,2019,36
50017,Alfajarín,60 años,2019,28
50017,Alfajarín,61 años,2019,20
50017,Alfajarín,62 años,2019,22
50017,Alfajarín,63 años,2019,19
50017,Alfajarín,64 años,2019,25
50017,Alfajarín,65 años,2019,32
50018,Alfamén,41 años,2019,16
50018,Alfamén,42 años,2019,17
50018,Alfamén,43 años,2019,21
50018,Alfamén,44 años,2019,17
50018,Alfamén,45 años,2019,22
50018,Alfamén,46 años,2019,25
50018,Alfamén,47 años,2019,23
50018,Alfamén,48 años,2019,23
50018,Alfamén,49 años,2019,22
50018,Alfamén,50 años,2019,19
50018,Alfamén,51 años,2019,27
50018,Alfamén,52 años,2019,23
50018,Alfamén,53 años,2019,18
50018,Alfamén,54 años,2019,27
50018,Alfamén,55 años,2019,24
50018,Alfamén,56 años,2019,31
50018,Alfamén,57 años,2019,29
50018,Alfamén,58 años,2019,21
50018,Alfamén,59 años,2019,22
50018,Alfamén,60 años,2019,22
50018,Alfamén,61 años,2019,14
50018,Alfamén,62 años,2019,9
50018,Alfamén,63 años,2019,17
50018,Alfamén,64 años,2019,21
50018,Alfamén,65 años,2019,21
50019,Alforque,41 años,2019,2
50019,Alforque,42 años,2019,2
50019,Alforque,43 años,2019,0.0
50019,Alforque,44 años,2019,0.0
50019,Alforque,45 años,2019,4
50019,Alforque,46 años,2019,2
50019,Alforque,47 años,2019,0.0
50019,Alforque,48 años,2019,0.0
50019,Alforque,49 años,2019,2
50019,Alforque,50 años,2019,1
50019,Alforque,51 años,2019,2
50019,Alforque,52 años,2019,1
50019,Alforque,53 años,2019,1
50019,Alforque,54 años,2019,2
50019,Alforque,55 años,2019,4
50019,Alforque,56 años,2019,2
50019,Alforque,57 años,2019,4
50019,Alforque,58 años,2019,0.0
50019,Alforque,59 años,2019,1
50019,Alforque,60 años,2019,1
50019,Alforque,61 años,2019,1
50019,Alforque,62 años,2019,0.0
50019,Alforque,63 años,2019,0.0
50019,Alforque,64 años,2019,2
50019,Alforque,65 años,2019,1
50020,Alhama de Aragón,41 años,2019,11
50020,Alhama de Aragón,42 años,2019,12
50020,Alhama de Aragón,43 años,2019,19
50020,Alhama de Aragón,44 años,2019,17
50020,Alhama de Aragón,45 años,2019,22
50020,Alhama de Aragón,46 años,2019,19
50020,Alhama de Aragón,47 años,2019,20
50020,Alhama de Aragón,48 años,2019,17
50020,Alhama de Aragón,49 años,2019,26
50020,Alhama de Aragón,50 años,2019,19
50020,Alhama de Aragón,51 años,2019,19
50020,Alhama de Aragón,52 años,2019,15
50020,Alhama de Aragón,53 años,2019,22
50020,Alhama de Aragón,54 años,2019,18
50020,Alhama de Aragón,55 años,2019,10
50020,Alhama de Aragón,56 años,2019,10
50020,Alhama de Aragón,57 años,2019,16
50020,Alhama de Aragón,58 años,2019,12
50020,Alhama de Aragón,59 años,2019,7
50020,Alhama de Aragón,60 años,2019,12
50020,Alhama de Aragón,61 años,2019,13
50020,Alhama de Aragón,62 años,2019,4
50020,Alhama de Aragón,63 años,2019,13
50020,Alhama de Aragón,64 años,2019,11
50020,Alhama de Aragón,65 años,2019,9
50021,Almochuel,41 años,2019,1
50021,Almochuel,42 años,2019,0.0
50021,Almochuel,43 años,2019,0.0
50021,Almochuel,44 años,2019,0.0
50021,Almochuel,45 años,2019,0.0
50021,Almochuel,46 años,2019,0.0
50021,Almochuel,47 años,2019,0.0
50021,Almochuel,48 años,2019,0.0
50021,Almochuel,49 años,2019,0.0
50021,Almochuel,50 años,2019,0.0
50021,Almochuel,51 años,2019,0.0
50021,Almochuel,52 años,2019,1
50021,Almochuel,53 años,2019,0.0
50021,Almochuel,54 años,2019,1
50021,Almochuel,55 años,2019,0.0
50021,Almochuel,56 años,2019,0.0
50021,Almochuel,57 años,2019,1
50021,Almochuel,58 años,2019,0.0
50021,Almochuel,59 años,2019,1
50021,Almochuel,60 años,2019,0.0
50021,Almochuel,61 años,2019,1
50021,Almochuel,62 años,2019,0.0
50021,Almochuel,63 años,2019,3
50021,Almochuel,64 años,2019,1
50021,Almochuel,65 años,2019,2
50022,Almolda La,41 años,2019,4
50022,Almolda La,42 años,2019,11
50022,Almolda La,43 años,2019,9
50022,Almolda La,44 años,2019,8
50022,Almolda La,45 años,2019,7
50022,Almolda La,46 años,2019,4
50022,Almolda La,47 años,2019,6
50022,Almolda La,48 años,2019,7
50022,Almolda La,49 años,2019,4
50022,Almolda La,50 años,2019,6
50022,Almolda La,51 años,2019,8
50022,Almolda La,52 años,2019,9
50022,Almolda La,53 años,2019,8
50022,Almolda La,54 años,2019,3
50022,Almolda La,55 años,2019,11
50022,Almolda La,56 años,2019,8
50022,Almolda La,57 años,2019,7
50022,Almolda La,58 años,2019,12
50022,Almolda La,59 años,2019,7
50022,Almolda La,60 años,2019,10
50022,Almolda La,61 años,2019,13
50022,Almolda La,62 años,2019,17
50022,Almolda La,63 años,2019,15
50022,Almolda La,64 años,2019,7
50022,Almolda La,65 años,2019,6
50023,Almonacid de la Cuba,41 años,2019,3
50023,Almonacid de la Cuba,42 años,2019,4
50023,Almonacid de la Cuba,43 años,2019,2
50023,Almonacid de la Cuba,44 años,2019,3
50023,Almonacid de la Cuba,45 años,2019,4
50023,Almonacid de la Cuba,46 años,2019,5
50023,Almonacid de la Cuba,47 años,2019,4
50023,Almonacid de la Cuba,48 años,2019,6
50023,Almonacid de la Cuba,49 años,2019,2
50023,Almonacid de la Cuba,50 años,2019,2
50023,Almonacid de la Cuba,51 años,2019,1
50023,Almonacid de la Cuba,52 años,2019,3
50023,Almonacid de la Cuba,53 años,2019,3
50023,Almonacid de la Cuba,54 años,2019,1
50023,Almonacid de la Cuba,55 años,2019,4
50023,Almonacid de la Cuba,56 años,2019,4
50023,Almonacid de la Cuba,57 años,2019,1
50023,Almonacid de la Cuba,58 años,2019,5
50023,Almonacid de la Cuba,59 años,2019,3
50023,Almonacid de la Cuba,60 años,2019,6
50023,Almonacid de la Cuba,61 años,2019,2
50023,Almonacid de la Cuba,62 años,2019,4
50023,Almonacid de la Cuba,63 años,2019,2
50023,Almonacid de la Cuba,64 años,2019,2
50023,Almonacid de la Cuba,65 años,2019,3
50024,Almonacid de la Sierra,41 años,2019,15
50024,Almonacid de la Sierra,42 años,2019,10
50024,Almonacid de la Sierra,43 años,2019,10
50024,Almonacid de la Sierra,44 años,2019,16
50024,Almonacid de la Sierra,45 años,2019,18
50024,Almonacid de la Sierra,46 años,2019,4
50024,Almonacid de la Sierra,47 años,2019,7
50024,Almonacid de la Sierra,48 años,2019,14
50024,Almonacid de la Sierra,49 años,2019,6
50024,Almonacid de la Sierra,50 años,2019,10
50024,Almonacid de la Sierra,51 años,2019,11
50024,Almonacid de la Sierra,52 años,2019,16
50024,Almonacid de la Sierra,53 años,2019,13
50024,Almonacid de la Sierra,54 años,2019,8
50024,Almonacid de la Sierra,55 años,2019,12
50024,Almonacid de la Sierra,56 años,2019,12
50024,Almonacid de la Sierra,57 años,2019,9
50024,Almonacid de la Sierra,58 años,2019,11
50024,Almonacid de la Sierra,59 años,2019,6
50024,Almonacid de la Sierra,60 años,2019,13
50024,Almonacid de la Sierra,61 años,2019,13
50024,Almonacid de la Sierra,62 años,2019,9
50024,Almonacid de la Sierra,63 años,2019,11
50024,Almonacid de la Sierra,64 años,2019,10
50024,Almonacid de la Sierra,65 años,2019,6
50025,Almunia de Doña Godina La,41 años,2019,131
50025,Almunia de Doña Godina La,42 años,2019,144
50025,Almunia de Doña Godina La,43 años,2019,159
50025,Almunia de Doña Godina La,44 años,2019,150
50025,Almunia de Doña Godina La,45 años,2019,145
50025,Almunia de Doña Godina La,46 años,2019,143
50025,Almunia de Doña Godina La,47 años,2019,146
50025,Almunia de Doña Godina La,48 años,2019,155
50025,Almunia de Doña Godina La,49 años,2019,138
50025,Almunia de Doña Godina La,50 años,2019,118
50025,Almunia de Doña Godina La,51 años,2019,157
50025,Almunia de Doña Godina La,52 años,2019,99
50025,Almunia de Doña Godina La,53 años,2019,112
50025,Almunia de Doña Godina La,54 años,2019,123
50025,Almunia de Doña Godina La,55 años,2019,128
50025,Almunia de Doña Godina La,56 años,2019,112
50025,Almunia de Doña Godina La,57 años,2019,108
50025,Almunia de Doña Godina La,58 años,2019,117
50025,Almunia de Doña Godina La,59 años,2019,87
50025,Almunia de Doña Godina La,60 años,2019,79
50025,Almunia de Doña Godina La,61 años,2019,85
50025,Almunia de Doña Godina La,62 años,2019,78
50025,Almunia de Doña Godina La,63 años,2019,75
50025,Almunia de Doña Godina La,64 años,2019,84
50025,Almunia de Doña Godina La,65 años,2019,60
50026,Alpartir,41 años,2019,8
50026,Alpartir,42 años,2019,16
50026,Alpartir,43 años,2019,11
50026,Alpartir,44 años,2019,6
50026,Alpartir,45 años,2019,2
50026,Alpartir,46 años,2019,8
50026,Alpartir,47 años,2019,3
50026,Alpartir,48 años,2019,10
50026,Alpartir,49 años,2019,11
50026,Alpartir,50 años,2019,10
50026,Alpartir,51 años,2019,11
50026,Alpartir,52 años,2019,10
50026,Alpartir,53 años,2019,10
50026,Alpartir,54 años,2019,7
50026,Alpartir,55 años,2019,8
50026,Alpartir,56 años,2019,10
50026,Alpartir,57 años,2019,11
50026,Alpartir,58 años,2019,3
50026,Alpartir,59 años,2019,6
50026,Alpartir,60 años,2019,6
50026,Alpartir,61 años,2019,5
50026,Alpartir,62 años,2019,4
50026,Alpartir,63 años,2019,5
50026,Alpartir,64 años,2019,4
50026,Alpartir,65 años,2019,2
50027,Ambel,41 años,2019,5
50027,Ambel,42 años,2019,3
50027,Ambel,43 años,2019,7
50027,Ambel,44 años,2019,2
50027,Ambel,45 años,2019,2
50027,Ambel,46 años,2019,2
50027,Ambel,47 años,2019,3
50027,Ambel,48 años,2019,5
50027,Ambel,49 años,2019,9
50027,Ambel,50 años,2019,1
50027,Ambel,51 años,2019,5
50027,Ambel,52 años,2019,1
50027,Ambel,53 años,2019,5
50027,Ambel,54 años,2019,4
50027,Ambel,55 años,2019,3
50027,Ambel,56 años,2019,0.0
50027,Ambel,57 años,2019,4
50027,Ambel,58 años,2019,5
50027,Ambel,59 años,2019,3
50027,Ambel,60 años,2019,1
50027,Ambel,61 años,2019,2
50027,Ambel,62 años,2019,1
50027,Ambel,63 años,2019,6
50027,Ambel,64 años,2019,2
50027,Ambel,65 años,2019,2
50028,Anento,41 años,2019,1
50028,Anento,42 años,2019,1
50028,Anento,43 años,2019,1
50028,Anento,44 años,2019,1
50028,Anento,45 años,2019,3
50028,Anento,46 años,2019,2
50028,Anento,47 años,2019,0.0
50028,Anento,48 años,2019,1
50028,Anento,49 años,2019,3
50028,Anento,50 años,2019,4
50028,Anento,51 años,2019,2
50028,Anento,52 años,2019,3
50028,Anento,53 años,2019,2
50028,Anento,54 años,2019,2
50028,Anento,55 años,2019,0.0
50028,Anento,56 años,2019,2
50028,Anento,57 años,2019,2
50028,Anento,58 años,2019,5
50028,Anento,59 años,2019,2
50028,Anento,60 años,2019,0.0
50028,Anento,61 años,2019,0.0
50028,Anento,62 años,2019,2
50028,Anento,63 años,2019,2
50028,Anento,64 años,2019,2
50028,Anento,65 años,2019,2
50029,Aniñón,41 años,2019,10
50029,Aniñón,42 años,2019,10
50029,Aniñón,43 años,2019,7
50029,Aniñón,44 años,2019,12
50029,Aniñón,45 años,2019,3
50029,Aniñón,46 años,2019,10
50029,Aniñón,47 años,2019,10
50029,Aniñón,48 años,2019,11
50029,Aniñón,49 años,2019,9
50029,Aniñón,50 años,2019,11
50029,Aniñón,51 años,2019,9
50029,Aniñón,52 años,2019,17
50029,Aniñón,53 años,2019,10
50029,Aniñón,54 años,2019,9
50029,Aniñón,55 años,2019,11
