cp,city,age,year,total
44041,Bezas,4 años,2020,0.0
44041,Bezas,5 años,2020,0.0
44041,Bezas,6 años,2020,0.0
44041,Bezas,7 años,2020,0.0
44041,Bezas,8 años,2020,0.0
44041,Bezas,9 años,2020,0.0
44041,Bezas,10 años,2020,0.0
44041,Bezas,11 años,2020,0.0
44041,Bezas,12 años,2020,1
44041,Bezas,13 años,2020,0.0
44041,Bezas,14 años,2020,2
44041,Bezas,15 años,2020,1
44041,Bezas,16 años,2020,1
44041,Bezas,17 años,2020,0.0
44041,Bezas,18 años,2020,1
44042,Blancas,0 años,2020,0.0
44042,Blancas,1 año,2020,0.0
44042,Blancas,2 años,2020,0.0
44042,Blancas,3 años,2020,0.0
44042,Blancas,4 años,2020,0.0
44042,Blancas,5 años,2020,1
44042,Blancas,6 años,2020,0.0
44042,Blancas,7 años,2020,0.0
44042,Blancas,8 años,2020,3
44042,Blancas,9 años,2020,1
44042,Blancas,10 años,2020,1
44042,Blancas,11 años,2020,0.0
44042,Blancas,12 años,2020,0.0
44042,Blancas,13 años,2020,1
44042,Blancas,14 años,2020,0.0
44042,Blancas,15 años,2020,0.0
44042,Blancas,16 años,2020,1
44042,Blancas,17 años,2020,1
44042,Blancas,18 años,2020,2
44043,Blesa,0 años,2020,0.0
44043,Blesa,1 año,2020,0.0
44043,Blesa,2 años,2020,0.0
44043,Blesa,3 años,2020,1
44043,Blesa,4 años,2020,0.0
44043,Blesa,5 años,2020,0.0
44043,Blesa,6 años,2020,0.0
44043,Blesa,7 años,2020,0.0
44043,Blesa,8 años,2020,0.0
44043,Blesa,9 años,2020,0.0
44043,Blesa,10 años,2020,0.0
44043,Blesa,11 años,2020,0.0
44043,Blesa,12 años,2020,1
44043,Blesa,13 años,2020,0.0
44043,Blesa,14 años,2020,1
44043,Blesa,15 años,2020,0.0
44043,Blesa,16 años,2020,0.0
44043,Blesa,17 años,2020,0.0
44043,Blesa,18 años,2020,0.0
44044,Bordón,0 años,2020,1
44044,Bordón,1 año,2020,0.0
44044,Bordón,2 años,2020,0.0
44044,Bordón,3 años,2020,0.0
44044,Bordón,4 años,2020,2
44044,Bordón,5 años,2020,2
44044,Bordón,6 años,2020,0.0
44044,Bordón,7 años,2020,1
44044,Bordón,8 años,2020,4
44044,Bordón,9 años,2020,0.0
44044,Bordón,10 años,2020,1
44044,Bordón,11 años,2020,1
44044,Bordón,12 años,2020,1
44044,Bordón,13 años,2020,0.0
44044,Bordón,14 años,2020,0.0
44044,Bordón,15 años,2020,0.0
44044,Bordón,16 años,2020,0.0
44044,Bordón,17 años,2020,2
44044,Bordón,18 años,2020,2
44045,Bronchales,0 años,2020,3
44045,Bronchales,1 año,2020,4
44045,Bronchales,2 años,2020,3
44045,Bronchales,3 años,2020,1
44045,Bronchales,4 años,2020,2
44045,Bronchales,5 años,2020,3
44045,Bronchales,6 años,2020,2
44045,Bronchales,7 años,2020,2
44045,Bronchales,8 años,2020,1
44045,Bronchales,9 años,2020,3
44045,Bronchales,10 años,2020,1
44045,Bronchales,11 años,2020,5
44045,Bronchales,12 años,2020,2
44045,Bronchales,13 años,2020,2
44045,Bronchales,14 años,2020,4
44045,Bronchales,15 años,2020,2
44045,Bronchales,16 años,2020,2
44045,Bronchales,17 años,2020,3
44045,Bronchales,18 años,2020,4
44046,Bueña,0 años,2020,0.0
44046,Bueña,1 año,2020,0.0
44046,Bueña,2 años,2020,0.0
44046,Bueña,3 años,2020,0.0
44046,Bueña,4 años,2020,0.0
44046,Bueña,5 años,2020,1
44046,Bueña,6 años,2020,0.0
44046,Bueña,7 años,2020,0.0
44046,Bueña,8 años,2020,0.0
44046,Bueña,9 años,2020,0.0
44046,Bueña,10 años,2020,0.0
44046,Bueña,11 años,2020,0.0
44046,Bueña,12 años,2020,0.0
44046,Bueña,13 años,2020,0.0
44046,Bueña,14 años,2020,0.0
44046,Bueña,15 años,2020,0.0
44046,Bueña,16 años,2020,1
44046,Bueña,17 años,2020,0.0
44046,Bueña,18 años,2020,0.0
44047,Burbáguena,0 años,2020,1
44047,Burbáguena,1 año,2020,1
44047,Burbáguena,2 años,2020,1
44047,Burbáguena,3 años,2020,0.0
44047,Burbáguena,4 años,2020,1
44047,Burbáguena,5 años,2020,0.0
44047,Burbáguena,6 años,2020,0.0
44047,Burbáguena,7 años,2020,1
44047,Burbáguena,8 años,2020,0.0
44047,Burbáguena,9 años,2020,0.0
44047,Burbáguena,10 años,2020,0.0
44047,Burbáguena,11 años,2020,1
44047,Burbáguena,12 años,2020,1
44047,Burbáguena,13 años,2020,0.0
44047,Burbáguena,14 años,2020,1
44047,Burbáguena,15 años,2020,0.0
44047,Burbáguena,16 años,2020,1
44047,Burbáguena,17 años,2020,2
44047,Burbáguena,18 años,2020,1
44048,Cabra de Mora,0 años,2020,0.0
44048,Cabra de Mora,1 año,2020,0.0
44048,Cabra de Mora,2 años,2020,0.0
44048,Cabra de Mora,3 años,2020,0.0
44048,Cabra de Mora,4 años,2020,0.0
44048,Cabra de Mora,5 años,2020,0.0
44048,Cabra de Mora,6 años,2020,0.0
44048,Cabra de Mora,7 años,2020,0.0
44048,Cabra de Mora,8 años,2020,0.0
44048,Cabra de Mora,9 años,2020,0.0
44048,Cabra de Mora,10 años,2020,0.0
44048,Cabra de Mora,11 años,2020,0.0
44048,Cabra de Mora,12 años,2020,0.0
44048,Cabra de Mora,13 años,2020,0.0
44048,Cabra de Mora,14 años,2020,0.0
44048,Cabra de Mora,15 años,2020,0.0
44048,Cabra de Mora,16 años,2020,0.0
44048,Cabra de Mora,17 años,2020,1
44048,Cabra de Mora,18 años,2020,0.0
44049,Calaceite,0 años,2020,5
44049,Calaceite,1 año,2020,12
44049,Calaceite,2 años,2020,6
44049,Calaceite,3 años,2020,8
44049,Calaceite,4 años,2020,10
44049,Calaceite,5 años,2020,10
44049,Calaceite,6 años,2020,4
44049,Calaceite,7 años,2020,12
44049,Calaceite,8 años,2020,6
44049,Calaceite,9 años,2020,5
44049,Calaceite,10 años,2020,10
44049,Calaceite,11 años,2020,3
44049,Calaceite,12 años,2020,6
44049,Calaceite,13 años,2020,3
44049,Calaceite,14 años,2020,4
44049,Calaceite,15 años,2020,5
44049,Calaceite,16 años,2020,8
44049,Calaceite,17 años,2020,9
44049,Calaceite,18 años,2020,7
44050,Calamocha,0 años,2020,31
44050,Calamocha,1 año,2020,29
44050,Calamocha,2 años,2020,33
44050,Calamocha,3 años,2020,48
44050,Calamocha,4 años,2020,37
44050,Calamocha,5 años,2020,43
44050,Calamocha,6 años,2020,45
44050,Calamocha,7 años,2020,49
44050,Calamocha,8 años,2020,46
44050,Calamocha,9 años,2020,49
44050,Calamocha,10 años,2020,48
44050,Calamocha,11 años,2020,55
44050,Calamocha,12 años,2020,48
44050,Calamocha,13 años,2020,48
44050,Calamocha,14 años,2020,48
44050,Calamocha,15 años,2020,44
44050,Calamocha,16 años,2020,50
44050,Calamocha,17 años,2020,44
44050,Calamocha,18 años,2020,46
44051,Calanda,0 años,2020,31
44051,Calanda,1 año,2020,30
44051,Calanda,2 años,2020,26
44051,Calanda,3 años,2020,22
44051,Calanda,4 años,2020,35
44051,Calanda,5 años,2020,41
44051,Calanda,6 años,2020,38
44051,Calanda,7 años,2020,28
44051,Calanda,8 años,2020,37
44051,Calanda,9 años,2020,33
44051,Calanda,10 años,2020,32
44051,Calanda,11 años,2020,35
44051,Calanda,12 años,2020,31
44051,Calanda,13 años,2020,28
44051,Calanda,14 años,2020,28
44051,Calanda,15 años,2020,32
44051,Calanda,16 años,2020,31
44051,Calanda,17 años,2020,47
44051,Calanda,18 años,2020,43
44052,Calomarde,0 años,2020,0.0
44052,Calomarde,1 año,2020,1
44052,Calomarde,2 años,2020,0.0
44052,Calomarde,3 años,2020,0.0
44052,Calomarde,4 años,2020,0.0
44052,Calomarde,5 años,2020,0.0
44052,Calomarde,6 años,2020,0.0
44052,Calomarde,7 años,2020,0.0
44052,Calomarde,8 años,2020,0.0
44052,Calomarde,9 años,2020,0.0
44052,Calomarde,10 años,2020,0.0
44052,Calomarde,11 años,2020,0.0
44052,Calomarde,12 años,2020,0.0
44052,Calomarde,13 años,2020,0.0
44052,Calomarde,14 años,2020,0.0
44052,Calomarde,15 años,2020,0.0
44052,Calomarde,16 años,2020,0.0
44052,Calomarde,17 años,2020,0.0
44052,Calomarde,18 años,2020,0.0
44053,Camañas,0 años,2020,1
44053,Camañas,1 año,2020,1
44053,Camañas,2 años,2020,0.0
44053,Camañas,3 años,2020,1
44053,Camañas,4 años,2020,1
44053,Camañas,5 años,2020,0.0
44053,Camañas,6 años,2020,0.0
44053,Camañas,7 años,2020,1
44053,Camañas,8 años,2020,3
44053,Camañas,9 años,2020,0.0
44053,Camañas,10 años,2020,2
44053,Camañas,11 años,2020,0.0
44053,Camañas,12 años,2020,3
44053,Camañas,13 años,2020,1
44053,Camañas,14 años,2020,1
44053,Camañas,15 años,2020,1
44053,Camañas,16 años,2020,4
44053,Camañas,17 años,2020,2
44053,Camañas,18 años,2020,2
44054,Camarena de la Sierra,0 años,2020,1
44054,Camarena de la Sierra,1 año,2020,0.0
44054,Camarena de la Sierra,2 años,2020,0.0
44054,Camarena de la Sierra,3 años,2020,1
44054,Camarena de la Sierra,4 años,2020,2
44054,Camarena de la Sierra,5 años,2020,1
44054,Camarena de la Sierra,6 años,2020,2
44054,Camarena de la Sierra,7 años,2020,2
44054,Camarena de la Sierra,8 años,2020,0.0
44054,Camarena de la Sierra,9 años,2020,0.0
44054,Camarena de la Sierra,10 años,2020,1
44054,Camarena de la Sierra,11 años,2020,0.0
44054,Camarena de la Sierra,12 años,2020,1
44054,Camarena de la Sierra,13 años,2020,1
44054,Camarena de la Sierra,14 años,2020,0.0
44054,Camarena de la Sierra,15 años,2020,0.0
44054,Camarena de la Sierra,16 años,2020,0.0
44054,Camarena de la Sierra,17 años,2020,0.0
44054,Camarena de la Sierra,18 años,2020,0.0
44055,Camarillas,0 años,2020,1
44055,Camarillas,1 año,2020,0.0
44055,Camarillas,2 años,2020,2
44055,Camarillas,3 años,2020,1
44055,Camarillas,4 años,2020,1
44055,Camarillas,5 años,2020,0.0
44055,Camarillas,6 años,2020,0.0
44055,Camarillas,7 años,2020,1
44055,Camarillas,8 años,2020,0.0
44055,Camarillas,9 años,2020,1
44055,Camarillas,10 años,2020,1
44055,Camarillas,11 años,2020,0.0
44055,Camarillas,12 años,2020,1
44055,Camarillas,13 años,2020,1
44055,Camarillas,14 años,2020,1
44055,Camarillas,15 años,2020,0.0
44055,Camarillas,16 años,2020,0.0
44055,Camarillas,17 años,2020,0.0
44055,Camarillas,18 años,2020,0.0
44056,Caminreal,0 años,2020,6
44056,Caminreal,1 año,2020,2
44056,Caminreal,2 años,2020,4
44056,Caminreal,3 años,2020,3
44056,Caminreal,4 años,2020,2
44056,Caminreal,5 años,2020,2
44056,Caminreal,6 años,2020,4
44056,Caminreal,7 años,2020,2
44056,Caminreal,8 años,2020,10
44056,Caminreal,9 años,2020,10
44056,Caminreal,10 años,2020,5
44056,Caminreal,11 años,2020,5
44056,Caminreal,12 años,2020,4
44056,Caminreal,13 años,2020,4
44056,Caminreal,14 años,2020,7
44056,Caminreal,15 años,2020,7
44056,Caminreal,16 años,2020,3
44056,Caminreal,17 años,2020,6
44056,Caminreal,18 años,2020,1
44059,Cantavieja,0 años,2020,2
44059,Cantavieja,1 año,2020,7
44059,Cantavieja,2 años,2020,2
44059,Cantavieja,3 años,2020,3
44059,Cantavieja,4 años,2020,4
44059,Cantavieja,5 años,2020,11
44059,Cantavieja,6 años,2020,6
44059,Cantavieja,7 años,2020,9
44059,Cantavieja,8 años,2020,5
44059,Cantavieja,9 años,2020,12
44059,Cantavieja,10 años,2020,10
44059,Cantavieja,11 años,2020,7
44059,Cantavieja,12 años,2020,5
44059,Cantavieja,13 años,2020,6
44059,Cantavieja,14 años,2020,5
44059,Cantavieja,15 años,2020,9
44059,Cantavieja,16 años,2020,7
44059,Cantavieja,17 años,2020,8
44059,Cantavieja,18 años,2020,5
44060,Cañada de Benatanduz,0 años,2020,1
44060,Cañada de Benatanduz,1 año,2020,0.0
44060,Cañada de Benatanduz,2 años,2020,0.0
44060,Cañada de Benatanduz,3 años,2020,0.0
44060,Cañada de Benatanduz,4 años,2020,0.0
44060,Cañada de Benatanduz,5 años,2020,0.0
44060,Cañada de Benatanduz,6 años,2020,0.0
44060,Cañada de Benatanduz,7 años,2020,0.0
44060,Cañada de Benatanduz,8 años,2020,0.0
44060,Cañada de Benatanduz,9 años,2020,0.0
44060,Cañada de Benatanduz,10 años,2020,0.0
44060,Cañada de Benatanduz,11 años,2020,0.0
44060,Cañada de Benatanduz,12 años,2020,0.0
44060,Cañada de Benatanduz,13 años,2020,0.0
44060,Cañada de Benatanduz,14 años,2020,0.0
44060,Cañada de Benatanduz,15 años,2020,0.0
44060,Cañada de Benatanduz,16 años,2020,0.0
44060,Cañada de Benatanduz,17 años,2020,0.0
44060,Cañada de Benatanduz,18 años,2020,0.0
44061,Cañada de Verich La,0 años,2020,0.0
44061,Cañada de Verich La,1 año,2020,0.0
44061,Cañada de Verich La,2 años,2020,0.0
44061,Cañada de Verich La,3 años,2020,0.0
44061,Cañada de Verich La,4 años,2020,0.0
44061,Cañada de Verich La,5 años,2020,1
44061,Cañada de Verich La,6 años,2020,0.0
44061,Cañada de Verich La,7 años,2020,0.0
44061,Cañada de Verich La,8 años,2020,1
44061,Cañada de Verich La,9 años,2020,0.0
44061,Cañada de Verich La,10 años,2020,0.0
44061,Cañada de Verich La,11 años,2020,1
44061,Cañada de Verich La,12 años,2020,0.0
44061,Cañada de Verich La,13 años,2020,0.0
44061,Cañada de Verich La,14 años,2020,1
44061,Cañada de Verich La,15 años,2020,2
44061,Cañada de Verich La,16 años,2020,1
44061,Cañada de Verich La,17 años,2020,1
44061,Cañada de Verich La,18 años,2020,3
44062,Cañada Vellida,0 años,2020,0.0
44062,Cañada Vellida,1 año,2020,0.0
44062,Cañada Vellida,2 años,2020,0.0
44062,Cañada Vellida,3 años,2020,0.0
44062,Cañada Vellida,4 años,2020,0.0
44062,Cañada Vellida,5 años,2020,0.0
44062,Cañada Vellida,6 años,2020,0.0
44062,Cañada Vellida,7 años,2020,0.0
44062,Cañada Vellida,8 años,2020,0.0
44062,Cañada Vellida,9 años,2020,0.0
44062,Cañada Vellida,10 años,2020,0.0
44062,Cañada Vellida,11 años,2020,0.0
44062,Cañada Vellida,12 años,2020,0.0
44062,Cañada Vellida,13 años,2020,0.0
44062,Cañada Vellida,14 años,2020,0.0
44062,Cañada Vellida,15 años,2020,0.0
44062,Cañada Vellida,16 años,2020,0.0
44062,Cañada Vellida,17 años,2020,0.0
44062,Cañada Vellida,18 años,2020,0.0
44063,Cañizar del Olivar,0 años,2020,1
44063,Cañizar del Olivar,1 año,2020,1
44063,Cañizar del Olivar,2 años,2020,0.0
44063,Cañizar del Olivar,3 años,2020,2
44063,Cañizar del Olivar,4 años,2020,2
44063,Cañizar del Olivar,5 años,2020,1
44063,Cañizar del Olivar,6 años,2020,1
44063,Cañizar del Olivar,7 años,2020,2
44063,Cañizar del Olivar,8 años,2020,1
44063,Cañizar del Olivar,9 años,2020,3
44063,Cañizar del Olivar,10 años,2020,0.0
44063,Cañizar del Olivar,11 años,2020,0.0
44063,Cañizar del Olivar,12 años,2020,0.0
44063,Cañizar del Olivar,13 años,2020,0.0
44063,Cañizar del Olivar,14 años,2020,2
44063,Cañizar del Olivar,15 años,2020,0.0
44063,Cañizar del Olivar,16 años,2020,1
44063,Cañizar del Olivar,17 años,2020,1
44063,Cañizar del Olivar,18 años,2020,1
44064,Cascante del Río,0 años,2020,0.0
44064,Cascante del Río,1 año,2020,0.0
44064,Cascante del Río,2 años,2020,0.0
44064,Cascante del Río,3 años,2020,0.0
44064,Cascante del Río,4 años,2020,0.0
44064,Cascante del Río,5 años,2020,0.0
44064,Cascante del Río,6 años,2020,0.0
44064,Cascante del Río,7 años,2020,0.0
44064,Cascante del Río,8 años,2020,1
44064,Cascante del Río,9 años,2020,0.0
44064,Cascante del Río,10 años,2020,0.0
44064,Cascante del Río,11 años,2020,1
44064,Cascante del Río,12 años,2020,0.0
44064,Cascante del Río,13 años,2020,0.0
44064,Cascante del Río,14 años,2020,0.0
44064,Cascante del Río,15 años,2020,0.0
44064,Cascante del Río,16 años,2020,0.0
44064,Cascante del Río,17 años,2020,2
44064,Cascante del Río,18 años,2020,0.0
44065,Castejón de Tornos,0 años,2020,0.0
44065,Castejón de Tornos,1 año,2020,0.0
44065,Castejón de Tornos,2 años,2020,1
44065,Castejón de Tornos,3 años,2020,0.0
44065,Castejón de Tornos,4 años,2020,0.0
44065,Castejón de Tornos,5 años,2020,0.0
44065,Castejón de Tornos,6 años,2020,1
44065,Castejón de Tornos,7 años,2020,0.0
44065,Castejón de Tornos,8 años,2020,0.0
44065,Castejón de Tornos,9 años,2020,0.0
44065,Castejón de Tornos,10 años,2020,0.0
44065,Castejón de Tornos,11 años,2020,0.0
44065,Castejón de Tornos,12 años,2020,0.0
44065,Castejón de Tornos,13 años,2020,0.0
44065,Castejón de Tornos,14 años,2020,0.0
44065,Castejón de Tornos,15 años,2020,0.0
44065,Castejón de Tornos,16 años,2020,0.0
44065,Castejón de Tornos,17 años,2020,0.0
44065,Castejón de Tornos,18 años,2020,0.0
44066,Castel de Cabra,0 años,2020,1
44066,Castel de Cabra,1 año,2020,0.0
44066,Castel de Cabra,2 años,2020,0.0
44066,Castel de Cabra,3 años,2020,1
44066,Castel de Cabra,4 años,2020,1
44066,Castel de Cabra,5 años,2020,0.0
44066,Castel de Cabra,6 años,2020,0.0
44066,Castel de Cabra,7 años,2020,1
44066,Castel de Cabra,8 años,2020,1
44066,Castel de Cabra,9 años,2020,0.0
44066,Castel de Cabra,10 años,2020,0.0
44066,Castel de Cabra,11 años,2020,1
44066,Castel de Cabra,12 años,2020,1
44066,Castel de Cabra,13 años,2020,0.0
44066,Castel de Cabra,14 años,2020,1
44066,Castel de Cabra,15 años,2020,0.0
44066,Castel de Cabra,16 años,2020,1
44066,Castel de Cabra,17 años,2020,0.0
44066,Castel de Cabra,18 años,2020,0.0
44067,Castelnou,0 años,2020,2
44067,Castelnou,1 año,2020,0.0
44067,Castelnou,2 años,2020,1
44067,Castelnou,3 años,2020,4
44067,Castelnou,4 años,2020,1
44067,Castelnou,5 años,2020,2
44067,Castelnou,6 años,2020,0.0
44067,Castelnou,7 años,2020,2
44067,Castelnou,8 años,2020,1
44067,Castelnou,9 años,2020,0.0
44067,Castelnou,10 años,2020,1
44067,Castelnou,11 años,2020,1
44067,Castelnou,12 años,2020,2
44067,Castelnou,13 años,2020,0.0
44067,Castelnou,14 años,2020,0.0
44067,Castelnou,15 años,2020,1
44067,Castelnou,16 años,2020,1
44067,Castelnou,17 años,2020,2
44067,Castelnou,18 años,2020,0.0
44068,Castelserás,0 años,2020,4
44068,Castelserás,1 año,2020,5
44068,Castelserás,2 años,2020,13
44068,Castelserás,3 años,2020,2
44068,Castelserás,4 años,2020,3
44068,Castelserás,5 años,2020,12
44068,Castelserás,6 años,2020,8
44068,Castelserás,7 años,2020,7
44068,Castelserás,8 años,2020,11
44068,Castelserás,9 años,2020,7
44068,Castelserás,10 años,2020,9
44068,Castelserás,11 años,2020,9
44068,Castelserás,12 años,2020,7
44068,Castelserás,13 años,2020,11
44068,Castelserás,14 años,2020,9
44068,Castelserás,15 años,2020,10
44068,Castelserás,16 años,2020,5
44068,Castelserás,17 años,2020,9
44068,Castelserás,18 años,2020,4
44070,Castellar El,0 años,2020,0.0
44070,Castellar El,1 año,2020,0.0
44070,Castellar El,2 años,2020,0.0
44070,Castellar El,3 años,2020,0.0
44070,Castellar El,4 años,2020,0.0
44070,Castellar El,5 años,2020,0.0
44070,Castellar El,6 años,2020,0.0
44070,Castellar El,7 años,2020,0.0
44070,Castellar El,8 años,2020,0.0
44070,Castellar El,9 años,2020,0.0
44070,Castellar El,10 años,2020,0.0
44070,Castellar El,11 años,2020,0.0
44070,Castellar El,12 años,2020,0.0
44070,Castellar El,13 años,2020,0.0
44070,Castellar El,14 años,2020,0.0
44070,Castellar El,15 años,2020,0.0
44070,Castellar El,16 años,2020,0.0
44070,Castellar El,17 años,2020,0.0
44070,Castellar El,18 años,2020,0.0
44071,Castellote,0 años,2020,1
44071,Castellote,1 año,2020,3
44071,Castellote,2 años,2020,0.0
44071,Castellote,3 años,2020,3
44071,Castellote,4 años,2020,3
44071,Castellote,5 años,2020,2
44071,Castellote,6 años,2020,4
44071,Castellote,7 años,2020,1
44071,Castellote,8 años,2020,6
44071,Castellote,9 años,2020,2
44071,Castellote,10 años,2020,4
44071,Castellote,11 años,2020,5
44071,Castellote,12 años,2020,5
44071,Castellote,13 años,2020,4
44071,Castellote,14 años,2020,5
44071,Castellote,15 años,2020,3
44071,Castellote,16 años,2020,4
44071,Castellote,17 años,2020,1
44071,Castellote,18 años,2020,2
44074,Cedrillas,0 años,2020,4
44074,Cedrillas,1 año,2020,3
44074,Cedrillas,2 años,2020,10
44074,Cedrillas,3 años,2020,7
44074,Cedrillas,4 años,2020,7
44074,Cedrillas,5 años,2020,4
44074,Cedrillas,6 años,2020,8
44074,Cedrillas,7 años,2020,2
44074,Cedrillas,8 años,2020,7
44074,Cedrillas,9 años,2020,8
44074,Cedrillas,10 años,2020,6
44074,Cedrillas,11 años,2020,4
44074,Cedrillas,12 años,2020,9
44074,Cedrillas,13 años,2020,4
44074,Cedrillas,14 años,2020,10
44074,Cedrillas,15 años,2020,7
44074,Cedrillas,16 años,2020,7
44074,Cedrillas,17 años,2020,7
44074,Cedrillas,18 años,2020,7
44075,Celadas,0 años,2020,1
44075,Celadas,1 año,2020,1
44075,Celadas,2 años,2020,0.0
44075,Celadas,3 años,2020,3
44075,Celadas,4 años,2020,2
44075,Celadas,5 años,2020,2
44075,Celadas,6 años,2020,2
44075,Celadas,7 años,2020,1
44075,Celadas,8 años,2020,0.0
44075,Celadas,9 años,2020,0.0
44075,Celadas,10 años,2020,1
44075,Celadas,11 años,2020,3
44075,Celadas,12 años,2020,1
44075,Celadas,13 años,2020,3
44075,Celadas,14 años,2020,2
44075,Celadas,15 años,2020,6
44075,Celadas,16 años,2020,5
44075,Celadas,17 años,2020,2
44075,Celadas,18 años,2020,3
44076,Cella,0 años,2020,17
44076,Cella,1 año,2020,16
44076,Cella,2 años,2020,19
44076,Cella,3 años,2020,23
44076,Cella,4 años,2020,22
44076,Cella,5 años,2020,17
44076,Cella,6 años,2020,16
44076,Cella,7 años,2020,23
44076,Cella,8 años,2020,27
44076,Cella,9 años,2020,17
44076,Cella,10 años,2020,23
44076,Cella,11 años,2020,19
44076,Cella,12 años,2020,22
44076,Cella,13 años,2020,26
44076,Cella,14 años,2020,30
44076,Cella,15 años,2020,14
44076,Cella,16 años,2020,18
44076,Cella,17 años,2020,13
44076,Cella,18 años,2020,17
44077,Cerollera La,0 años,2020,0.0
44077,Cerollera La,1 año,2020,1
44077,Cerollera La,2 años,2020,0.0
44077,Cerollera La,3 años,2020,1
44077,Cerollera La,4 años,2020,0.0
44077,Cerollera La,5 años,2020,1
44077,Cerollera La,6 años,2020,0.0
44077,Cerollera La,7 años,2020,1
44077,Cerollera La,8 años,2020,1
44077,Cerollera La,9 años,2020,1
44077,Cerollera La,10 años,2020,1
44077,Cerollera La,11 años,2020,1
44077,Cerollera La,12 años,2020,0.0
44077,Cerollera La,13 años,2020,1
44077,Cerollera La,14 años,2020,0.0
44077,Cerollera La,15 años,2020,0.0
44077,Cerollera La,16 años,2020,2
44077,Cerollera La,17 años,2020,0.0
44077,Cerollera La,18 años,2020,2
44080,Codoñera La,0 años,2020,1
44080,Codoñera La,1 año,2020,2
44080,Codoñera La,2 años,2020,1
44080,Codoñera La,3 años,2020,1
44080,Codoñera La,4 años,2020,0.0
44080,Codoñera La,5 años,2020,3
44080,Codoñera La,6 años,2020,2
44080,Codoñera La,7 años,2020,2
44080,Codoñera La,8 años,2020,2
44080,Codoñera La,9 años,2020,1
44080,Codoñera La,10 años,2020,3
44080,Codoñera La,11 años,2020,7
44080,Codoñera La,12 años,2020,5
44080,Codoñera La,13 años,2020,3
44080,Codoñera La,14 años,2020,3
44080,Codoñera La,15 años,2020,1
44080,Codoñera La,16 años,2020,0.0
44080,Codoñera La,17 años,2020,0.0
44080,Codoñera La,18 años,2020,1
44082,Corbalán,0 años,2020,1
44082,Corbalán,1 año,2020,0.0
44082,Corbalán,2 años,2020,1
44082,Corbalán,3 años,2020,2
44082,Corbalán,4 años,2020,1
44082,Corbalán,5 años,2020,0.0
44082,Corbalán,6 años,2020,1
44082,Corbalán,7 años,2020,1
44082,Corbalán,8 años,2020,2
44082,Corbalán,9 años,2020,0.0
44082,Corbalán,10 años,2020,0.0
44082,Corbalán,11 años,2020,2
44082,Corbalán,12 años,2020,1
44082,Corbalán,13 años,2020,0.0
44082,Corbalán,14 años,2020,1
44082,Corbalán,15 años,2020,0.0
44082,Corbalán,16 años,2020,1
44082,Corbalán,17 años,2020,1
44082,Corbalán,18 años,2020,1
44084,Cortes de Aragón,0 años,2020,0.0
44084,Cortes de Aragón,1 año,2020,1
44084,Cortes de Aragón,2 años,2020,0.0
44084,Cortes de Aragón,3 años,2020,1
44084,Cortes de Aragón,4 años,2020,0.0
44084,Cortes de Aragón,5 años,2020,0.0
44084,Cortes de Aragón,6 años,2020,0.0
44084,Cortes de Aragón,7 años,2020,0.0
44084,Cortes de Aragón,8 años,2020,1
44084,Cortes de Aragón,9 años,2020,0.0
44084,Cortes de Aragón,10 años,2020,0.0
44084,Cortes de Aragón,11 años,2020,0.0
44084,Cortes de Aragón,12 años,2020,1
44084,Cortes de Aragón,13 años,2020,0.0
44084,Cortes de Aragón,14 años,2020,0.0
44084,Cortes de Aragón,15 años,2020,0.0
44084,Cortes de Aragón,16 años,2020,0.0
44084,Cortes de Aragón,17 años,2020,0.0
44084,Cortes de Aragón,18 años,2020,0.0
44085,Cosa,0 años,2020,0.0
44085,Cosa,1 año,2020,0.0
44085,Cosa,2 años,2020,0.0
44085,Cosa,3 años,2020,0.0
44085,Cosa,4 años,2020,0.0
44085,Cosa,5 años,2020,0.0
44085,Cosa,6 años,2020,0.0
44085,Cosa,7 años,2020,0.0
44085,Cosa,8 años,2020,0.0
44085,Cosa,9 años,2020,0.0
44085,Cosa,10 años,2020,1
44085,Cosa,11 años,2020,0.0
44085,Cosa,12 años,2020,0.0
44085,Cosa,13 años,2020,0.0
44085,Cosa,14 años,2020,0.0
44085,Cosa,15 años,2020,0.0
44085,Cosa,16 años,2020,0.0
44085,Cosa,17 años,2020,0.0
44085,Cosa,18 años,2020,0.0
44086,Cretas,0 años,2020,4
44086,Cretas,1 año,2020,5
44086,Cretas,2 años,2020,3
44086,Cretas,3 años,2020,2
44086,Cretas,4 años,2020,5
44086,Cretas,5 años,2020,3
44086,Cretas,6 años,2020,5
44086,Cretas,7 años,2020,5
44086,Cretas,8 años,2020,8
44086,Cretas,9 años,2020,5
44086,Cretas,10 años,2020,5
44086,Cretas,11 años,2020,4
44086,Cretas,12 años,2020,8
44086,Cretas,13 años,2020,5
44086,Cretas,14 años,2020,5
44086,Cretas,15 años,2020,6
44086,Cretas,16 años,2020,5
44086,Cretas,17 años,2020,1
44086,Cretas,18 años,2020,2
44087,Crivillén,0 años,2020,1
44087,Crivillén,1 año,2020,1
44087,Crivillén,2 años,2020,0.0
44087,Crivillén,3 años,2020,1
44087,Crivillén,4 años,2020,0.0
44087,Crivillén,5 años,2020,0.0
44087,Crivillén,6 años,2020,1
44087,Crivillén,7 años,2020,1
44087,Crivillén,8 años,2020,0.0
44087,Crivillén,9 años,2020,0.0
