cp,city,age,year,total
22006,Aisa,95 años,2016,1
22006,Aisa,96 años,2016,1
22006,Aisa,97 años,2016,0.0
22006,Aisa,98 años,2016,0.0
22006,Aisa,99 años,2016,1
22006,Aisa,100 y más años,2016,1
22007,Albalate de Cinca,66 años,2016,13
22007,Albalate de Cinca,67 años,2016,11
22007,Albalate de Cinca,68 años,2016,10
22007,Albalate de Cinca,69 años,2016,16
22007,Albalate de Cinca,70 años,2016,11
22007,Albalate de Cinca,71 años,2016,19
22007,Albalate de Cinca,72 años,2016,4
22007,Albalate de Cinca,73 años,2016,11
22007,Albalate de Cinca,74 años,2016,11
22007,Albalate de Cinca,75 años,2016,12
22007,Albalate de Cinca,76 años,2016,3
22007,Albalate de Cinca,77 años,2016,10
22007,Albalate de Cinca,78 años,2016,12
22007,Albalate de Cinca,79 años,2016,7
22007,Albalate de Cinca,80 años,2016,14
22007,Albalate de Cinca,81 años,2016,14
22007,Albalate de Cinca,82 años,2016,10
22007,Albalate de Cinca,83 años,2016,13
22007,Albalate de Cinca,84 años,2016,4
22007,Albalate de Cinca,85 años,2016,9
22007,Albalate de Cinca,86 años,2016,7
22007,Albalate de Cinca,87 años,2016,4
22007,Albalate de Cinca,88 años,2016,3
22007,Albalate de Cinca,89 años,2016,11
22007,Albalate de Cinca,90 años,2016,5
22007,Albalate de Cinca,91 años,2016,7
22007,Albalate de Cinca,92 años,2016,3
22007,Albalate de Cinca,93 años,2016,2
22007,Albalate de Cinca,94 años,2016,2
22007,Albalate de Cinca,95 años,2016,0.0
22007,Albalate de Cinca,96 años,2016,1
22007,Albalate de Cinca,97 años,2016,0.0
22007,Albalate de Cinca,98 años,2016,0.0
22007,Albalate de Cinca,99 años,2016,0.0
22007,Albalate de Cinca,100 y más años,2016,0.0
22008,Albalatillo,66 años,2016,5
22008,Albalatillo,67 años,2016,2
22008,Albalatillo,68 años,2016,2
22008,Albalatillo,69 años,2016,4
22008,Albalatillo,70 años,2016,5
22008,Albalatillo,71 años,2016,3
22008,Albalatillo,72 años,2016,5
22008,Albalatillo,73 años,2016,4
22008,Albalatillo,74 años,2016,2
22008,Albalatillo,75 años,2016,1
22008,Albalatillo,76 años,2016,2
22008,Albalatillo,77 años,2016,2
22008,Albalatillo,78 años,2016,7
22008,Albalatillo,79 años,2016,2
22008,Albalatillo,80 años,2016,1
22008,Albalatillo,81 años,2016,2
22008,Albalatillo,82 años,2016,4
22008,Albalatillo,83 años,2016,2
22008,Albalatillo,84 años,2016,2
22008,Albalatillo,85 años,2016,7
22008,Albalatillo,86 años,2016,2
22008,Albalatillo,87 años,2016,3
22008,Albalatillo,88 años,2016,1
22008,Albalatillo,89 años,2016,3
22008,Albalatillo,90 años,2016,2
22008,Albalatillo,91 años,2016,1
22008,Albalatillo,92 años,2016,2
22008,Albalatillo,93 años,2016,1
22008,Albalatillo,94 años,2016,0.0
22008,Albalatillo,95 años,2016,1
22008,Albalatillo,96 años,2016,1
22008,Albalatillo,97 años,2016,0.0
22008,Albalatillo,98 años,2016,0.0
22008,Albalatillo,99 años,2016,1
22008,Albalatillo,100 y más años,2016,1
22009,Albelda,66 años,2016,8
22009,Albelda,67 años,2016,10
22009,Albelda,68 años,2016,9
22009,Albelda,69 años,2016,10
22009,Albelda,70 años,2016,10
22009,Albelda,71 años,2016,16
22009,Albelda,72 años,2016,13
22009,Albelda,73 años,2016,9
22009,Albelda,74 años,2016,15
22009,Albelda,75 años,2016,10
22009,Albelda,76 años,2016,9
22009,Albelda,77 años,2016,5
22009,Albelda,78 años,2016,9
22009,Albelda,79 años,2016,7
22009,Albelda,80 años,2016,10
22009,Albelda,81 años,2016,13
22009,Albelda,82 años,2016,11
22009,Albelda,83 años,2016,13
22009,Albelda,84 años,2016,7
22009,Albelda,85 años,2016,8
22009,Albelda,86 años,2016,7
22009,Albelda,87 años,2016,4
22009,Albelda,88 años,2016,9
22009,Albelda,89 años,2016,6
22009,Albelda,90 años,2016,5
22009,Albelda,91 años,2016,5
22009,Albelda,92 años,2016,5
22009,Albelda,93 años,2016,3
22009,Albelda,94 años,2016,2
22009,Albelda,95 años,2016,1
22009,Albelda,96 años,2016,0.0
22009,Albelda,97 años,2016,1
22009,Albelda,98 años,2016,1
22009,Albelda,99 años,2016,0.0
22009,Albelda,100 y más años,2016,0.0
22011,Albero Alto,66 años,2016,2
22011,Albero Alto,67 años,2016,1
22011,Albero Alto,68 años,2016,2
22011,Albero Alto,69 años,2016,0.0
22011,Albero Alto,70 años,2016,0.0
22011,Albero Alto,71 años,2016,1
22011,Albero Alto,72 años,2016,2
22011,Albero Alto,73 años,2016,0.0
22011,Albero Alto,74 años,2016,0.0
22011,Albero Alto,75 años,2016,2
22011,Albero Alto,76 años,2016,0.0
22011,Albero Alto,77 años,2016,0.0
22011,Albero Alto,78 años,2016,0.0
22011,Albero Alto,79 años,2016,1
22011,Albero Alto,80 años,2016,1
22011,Albero Alto,81 años,2016,1
22011,Albero Alto,82 años,2016,3
22011,Albero Alto,83 años,2016,1
22011,Albero Alto,84 años,2016,3
22011,Albero Alto,85 años,2016,0.0
22011,Albero Alto,86 años,2016,0.0
22011,Albero Alto,87 años,2016,1
22011,Albero Alto,88 años,2016,2
22011,Albero Alto,89 años,2016,1
22011,Albero Alto,90 años,2016,0.0
22011,Albero Alto,91 años,2016,1
22011,Albero Alto,92 años,2016,0.0
22011,Albero Alto,93 años,2016,0.0
22011,Albero Alto,94 años,2016,0.0
22011,Albero Alto,95 años,2016,0.0
22011,Albero Alto,96 años,2016,0.0
22011,Albero Alto,97 años,2016,0.0
22011,Albero Alto,98 años,2016,0.0
22011,Albero Alto,99 años,2016,1
22011,Albero Alto,100 y más años,2016,0.0
22012,Albero Bajo,66 años,2016,1
22012,Albero Bajo,67 años,2016,1
22012,Albero Bajo,68 años,2016,1
22012,Albero Bajo,69 años,2016,1
22012,Albero Bajo,70 años,2016,1
22012,Albero Bajo,71 años,2016,1
22012,Albero Bajo,72 años,2016,4
22012,Albero Bajo,73 años,2016,1
22012,Albero Bajo,74 años,2016,2
22012,Albero Bajo,75 años,2016,1
22012,Albero Bajo,76 años,2016,1
22012,Albero Bajo,77 años,2016,2
22012,Albero Bajo,78 años,2016,1
22012,Albero Bajo,79 años,2016,3
22012,Albero Bajo,80 años,2016,2
22012,Albero Bajo,81 años,2016,2
22012,Albero Bajo,82 años,2016,1
22012,Albero Bajo,83 años,2016,0.0
22012,Albero Bajo,84 años,2016,1
22012,Albero Bajo,85 años,2016,2
22012,Albero Bajo,86 años,2016,0.0
22012,Albero Bajo,87 años,2016,0.0
22012,Albero Bajo,88 años,2016,0.0
22012,Albero Bajo,89 años,2016,0.0
22012,Albero Bajo,90 años,2016,0.0
22012,Albero Bajo,91 años,2016,0.0
22012,Albero Bajo,92 años,2016,0.0
22012,Albero Bajo,93 años,2016,0.0
22012,Albero Bajo,94 años,2016,0.0
22012,Albero Bajo,95 años,2016,0.0
22012,Albero Bajo,96 años,2016,0.0
22012,Albero Bajo,97 años,2016,0.0
22012,Albero Bajo,98 años,2016,0.0
22012,Albero Bajo,99 años,2016,0.0
22012,Albero Bajo,100 y más años,2016,0.0
22013,Alberuela de Tubo,66 años,2016,6
22013,Alberuela de Tubo,67 años,2016,5
22013,Alberuela de Tubo,68 años,2016,9
22013,Alberuela de Tubo,69 años,2016,5
22013,Alberuela de Tubo,70 años,2016,2
22013,Alberuela de Tubo,71 años,2016,4
22013,Alberuela de Tubo,72 años,2016,3
22013,Alberuela de Tubo,73 años,2016,5
22013,Alberuela de Tubo,74 años,2016,4
22013,Alberuela de Tubo,75 años,2016,0.0
22013,Alberuela de Tubo,76 años,2016,2
22013,Alberuela de Tubo,77 años,2016,2
22013,Alberuela de Tubo,78 años,2016,0.0
22013,Alberuela de Tubo,79 años,2016,2
22013,Alberuela de Tubo,80 años,2016,7
22013,Alberuela de Tubo,81 años,2016,0.0
22013,Alberuela de Tubo,82 años,2016,4
22013,Alberuela de Tubo,83 años,2016,3
22013,Alberuela de Tubo,84 años,2016,6
22013,Alberuela de Tubo,85 años,2016,5
22013,Alberuela de Tubo,86 años,2016,4
22013,Alberuela de Tubo,87 años,2016,5
22013,Alberuela de Tubo,88 años,2016,2
22013,Alberuela de Tubo,89 años,2016,1
22013,Alberuela de Tubo,90 años,2016,0.0
22013,Alberuela de Tubo,91 años,2016,1
22013,Alberuela de Tubo,92 años,2016,2
22013,Alberuela de Tubo,93 años,2016,0.0
22013,Alberuela de Tubo,94 años,2016,0.0
22013,Alberuela de Tubo,95 años,2016,1
22013,Alberuela de Tubo,96 años,2016,0.0
22013,Alberuela de Tubo,97 años,2016,1
22013,Alberuela de Tubo,98 años,2016,0.0
22013,Alberuela de Tubo,99 años,2016,0.0
22013,Alberuela de Tubo,100 y más años,2016,1
22014,Alcalá de Gurrea,66 años,2016,3
22014,Alcalá de Gurrea,67 años,2016,6
22014,Alcalá de Gurrea,68 años,2016,2
22014,Alcalá de Gurrea,69 años,2016,4
22014,Alcalá de Gurrea,70 años,2016,3
22014,Alcalá de Gurrea,71 años,2016,5
22014,Alcalá de Gurrea,72 años,2016,5
22014,Alcalá de Gurrea,73 años,2016,3
22014,Alcalá de Gurrea,74 años,2016,5
22014,Alcalá de Gurrea,75 años,2016,2
22014,Alcalá de Gurrea,76 años,2016,1
22014,Alcalá de Gurrea,77 años,2016,2
22014,Alcalá de Gurrea,78 años,2016,5
22014,Alcalá de Gurrea,79 años,2016,7
22014,Alcalá de Gurrea,80 años,2016,6
22014,Alcalá de Gurrea,81 años,2016,7
22014,Alcalá de Gurrea,82 años,2016,5
22014,Alcalá de Gurrea,83 años,2016,4
22014,Alcalá de Gurrea,84 años,2016,4
22014,Alcalá de Gurrea,85 años,2016,1
22014,Alcalá de Gurrea,86 años,2016,3
22014,Alcalá de Gurrea,87 años,2016,2
22014,Alcalá de Gurrea,88 años,2016,3
22014,Alcalá de Gurrea,89 años,2016,2
22014,Alcalá de Gurrea,90 años,2016,1
22014,Alcalá de Gurrea,91 años,2016,4
22014,Alcalá de Gurrea,92 años,2016,1
22014,Alcalá de Gurrea,93 años,2016,2
22014,Alcalá de Gurrea,94 años,2016,2
22014,Alcalá de Gurrea,95 años,2016,0.0
22014,Alcalá de Gurrea,96 años,2016,0.0
22014,Alcalá de Gurrea,97 años,2016,0.0
22014,Alcalá de Gurrea,98 años,2016,0.0
22014,Alcalá de Gurrea,99 años,2016,0.0
22014,Alcalá de Gurrea,100 y más años,2016,1
22015,Alcalá del Obispo,66 años,2016,6
22015,Alcalá del Obispo,67 años,2016,9
22015,Alcalá del Obispo,68 años,2016,10
22015,Alcalá del Obispo,69 años,2016,2
22015,Alcalá del Obispo,70 años,2016,8
22015,Alcalá del Obispo,71 años,2016,6
22015,Alcalá del Obispo,72 años,2016,8
22015,Alcalá del Obispo,73 años,2016,4
22015,Alcalá del Obispo,74 años,2016,2
22015,Alcalá del Obispo,75 años,2016,5
22015,Alcalá del Obispo,76 años,2016,2
22015,Alcalá del Obispo,77 años,2016,5
22015,Alcalá del Obispo,78 años,2016,6
22015,Alcalá del Obispo,79 años,2016,5
22015,Alcalá del Obispo,80 años,2016,2
22015,Alcalá del Obispo,81 años,2016,3
22015,Alcalá del Obispo,82 años,2016,3
22015,Alcalá del Obispo,83 años,2016,3
22015,Alcalá del Obispo,84 años,2016,0.0
22015,Alcalá del Obispo,85 años,2016,2
22015,Alcalá del Obispo,86 años,2016,3
22015,Alcalá del Obispo,87 años,2016,2
22015,Alcalá del Obispo,88 años,2016,3
22015,Alcalá del Obispo,89 años,2016,2
22015,Alcalá del Obispo,90 años,2016,1
22015,Alcalá del Obispo,91 años,2016,3
22015,Alcalá del Obispo,92 años,2016,1
22015,Alcalá del Obispo,93 años,2016,1
22015,Alcalá del Obispo,94 años,2016,1
22015,Alcalá del Obispo,95 años,2016,0.0
22015,Alcalá del Obispo,96 años,2016,0.0
22015,Alcalá del Obispo,97 años,2016,0.0
22015,Alcalá del Obispo,98 años,2016,0.0
22015,Alcalá del Obispo,99 años,2016,0.0
22015,Alcalá del Obispo,100 y más años,2016,0.0
22016,Alcampell,66 años,2016,14
22016,Alcampell,67 años,2016,13
22016,Alcampell,68 años,2016,6
22016,Alcampell,69 años,2016,8
22016,Alcampell,70 años,2016,10
22016,Alcampell,71 años,2016,8
22016,Alcampell,72 años,2016,13
22016,Alcampell,73 años,2016,10
22016,Alcampell,74 años,2016,9
22016,Alcampell,75 años,2016,11
22016,Alcampell,76 años,2016,3
22016,Alcampell,77 años,2016,11
22016,Alcampell,78 años,2016,17
22016,Alcampell,79 años,2016,13
22016,Alcampell,80 años,2016,8
22016,Alcampell,81 años,2016,8
22016,Alcampell,82 años,2016,11
22016,Alcampell,83 años,2016,8
22016,Alcampell,84 años,2016,14
22016,Alcampell,85 años,2016,9
22016,Alcampell,86 años,2016,9
22016,Alcampell,87 años,2016,15
22016,Alcampell,88 años,2016,7
22016,Alcampell,89 años,2016,10
22016,Alcampell,90 años,2016,7
22016,Alcampell,91 años,2016,7
22016,Alcampell,92 años,2016,6
22016,Alcampell,93 años,2016,2
22016,Alcampell,94 años,2016,5
22016,Alcampell,95 años,2016,2
22016,Alcampell,96 años,2016,3
22016,Alcampell,97 años,2016,1
22016,Alcampell,98 años,2016,0.0
22016,Alcampell,99 años,2016,0.0
22016,Alcampell,100 y más años,2016,2
22017,Alcolea de Cinca,66 años,2016,16
22017,Alcolea de Cinca,67 años,2016,12
22017,Alcolea de Cinca,68 años,2016,8
22017,Alcolea de Cinca,69 años,2016,9
22017,Alcolea de Cinca,70 años,2016,9
22017,Alcolea de Cinca,71 años,2016,11
22017,Alcolea de Cinca,72 años,2016,18
22017,Alcolea de Cinca,73 años,2016,9
22017,Alcolea de Cinca,74 años,2016,12
22017,Alcolea de Cinca,75 años,2016,9
22017,Alcolea de Cinca,76 años,2016,10
22017,Alcolea de Cinca,77 años,2016,14
22017,Alcolea de Cinca,78 años,2016,14
22017,Alcolea de Cinca,79 años,2016,10
22017,Alcolea de Cinca,80 años,2016,15
22017,Alcolea de Cinca,81 años,2016,14
22017,Alcolea de Cinca,82 años,2016,7
22017,Alcolea de Cinca,83 años,2016,8
22017,Alcolea de Cinca,84 años,2016,8
22017,Alcolea de Cinca,85 años,2016,14
22017,Alcolea de Cinca,86 años,2016,8
22017,Alcolea de Cinca,87 años,2016,8
22017,Alcolea de Cinca,88 años,2016,9
22017,Alcolea de Cinca,89 años,2016,5
22017,Alcolea de Cinca,90 años,2016,3
22017,Alcolea de Cinca,91 años,2016,4
22017,Alcolea de Cinca,92 años,2016,3
22017,Alcolea de Cinca,93 años,2016,3
22017,Alcolea de Cinca,94 años,2016,2
22017,Alcolea de Cinca,95 años,2016,1
22017,Alcolea de Cinca,96 años,2016,1
22017,Alcolea de Cinca,97 años,2016,0.0
22017,Alcolea de Cinca,98 años,2016,0.0
22017,Alcolea de Cinca,99 años,2016,0.0
22017,Alcolea de Cinca,100 y más años,2016,0.0
22018,Alcubierre,66 años,2016,10
22018,Alcubierre,67 años,2016,3
22018,Alcubierre,68 años,2016,4
22018,Alcubierre,69 años,2016,6
22018,Alcubierre,70 años,2016,1
22018,Alcubierre,71 años,2016,7
22018,Alcubierre,72 años,2016,6
22018,Alcubierre,73 años,2016,5
22018,Alcubierre,74 años,2016,4
22018,Alcubierre,75 años,2016,7
22018,Alcubierre,76 años,2016,1
22018,Alcubierre,77 años,2016,7
22018,Alcubierre,78 años,2016,10
22018,Alcubierre,79 años,2016,3
22018,Alcubierre,80 años,2016,7
22018,Alcubierre,81 años,2016,7
22018,Alcubierre,82 años,2016,5
22018,Alcubierre,83 años,2016,7
22018,Alcubierre,84 años,2016,3
22018,Alcubierre,85 años,2016,5
22018,Alcubierre,86 años,2016,3
22018,Alcubierre,87 años,2016,6
22018,Alcubierre,88 años,2016,3
22018,Alcubierre,89 años,2016,2
22018,Alcubierre,90 años,2016,1
22018,Alcubierre,91 años,2016,3
22018,Alcubierre,92 años,2016,2
22018,Alcubierre,93 años,2016,2
22018,Alcubierre,94 años,2016,0.0
22018,Alcubierre,95 años,2016,0.0
22018,Alcubierre,96 años,2016,0.0
22018,Alcubierre,97 años,2016,2
22018,Alcubierre,98 años,2016,0.0
22018,Alcubierre,99 años,2016,0.0
22018,Alcubierre,100 y más años,2016,1
22019,Alerre,66 años,2016,4
22019,Alerre,67 años,2016,5
22019,Alerre,68 años,2016,1
22019,Alerre,69 años,2016,3
22019,Alerre,70 años,2016,5
22019,Alerre,71 años,2016,4
22019,Alerre,72 años,2016,2
22019,Alerre,73 años,2016,3
22019,Alerre,74 años,2016,2
22019,Alerre,75 años,2016,2
22019,Alerre,76 años,2016,1
22019,Alerre,77 años,2016,0.0
22019,Alerre,78 años,2016,1
22019,Alerre,79 años,2016,0.0
22019,Alerre,80 años,2016,0.0
22019,Alerre,81 años,2016,4
22019,Alerre,82 años,2016,3
22019,Alerre,83 años,2016,4
22019,Alerre,84 años,2016,0.0
22019,Alerre,85 años,2016,0.0
22019,Alerre,86 años,2016,3
22019,Alerre,87 años,2016,0.0
22019,Alerre,88 años,2016,0.0
22019,Alerre,89 años,2016,0.0
22019,Alerre,90 años,2016,1
22019,Alerre,91 años,2016,0.0
22019,Alerre,92 años,2016,1
22019,Alerre,93 años,2016,0.0
22019,Alerre,94 años,2016,1
22019,Alerre,95 años,2016,0.0
22019,Alerre,96 años,2016,0.0
22019,Alerre,97 años,2016,0.0
22019,Alerre,98 años,2016,0.0
22019,Alerre,99 años,2016,0.0
22019,Alerre,100 y más años,2016,0.0
22020,Alfántega,66 años,2016,1
22020,Alfántega,67 años,2016,5
22020,Alfántega,68 años,2016,5
22020,Alfántega,69 años,2016,2
22020,Alfántega,70 años,2016,1
22020,Alfántega,71 años,2016,6
22020,Alfántega,72 años,2016,1
22020,Alfántega,73 años,2016,3
22020,Alfántega,74 años,2016,1
22020,Alfántega,75 años,2016,1
22020,Alfántega,76 años,2016,0.0
22020,Alfántega,77 años,2016,0.0
22020,Alfántega,78 años,2016,2
22020,Alfántega,79 años,2016,5
22020,Alfántega,80 años,2016,1
22020,Alfántega,81 años,2016,3
22020,Alfántega,82 años,2016,2
22020,Alfántega,83 años,2016,1
22020,Alfántega,84 años,2016,1
22020,Alfántega,85 años,2016,2
22020,Alfántega,86 años,2016,0.0
22020,Alfántega,87 años,2016,0.0
22020,Alfántega,88 años,2016,1
22020,Alfántega,89 años,2016,0.0
22020,Alfántega,90 años,2016,0.0
22020,Alfántega,91 años,2016,0.0
22020,Alfántega,92 años,2016,1
22020,Alfántega,93 años,2016,1
22020,Alfántega,94 años,2016,0.0
22020,Alfántega,95 años,2016,0.0
22020,Alfántega,96 años,2016,0.0
22020,Alfántega,97 años,2016,0.0
22020,Alfántega,98 años,2016,0.0
22020,Alfántega,99 años,2016,0.0
22020,Alfántega,100 y más años,2016,0.0
22021,Almudévar,66 años,2016,26
22021,Almudévar,67 años,2016,29
22021,Almudévar,68 años,2016,28
22021,Almudévar,69 años,2016,26
22021,Almudévar,70 años,2016,33
22021,Almudévar,71 años,2016,29
22021,Almudévar,72 años,2016,39
22021,Almudévar,73 años,2016,24
22021,Almudévar,74 años,2016,25
22021,Almudévar,75 años,2016,22
22021,Almudévar,76 años,2016,17
22021,Almudévar,77 años,2016,23
22021,Almudévar,78 años,2016,32
22021,Almudévar,79 años,2016,23
22021,Almudévar,80 años,2016,35
22021,Almudévar,81 años,2016,25
22021,Almudévar,82 años,2016,20
22021,Almudévar,83 años,2016,25
22021,Almudévar,84 años,2016,26
22021,Almudévar,85 años,2016,15
22021,Almudévar,86 años,2016,14
22021,Almudévar,87 años,2016,17
22021,Almudévar,88 años,2016,21
22021,Almudévar,89 años,2016,17
22021,Almudévar,90 años,2016,10
22021,Almudévar,91 años,2016,10
22021,Almudévar,92 años,2016,6
22021,Almudévar,93 años,2016,7
22021,Almudévar,94 años,2016,9
22021,Almudévar,95 años,2016,4
22021,Almudévar,96 años,2016,4
22021,Almudévar,97 años,2016,1
22021,Almudévar,98 años,2016,1
22021,Almudévar,99 años,2016,0.0
22021,Almudévar,100 y más años,2016,2
22022,Almunia de San Juan,66 años,2016,10
22022,Almunia de San Juan,67 años,2016,14
22022,Almunia de San Juan,68 años,2016,3
22022,Almunia de San Juan,69 años,2016,5
22022,Almunia de San Juan,70 años,2016,3
22022,Almunia de San Juan,71 años,2016,6
22022,Almunia de San Juan,72 años,2016,4
22022,Almunia de San Juan,73 años,2016,2
22022,Almunia de San Juan,74 años,2016,8
22022,Almunia de San Juan,75 años,2016,4
22022,Almunia de San Juan,76 años,2016,5
22022,Almunia de San Juan,77 años,2016,5
22022,Almunia de San Juan,78 años,2016,9
22022,Almunia de San Juan,79 años,2016,6
22022,Almunia de San Juan,80 años,2016,12
22022,Almunia de San Juan,81 años,2016,6
22022,Almunia de San Juan,82 años,2016,13
22022,Almunia de San Juan,83 años,2016,0.0
22022,Almunia de San Juan,84 años,2016,6
22022,Almunia de San Juan,85 años,2016,9
22022,Almunia de San Juan,86 años,2016,4
22022,Almunia de San Juan,87 años,2016,2
22022,Almunia de San Juan,88 años,2016,4
22022,Almunia de San Juan,89 años,2016,3
22022,Almunia de San Juan,90 años,2016,6
22022,Almunia de San Juan,91 años,2016,2
22022,Almunia de San Juan,92 años,2016,3
22022,Almunia de San Juan,93 años,2016,3
22022,Almunia de San Juan,94 años,2016,2
22022,Almunia de San Juan,95 años,2016,2
22022,Almunia de San Juan,96 años,2016,2
22022,Almunia de San Juan,97 años,2016,3
22022,Almunia de San Juan,98 años,2016,0.0
