name,age,year,total
Abejuela,65-100,2004,26
Abejuela,65-100,2005,24
Abejuela,65-100,2006,24
Abejuela,65-100,2007,25
Abejuela,65-100,2008,23
Abejuela,65-100,2009,19
Abejuela,65-100,2010,20
Abejuela,65-100,2011,19
Abejuela,65-100,2012,16
Abejuela,65-100,2013,11
Abejuela,65-100,2014,15
Abejuela,65-100,2015,19
Abejuela,65-100,2016,20
Abejuela,65-100,2017,20
Abejuela,65-100,2018,19
Abejuela,65-100,2019,17
Abejuela,65-100,2020,18
Abejuela,65-100,2021,18
Abejuela,65-100,2022,20
Aguatón,0-16,2003,0
Aguatón,0-16,2004,0
Aguatón,0-16,2005,0
Aguatón,0-16,2006,0
Aguatón,0-16,2007,0
Aguatón,0-16,2008,0
Aguatón,0-16,2009,0
Aguatón,0-16,2010,0
Aguatón,0-16,2011,0
Aguatón,0-16,2012,0
Aguatón,0-16,2013,0
Aguatón,0-16,2014,0
Aguatón,0-16,2015,0
Aguatón,0-16,2016,0
Aguatón,0-16,2017,0
Aguatón,0-16,2018,0
Aguatón,0-16,2019,1
Aguatón,0-16,2020,1
Aguatón,0-16,2021,0
Aguatón,0-16,2022,0
Aguatón,16-64,2003,15
Aguatón,16-64,2004,14
Aguatón,16-64,2005,14
Aguatón,16-64,2006,14
Aguatón,16-64,2007,14
Aguatón,16-64,2008,13
Aguatón,16-64,2009,13
Aguatón,16-64,2010,13
Aguatón,16-64,2011,11
Aguatón,16-64,2012,12
Aguatón,16-64,2013,11
Aguatón,16-64,2014,10
Aguatón,16-64,2015,11
Aguatón,16-64,2016,11
Aguatón,16-64,2017,11
Aguatón,16-64,2018,10
Aguatón,16-64,2019,10
Aguatón,16-64,2020,11
Aguatón,16-64,2021,10
Aguatón,16-64,2022,9
Aguatón,65-100,2003,11
Aguatón,65-100,2004,10
Aguatón,65-100,2005,9
Aguatón,65-100,2006,10
Aguatón,65-100,2007,7
Aguatón,65-100,2008,8
Aguatón,65-100,2009,8
Aguatón,65-100,2010,8
Aguatón,65-100,2011,9
Aguatón,65-100,2012,8
Aguatón,65-100,2013,8
Aguatón,65-100,2014,8
Aguatón,65-100,2015,8
Aguatón,65-100,2016,8
Aguatón,65-100,2017,8
Aguatón,65-100,2018,8
Aguatón,65-100,2019,7
Aguatón,65-100,2020,7
Aguatón,65-100,2021,7
Aguatón,65-100,2022,7
Aguaviva,0-16,2003,102
Aguaviva,0-16,2004,102
Aguaviva,0-16,2005,110
Aguaviva,0-16,2006,105
Aguaviva,0-16,2007,106
Aguaviva,0-16,2008,105
Aguaviva,0-16,2009,105
Aguaviva,0-16,2010,100
Aguaviva,0-16,2011,100
Aguaviva,0-16,2012,95
Aguaviva,0-16,2013,94
Aguaviva,0-16,2014,82
Aguaviva,0-16,2015,80
Aguaviva,0-16,2016,74
Aguaviva,0-16,2017,69
Aguaviva,0-16,2018,72
Aguaviva,0-16,2019,71
Aguaviva,0-16,2020,71
Aguaviva,0-16,2021,81
Aguaviva,0-16,2022,74
Aguaviva,16-64,2003,356
Aguaviva,16-64,2004,356
Aguaviva,16-64,2005,383
Aguaviva,16-64,2006,388
Aguaviva,16-64,2007,398
Aguaviva,16-64,2008,418
Aguaviva,16-64,2009,417
Aguaviva,16-64,2010,406
Aguaviva,16-64,2011,405
Aguaviva,16-64,2012,390
Aguaviva,16-64,2013,401
Aguaviva,16-64,2014,368
Aguaviva,16-64,2015,360
Aguaviva,16-64,2016,338
Aguaviva,16-64,2017,334
Aguaviva,16-64,2018,329
Aguaviva,16-64,2019,330
Aguaviva,16-64,2020,335
Aguaviva,16-64,2021,348
Aguaviva,16-64,2022,357
Aguaviva,65-100,2003,217
Aguaviva,65-100,2004,212
Aguaviva,65-100,2005,208
Aguaviva,65-100,2006,198
Aguaviva,65-100,2007,199
Aguaviva,65-100,2008,195
Aguaviva,65-100,2009,191
Aguaviva,65-100,2010,187
Aguaviva,65-100,2011,188
Aguaviva,65-100,2012,175
Aguaviva,65-100,2013,159
Aguaviva,65-100,2014,155
Aguaviva,65-100,2015,146
Aguaviva,65-100,2016,138
Aguaviva,65-100,2017,128
Aguaviva,65-100,2018,121
Aguaviva,65-100,2019,113
Aguaviva,65-100,2020,110
Aguaviva,65-100,2021,118
Aguaviva,65-100,2022,125
Aguilar del Alfambra,0-16,2003,6
Aguilar del Alfambra,0-16,2004,7
Aguilar del Alfambra,0-16,2005,8
Aguilar del Alfambra,0-16,2006,7
Aguilar del Alfambra,0-16,2007,8
Aguilar del Alfambra,0-16,2008,8
Aguilar del Alfambra,0-16,2009,6
Aguilar del Alfambra,0-16,2010,6
Aguilar del Alfambra,0-16,2011,6
Aguilar del Alfambra,0-16,2012,8
Aguilar del Alfambra,0-16,2013,9
Aguilar del Alfambra,0-16,2014,9
Aguilar del Alfambra,0-16,2015,3
Aguilar del Alfambra,0-16,2016,5
Aguilar del Alfambra,0-16,2017,6
Aguilar del Alfambra,0-16,2018,8
Aguilar del Alfambra,0-16,2019,9
Aguilar del Alfambra,0-16,2020,7
Aguilar del Alfambra,0-16,2021,7
Aguilar del Alfambra,0-16,2022,8
Aguilar del Alfambra,16-64,2003,38
Aguilar del Alfambra,16-64,2004,38
Aguilar del Alfambra,16-64,2005,40
Aguilar del Alfambra,16-64,2006,37
Aguilar del Alfambra,16-64,2007,34
Aguilar del Alfambra,16-64,2008,34
Aguilar del Alfambra,16-64,2009,31
Aguilar del Alfambra,16-64,2010,30
Aguilar del Alfambra,16-64,2011,31
Aguilar del Alfambra,16-64,2012,35
Aguilar del Alfambra,16-64,2013,36
Aguilar del Alfambra,16-64,2014,37
Aguilar del Alfambra,16-64,2015,33
Aguilar del Alfambra,16-64,2016,32
Aguilar del Alfambra,16-64,2017,34
Aguilar del Alfambra,16-64,2018,33
Aguilar del Alfambra,16-64,2019,34
Aguilar del Alfambra,16-64,2020,42
Aguilar del Alfambra,16-64,2021,49
Aguilar del Alfambra,16-64,2022,54
Aguilar del Alfambra,65-100,2003,38
Aguilar del Alfambra,65-100,2004,34
Aguilar del Alfambra,65-100,2005,31
Aguilar del Alfambra,65-100,2006,31
Aguilar del Alfambra,65-100,2007,30
Aguilar del Alfambra,65-100,2008,29
Aguilar del Alfambra,65-100,2009,29
Aguilar del Alfambra,65-100,2010,31
Aguilar del Alfambra,65-100,2011,33
Aguilar del Alfambra,65-100,2012,30
Aguilar del Alfambra,65-100,2013,30
Aguilar del Alfambra,65-100,2014,31
Aguilar del Alfambra,65-100,2015,30
Aguilar del Alfambra,65-100,2016,27
Aguilar del Alfambra,65-100,2017,25
Aguilar del Alfambra,65-100,2018,22
Aguilar del Alfambra,65-100,2019,20
Aguilar del Alfambra,65-100,2020,20
Aguilar del Alfambra,65-100,2021,20
Aguilar del Alfambra,65-100,2022,19
Alacón,0-16,2003,40
Alacón,0-16,2004,46
Alacón,0-16,2005,49
Alacón,0-16,2006,39
Alacón,0-16,2007,35
Alacón,0-16,2008,38
Alacón,0-16,2009,34
Alacón,0-16,2010,29
Alacón,0-16,2011,28
Alacón,0-16,2012,19
Alacón,0-16,2013,21
Alacón,0-16,2014,25
Alacón,0-16,2015,18
Alacón,0-16,2016,15
Alacón,0-16,2017,14
Alacón,0-16,2018,13
Alacón,0-16,2019,11
Alacón,0-16,2020,10
Alacón,0-16,2021,13
Alacón,0-16,2022,11
Alacón,16-64,2003,217
Alacón,16-64,2004,218
Alacón,16-64,2005,211
Alacón,16-64,2006,202
Alacón,16-64,2007,212
Alacón,16-64,2008,203
Alacón,16-64,2009,191
Alacón,16-64,2010,174
Alacón,16-64,2011,165
Alacón,16-64,2012,165
Alacón,16-64,2013,148
Alacón,16-64,2014,155
Alacón,16-64,2015,146
Alacón,16-64,2016,137
Alacón,16-64,2017,135
Alacón,16-64,2018,131
Alacón,16-64,2019,129
Alacón,16-64,2020,120
Alacón,16-64,2021,113
Alacón,16-64,2022,101
Alacón,65-100,2003,165
Alacón,65-100,2004,164
Alacón,65-100,2005,162
Alacón,65-100,2006,165
Alacón,65-100,2007,158
Alacón,65-100,2008,169
Alacón,65-100,2009,159
Alacón,65-100,2010,158
Alacón,65-100,2011,156
Alacón,65-100,2012,147
Alacón,65-100,2013,137
Alacón,65-100,2014,134
Alacón,65-100,2015,129
Alacón,65-100,2016,127
Alacón,65-100,2017,125
Alacón,65-100,2018,120
Alacón,65-100,2019,112
Alacón,65-100,2020,108
Alacón,65-100,2021,109
Alacón,65-100,2022,107
Alba,0-16,2003,12
Alba,0-16,2004,14
Alba,0-16,2005,13
Alba,0-16,2006,15
Alba,0-16,2007,15
Alba,0-16,2008,15
Alba,0-16,2009,16
Alba,0-16,2010,15
Alba,0-16,2011,14
Alba,0-16,2012,15
Alba,0-16,2013,14
Alba,0-16,2014,14
Alba,0-16,2015,17
Alba,0-16,2016,14
Alba,0-16,2017,13
Alba,0-16,2018,10
Alba,0-16,2019,9
Alba,0-16,2020,9
Alba,0-16,2021,15
Alba,0-16,2022,15
Alba,16-64,2003,120
Alba,16-64,2004,119
Alba,16-64,2005,123
Alba,16-64,2006,126
Alba,16-64,2007,127
Alba,16-64,2008,124
Alba,16-64,2009,132
Alba,16-64,2010,134
Alba,16-64,2011,123
Alba,16-64,2012,129
Alba,16-64,2013,122
Alba,16-64,2014,124
Alba,16-64,2015,116
Alba,16-64,2016,113
Alba,16-64,2017,104
Alba,16-64,2018,99
Alba,16-64,2019,93
Alba,16-64,2020,88
Alba,16-64,2021,101
Alba,16-64,2022,95
Alba,65-100,2003,118
Alba,65-100,2004,117
Alba,65-100,2005,111
Alba,65-100,2006,110
Alba,65-100,2007,108
Alba,65-100,2008,105
Alba,65-100,2009,102
Alba,65-100,2010,99
Alba,65-100,2011,93
Alba,65-100,2012,87
Alba,65-100,2013,79
Alba,65-100,2014,74
Alba,65-100,2015,77
Alba,65-100,2016,69
Alba,65-100,2017,68
Alba,65-100,2018,69
Alba,65-100,2019,68
Alba,65-100,2020,68
Alba,65-100,2021,68
Alba,65-100,2022,71
Albalate del Arzobispo,0-16,2003,274
Albalate del Arzobispo,0-16,2004,263
Albalate del Arzobispo,0-16,2005,255
Albalate del Arzobispo,0-16,2006,252
Albalate del Arzobispo,0-16,2007,251
Albalate del Arzobispo,0-16,2008,265
Albalate del Arzobispo,0-16,2009,251
Albalate del Arzobispo,0-16,2010,245
Albalate del Arzobispo,0-16,2011,247
Albalate del Arzobispo,0-16,2012,240
Albalate del Arzobispo,0-16,2013,238
Albalate del Arzobispo,0-16,2014,232
Albalate del Arzobispo,0-16,2015,230
Albalate del Arzobispo,0-16,2016,237
Albalate del Arzobispo,0-16,2017,234
Albalate del Arzobispo,0-16,2018,250
Albalate del Arzobispo,0-16,2019,240
Albalate del Arzobispo,0-16,2020,241
Albalate del Arzobispo,0-16,2021,248
Albalate del Arzobispo,0-16,2022,244
Albalate del Arzobispo,16-64,2003,1288
Albalate del Arzobispo,16-64,2004,1297
Albalate del Arzobispo,16-64,2005,1316
Albalate del Arzobispo,16-64,2006,1349
Albalate del Arzobispo,16-64,2007,1397
Albalate del Arzobispo,16-64,2008,1392
Albalate del Arzobispo,16-64,2009,1378
Albalate del Arzobispo,16-64,2010,1344
Albalate del Arzobispo,16-64,2011,1297
Albalate del Arzobispo,16-64,2012,1282
Albalate del Arzobispo,16-64,2013,1251
Albalate del Arzobispo,16-64,2014,1251
Albalate del Arzobispo,16-64,2015,1220
Albalate del Arzobispo,16-64,2016,1213
Albalate del Arzobispo,16-64,2017,1202
Albalate del Arzobispo,16-64,2018,1220
Albalate del Arzobispo,16-64,2019,1217
Albalate del Arzobispo,16-64,2020,1211
Albalate del Arzobispo,16-64,2021,1213
Albalate del Arzobispo,16-64,2022,1206
Albalate del Arzobispo,65-100,2003,639
Albalate del Arzobispo,65-100,2004,620
Albalate del Arzobispo,65-100,2005,608
Albalate del Arzobispo,65-100,2006,599
Albalate del Arzobispo,65-100,2007,590
Albalate del Arzobispo,65-100,2008,576
Albalate del Arzobispo,65-100,2009,566
Albalate del Arzobispo,65-100,2010,566
Albalate del Arzobispo,65-100,2011,571
Albalate del Arzobispo,65-100,2012,565
Albalate del Arzobispo,65-100,2013,560
Albalate del Arzobispo,65-100,2014,542
Albalate del Arzobispo,65-100,2015,551
Albalate del Arzobispo,65-100,2016,553
Albalate del Arzobispo,65-100,2017,542
Albalate del Arzobispo,65-100,2018,534
Albalate del Arzobispo,65-100,2019,523
Albalate del Arzobispo,65-100,2020,520
Albalate del Arzobispo,65-100,2021,516
Albalate del Arzobispo,65-100,2022,509
Albarracín,0-16,2003,138
Albarracín,0-16,2004,143
Albarracín,0-16,2005,146
Albarracín,0-16,2006,140
Albarracín,0-16,2007,134
Albarracín,0-16,2008,139
Albarracín,0-16,2009,146
Albarracín,0-16,2010,152
Albarracín,0-16,2011,146
Albarracín,0-16,2012,150
Albarracín,0-16,2013,149
Albarracín,0-16,2014,143
Albarracín,0-16,2015,138
Albarracín,0-16,2016,136
Albarracín,0-16,2017,132
Albarracín,0-16,2018,125
Albarracín,0-16,2019,133
Albarracín,0-16,2020,131
Albarracín,0-16,2021,117
Albarracín,0-16,2022,118
Albarracín,16-64,2003,611
Albarracín,16-64,2004,592
Albarracín,16-64,2005,605
Albarracín,16-64,2006,618
Albarracín,16-64,2007,629
Albarracín,16-64,2008,661
Albarracín,16-64,2009,649
Albarracín,16-64,2010,642
Albarracín,16-64,2011,648
Albarracín,16-64,2012,647
Albarracín,16-64,2013,649
Albarracín,16-64,2014,634
Albarracín,16-64,2015,639
Albarracín,16-64,2016,650
Albarracín,16-64,2017,649
Albarracín,16-64,2018,644
Albarracín,16-64,2019,646
Albarracín,16-64,2020,637
Albarracín,16-64,2021,639
Albarracín,16-64,2022,648
Albarracín,65-100,2003,296
Albarracín,65-100,2004,290
Albarracín,65-100,2005,303
Albarracín,65-100,2006,318
Albarracín,65-100,2007,312
Albarracín,65-100,2008,310
Albarracín,65-100,2009,302
Albarracín,65-100,2010,302
Albarracín,65-100,2011,302
Albarracín,65-100,2012,305
Albarracín,65-100,2013,295
Albarracín,65-100,2014,282
Albarracín,65-100,2015,272
Albarracín,65-100,2016,268
Albarracín,65-100,2017,263
Albarracín,65-100,2018,247
Albarracín,65-100,2019,246
Albarracín,65-100,2020,238
Albarracín,65-100,2021,234
Albarracín,65-100,2022,242
Albentosa,0-16,2003,41
Albentosa,0-16,2004,38
Albentosa,0-16,2005,38
Albentosa,0-16,2006,43
Albentosa,0-16,2007,52
Albentosa,0-16,2008,55
Albentosa,0-16,2009,58
Albentosa,0-16,2010,48
Albentosa,0-16,2011,51
Albentosa,0-16,2012,48
Albentosa,0-16,2013,48
Albentosa,0-16,2014,45
Albentosa,0-16,2015,46
Albentosa,0-16,2016,46
Albentosa,0-16,2017,38
Albentosa,0-16,2018,45
Albentosa,0-16,2019,52
Albentosa,0-16,2020,55
Albentosa,0-16,2021,51
Albentosa,0-16,2022,49
Albentosa,16-64,2003,195
Albentosa,16-64,2004,192
Albentosa,16-64,2005,196
Albentosa,16-64,2006,212
Albentosa,16-64,2007,221
Albentosa,16-64,2008,198
Albentosa,16-64,2009,202
Albentosa,16-64,2010,203
Albentosa,16-64,2011,190
Albentosa,16-64,2012,179
Albentosa,16-64,2013,185
Albentosa,16-64,2014,171
Albentosa,16-64,2015,163
Albentosa,16-64,2016,165
Albentosa,16-64,2017,163
Albentosa,16-64,2018,161
Albentosa,16-64,2019,169
Albentosa,16-64,2020,181
Albentosa,16-64,2021,189
Albentosa,16-64,2022,178
Albentosa,65-100,2003,75
Albentosa,65-100,2004,65
Albentosa,65-100,2005,65
Albentosa,65-100,2006,62
Albentosa,65-100,2007,61
Albentosa,65-100,2008,57
Albentosa,65-100,2009,57
Albentosa,65-100,2010,59
Albentosa,65-100,2011,60
Albentosa,65-100,2012,63
Albentosa,65-100,2013,63
Albentosa,65-100,2014,63
Albentosa,65-100,2015,61
Albentosa,65-100,2016,56
Albentosa,65-100,2017,54
Albentosa,65-100,2018,51
Albentosa,65-100,2019,55
Albentosa,65-100,2020,53
Albentosa,65-100,2021,54
Albentosa,65-100,2022,48
Alcaine,0-16,2003,0
Alcaine,0-16,2004,0
Alcaine,0-16,2005,0
Alcaine,0-16,2006,0
Alcaine,0-16,2007,0
Alcaine,0-16,2008,0
Alcaine,0-16,2009,0
Alcaine,0-16,2010,0
Alcaine,0-16,2011,1
Alcaine,0-16,2012,1
Alcaine,0-16,2013,1
Alcaine,0-16,2014,2
Alcaine,0-16,2015,3
Alcaine,0-16,2016,4
Alcaine,0-16,2017,4
Alcaine,0-16,2018,5
Alcaine,0-16,2019,5
Alcaine,0-16,2020,2
Alcaine,0-16,2021,2
Alcaine,0-16,2022,2
Alcaine,16-64,2003,52
Alcaine,16-64,2004,42
Alcaine,16-64,2005,59
Alcaine,16-64,2006,60
Alcaine,16-64,2007,50
Alcaine,16-64,2008,41
Alcaine,16-64,2009,40
Alcaine,16-64,2010,45
Alcaine,16-64,2011,43
Alcaine,16-64,2012,43
Alcaine,16-64,2013,44
Alcaine,16-64,2014,45
Alcaine,16-64,2015,47
Alcaine,16-64,2016,41
Alcaine,16-64,2017,34
Alcaine,16-64,2018,31
Alcaine,16-64,2019,25
Alcaine,16-64,2020,24
Alcaine,16-64,2021,22
Alcaine,16-64,2022,21
Alcaine,65-100,2003,17
Alcaine,65-100,2004,23
Alcaine,65-100,2005,21
Alcaine,65-100,2006,24
Alcaine,65-100,2007,24
Alcaine,65-100,2008,24
Alcaine,65-100,2009,27
Alcaine,65-100,2010,24
Alcaine,65-100,2011,23
Alcaine,65-100,2012,25
Alcaine,65-100,2013,24
Alcaine,65-100,2014,25
Alcaine,65-100,2015,24
Alcaine,65-100,2016,25
Alcaine,65-100,2017,24
Alcaine,65-100,2018,27
Alcaine,65-100,2019,29
Alcaine,65-100,2020,27
Alcaine,65-100,2021,22
Alcaine,65-100,2022,23
Alcalá de la Selva,0-16,2003,73
Alcalá de la Selva,0-16,2004,76
Alcalá de la Selva,0-16,2005,62
Alcalá de la Selva,0-16,2006,60
Alcalá de la Selva,0-16,2007,66
Alcalá de la Selva,0-16,2008,60
Alcalá de la Selva,0-16,2009,66
Alcalá de la Selva,0-16,2010,69
Alcalá de la Selva,0-16,2011,64
Alcalá de la Selva,0-16,2012,63
Alcalá de la Selva,0-16,2013,52
Alcalá de la Selva,0-16,2014,46
Alcalá de la Selva,0-16,2015,39
Alcalá de la Selva,0-16,2016,35
Alcalá de la Selva,0-16,2017,30
Alcalá de la Selva,0-16,2018,24
Alcalá de la Selva,0-16,2019,25
Alcalá de la Selva,0-16,2020,20
Alcalá de la Selva,0-16,2021,27
Alcalá de la Selva,0-16,2022,32
Alcalá de la Selva,16-64,2003,335
Alcalá de la Selva,16-64,2004,330
Alcalá de la Selva,16-64,2005,318
Alcalá de la Selva,16-64,2006,334
Alcalá de la Selva,16-64,2007,328
Alcalá de la Selva,16-64,2008,334
Alcalá de la Selva,16-64,2009,334
Alcalá de la Selva,16-64,2010,337
Alcalá de la Selva,16-64,2011,347
Alcalá de la Selva,16-64,2012,325
Alcalá de la Selva,16-64,2013,301
Alcalá de la Selva,16-64,2014,281
Alcalá de la Selva,16-64,2015,264
Alcalá de la Selva,16-64,2016,260
Alcalá de la Selva,16-64,2017,233
Alcalá de la Selva,16-64,2018,222
Alcalá de la Selva,16-64,2019,219
Alcalá de la Selva,16-64,2020,219
Alcalá de la Selva,16-64,2021,227
Alcalá de la Selva,16-64,2022,249
Alcalá de la Selva,65-100,2003,119
Alcalá de la Selva,65-100,2004,117
Alcalá de la Selva,65-100,2005,119
Alcalá de la Selva,65-100,2006,118
Alcalá de la Selva,65-100,2007,116
Alcalá de la Selva,65-100,2008,112
Alcalá de la Selva,65-100,2009,113
Alcalá de la Selva,65-100,2010,107
Alcalá de la Selva,65-100,2011,105
Alcalá de la Selva,65-100,2012,108
Alcalá de la Selva,65-100,2013,104
Alcalá de la Selva,65-100,2014,97
Alcalá de la Selva,65-100,2015,96
Alcalá de la Selva,65-100,2016,103
Alcalá de la Selva,65-100,2017,106
Alcalá de la Selva,65-100,2018,101
Alcalá de la Selva,65-100,2019,99
Alcalá de la Selva,65-100,2020,92
Alcalá de la Selva,65-100,2021,98
Alcalá de la Selva,65-100,2022,102
Alcañiz,0-16,2003,2299
Alcañiz,0-16,2004,2317
Alcañiz,0-16,2005,2382
Alcañiz,0-16,2006,2517
Alcañiz,0-16,2007,2577
Alcañiz,0-16,2008,2746
Alcañiz,0-16,2009,2780
Alcañiz,0-16,2010,2779
Alcañiz,0-16,2011,2895
Alcañiz,0-16,2012,2960
Alcañiz,0-16,2013,2967
Alcañiz,0-16,2014,2949
Alcañiz,0-16,2015,2934
Alcañiz,0-16,2016,2906
Alcañiz,0-16,2017,2860
Alcañiz,0-16,2018,2859
Alcañiz,0-16,2019,2860
Alcañiz,0-16,2020,2842
Alcañiz,0-16,2021,2851
Alcañiz,0-16,2022,2809
Alcañiz,16-64,2003,9287
Alcañiz,16-64,2004,9591
Alcañiz,16-64,2005,10006
Alcañiz,16-64,2006,10131
Alcañiz,16-64,2007,10267
Alcañiz,16-64,2008,10726
Alcañiz,16-64,2009,10859
Alcañiz,16-64,2010,10753
Alcañiz,16-64,2011,10761
Alcañiz,16-64,2012,10680
Alcañiz,16-64,2013,10603
Alcañiz,16-64,2014,10514
Alcañiz,16-64,2015,10446
Alcañiz,16-64,2016,10224
Alcañiz,16-64,2017,10136
Alcañiz,16-64,2018,10090
Alcañiz,16-64,2019,10060
Alcañiz,16-64,2020,10128
Alcañiz,16-64,2021,10113
Alcañiz,16-64,2022,10149
Alcañiz,65-100,2003,2797
Alcañiz,65-100,2004,2796
Alcañiz,65-100,2005,2742
Alcañiz,65-100,2006,2799
Alcañiz,65-100,2007,2743
Alcañiz,65-100,2008,2761
Alcañiz,65-100,2009,2753
Alcañiz,65-100,2010,2759
Alcañiz,65-100,2011,2764
Alcañiz,65-100,2012,2784
Alcañiz,65-100,2013,2814
Alcañiz,65-100,2014,2870
Alcañiz,65-100,2015,2850
Alcañiz,65-100,2016,2913
Alcañiz,65-100,2017,2941
Alcañiz,65-100,2018,2990
Alcañiz,65-100,2019,3027
Alcañiz,65-100,2020,3036
Alcañiz,65-100,2021,3065
Alcañiz,65-100,2022,3096
Alcorisa,0-16,2003,562
Alcorisa,0-16,2004,576
Alcorisa,0-16,2005,582
Alcorisa,0-16,2006,574
Alcorisa,0-16,2007,592
Alcorisa,0-16,2008,598
Alcorisa,0-16,2009,615
Alcorisa,0-16,2010,604
Alcorisa,0-16,2011,589
Alcorisa,0-16,2012,568
Alcorisa,0-16,2013,549
Alcorisa,0-16,2014,541
Alcorisa,0-16,2015,531
Alcorisa,0-16,2016,522
Alcorisa,0-16,2017,523
Alcorisa,0-16,2018,513
Alcorisa,0-16,2019,517
Alcorisa,0-16,2020,528
Alcorisa,0-16,2021,533
Alcorisa,0-16,2022,511
Alcorisa,16-64,2003,2126
Alcorisa,16-64,2004,2194
Alcorisa,16-64,2005,2304
Alcorisa,16-64,2006,2359
Alcorisa,16-64,2007,2371
Alcorisa,16-64,2008,2412
Alcorisa,16-64,2009,2393
Alcorisa,16-64,2010,2363
Alcorisa,16-64,2011,2367
Alcorisa,16-64,2012,2322
Alcorisa,16-64,2013,2279
Alcorisa,16-64,2014,2227
Alcorisa,16-64,2015,2182
Alcorisa,16-64,2016,2133
Alcorisa,16-64,2017,2111
Alcorisa,16-64,2018,2088
Alcorisa,16-64,2019,2053
Alcorisa,16-64,2020,2067
Alcorisa,16-64,2021,2059
Alcorisa,16-64,2022,2030
Alcorisa,65-100,2003,728
Alcorisa,65-100,2004,725
Alcorisa,65-100,2005,696
Alcorisa,65-100,2006,700
Alcorisa,65-100,2007,687
Alcorisa,65-100,2008,682
Alcorisa,65-100,2009,690
Alcorisa,65-100,2010,675
Alcorisa,65-100,2011,666
Alcorisa,65-100,2012,666
Alcorisa,65-100,2013,673
Alcorisa,65-100,2014,665
Alcorisa,65-100,2015,661
Alcorisa,65-100,2016,671
Alcorisa,65-100,2017,679
Alcorisa,65-100,2018,675
Alcorisa,65-100,2019,696
Alcorisa,65-100,2020,703
Alcorisa,65-100,2021,701
Alcorisa,65-100,2022,711
Alfambra,0-16,2003,55
Alfambra,0-16,2004,52
Alfambra,0-16,2005,51
Alfambra,0-16,2006,59
Alfambra,0-16,2007,56
Alfambra,0-16,2008,52
Alfambra,0-16,2009,52
Alfambra,0-16,2010,46
Alfambra,0-16,2011,42
Alfambra,0-16,2012,45
Alfambra,0-16,2013,40
Alfambra,0-16,2014,40
Alfambra,0-16,2015,40
Alfambra,0-16,2016,38
Alfambra,0-16,2017,39
Alfambra,0-16,2018,42
Alfambra,0-16,2019,38
