year,cp,name,population
2011,50001, Abanto,130
2011,50002, Acered,198
2011,50003, Agón,164
2011,50004, Aguarón,873
2011,50005, Aguilón,258
2011,50006, Ainzón,1245
2011,50007, Aladrén,67
2011,50008, Alagón,7112
2011,50009, Alarba,160
2011,50010, Alberite de San Juan,99
2011,50011, Albeta,149
2011,50012, Alborge,121
2011,50013, Alcalá de Ebro,283
2011,50014, Alcalá de Moncayo,205
2011,50015, Alconchel de Ariza,96
2011,50016, Aldehuela de Liestos,52
2011,50017, Alfajarín,2215
2011,50018, Alfamén,1577
2011,50019, Alforque,87
2011,50020, Alhama de Aragón,1146
2011,50021, Almochuel,37
2011,50022, Almolda La,615
2011,50023, Almonacid de la Cuba,270
2011,50024, Almonacid de la Sierra,824
2011,50025, Almunia de Doña Godina La,7851
2011,50026, Alpartir,570
2011,50027, Ambel,290
2011,50028, Anento,133
2011,50029, Aniñón,803
2011,50030, Añón de Moncayo,208
2011,50031, Aranda de Moncayo,208
2011,50032, Arándiga,412
2011,50033, Ardisa,85
2011,50034, Ariza,1286
2011,50035, Artieda,92
2011,50036, Asín,110
2011,50037, Atea,128
2011,50038, Ateca,2160
2011,50039, Azuara,702
2011,50040, Badules,100
2011,50041, Bagüés,21
2011,50042, Balconchán,15
2011,50043, Bárboles,326
2011,50044, Bardallur,328
2011,50045, Belchite,1683
2011,50046, Belmonte de Gracián,236
2011,50047, Berdejo,71
2011,50048, Berrueco,45
2011,50901, Biel,166
2011,50050, Bijuesca,115
2011,50051, Biota,1095
2011,50052, Bisimbre,108
2011,50053, Boquiñeni,985
2011,50054, Bordalba,73
2011,50055, Borja,5020
2011,50056, Botorrita,526
2011,50057, Brea de Aragón,1816
2011,50058, Bubierca,82
2011,50059, Bujaraloz,1048
2011,50060, Bulbuente,241
2011,50061, Bureta,272
2011,50062, Burgo de Ebro El,2341
2011,50063, Buste El,83
2011,50064, Cabañas de Ebro,550
2011,50065, Cabolafuente,46
2011,50066, Cadrete,3177
2011,50067, Calatayud,20837
2011,50068, Calatorao,3054
2011,50069, Calcena,70
2011,50070, Calmarza,105
2011,50071, Campillo de Aragón,151
2011,50072, Carenas,195
2011,50073, Cariñena,3728
2011,50074, Caspe,9871
2011,50075, Castejón de Alarba,97
2011,50076, Castejón de las Armas,121
2011,50077, Castejón de Valdejasa,274
2011,50078, Castiliscar,328
2011,50079, Cervera de la Cañada,313
2011,50080, Cerveruela,46
2011,50081, Cetina,687
2011,50092, Chiprana,465
2011,50093, Chodes,147
2011,50082, Cimballa,127
2011,50083, Cinco Olivas,125
2011,50084, Clarés de Ribota,97
2011,50085, Codo,213
2011,50086, Codos,251
2011,50087, Contamina,39
2011,50088, Cosuenda,413
2011,50089, Cuarte de Huerva,9564
2011,50090, Cubel,194
2011,50091, Cuerlas Las,62
2011,50094, Daroca,2313
2011,50095, Ejea de los Caballeros,17306
2011,50096, Embid de Ariza,53
2011,50098, Encinacorba,253
2011,50099, Épila,4720
2011,50100, Erla,406
2011,50101, Escatrón,1121
2011,50102, Fabara,1263
2011,50104, Farlete,435
2011,50105, Fayón,406
2011,50106, Fayos Los,153
2011,50107, Figueruelas,1303
2011,50108, Fombuena,50
2011,50109, Frago El,107
2011,50110, Frasno El,477
2011,50111, Fréscano,217
2011,50113, Fuendejalón,979
2011,50114, Fuendetodos,180
2011,50115, Fuentes de Ebro,4603
2011,50116, Fuentes de Jiloca,279
2011,50117, Gallocanta,156
2011,50118, Gallur,2931
2011,50119, Gelsa,1174
2011,50120, Godojos,44
2011,50121, Gotor,384
2011,50122, Grisel,71
2011,50123, Grisén,563
2011,50124, Herrera de los Navarros,604
2011,50125, Ibdes,482
2011,50126, Illueca,3282
2011,50128, Isuerre,36
2011,50129, Jaraba,363
2011,50130, Jarque,543
2011,50131, Jaulín,302
2011,50132, Joyosa La,941
2011,50133, Lagata,145
2011,50134, Langa del Castillo,145
2011,50135, Layana,123
2011,50136, Lécera,759
2011,50138, Lechón,48
2011,50137, Leciñena,1339
2011,50139, Letux,428
2011,50140, Litago,185
2011,50141, Lituénigo,126
2011,50142, Lobera de Onsella,54
2011,50143, Longares,907
2011,50144, Longás,32
2011,50146, Lucena de Jalón,307
2011,50147, Luceni,1088
2011,50148, Luesia,401
2011,50149, Luesma,51
2011,50150, Lumpiaque,939
2011,50151, Luna,839
2011,50152, Maella,2018
2011,50153, Magallón,1221
2011,50154, Mainar,164
2011,50155, Malanquilla,130
2011,50156, Maleján,338
2011,50160, Mallén,3709
2011,50157, Malón,375
2011,50159, Maluenda,1106
2011,50161, Manchones,141
2011,50162, Mara,202
2011,50163, María de Huerva,5048
2011,50902, Marracos,110
2011,50164, Mediana de Aragón,470
2011,50165, Mequinenza,2478
2011,50166, Mesones de Isuela,316
2011,50167, Mezalocha,222
2011,50168, Mianos,41
2011,50169, Miedes de Aragón,462
2011,50170, Monegrillo,472
2011,50171, Moneva,129
2011,50172, Monreal de Ariza,186
2011,50173, Monterde,190
2011,50174, Montón,136
2011,50175, Morata de Jalón,1314
2011,50176, Morata de Jiloca,286
2011,50177, Morés,422
2011,50178, Moros,449
2011,50179, Moyuela,258
2011,50180, Mozota,113
2011,50181, Muel,1434
2011,50182, Muela La,5213
2011,50183, Munébrega,467
2011,50184, Murero,148
2011,50185, Murillo de Gállego,194
2011,50186, Navardún,48
2011,50187, Nigüella,79
2011,50188, Nombrevilla,38
2011,50189, Nonaspe,1054
2011,50190, Novallas,949
2011,50191, Novillas,603
2011,50192, Nuévalos,355
2011,50193, Nuez de Ebro,837
2011,50194, Olvés,119
2011,50195, Orcajo,43
2011,50196, Orera,136
2011,50197, Orés,107
2011,50198, Oseja,54
2011,50199, Osera de Ebro,462
2011,50200, Paniza,766
2011,50201, Paracuellos de Jiloca,590
2011,50202, Paracuellos de la Ribera,187
2011,50203, Pastriz,1351
2011,50204, Pedrola,3769
2011,50205, Pedrosas Las,117
2011,50206, Perdiguera,651
2011,50207, Piedratajada,147
2011,50208, Pina de Ebro,2626
2011,50209, Pinseque,3579
2011,50210, Pintanos Los,45
2011,50211, Plasencia de Jalón,389
2011,50212, Pleitas,53
2011,50213, Plenas,135
2011,50214, Pomer,36
2011,50215, Pozuel de Ariza,21
2011,50216, Pozuelo de Aragón,340
2011,50217, Pradilla de Ebro,619
2011,50218, Puebla de Albortón,120
2011,50219, Puebla de Alfindén,5433
2011,50220, Puendeluna,62
2011,50221, Purujosa,43
2011,50222, Quinto,2105
2011,50223, Remolinos,1183
2011,50224, Retascón,76
2011,50225, Ricla,3065
2011,50227, Romanos,123
2011,50228, Rueda de Jalón,350
2011,50229, Ruesca,80
2011,50241, Sabiñán,747
2011,50230, Sádaba,1643
2011,50231, Salillas de Jalón,383
2011,50232, Salvatierra de Esca,226
2011,50233, Samper del Salz,119
2011,50234, San Martín de la Virgen de Moncayo,285
2011,50235, San Mateo de Gállego,3137
2011,50236, Santa Cruz de Grío,161
2011,50237, Santa Cruz de Moncayo,130
2011,50238, Santa Eulalia de Gállego,130
2011,50239, Santed,67
2011,50240, Sástago,1294
2011,50242, Sediles,115
2011,50243, Sestrica,401
2011,50244, Sierra de Luna,310
2011,50245, Sigüés,131
2011,50246, Sisamón,43
2011,50247, Sobradiel,979
2011,50248, Sos del Rey Católico,666
2011,50249, Tabuenca,394
2011,50250, Talamantes,57
2011,50251, Tarazona,11121
2011,50252, Tauste,7484
2011,50253, Terrer,500
2011,50254, Tierga,202
2011,50255, Tobed,250
2011,50256, Torralba de los Frailes,94
2011,50257, Torralba de Ribota,202
2011,50258, Torralbilla,58
2011,50259, Torrehermosa,81
2011,50260, Torrelapaja,43
2011,50261, Torrellas,296
2011,50262, Torres de Berrellén,1511
2011,50263, Torrijo de la Cañada,279
2011,50264, Tosos,242
2011,50265, Trasmoz,76
2011,50266, Trasobares,146
2011,50267, Uncastillo,754
2011,50268, Undués de Lerda,74
2011,50269, Urrea de Jalón,403
2011,50270, Urriés,36
2011,50271, Used,321
2011,50272, Utebo,18204
2011,50274, Val de San Martín,80
2011,50273, Valdehorna,36
2011,50275, Valmadrid,106
2011,50276, Valpalmas,164
2011,50277, Valtorres,95
2011,50278, Velilla de Ebro,245
2011,50279, Velilla de Jiloca,99
2011,50280, Vera de Moncayo,405
2011,50281, Vierlas,97
2011,50283, Villadoz,84
2011,50284, Villafeliche,225
2011,50285, Villafranca de Ebro,837
2011,50286, Villalba de Perejil,113
2011,50287, Villalengua,390
2011,50903, Villamayor de Gállego,2885
2011,50288, Villanueva de Gállego,4526
2011,50290, Villanueva de Huerva,560
2011,50289, Villanueva de Jiloca,78
2011,50291, Villar de los Navarros,120
2011,50292, Villarreal de Huerva,230
2011,50293, Villarroya de la Sierra,575
2011,50294, Villarroya del Campo,81
2011,50282, Vilueña,119
2011,50295, Vistabella,50
2011,50296, Zaida La,514
2011,50297, Zaragoza,674725
2011,50298, Zuera,7604
2012,50001, Abanto,127
2012,50002, Acered,243
2012,50003, Agón,167
2012,50004, Aguarón,848
2012,50005, Aguilón,254
2012,50006, Ainzón,1214
2012,50007, Aladrén,60
2012,50008, Alagón,7167
2012,50009, Alarba,161
2012,50010, Alberite de San Juan,97
