year,province,cp,cities,nacidos,defunciones,saldo
2011,Huesca,22133,Labuerda,0,2,-2
2011,Huesca,22135,Laluenga,0,1,-1
2011,Huesca,22136,Lalueza,5,19,-14
2011,Huesca,22137,Lanaja,3,19,-16
2011,Huesca,22141,Lascellas-Ponzano,0,4,-4
2011,Huesca,22142,Lascuarre,1,1,0
2011,Huesca,22143,Laspaúles,2,1,1
2011,Huesca,22144,Laspuña,0,1,-1
2011,Huesca,22149,Loarre,0,5,-5
2011,Huesca,22150,Loporzano,1,5,-4
2011,Huesca,22151,Loscorrales,0,1,-1
2011,Huesca,22905,Lupiñén-Ortilla,1,4,-3
2011,Huesca,22155,Monesma y Cajigar,0,2,-2
2011,Huesca,22156,Monflorite-Lascasas,2,3,-1
2011,Huesca,22157,Montanuy,0,2,-2
2011,Huesca,22158,Monzón,186,162,24
2011,Huesca,22160,Naval,2,5,-3
2011,Huesca,22162,Novales,1,4,-3
2011,Huesca,22163,Nueno,2,3,-1
2011,Huesca,22164,Olvena,1,0,1
2011,Huesca,22165,Ontiñena,3,7,-4
2011,Huesca,22167,Osso de Cinca,4,5,-1
2011,Huesca,22170,Panticosa,4,7,-3
2011,Huesca,22174,Peralta de Alcofea,0,8,-8
2011,Huesca,22175,Peralta de Calasanz,2,5,-3
2011,Huesca,22176,Peraltilla,2,2,0
2011,Huesca,22178,Pertusa,0,1,-1
2011,Huesca,22172,Peñalba,1,5,-4
2011,Huesca,22173,Peñas de Riglos (Las),1,7,-6
2011,Huesca,22181,Piracés,1,2,-1
2011,Huesca,22182,Plan,2,5,-3
2011,Huesca,22184,Poleñino,0,4,-4
2011,Huesca,22186,Pozán de Vero,3,6,-3
2011,Huesca,22187,Puebla de Castro (La),1,2,-1
2011,Huesca,22188,Puente de Montañana,0,1,-1
2011,Huesca,22902,Puente la Reina de Jaca,0,4,-4
2011,Huesca,22190,Pueyo de Araguás (El),1,2,-1
2011,Huesca,22193,Pueyo de Santa Cruz,4,10,-6
2011,Huesca,22189,Puértolas,2,5,-3
2011,Huesca,22195,Quicena,0,4,-4
2011,Huesca,22197,Robres,3,10,-7
2011,Huesca,22199,Sabiñánigo,88,114,-26
2011,Huesca,22200,Sahún,5,3,2
2011,Huesca,22201,Salas Altas,0,2,-2
2011,Huesca,22202,Salas Bajas,0,1,-1
2011,Huesca,22203,Salillas,0,4,-4
2011,Huesca,22204,Sallent de Gállego,19,9,10
2011,Huesca,22205,San Esteban de Litera,1,9,-8
2011,Huesca,22207,San Juan de Plan,0,1,-1
2011,Huesca,22903,San Miguel del Cinca,7,12,-5
2011,Huesca,22206,Sangarrén,0,2,-2
2011,Huesca,22208,Santa Cilia,0,2,-2
2011,Huesca,22209,Santa Cruz de la Serós,1,2,-1
2011,Huesca,22906,Santa María de Dulcis,0,2,-2
2011,Huesca,22212,Santaliestra y San Quílez,0,2,-2
2011,Huesca,22213,Sariñena,29,48,-19
2011,Huesca,22214,Secastilla,0,2,-2
2011,Huesca,22215,Seira,0,4,-4
2011,Huesca,22217,Sena,5,7,-2
2011,Huesca,22218,Senés de Alcubierre,0,1,-1
2011,Huesca,22220,Sesa,0,5,-5
2011,Huesca,22221,Sesué,1,0,1
2011,Huesca,22222,Siétamo,3,8,-5
2011,Huesca,22223,Sopeira,1,1,0
2011,Huesca,22904,Sotonera (La),2,14,-12
2011,Huesca,22225,Tamarite de Litera,31,46,-15
2011,Huesca,22226,Tardienta,6,11,-5
2011,Huesca,22227,Tella-Sin,2,1,1
2011,Huesca,22228,Tierz,12,6,6
2011,Huesca,22229,Tolva,2,0,2
2011,Huesca,22230,Torla-Ordesa,4,4,0
2011,Huesca,22232,Torralba de Aragón,0,1,-1
2011,Huesca,22233,Torre la Ribera,0,1,-1
2011,Huesca,22234,Torrente de Cinca,0,6,-6
2011,Huesca,22235,Torres de Alcanadre,0,2,-2
2011,Huesca,22236,Torres de Barbués,1,3,-2
2011,Huesca,22239,Tramaced,0,1,-1
2011,Huesca,22242,Valfarta,0,1,-1
2011,Huesca,22243,Valle de Bardají,0,1,-1
2011,Huesca,22901,Valle de Hecho,5,11,-6
2011,Huesca,22245,Velilla de Cinca,4,6,-2
2011,Huesca,22909,Vencillón,1,5,-4
2011,Huesca,22248,Vicién,0,2,-2
2011,Huesca,22249,Villanova,1,1,0
2011,Huesca,22251,Villanueva de Sigena,0,5,-5
2011,Huesca,22250,Villanúa,4,0,4
2011,Huesca,22252,Yebra de Basa,0,2,-2
2011,Huesca,22254,Zaidín,13,16,-3
2011,Teruel,44001,Ababuj,0,1,-1
2011,Teruel,44002,Abejuela,0,1,-1
2011,Teruel,44004,Aguaviva,7,9,-2
2011,Teruel,44005,Aguilar del Alfambra,0,2,-2
2011,Teruel,44006,Alacón,1,9,-8
2011,Teruel,44007,Alba,1,3,-2
2011,Teruel,44008,Albalate del Arzobispo,14,29,-15
2011,Teruel,44009,Albarracín,11,18,-7
2011,Teruel,44010,Albentosa,2,2,0
2011,Teruel,44011,Alcaine,0,0,0
2011,Teruel,44012,Alcalá de la Selva,2,2,0
2011,Teruel,44013,Alcañiz,187,158,29
2011,Teruel,44014,Alcorisa,33,32,1
2011,Teruel,44016,Alfambra,0,8,-8
2011,Teruel,44017,Aliaga,2,14,-12
2011,Teruel,44021,Allepuz,0,1,-1
2011,Teruel,44022,Alloza,5,11,-6
2011,Teruel,44018,Almohaja,0,1,-1
2011,Teruel,44019,Alobras,0,2,-2
2011,Teruel,44020,Alpeñés,0,1,-1
2011,Teruel,44025,Andorra,54,77,-23
2011,Teruel,44028,Argente,1,6,-5
2011,Teruel,44029,Ariño,5,14,-9
2011,Teruel,44031,Azaila,0,11,-11
2011,Teruel,44035,Barrachina,1,3,-2
2011,Teruel,44037,Beceite,4,9,-5
2011,Teruel,44039,Bello,1,4,-3
2011,Teruel,44038,Belmonte de San José,0,3,-3
2011,Teruel,44040,Berge,0,3,-3
2011,Teruel,44041,Bezas,0,1,-1
2011,Teruel,44042,Blancas,2,1,1
2011,Teruel,44043,Blesa,0,1,-1
2011,Teruel,44044,Bordón,0,1,-1
2011,Teruel,44045,Bronchales,1,2,-1
2011,Teruel,44046,Bueña,0,3,-3
2011,Teruel,44047,Burbáguena,0,14,-14
2011,Teruel,44032,Bádenas,1,0,1
2011,Teruel,44033,Báguena,1,6,-5
2011,Teruel,44048,Cabra de Mora,0,1,-1
2011,Teruel,44049,Calaceite,8,25,-17
2011,Teruel,44050,Calamocha,42,49,-7
2011,Teruel,44051,Calanda,37,50,-13
2011,Teruel,44054,Camarena de la Sierra,0,0,0
2011,Teruel,44055,Camarillas,0,4,-4
2011,Teruel,44053,Camañas,2,1,1
2011,Teruel,44056,Caminreal,5,5,0
2011,Teruel,44059,Cantavieja,5,5,0
2011,Teruel,44064,Cascante del Río,0,1,-1
2011,Teruel,44065,Castejón de Tornos,0,1,-1
2011,Teruel,44066,Castel de Cabra,1,1,0
2011,Teruel,44070,Castellar (El),0,3,-3
2011,Teruel,44071,Castellote,6,17,-11
2011,Teruel,44067,Castelnou,3,2,1
2011,Teruel,44068,Castelserás,9,9,0
2011,Teruel,44060,Cañada de Benatanduz,0,2,-2
2011,Teruel,44063,Cañizar del Olivar,1,0,1
2011,Teruel,44074,Cedrillas,7,6,1
2011,Teruel,44075,Celadas,0,9,-9
2011,Teruel,44076,Cella,29,34,-5
2011,Teruel,44077,Cerollera (La),0,2,-2
2011,Teruel,44080,Codoñera (La),2,9,-7
2011,Teruel,44082,Corbalán,1,1,0
2011,Teruel,44084,Cortes de Aragón,1,0,1
2011,Teruel,44086,Cretas,5,8,-3
2011,Teruel,44087,Crivillén,0,1,-1
2011,Teruel,44090,Cucalón,1,1,0
2011,Teruel,44092,Cuervo (El),1,2,-1
2011,Teruel,44093,Cuevas de Almudén,1,1,0
2011,Teruel,44094,Cuevas Labradas,0,5,-5
2011,Teruel,44096,Ejulve,2,0,2
2011,Teruel,44097,Escorihuela,0,1,-1
2011,Teruel,44099,Escucha,10,9,1
2011,Teruel,44100,Estercuel,0,5,-5
2011,Teruel,44101,Ferreruela de Huerva,1,0,1
2011,Teruel,44103,Formiche Alto,0,2,-2
2011,Teruel,44106,Fortanete,2,2,0
2011,Teruel,44107,Foz-Calanda,1,4,-3
2011,Teruel,44108,Fresneda (La),4,14,-10
2011,Teruel,44109,Frías de Albarracín,1,3,-2
2011,Teruel,44110,Fuenferrada,0,1,-1
2011,Teruel,44111,Fuentes Calientes,1,3,-2
2011,Teruel,44112,Fuentes Claras,0,4,-4
2011,Teruel,44113,Fuentes de Rubielos,4,0,4
2011,Teruel,44114,Fuentespalda,1,3,-2
2011,Teruel,44105,Fórnoles,0,2,-2
2011,Teruel,44115,Galve,3,1,2
2011,Teruel,44116,Gargallo,2,1,1
2011,Teruel,44117,Gea de Albarracín,0,8,-8
2011,Teruel,44118,Ginebrosa (La),2,5,-3
2011,Teruel,44119,Griegos,1,1,0
2011,Teruel,44120,Guadalaviar,1,2,-1
2011,Teruel,44121,Gúdar,0,0,0
2011,Teruel,44123,Hinojosa de Jarque,0,3,-3
2011,Teruel,44124,Hoz de la Vieja (La),0,3,-3
2011,Teruel,44125,Huesa del Común,0,2,-2
2011,Teruel,44122,Híjar,11,31,-20
2011,Teruel,44126,Iglesuela del Cid (La),3,5,-2
2011,Teruel,44127,Jabaloyas,0,2,-2
2011,Teruel,44128,Jarque de la Val,1,1,0
2011,Teruel,44130,Jorcas,0,1,-1
2011,Teruel,44135,Libros,0,4,-4
2011,Teruel,44137,Linares de Mora,2,3,-1
2011,Teruel,44141,Lledó,1,1,0
2011,Teruel,44138,Loscos,1,2,-1
2011,Teruel,44143,Manzanera,4,8,-4
2011,Teruel,44144,Martín del Río,2,4,-2
2011,Teruel,44145,Mas de las Matas,6,41,-35
2011,Teruel,44146,Mata de los Olmos (La),3,4,-1
2011,Teruel,44147,Mazaleón,2,5,-3
2011,Teruel,44148,Mezquita de Jarque,0,2,-2
2011,Teruel,44149,Mirambel,1,6,-5
2011,Teruel,44151,Molinos,0,1,-1
2011,Teruel,44153,Monreal del Campo,33,26,7
2011,Teruel,44154,Monroyo,1,3,-2
2011,Teruel,44155,Montalbán,9,17,-8
2011,Teruel,44156,Monteagudo del Castillo,0,1,-1
2011,Teruel,44157,Monterde de Albarracín,0,1,-1
2011,Teruel,44158,Mora de Rubielos,20,15,5
2011,Teruel,44160,Mosqueruela,3,6,-3
2011,Teruel,44161,Muniesa,6,14,-8
2011,Teruel,44163,Noguera de Albarracín,0,1,-1
2011,Teruel,44164,Nogueras,0,2,-2
2011,Teruel,44165,Nogueruelas,3,2,1
2011,Teruel,44167,Obón,0,1,-1
2011,Teruel,44168,Odón,0,2,-2
2011,Teruel,44169,Ojos Negros,3,10,-7
2011,Teruel,44171,Olba,2,4,-2
2011,Teruel,44172,Oliete,0,9,-9
2011,Teruel,44173,Olmos (Los),1,2,-1
2011,Teruel,44174,Orihuela del Tremedal,4,3,1
2011,Teruel,44175,Orrios,0,3,-3
2011,Teruel,44176,Palomar de Arroyos,1,1,0
2011,Teruel,44177,Pancrudo,0,1,-1
2011,Teruel,44178,Parras de Castellote (Las),0,1,-1
2011,Teruel,44180,Peracense,0,2,-2
2011,Teruel,44182,Perales del Alfambra,3,2,1
2011,Teruel,44179,Peñarroya de Tastavins,3,5,-2
2011,Teruel,44183,Pitarque,0,2,-2
2011,Teruel,44187,Portellada (La),4,4,0
2011,Teruel,44189,Pozondón,0,2,-2
2011,Teruel,44190,Pozuel del Campo,0,1,-1
2011,Teruel,44191,Puebla de Híjar (La),5,10,-5
2011,Teruel,44192,Puebla de Valverde (La),5,6,-1
2011,Teruel,44193,Puertomingalvo,1,1,0
2011,Teruel,44195,Rillo,0,1,-1
2011,Teruel,44196,Riodeva,0,2,-2
2011,Teruel,44198,Royuela,2,8,-6
2011,Teruel,44199,Rubiales,0,2,-2
2011,Teruel,44201,Rubielos de Mora,6,4,2
2011,Teruel,44194,Ráfales,1,4,-3
2011,Teruel,44197,Ródenas,0,1,-1
2011,Teruel,44204,Saldón,0,1,-1
2011,Teruel,44205,Samper de Calanda,5,20,-15
2011,Teruel,44206,San Agustín,1,2,-1
2011,Teruel,44207,San Martín del Río,0,5,-5
2011,Teruel,44209,Santa Eulalia,9,29,-20
2011,Teruel,44210,Sarrión,11,15,-4
2011,Teruel,44212,Seno,2,1,1
2011,Teruel,44213,Singra,0,3,-3
2011,Teruel,44215,Terriente,0,4,-4
2011,Teruel,44216,Teruel,374,334,40
2011,Teruel,44217,Toril y Masegoso,0,1,-1
2011,Teruel,44218,Tormón,0,1,-1
2011,Teruel,44219,Tornos,0,4,-4
2011,Teruel,44220,Torralba de los Sisones,0,2,-2
2011,Teruel,44223,Torre de Arcas,1,2,-1
2011,Teruel,44224,Torre de las Arcas,0,1,-1
2011,Teruel,44225,Torre del Compte,1,3,-2
2011,Teruel,44227,Torre los Negros,0,2,-2
2011,Teruel,44221,Torrecilla de Alcañiz,0,5,-5
2011,Teruel,44222,Torrecilla del Rebollar,0,2,-2
2011,Teruel,44226,Torrelacárcel,0,5,-5
2011,Teruel,44228,Torremocha de Jiloca,0,1,-1
2011,Teruel,44229,Torres de Albarracín,0,3,-3
2011,Teruel,44230,Torrevelilla,1,5,-4
2011,Teruel,44231,Torrijas,0,1,-1
2011,Teruel,44232,Torrijo del Campo,1,9,-8
2011,Teruel,44234,Tramacastiel,0,3,-3
2011,Teruel,44235,Tramacastilla,2,0,2
2011,Teruel,44236,Tronchón,0,1,-1
2011,Teruel,44237,Urrea de Gaén,4,6,-2
2011,Teruel,44238,Utrillas,31,31,0
2011,Teruel,44239,Valacloche,0,1,-1
2011,Teruel,44240,Valbona,0,0,0
2011,Teruel,44241,Valdealgorfa,5,14,-9
2011,Teruel,44243,Valdecuenca,0,1,-1
2011,Teruel,44244,Valdelinares,1,0,1
2011,Teruel,44245,Valdeltormo,2,8,-6
2011,Teruel,44246,Valderrobres,28,45,-17
2011,Teruel,44247,Valjunquera,0,6,-6
2011,Teruel,44251,Villafranca del Campo,2,4,-2
2011,Teruel,44252,Villahermosa del Campo,1,0,1
2011,Teruel,44256,Villanueva del Rebollar de la Sierra,0,1,-1
2011,Teruel,44257,Villar del Cobo,0,1,-1
2011,Teruel,44258,Villar del Salz,0,1,-1
2011,Teruel,44260,Villarluengo,2,4,-2
2011,Teruel,44261,Villarquemado,6,10,-4
2011,Teruel,44262,Villarroya de los Pinares,1,3,-2
2011,Teruel,44263,Villastar,7,6,1
2011,Teruel,44264,Villel,5,1,4
2011,Teruel,44265,Vinaceite,1,3,-2
2011,Teruel,44266,Visiedo,0,2,-2
2011,Teruel,44267,Vivel del Río Martín,1,1,0
2011,Teruel,44268,Zoma (La),0,2,-2
2011,Zaragoza,50001,Abanto,0,3,-3
2011,Zaragoza,50002,Acered,0,6,-6
2011,Zaragoza,50004,Aguarón,2,17,-15
2011,Zaragoza,50005,Aguilón,0,5,-5
2011,Zaragoza,50003,Agón,1,0,1
2011,Zaragoza,50006,Ainzón,6,12,-6
2011,Zaragoza,50008,Alagón,62,77,-15
2011,Zaragoza,50009,Alarba,0,1,-1
2011,Zaragoza,50011,Albeta,2,3,-1
2011,Zaragoza,50012,Alborge,0,2,-2
2011,Zaragoza,50013,Alcalá de Ebro,3,4,-1
2011,Zaragoza,50014,Alcalá de Moncayo,2,1,1
2011,Zaragoza,50015,Alconchel de Ariza,0,1,-1
2011,Zaragoza,50016,Aldehuela de Liestos,0,1,-1
2011,Zaragoza,50017,Alfajarín,22,18,4
2011,Zaragoza,50018,Alfamén,17,6,11
2011,Zaragoza,50019,Alforque,0,3,-3
2011,Zaragoza,50020,Alhama de Aragón,12,12,0
2011,Zaragoza,50022,Almolda (La),0,11,-11
2011,Zaragoza,50023,Almonacid de la Cuba,1,6,-5
2011,Zaragoza,50024,Almonacid de la Sierra,3,18,-15
2011,Zaragoza,50025,Almunia de Doña Godina (La),87,80,7
2011,Zaragoza,50026,Alpartir,3,9,-6
2011,Zaragoza,50027,Ambel,2,4,-2
2011,Zaragoza,50029,Aniñón,5,11,-6
2011,Zaragoza,50031,Aranda de Moncayo,1,1,0
2011,Zaragoza,50033,Ardisa,0,1,-1
2011,Zaragoza,50034,Ariza,6,17,-11
2011,Zaragoza,50035,Artieda,1,0,1
2011,Zaragoza,50032,Arándiga,1,15,-14
2011,Zaragoza,50037,Atea,0,4,-4
2011,Zaragoza,50038,Ateca,11,23,-12
2011,Zaragoza,50039,Azuara,0,10,-10
2011,Zaragoza,50030,Añón de Moncayo,2,5,-3
2011,Zaragoza,50042,Balconchán,0,1,-1
2011,Zaragoza,50044,Bardallur,1,3,-2
2011,Zaragoza,50045,Belchite,11,32,-21
2011,Zaragoza,50046,Belmonte de Gracián,0,3,-3
2011,Zaragoza,50047,Berdejo,0,2,-2
2011,Zaragoza,50048,Berrueco,0,2,-2
2011,Zaragoza,50901,Biel,0,1,-1
2011,Zaragoza,50050,Bijuesca,0,1,-1
2011,Zaragoza,50051,Biota,5,11,-6
2011,Zaragoza,50052,Bisimbre,1,3,-2
2011,Zaragoza,50053,Boquiñeni,7,13,-6
2011,Zaragoza,50054,Bordalba,0,1,-1
2011,Zaragoza,50055,Borja,56,64,-8
2011,Zaragoza,50056,Botorrita,7,6,1
2011,Zaragoza,50057,Brea de Aragón,17,24,-7
2011,Zaragoza,50058,Bubierca,0,1,-1
2011,Zaragoza,50059,Bujaraloz,11,11,0
2011,Zaragoza,50060,Bulbuente,1,2,-1
2011,Zaragoza,50061,Bureta,1,0,1
2011,Zaragoza,50062,Burgo de Ebro (El),29,22,7
2011,Zaragoza,50063,Buste (El),0,4,-4
2011,Zaragoza,50043,Bárboles,1,3,-2
2011,Zaragoza,50064,Cabañas de Ebro,1,6,-5
2011,Zaragoza,50065,Cabolafuente,0,2,-2
2011,Zaragoza,50066,Cadrete,53,23,30
2011,Zaragoza,50067,Calatayud,198,231,-33
2011,Zaragoza,50068,Calatorao,31,32,-1
2011,Zaragoza,50069,Calcena,0,5,-5
2011,Zaragoza,50070,Calmarza,0,2,-2
2011,Zaragoza,50071,Campillo de Aragón,0,4,-4
2011,Zaragoza,50072,Carenas,0,4,-4
2011,Zaragoza,50073,Cariñena,37,47,-10
2011,Zaragoza,50074,Caspe,111,128,-17
2011,Zaragoza,50075,Castejón de Alarba,0,2,-2
2011,Zaragoza,50076,Castejón de las Armas,0,3,-3
2011,Zaragoza,50077,Castejón de Valdejasa,0,6,-6
2011,Zaragoza,50078,Castiliscar,1,10,-9
2011,Zaragoza,50079,Cervera de la Cañada,3,6,-3
2011,Zaragoza,50081,Cetina,4,6,-2
2011,Zaragoza,50092,Chiprana,5,6,-1
2011,Zaragoza,50093,Chodes,0,1,-1
2011,Zaragoza,50082,Cimballa,0,1,-1
2011,Zaragoza,50083,Cinco Olivas,2,3,-1
2011,Zaragoza,50084,Clarés de Ribota,0,2,-2
2011,Zaragoza,50085,Codo,1,9,-8
2011,Zaragoza,50086,Codos,0,3,-3
2011,Zaragoza,50087,Contamina,0,1,-1
2011,Zaragoza,50088,Cosuenda,3,6,-3
2011,Zaragoza,50089,Cuarte de Huerva,247,23,224
2011,Zaragoza,50090,Cubel,0,2,-2
2011,Zaragoza,50091,Cuerlas (Las),0,6,-6
2011,Zaragoza,50094,Daroca,11,34,-23
2011,Zaragoza,50095,Ejea de los Caballeros,138,178,-40
2011,Zaragoza,50096,Embid de Ariza,0,1,-1
2011,Zaragoza,50098,Encinacorba,0,5,-5
2011,Zaragoza,50100,Erla,1,5,-4
2011,Zaragoza,50101,Escatrón,4,13,-9
2011,Zaragoza,50102,Fabara,8,24,-16
2011,Zaragoza,50104,Farlete,2,6,-4
2011,Zaragoza,50106,Fayos (Los),1,1,0
2011,Zaragoza,50105,Fayón,0,5,-5
2011,Zaragoza,50107,Figueruelas,10,11,-1
2011,Zaragoza,50110,Frasno (El),1,8,-7
2011,Zaragoza,50111,Fréscano,1,6,-5
2011,Zaragoza,50113,Fuendejalón,7,15,-8
2011,Zaragoza,50114,Fuendetodos,0,2,-2
2011,Zaragoza,50115,Fuentes de Ebro,40,41,-1
2011,Zaragoza,50116,Fuentes de Jiloca,0,6,-6
2011,Zaragoza,50117,Gallocanta,0,2,-2
2011,Zaragoza,50118,Gallur,24,20,4
2011,Zaragoza,50119,Gelsa,4,11,-7
2011,Zaragoza,50121,Gotor,0,4,-4
2011,Zaragoza,50122,Grisel,1,1,0
2011,Zaragoza,50123,Grisén,5,7,-2
2011,Zaragoza,50124,Herrera de los Navarros,3,9,-6
2011,Zaragoza,50125,Ibdes,2,11,-9
2011,Zaragoza,50126,Illueca,21,29,-8
2011,Zaragoza,50129,Jaraba,4,7,-3
2011,Zaragoza,50130,Jarque de Moncayo,2,7,-5
2011,Zaragoza,50131,Jaulín,0,10,-10
2011,Zaragoza,50132,Joyosa (La),12,8,4
2011,Zaragoza,50133,Lagata,0,2,-2
2011,Zaragoza,50134,Langa del Castillo,0,3,-3
2011,Zaragoza,50137,Leciñena,11,23,-12
2011,Zaragoza,50139,Letux,0,8,-8
2011,Zaragoza,50140,Litago,0,6,-6
2011,Zaragoza,50141,Lituénigo,0,2,-2
2011,Zaragoza,50142,Lobera de Onsella,0,1,-1
2011,Zaragoza,50143,Longares,8,15,-7
2011,Zaragoza,50144,Longás,0,1,-1
2011,Zaragoza,50146,Lucena de Jalón,4,4,0
2011,Zaragoza,50147,Luceni,4,17,-13
2011,Zaragoza,50148,Luesia,0,6,-6
2011,Zaragoza,50150,Lumpiaque,5,15,-10
2011,Zaragoza,50151,Luna,3,13,-10
2011,Zaragoza,50136,Lécera,4,13,-9
2011,Zaragoza,50152,Maella,2,33,-31
2011,Zaragoza,50153,Magallón,8,20,-12
2011,Zaragoza,50154,Mainar,0,5,-5
2011,Zaragoza,50155,Malanquilla,0,1,-1
2011,Zaragoza,50156,Maleján,5,4,1
2011,Zaragoza,50160,Mallén,32,29,3
2011,Zaragoza,50159,Maluenda,8,21,-13
2011,Zaragoza,50157,Malón,2,3,-1
2011,Zaragoza,50161,Manchones,0,3,-3
2011,Zaragoza,50162,Mara,0,2,-2
2011,Zaragoza,50163,María de Huerva,93,18,75
2011,Zaragoza,50164,Mediana de Aragón,5,6,-1
2011,Zaragoza,50165,Mequinenza,18,44,-26
2011,Zaragoza,50166,Mesones de Isuela,0,4,-4
2011,Zaragoza,50167,Mezalocha,1,3,-2
2011,Zaragoza,50169,Miedes de Aragón,1,11,-10
2011,Zaragoza,50170,Monegrillo,2,3,-1
2011,Zaragoza,50171,Moneva,0,1,-1
2011,Zaragoza,50172,Monreal de Ariza,0,1,-1
2011,Zaragoza,50173,Monterde,0,3,-3
2011,Zaragoza,50174,Montón,0,1,-1
2011,Zaragoza,50175,Morata de Jalón,4,27,-23
2011,Zaragoza,50176,Morata de Jiloca,2,3,-1
2011,Zaragoza,50178,Moros,1,11,-10
2011,Zaragoza,50177,Morés,2,8,-6
2011,Zaragoza,50179,Moyuela,0,6,-6
2011,Zaragoza,50180,Mozota,0,1,-1
2011,Zaragoza,50181,Muel,9,22,-13
2011,Zaragoza,50182,Muela (La),100,19,81
2011,Zaragoza,50183,Munébrega,1,9,-8
2011,Zaragoza,50184,Murero,0,2,-2
2011,Zaragoza,50185,Murillo de Gállego,2,1,1
2011,Zaragoza,50186,Navardún,0,1,-1
2011,Zaragoza,50187,Nigüella,0,2,-2
2011,Zaragoza,50189,Nonaspe,6,20,-14
2011,Zaragoza,50190,Novallas,10,11,-1
2011,Zaragoza,50191,Novillas,2,5,-3
2011,Zaragoza,50193,Nuez de Ebro,10,7,3
2011,Zaragoza,50192,Nuévalos,1,3,-2
2011,Zaragoza,50194,Olvés,0,2,-2
2011,Zaragoza,50196,Orera,0,1,-1
2011,Zaragoza,50197,Orés,0,4,-4
2011,Zaragoza,50199,Osera de Ebro,1,15,-14
2011,Zaragoza,50200,Paniza,5,10,-5
2011,Zaragoza,50201,Paracuellos de Jiloca,7,6,1
2011,Zaragoza,50202,Paracuellos de la Ribera,0,8,-8
2011,Zaragoza,50203,Pastriz,18,10,8
2011,Zaragoza,50204,Pedrola,29,28,1
2011,Zaragoza,50205,Pedrosas (Las),0,3,-3
2011,Zaragoza,50206,Perdiguera,6,7,-1
2011,Zaragoza,50207,Piedratajada,1,0,1
2011,Zaragoza,50208,Pina de Ebro,30,20,10
2011,Zaragoza,50209,Pinseque,59,69,-10
2011,Zaragoza,50211,Plasencia de Jalón,3,6,-3
2011,Zaragoza,50212,Pleitas,0,1,-1
2011,Zaragoza,50213,Plenas,0,6,-6
2011,Zaragoza,50216,Pozuelo de Aragón,0,6,-6
2011,Zaragoza,50217,Pradilla de Ebro,6,13,-7
2011,Zaragoza,50218,Puebla de Albortón,1,1,0
2011,Zaragoza,50219,Puebla de Alfindén (La),99,16,83
2011,Zaragoza,50220,Puendeluna,0,1,-1
2011,Zaragoza,50222,Quinto,12,23,-11
2011,Zaragoza,50223,Remolinos,9,29,-20
2011,Zaragoza,50224,Retascón,0,3,-3
2011,Zaragoza,50225,Ricla,24,27,-3
2011,Zaragoza,50227,Romanos,1,3,-2
2011,Zaragoza,50228,Rueda de Jalón,2,5,-3
2011,Zaragoza,50229,Ruesca,0,1,-1
2011,Zaragoza,50231,Salillas de Jalón,1,3,-2
2011,Zaragoza,50232,Salvatierra de Esca,1,0,1
2011,Zaragoza,50233,Samper del Salz,0,3,-3
2011,Zaragoza,50234,San Martín de la Virgen de Moncayo,2,2,0
2011,Zaragoza,50235,San Mateo de Gállego,27,34,-7
2011,Zaragoza,50236,Santa Cruz de Grío,0,3,-3
2011,Zaragoza,50238,Santa Eulalia de Gállego,1,4,-3
2011,Zaragoza,50239,Santed,0,1,-1
2011,Zaragoza,50241,Saviñán,6,19,-13
2011,Zaragoza,50242,Sediles,0,2,-2
2011,Zaragoza,50243,Sestrica,1,6,-5
2011,Zaragoza,50244,Sierra de Luna,1,3,-2
2011,Zaragoza,50245,Sigüés,1,2,-1
2011,Zaragoza,50246,Sisamón,0,1,-1
2011,Zaragoza,50247,Sobradiel,16,13,3
2011,Zaragoza,50248,Sos del Rey Católico,1,8,-7
2011,Zaragoza,50230,Sádaba,12,52,-40
2011,Zaragoza,50240,Sástago,2,11,-9
2011,Zaragoza,50249,Tabuenca,0,8,-8
2011,Zaragoza,50250,Talamantes,0,1,-1
2011,Zaragoza,50251,Tarazona,97,106,-9
2011,Zaragoza,50252,Tauste,50,87,-37
2011,Zaragoza,50253,Terrer,2,9,-7
2011,Zaragoza,50254,Tierga,1,4,-3
2011,Zaragoza,50255,Tobed,1,6,-5
2011,Zaragoza,50256,Torralba de los Frailes,0,1,-1
2011,Zaragoza,50257,Torralba de Ribota,0,4,-4
2011,Zaragoza,50261,Torrellas,2,6,-4
2011,Zaragoza,50262,Torres de Berrellén,14,13,1
2011,Zaragoza,50263,Torrijo de la Cañada,0,6,-6
2011,Zaragoza,50264,Tosos,1,3,-2
2011,Zaragoza,50266,Trasobares,0,4,-4
2011,Zaragoza,50267,Uncastillo,1,19,-18
2011,Zaragoza,50268,Undués de Lerda,4,1,3
2011,Zaragoza,50269,Urrea de Jalón,5,14,-9
2011,Zaragoza,50271,Used,0,3,-3
2011,Zaragoza,50272,Utebo,233,77,156
2011,Zaragoza,50274,Val de San Martín,0,2,-2
2011,Zaragoza,50275,Valmadrid,0,1,-1
2011,Zaragoza,50276,Valpalmas,0,5,-5
2011,Zaragoza,50278,Velilla de Ebro,1,1,0
2011,Zaragoza,50279,Velilla de Jiloca,0,2,-2
2011,Zaragoza,50280,Vera de Moncayo,0,10,-10
2011,Zaragoza,50281,Vierlas,0,2,-2
2011,Zaragoza,50284,Villafeliche,0,2,-2
