year,cp,name,population
1910,50282,La Vilueña,447
1920,50282,La Vilueña,388
1930,50282,La Vilueña,413
1940,50282,La Vilueña,421
1950,50282,La Vilueña,504
1960,50282,La Vilueña,386
1970,50282,La Vilueña,245
1981,50282,La Vilueña,162
1991,50282,La Vilueña,117
2001,50282,La Vilueña,92
2011,50282,La Vilueña,117
2018,50282,La Vilueña,77
2019,50282,La Vilueña,72
