year,cp,name,population
1900,50001,Abanto,633
1900,50002,Acered,745
1900,50003,Agón,499
1900,50004,Aguarón,2275
1900,50005,Aguilón,982
1900,50006,Ainzón,2061
1900,50007,Aladrén,353
1900,50008,Alagón,3454
1900,50009,Alarba,471
1900,50010,Alberite de San Juan,267
1900,50011,Albeta,318
1900,50012,Alborge,464
1900,50013,Alcalá de Ebro,386
1900,50014,Alcalá de Moncayo,370
1900,50015,Alconchel de Ariza,667
1900,50016,Aldehuela de Liestos,257
1900,50017,Alfajarín,910
1900,50018,Alfamén,628
1900,50019,Alforque,387
1900,50020,Alhama de Aragón,1616
1900,50021,Almochuel,99
1900,50022,La Almolda,1246
1900,50023,Almonacid de la Cuba,667
1900,50024,Almonacid de la Sierra,2725
1900,50025,La Almunia de Doña Godina,3922
1900,50026,Alpartir,1042
1900,50027,Ambel,955
1900,50028,Anento,387
1900,50029,Aniñón,1870
1900,50030,Añón de Moncayo,1106
1900,50031,Aranda de Moncayo,1585
1900,50032,Arándiga,1121
1900,50033,Ardisa,484
1900,50034,Ariza,1578
1900,50035,Artieda,269
1900,50036,Asín,336
1900,50037,Atea,1225
1900,50038,Ateca,3126
1900,50039,Azuara,2388
1900,50040,Badules,440
1900,50041,Bagüés,243
1900,50042,Balconchán,178
1900,50043,Bárboles,640
1900,50044,Bardallur,834
1900,50045,Belchite,3333
1900,50046,Belmonte de Gracián,997
1900,50047,Berdejo,363
1900,50048,Berrueco,232
1900,50050,Bijuesca,833
1900,50051,Biota,1383
1900,50052,Bisimbre,291
1900,50053,Boquiñeni,920
1900,50054,Bordalba,520
1900,50055,Borja,5667
1900,50056,Botorrita,351
1900,50057,Brea de Aragón,1467
1900,50058,Bubierca,914
1900,50059,Bujaraloz,1510
1900,50060,Bulbuente,1052
1900,50061,Bureta,685
1900,50062,El Burgo de Ebro,903
1900,50063,El Buste,428
1900,50064,Cabañas de Ebro,493
1900,50065,Cabolafuente,474
1900,50066,Cadrete,647
1900,50067,Calatayud,11958
1900,50068,Calatorao,2300
1900,50069,Calcena,854
1900,50070,Calmarza,343
1900,50071,Campillo de Aragón,701
1900,50072,Carenas,1181
1900,50073,Cariñena,3313
1900,50074,Caspe,7808
1900,50075,Castejón de Alarba,294
1900,50076,Castejón de las Armas,750
1900,50077,Castejón de Valdejasa,1095
1900,50078,Castiliscar,823
1900,50079,Cervera de la Cañada,904
1900,50080,Cerveruela,443
1900,50081,Cetina,1312
1900,50082,Cimballa,512
1900,50083,Cinco Olivas,570
1900,50084,Clarés de Ribota,444
1900,50085,Codo,1026
1900,50086,Codos,1122
1900,50087,Contamina,169
1900,50088,Cosuenda,1304
1900,50089,Cuarte de Huerva,275
1900,50090,Cubel,505
1900,50091,Las Cuerlas,316
1900,50092,Chiprana,1425
1900,50093,Chodes,483
1900,50094,Daroca,3493
1900,50095,Ejea de los Caballeros,5271
1900,50096,Embid de Ariza,498
1900,50098,Encinacorba,1020
1900,50099,Épila,3713
1900,50100,Erla,911
1900,50101,Escatrón,2374
1900,50102,Fabara,2089
1900,50104,Farlete,524
1900,50105,Fayón,1306
1900,50106,Fayos Los,521
1900,50107,Figueruelas,367
1900,50108,Fombuena,226
1900,50109,El Frago,561
1900,50110,El Frasno,1551
1900,50111,Fréscano,505
1900,50113,Fuendejalón,1354
1900,50114,Fuendetodos,540
1900,50115,Fuentes de Ebro,2498
1900,50116,Fuentes de Jiloca,1099
