year,cp,name,population
2024,50001,Abanto,80
2024,50002,Acered,141
2024,50003,Agón,133
2024,50004,Aguarón,599
2024,50005,Aguilón,273
2024,50006,Ainzón,1043
2024,50007,Aladrén,62
2024,50008,Alagón,7450
2024,50009,Alarba,93
2024,50010,Alberite de San Juan,84
2024,50011,Albeta,141
2024,50012,Alborge,102
2024,50013,Alcalá de Ebro,243
2024,50014,Alcalá de Moncayo,153
2024,50015,Alconchel de Ariza,78
2024,50016,Aldehuela de Liestos,49
2024,50017,Alfajarín,2415
2024,50018,Alfamén,1494
2024,50019,Alforque,61
2024,50020,Alhama de Aragón,925
2024,50021,Almochuel,22
2024,50022,Almolda La,543
2024,50023,Almonacid de la Cuba,233
2024,50024,Almonacid de la Sierra,759
2024,50025,Almunia de Doña Godina La,7937
2024,50026,Alpartir,589
2024,50027,Ambel,254
2024,50028,Anento,112
2024,50029,Aniñón,683
2024,50030,Añón de Moncayo,216
2024,50031,Aranda de Moncayo,117
2024,50032,Arándiga,264
2024,50033,Ardisa,76
2024,50034,Ariza,1082
2024,50035,Artieda,86
2024,50036,Asín,89
2024,50037,Atea,136
2024,50038,Ateca,1732
2024,50039,Azuara,537
2024,50040,Badules,81
2024,50041,Bagüés,17
2024,50042,Balconchán,19
2024,50043,Bárboles,286
2024,50044,Bardallur,228
2024,50045,Belchite,1509
2024,50046,Belmonte de Gracián,181
2024,50047,Berdejo,38
2024,50048,Berrueco,33
2024,50050,Bijuesca,93
2024,50051,Biota,840
2024,50052,Bisimbre,91
2024,50053,Boquiñeni,751
2024,50054,Bordalba,47
2024,50055,Borja,5191
2024,50056,Botorrita,579
2024,50057,Brea de Aragón,1506
2024,50058,Bubierca,57
2024,50059,Bujaraloz,953
2024,50060,Bulbuente,240
2024,50061,Bureta,208
2024,50062,El Burgo de Ebro,2704
2024,50063,El Buste,59
2024,50064,Cabañas de Ebro,481
2024,50065,Cabolafuente,50
2024,50066,Cadrete,4639
2024,50067,Calatayud,19850
2024,50068,Calatorao,2906
2024,50069,Calcena,72
2024,50070,Calmarza,58
2024,50071,Campillo de Aragón,112
2024,50072,Carenas,167
2024,50073,Cariñena,3456
2024,50074,Caspe,10432
2024,50075,Castejón de Alarba,79
2024,50076,Castejón de las Armas,88
2024,50077,Castejón de Valdejasa,198
2024,50078,Castiliscar,214
2024,50079,Cervera de la Cañada,259
2024,50080,Cerveruela,37
2024,50081,Cetina,552
2024,50082,Cimballa,80
2024,50083,Cinco Olivas,102
2024,50084,Clarés de Ribota,70
2024,50085,Codo,201
2024,50086,Codos,217
2024,50087,Contamina,33
2024,50088,Cosuenda,329
2024,50089,Cuarte de Huerva,15112
2024,50090,Cubel,143
2024,50091,Las Cuerlas,41
2024,50092,Chiprana,500
2024,50093,Chodes,102
2024,50094,Daroca,1919
2024,50095,Ejea de los Caballeros,17133
2024,50096,Embid de Ariza,29
2024,50098,Encinacorba,182
2024,50099,Épila,4565
2024,50100,Erla,371
2024,50101,Escatrón,1177
2024,50102,Fabara,1047
2024,50104,Farlete,394
2024,50105,Fayón,430
2024,50106,Los Fayos,133
