15.605
16.979
17.490
17.502
16.362
15.992
14.185
11.292
9.665
8.484
7.329
6.932
6.383
6.224
15.605
16.979
17.490
17.502
16.362
15.992
14.185
11.292
9.665
8.484
7.329
6.932
6.383
6.224
