year,cp,name,population
1960,22137,Lanaja,2159
1970,22137,Lanaja,2213
1981,22137,Lanaja,1963
1991,22137,Lanaja,1771
2001,22137,Lanaja,1531
2011,22137,Lanaja,1354
2018,22137,Lanaja,1202
2019,22137,Lanaja,1174
1900,50137,Leciñena,1576
1910,50137,Leciñena,1798
1920,50137,Leciñena,2107
1930,50137,Leciñena,2152
1940,50137,Leciñena,1952
1950,50137,Leciñena,1993
1960,50137,Leciñena,1730
1970,50137,Leciñena,1554
1981,50137,Leciñena,1542
1991,50137,Leciñena,1476
2001,50137,Leciñena,1292
2011,50137,Leciñena,1315
2018,50137,Leciñena,1162
2019,50137,Leciñena,1155
1900,50170,Monegrillo,824
1910,50170,Monegrillo,902
1920,50170,Monegrillo,853
1930,50170,Monegrillo,718
1940,50170,Monegrillo,827
1950,50170,Monegrillo,798
1960,50170,Monegrillo,689
1970,50170,Monegrillo,702
1981,50170,Monegrillo,624
1991,50170,Monegrillo,567
2001,50170,Monegrillo,524
2011,50170,Monegrillo,462
2018,50170,Monegrillo,413
2019,50170,Monegrillo,405
1900,22172,Peñalba,1158
1910,22172,Peñalba,1331
1920,22172,Peñalba,1307
1930,22172,Peñalba,1313
1940,22172,Peñalba,1361
1950,22172,Peñalba,1062
1960,22172,Peñalba,893
1970,22172,Peñalba,841
1981,22172,Peñalba,814
1991,22172,Peñalba,797
2001,22172,Peñalba,784
2011,22172,Peñalba,753
2018,22172,Peñalba,622
2019,22172,Peñalba,611
1900,50206,Perdiguera,725
1910,50206,Perdiguera,807
1920,50206,Perdiguera,874
1930,50206,Perdiguera,796
1940,50206,Perdiguera,726
1950,50206,Perdiguera,783
1960,50206,Perdiguera,680
1970,50206,Perdiguera,595
1981,50206,Perdiguera,548
1991,50206,Perdiguera,480
2001,50206,Perdiguera,519
2011,50206,Perdiguera,642
2018,50206,Perdiguera,577
2019,50206,Perdiguera,572
1900,22184,Poleñino,512
1910,22184,Poleñino,556
1920,22184,Poleñino,523
1930,22184,Poleñino,538
1940,22184,Poleñino,527
1950,22184,Poleñino,490
1960,22184,Poleñino,484
1970,22184,Poleñino,374
1981,22184,Poleñino,327
1991,22184,Poleñino,261
2001,22184,Poleñino,248
2011,22184,Poleñino,219
2018,22184,Poleñino,200
2019,22184,Poleñino,200
1900,22197,Robres,1064
1910,22197,Robres,1030
1920,22197,Robres,1129
1930,22197,Robres,1217
1940,22197,Robres,1214
1950,22197,Robres,981
1960,22197,Robres,1008
1970,22197,Robres,1007
1981,22197,Robres,805
1991,22197,Robres,715
2001,22197,Robres,653
2011,22197,Robres,606
2018,22197,Robres,541
2019,22197,Robres,527
1900,22206,Sangarrén,509
1910,22206,Sangarrén,532
1920,22206,Sangarrén,614
1930,22206,Sangarrén,619
1940,22206,Sangarrén,631
1950,22206,Sangarrén,508
1960,22206,Sangarrén,474
1970,22206,Sangarrén,429
1981,22206,Sangarrén,337
1991,22206,Sangarrén,307
2001,22206,Sangarrén,250
2011,22206,Sangarrén,227
2018,22206,Sangarrén,219
2019,22206,Sangarrén,223
1900,22213,Sariñena,4029
1910,22213,Sariñena,4424
1920,22213,Sariñena,4490
1930,22213,Sariñena,3988
1940,22213,Sariñena,4107
1950,22213,Sariñena,3787
1960,22213,Sariñena,3993
1970,22213,Sariñena,4209
1981,22213,Sariñena,4338
1991,22213,Sariñena,4227
2001,22213,Sariñena,3950
2011,22213,Sariñena,4396
2018,22213,Sariñena,4168
2019,22213,Sariñena,4160
1900,22217,Sena,1071
1910,22217,Sena,1161
1920,22217,Sena,1249
1930,22217,Sena,1232
1940,22217,Sena,1154
1950,22217,Sena,1052
1960,22217,Sena,1033
1970,22217,Sena,894
1981,22217,Sena,764
1991,22217,Sena,671
2001,22217,Sena,577
2011,22217,Sena,534
2018,22217,Sena,489
2019,22217,Sena,495
1900,22218,Senés de Alcubierre,143
1910,22218,Senés de Alcubierre,178
1920,22218,Senés de Alcubierre,188
1930,22218,Senés de Alcubierre,164
1940,22218,Senés de Alcubierre,174
1950,22218,Senés de Alcubierre,154
1960,22218,Senés de Alcubierre,138
1970,22218,Senés de Alcubierre,105
1981,22218,Senés de Alcubierre,80
1991,22218,Senés de Alcubierre,63
2001,22218,Senés de Alcubierre,52
2011,22218,Senés de Alcubierre,58
2018,22218,Senés de Alcubierre,41
2019,22218,Senés de Alcubierre,41
1900,22226,Tardienta,1531
1910,22226,Tardienta,1698
1920,22226,Tardienta,1925
1930,22226,Tardienta,2243
1940,22226,Tardienta,1802
1950,22226,Tardienta,1792
1960,22226,Tardienta,1829
1970,22226,Tardienta,1504
1981,22226,Tardienta,1372
1991,22226,Tardienta,1211
2001,22226,Tardienta,1087
2011,22226,Tardienta,987
2018,22226,Tardienta,952
2019,22226,Tardienta,961
1900,22232,Torralba de Aragón,443
1910,22232,Torralba de Aragón,420
1920,22232,Torralba de Aragón,477
1930,22232,Torralba de Aragón,475
1940,22232,Torralba de Aragón,454
1950,22232,Torralba de Aragón,334
1960,22232,Torralba de Aragón,394
1970,22232,Torralba de Aragón,240
1981,22232,Torralba de Aragón,184
1991,22232,Torralba de Aragón,150
2001,22232,Torralba de Aragón,119
2011,22232,Torralba de Aragón,106
2018,22232,Torralba de Aragón,103
2019,22232,Torralba de Aragón,101
1900,22236,Torres de Barbués,202
1910,22236,Torres de Barbués,238
1920,22236,Torres de Barbués,250
1930,22236,Torres de Barbués,228
1940,22236,Torres de Barbués,233
1950,22236,Torres de Barbués,200
1960,22236,Torres de Barbués,189
1970,22236,Torres de Barbués,544
1981,22236,Torres de Barbués,492
1991,22236,Torres de Barbués,428
2001,22236,Torres de Barbués,358
2011,22236,Torres de Barbués,294
2018,22236,Torres de Barbués,266
2019,22236,Torres de Barbués,252
1900,22242,Valfarta,309
1910,22242,Valfarta,346
1920,22242,Valfarta,368
1930,22242,Valfarta,335
1940,22242,Valfarta,296
1950,22242,Valfarta,214
1960,22242,Valfarta,152
1970,22242,Valfarta,151
1981,22242,Valfarta,124
1991,22242,Valfarta,116
2001,22242,Valfarta,95
2011,22242,Valfarta,76
2018,22242,Valfarta,69
2019,22242,Valfarta,67
1900,22251,Villanueva de Sigena,900
1910,22251,Villanueva de Sigena,974
1920,22251,Villanueva de Sigena,972
1930,22251,Villanueva de Sigena,875
1940,22251,Villanueva de Sigena,791
1950,22251,Villanueva de Sigena,730
1960,22251,Villanueva de Sigena,679
1970,22251,Villanueva de Sigena,613
1981,22251,Villanueva de Sigena,549
1991,22251,Villanueva de Sigena,500
2001,22251,Villanueva de Sigena,531
2011,22251,Villanueva de Sigena,457
2018,22251,Villanueva de Sigena,394
2019,22251,Villanueva de Sigena,390
