year,name,cp,nacidos,defunciones,saldo
2006,Zaragoza,Cuerlas (Las) (50091),0,3,-3
2006,Zaragoza,Daroca (50094),11,41,-30
2006,Zaragoza,Ejea de los Caballeros (50095),150,175,-25
2006,Zaragoza,Embid de Ariza (50096),0,1,-1
2006,Zaragoza,Encinacorba (50098),1,5,-4
2006,Zaragoza,Erla (50100),0,7,-7
2006,Zaragoza,Escatrón (50101),6,19,-13
2006,Zaragoza,Fabara (50102),6,9,-3
2006,Zaragoza,Farlete (50104),3,3,0
2006,Zaragoza,Fayos (Los) (50106),0,5,-5
2006,Zaragoza,Fayón (50105),0,11,-11
2006,Zaragoza,Figueruelas (50107),13,16,-3
2006,Zaragoza,Frago (El) (50109),0,1,-1
2006,Zaragoza,Frasno (El) (50110),3,5,-2
2006,Zaragoza,Fréscano (50111),0,2,-2
2006,Zaragoza,Fuendejalón (50113),7,2,5
2006,Zaragoza,Fuendetodos (50114),1,2,-1
2006,Zaragoza,Fuentes de Ebro (50115),38,34,4
2006,Zaragoza,Fuentes de Jiloca (50116),1,10,-9
2006,Zaragoza,Gallocanta (50117),0,3,-3
2006,Zaragoza,Gallur (50118),17,21,-4
2006,Zaragoza,Gelsa (50119),5,13,-8
2006,Zaragoza,Godojos (50120),0,,0
2006,Zaragoza,Gotor (50121),1,2,-1
2006,Zaragoza,Grisén (50123),3,9,-6
2006,Zaragoza,Herrera de los Navarros (50124),4,4,0
2006,Zaragoza,Ibdes (50125),6,7,-1
2006,Zaragoza,Illueca (50126),27,28,-1
2006,Zaragoza,Isuerre (50128),0,2,-2
2006,Zaragoza,Jaraba (50129),4,3,1
2006,Zaragoza,Jarque de Moncayo (50130),2,4,-2
2006,Zaragoza,Jaulín (50131),1,3,-2
2006,Zaragoza,Joyosa (La) (50132),16,10,6
2006,Zaragoza,Lagata (50133),0,3,-3
2006,Zaragoza,Langa del Castillo (50134),0,7,-7
2006,Zaragoza,Leciñena (50137),8,17,-9
2006,Zaragoza,Letux (50139),1,12,-11
2006,Zaragoza,Litago (50140),0,2,-2
2006,Zaragoza,Lituénigo (50141),0,2,-2
2006,Zaragoza,Lobera de Onsella (50142),0,1,-1
2006,Zaragoza,Longares (50143),9,15,-6
2006,Zaragoza,Lucena de Jalón (50146),1,3,-2
2006,Zaragoza,Luceni (50147),7,12,-5
2006,Zaragoza,Luesia (50148),1,9,-8
2006,Zaragoza,Lumpiaque (50150),4,12,-8
2006,Zaragoza,Luna (50151),3,12,-9
2006,Zaragoza,Lécera (50136),4,12,-8
2006,Zaragoza,Maella (50152),0,15,-15
2006,Zaragoza,Magallón (50153),9,19,-10
2006,Zaragoza,Mainar (50154),2,3,-1
2006,Zaragoza,Maleján (50156),2,2,0
2006,Zaragoza,Mallén (50160),30,36,-6
2006,Zaragoza,Maluenda (50159),12,17,-5
2006,Zaragoza,Malón (50157),2,9,-7
2006,Zaragoza,Mara (50162),1,1,0
2006,Zaragoza,Marracos (50902),1,,1
2006,Zaragoza,María de Huerva (50163),75,9,66
2006,Zaragoza,Mediana de Aragón (50164),4,12,-8
2006,Zaragoza,Mequinenza (50165),14,31,-17
2006,Zaragoza,Mesones de Isuela (50166),2,3,-1
2006,Zaragoza,Mezalocha (50167),0,4,-4
2006,Zaragoza,Mianos (50168),1,1,0
2006,Zaragoza,Miedes de Aragón (50169),1,7,-6
2006,Zaragoza,Monegrillo (50170),0,7,-7
2006,Zaragoza,Moneva (50171),0,1,-1
2006,Zaragoza,Monreal de Ariza (50172),0,2,-2
2006,Zaragoza,Monterde (50173),1,4,-3
2006,Zaragoza,Montón (50174),0,2,-2
2006,Zaragoza,Morata de Jalón (50175),11,13,-2
2006,Zaragoza,Morata de Jiloca (50176),1,2,-1
2006,Zaragoza,Moros (50178),1,4,-3
2006,Zaragoza,Morés (50177),2,5,-3
2006,Zaragoza,Moyuela (50179),3,2,1
2006,Zaragoza,Mozota (50180),0,1,-1
2006,Zaragoza,Muel (50181),9,17,-8
2006,Zaragoza,Muela (La) (50182),38,18,20
2006,Zaragoza,Munébrega (50183),1,6,-5
2006,Zaragoza,Murillo de Gállego (50185),5,1,4
2006,Zaragoza,Navardún (50186),0,2,-2
2006,Zaragoza,Nigüella (50187),1,1,0
2006,Zaragoza,Nombrevilla (50188),0,1,-1
2006,Zaragoza,Nonaspe (50189),5,16,-11
2006,Zaragoza,Novallas (50190),6,11,-5
2006,Zaragoza,Novillas (50191),4,9,-5
2006,Zaragoza,Nuez de Ebro (50193),8,4,4
2006,Zaragoza,Nuévalos (50192),3,2,1
2006,Zaragoza,Orcajo (50195),0,1,-1
2006,Zaragoza,Orera (50196),0,6,-6
2006,Zaragoza,Orés (50197),1,4,-3
2006,Zaragoza,Osera de Ebro (50199),2,19,-17
2006,Zaragoza,Paniza (50200),3,10,-7
2006,Zaragoza,Paracuellos de Jiloca (50201),3,9,-6
2006,Zaragoza,Paracuellos de la Ribera (50202),1,5,-4
2006,Zaragoza,Pastriz (50203),15,7,8
2006,Zaragoza,Pedrola (50204),40,36,4
2006,Zaragoza,Pedrosas (Las) (50205),0,2,-2
2006,Zaragoza,Perdiguera (50206),7,7,0
2006,Zaragoza,Piedratajada (50207),0,1,-1
2006,Zaragoza,Pina de Ebro (50208),21,32,-11
2006,Zaragoza,Pinseque (50209),38,44,-6
2006,Zaragoza,Pintanos (Los) (50210),0,1,-1
2006,Zaragoza,Plasencia de Jalón (50211),3,8,-5
2006,Zaragoza,Pleitas (50212),0,1,-1
2006,Zaragoza,Plenas (50213),2,3,-1
2006,Zaragoza,Pomer (50214),0,2,-2
2006,Zaragoza,Pozuelo de Aragón (50216),2,2,0
2006,Zaragoza,Pradilla de Ebro (50217),2,5,-3
2006,Zaragoza,Puebla de Albortón (50218),1,2,-1
2006,Zaragoza,Puebla de Alfindén (La) (50219),104,35,69
2006,Zaragoza,Quinto (50222),19,17,2
2006,Zaragoza,Remolinos (50223),12,20,-8
2006,Zaragoza,Retascón (50224),0,2,-2
2006,Zaragoza,Ricla (50225),34,36,-2
2006,Zaragoza,Romanos (50227),0,5,-5
2006,Zaragoza,Rueda de Jalón (50228),0,4,-4
2006,Zaragoza,Ruesca (50229),0,4,-4
2006,Zaragoza,Salillas de Jalón (50231),0,4,-4
2006,Zaragoza,Salvatierra de Esca (50232),1,3,-2
2006,Zaragoza,San Martín de la Virgen de Moncayo (50234),2,8,-6
2006,Zaragoza,San Mateo de Gállego (50235),23,25,-2
2006,Zaragoza,Santa Cruz de Grío (50236),0,4,-4
2006,Zaragoza,Santa Eulalia de Gállego (50238),0,2,-2
2006,Zaragoza,Santed (50239),1,2,-1
2006,Zaragoza,Saviñán (50241),8,13,-5
2006,Zaragoza,Sediles (50242),2,2,0
2006,Zaragoza,Sestrica (50243),1,5,-4
2006,Zaragoza,Sierra de Luna (50244),3,2,1
2006,Zaragoza,Sigüés (50245),1,3,-2
2006,Zaragoza,Sisamón (50246),0,1,-1
2006,Zaragoza,Sobradiel (50247),9,8,1
2006,Zaragoza,Sos del Rey Católico (50248),3,6,-3
2006,Zaragoza,Sádaba (50230),10,28,-18
2006,Zaragoza,Sástago (50240),2,6,-4
2006,Zaragoza,Tabuenca (50249),1,8,-7
2006,Zaragoza,Talamantes (50250),0,1,-1
2006,Zaragoza,Tarazona (50251),97,114,-17
2006,Zaragoza,Tauste (50252),74,79,-5
2006,Zaragoza,Terrer (50253),0,11,-11
2006,Zaragoza,Tierga (50254),1,3,-2
2006,Zaragoza,Tobed (50255),1,5,-4
2006,Zaragoza,Torralba de los Frailes (50256),0,1,-1
2006,Zaragoza,Torralba de Ribota (50257),1,,1
2006,Zaragoza,Torrelapaja (50260),0,1,-1
2006,Zaragoza,Torrellas (50261),0,4,-4
2006,Zaragoza,Torres de Berrellén (50262),15,12,3
2006,Zaragoza,Torrijo de la Cañada (50263),1,8,-7
2006,Zaragoza,Tosos (50264),1,3,-2
2006,Zaragoza,Trasmoz (50265),0,3,-3
2006,Zaragoza,Trasobares (50266),0,4,-4
2006,Zaragoza,Uncastillo (50267),3,15,-12
2006,Zaragoza,Undués de Lerda (50268),0,,0
2006,Zaragoza,Urrea de Jalón (50269),3,7,-4
2006,Zaragoza,Used (50271),1,2,-1
2006,Zaragoza,Utebo (50272),266,57,209
2006,Zaragoza,Val de San Martín (50274),1,,1
2006,Zaragoza,Valmadrid (50275),0,1,-1
2006,Zaragoza,Valpalmas (50276),0,3,-3
2006,Zaragoza,Valtorres (50277),0,1,-1
2006,Zaragoza,Velilla de Ebro (50278),0,7,-7
2006,Zaragoza,Velilla de Jiloca (50279),0,3,-3
2006,Zaragoza,Vera de Moncayo (50280),1,3,-2
2006,Zaragoza,Vierlas (50281),0,1,-1
2006,Zaragoza,Villadoz (50283),0,1,-1
2006,Zaragoza,Villafeliche (50284),0,5,-5
2006,Zaragoza,Villafranca de Ebro (50285),6,13,-7
2006,Zaragoza,Villalba de Perejil (50286),0,2,-2
2006,Zaragoza,Villalengua (50287),3,7,-4
2006,Zaragoza,Villamayor de Gállego (50903),0,11,-11
2006,Zaragoza,Villanueva de Gállego (50288),62,39,23
2006,Zaragoza,Villanueva de Huerva (50290),2,6,-4
2006,Zaragoza,Villanueva de Jiloca (50289),0,2,-2
2006,Zaragoza,Villarreal de Huerva (50292),0,2,-2
2006,Zaragoza,Villarroya de la Sierra (50293),2,15,-13
2006,Zaragoza,Vilueña (La) (50282),0,1,-1
2006,Zaragoza,Zaida (La) (50296),1,6,-5
2006,Zaragoza,Zaragoza (50297),6708,5817,891
2006,Zaragoza,Zuera (50298),64,58,6
2006,Zaragoza,Épila (50099),54,59,-5
2005,Zaragoza,Abanto (50001),0,4,-4
2005,Zaragoza,Acered (50002),0,2,-2
2005,Zaragoza,Aguarón (50004),6,23,-17
2005,Zaragoza,Aguilón (50005),1,1,0
2005,Zaragoza,Agón (50003),0,4,-4
2005,Zaragoza,Ainzón (50006),6,18,-12
2005,Zaragoza,Alagón (50008),47,88,-41
2005,Zaragoza,Alarba (50009),1,3,-2
2005,Zaragoza,Alberite de San Juan (50010),1,1,0
2005,Zaragoza,Albeta (50011),1,3,-2
2005,Zaragoza,Alcalá de Ebro (50013),4,9,-5
2005,Zaragoza,Alcalá de Moncayo (50014),0,3,-3
2005,Zaragoza,Alconchel de Ariza (50015),0,1,-1
2005,Zaragoza,Aldehuela de Liestos (50016),0,1,-1
2005,Zaragoza,Alfajarín (50017),16,25,-9
2005,Zaragoza,Alfamén (50018),7,14,-7
2005,Zaragoza,Alforque (50019),0,1,-1
2005,Zaragoza,Alhama de Aragón (50020),6,17,-11
2005,Zaragoza,Almochuel (50021),0,2,-2
2005,Zaragoza,Almolda (La) (50022),1,11,-10
2005,Zaragoza,Almonacid de la Cuba (50023),2,6,-4
2005,Zaragoza,Almonacid de la Sierra (50024),1,22,-21
2005,Zaragoza,Almunia de Doña Godina (La) (50025),76,74,2
2005,Zaragoza,Alpartir (50026),4,10,-6
2005,Zaragoza,Ambel (50027),0,4,-4
2005,Zaragoza,Anento (50028),1,,1
2005,Zaragoza,Aniñón (50029),4,10,-6
2005,Zaragoza,Aranda de Moncayo (50031),0,2,-2
2005,Zaragoza,Ardisa (50033),0,4,-4
2005,Zaragoza,Ariza (50034),12,25,-13
2005,Zaragoza,Artieda (50035),0,1,-1
2005,Zaragoza,Arándiga (50032),1,7,-6
2005,Zaragoza,Asín (50036),0,3,-3
2005,Zaragoza,Atea (50037),0,2,-2
2005,Zaragoza,Ateca (50038),15,25,-10
2005,Zaragoza,Azuara (50039),1,11,-10
2005,Zaragoza,Añón de Moncayo (50030),1,6,-5
2005,Zaragoza,Badules (50040),0,1,-1
2005,Zaragoza,Bardallur (50044),0,4,-4
2005,Zaragoza,Belchite (50045),6,28,-22
2005,Zaragoza,Belmonte de Gracián (50046),0,4,-4
2005,Zaragoza,Berdejo (50047),0,,0
2005,Zaragoza,Biel (50901),0,5,-5
2005,Zaragoza,Bijuesca (50050),0,1,-1
2005,Zaragoza,Biota (50051),5,18,-13
2005,Zaragoza,Bisimbre (50052),0,3,-3
2005,Zaragoza,Boquiñeni (50053),2,11,-9
2005,Zaragoza,Bordalba (50054),0,1,-1
2005,Zaragoza,Borja (50055),44,68,-24
2005,Zaragoza,Botorrita (50056),5,3,2
2005,Zaragoza,Brea de Aragón (50057),14,15,-1
2005,Zaragoza,Bubierca (50058),0,1,-1
2005,Zaragoza,Bujaraloz (50059),10,11,-1
2005,Zaragoza,Bulbuente (50060),2,3,-1
2005,Zaragoza,Bureta (50061),0,8,-8
2005,Zaragoza,Burgo de Ebro (El) (50062),25,12,13
2005,Zaragoza,Buste (El) (50063),0,1,-1
2005,Zaragoza,Bárboles (50043),2,5,-3
2005,Zaragoza,Cabañas de Ebro (50064),3,3,0
2005,Zaragoza,Cadrete (50066),37,17,20
2005,Zaragoza,Calatayud (50067),173,228,-55
2005,Zaragoza,Calatorao (50068),39,40,-1
2005,Zaragoza,Calcena (50069),0,1,-1
2005,Zaragoza,Calmarza (50070),0,2,-2
2005,Zaragoza,Campillo de Aragón (50071),1,3,-2
2005,Zaragoza,Carenas (50072),0,3,-3
2005,Zaragoza,Cariñena (50073),30,39,-9
2005,Zaragoza,Caspe (50074),77,113,-36
2005,Zaragoza,Castejón de Alarba (50075),0,1,-1
2005,Zaragoza,Castejón de las Armas (50076),0,1,-1
2005,Zaragoza,Castiliscar (50078),0,4,-4
2005,Zaragoza,Cervera de la Cañada (50079),1,3,-2
2005,Zaragoza,Cetina (50081),6,9,-3
2005,Zaragoza,Chiprana (50092),1,7,-6
2005,Zaragoza,Chodes (50093),1,2,-1
2005,Zaragoza,Cimballa (50082),0,2,-2
2005,Zaragoza,Cinco Olivas (50083),0,,0
2005,Zaragoza,Clarés de Ribota (50084),0,2,-2
2005,Zaragoza,Codo (50085),1,8,-7
2005,Zaragoza,Codos (50086),0,7,-7
2005,Zaragoza,Contamina (50087),0,2,-2
2005,Zaragoza,Cosuenda (50088),3,9,-6
2005,Zaragoza,Cuarte de Huerva (50089),63,24,39
2005,Zaragoza,Cubel (50090),0,,0
2005,Zaragoza,Cuerlas (Las) (50091),0,4,-4
2005,Zaragoza,Daroca (50094),15,31,-16
2005,Zaragoza,Ejea de los Caballeros (50095),153,183,-30
2005,Zaragoza,Embid de Ariza (50096),0,1,-1
2005,Zaragoza,Encinacorba (50098),2,2,0
2005,Zaragoza,Erla (50100),4,6,-2
2005,Zaragoza,Escatrón (50101),7,16,-9
2005,Zaragoza,Fabara (50102),6,18,-12
2005,Zaragoza,Farlete (50104),5,4,1
2005,Zaragoza,Fayos (Los) (50106),1,3,-2
2005,Zaragoza,Fayón (50105),2,4,-2
2005,Zaragoza,Figueruelas (50107),14,15,-1
2005,Zaragoza,Frasno (El) (50110),1,10,-9
2005,Zaragoza,Fréscano (50111),0,3,-3
2005,Zaragoza,Fuendejalón (50113),7,7,0
2005,Zaragoza,Fuendetodos (50114),0,2,-2
2005,Zaragoza,Fuentes de Ebro (50115),34,37,-3
2005,Zaragoza,Fuentes de Jiloca (50116),0,6,-6
2005,Zaragoza,Gallocanta (50117),0,3,-3
2005,Zaragoza,Gallur (50118),18,23,-5
2005,Zaragoza,Gelsa (50119),6,22,-16
2005,Zaragoza,Godojos (50120),0,2,-2
2005,Zaragoza,Gotor (50121),4,2,2
2005,Zaragoza,Grisén (50123),6,10,-4
2005,Zaragoza,Herrera de los Navarros (50124),3,10,-7
2005,Zaragoza,Ibdes (50125),4,12,-8
2005,Zaragoza,Illueca (50126),22,20,2
2005,Zaragoza,Isuerre (50128),0,1,-1
2005,Zaragoza,Jaraba (50129),3,1,2
2005,Zaragoza,Jarque de Moncayo (50130),0,2,-2
2005,Zaragoza,Jaulín (50131),0,3,-3
2005,Zaragoza,Joyosa (La) (50132),16,7,9
2005,Zaragoza,Langa del Castillo (50134),0,2,-2
2005,Zaragoza,Layana (50135),0,,0
2005,Zaragoza,Lechón (50138),0,1,-1
2005,Zaragoza,Leciñena (50137),9,12,-3
2005,Zaragoza,Letux (50139),2,10,-8
2005,Zaragoza,Litago (50140),1,5,-4
2005,Zaragoza,Lituénigo (50141),0,2,-2
2005,Zaragoza,Lobera de Onsella (50142),0,2,-2
2005,Zaragoza,Longares (50143),1,12,-11
2005,Zaragoza,Lucena de Jalón (50146),0,8,-8
2005,Zaragoza,Luceni (50147),9,12,-3
2005,Zaragoza,Luesia (50148),1,11,-10
2005,Zaragoza,Lumpiaque (50150),7,17,-10
2005,Zaragoza,Luna (50151),5,18,-13
2005,Zaragoza,Lécera (50136),3,16,-13
2005,Zaragoza,Maella (50152),5,17,-12
2005,Zaragoza,Magallón (50153),6,13,-7
2005,Zaragoza,Mainar (50154),0,3,-3
2005,Zaragoza,Malanquilla (50155),0,,0
2005,Zaragoza,Maleján (50156),2,6,-4
2005,Zaragoza,Mallén (50160),16,36,-20
2005,Zaragoza,Maluenda (50159),6,16,-10
2005,Zaragoza,Malón (50157),2,6,-4
2005,Zaragoza,Manchones (50161),0,1,-1
2005,Zaragoza,Mara (50162),0,2,-2
2005,Zaragoza,Marracos (50902),0,1,-1
2005,Zaragoza,María de Huerva (50163),64,20,44
2005,Zaragoza,Mediana de Aragón (50164),3,10,-7
2005,Zaragoza,Mequinenza (50165),16,29,-13
2005,Zaragoza,Mesones de Isuela (50166),0,6,-6
2005,Zaragoza,Mezalocha (50167),0,3,-3
2005,Zaragoza,Miedes de Aragón (50169),3,8,-5
2005,Zaragoza,Monegrillo (50170),1,5,-4
2005,Zaragoza,Moneva (50171),0,1,-1
2005,Zaragoza,Monreal de Ariza (50172),0,2,-2
2005,Zaragoza,Monterde (50173),0,3,-3
2005,Zaragoza,Montón (50174),0,3,-3
2005,Zaragoza,Morata de Jalón (50175),6,32,-26
2005,Zaragoza,Morata de Jiloca (50176),0,6,-6
2005,Zaragoza,Moros (50178),0,8,-8
2005,Zaragoza,Morés (50177),6,7,-1
2005,Zaragoza,Moyuela (50179),1,6,-5
2005,Zaragoza,Mozota (50180),0,,0
2005,Zaragoza,Muel (50181),7,20,-13
2005,Zaragoza,Muela (La) (50182),33,18,15
2005,Zaragoza,Munébrega (50183),3,6,-3
2005,Zaragoza,Murero (50184),0,1,-1
2005,Zaragoza,Murillo de Gállego (50185),2,5,-3
2005,Zaragoza,Navardún (50186),0,1,-1
2005,Zaragoza,Nigüella (50187),0,1,-1
2005,Zaragoza,Nonaspe (50189),11,10,1
2005,Zaragoza,Novallas (50190),5,17,-12
2005,Zaragoza,Novillas (50191),3,9,-6
2005,Zaragoza,Nuez de Ebro (50193),7,8,-1
2005,Zaragoza,Nuévalos (50192),2,,2
2005,Zaragoza,Olvés (50194),0,2,-2
2005,Zaragoza,Orera (50196),1,2,-1
2005,Zaragoza,Orés (50197),0,4,-4
2005,Zaragoza,Oseja (50198),1,,1
2005,Zaragoza,Osera de Ebro (50199),3,19,-16
2005,Zaragoza,Paniza (50200),2,7,-5
2005,Zaragoza,Paracuellos de Jiloca (50201),6,8,-2
2005,Zaragoza,Paracuellos de la Ribera (50202),0,8,-8
2005,Zaragoza,Pastriz (50203),10,11,-1
2005,Zaragoza,Pedrola (50204),40,40,0
2005,Zaragoza,Pedrosas (Las) (50205),0,1,-1
2005,Zaragoza,Perdiguera (50206),6,8,-2
2005,Zaragoza,Piedratajada (50207),1,1,0
2005,Zaragoza,Pina de Ebro (50208),27,19,8
2005,Zaragoza,Pinseque (50209),33,63,-30
2005,Zaragoza,Plasencia de Jalón (50211),2,4,-2
2005,Zaragoza,Plenas (50213),1,1,0
2005,Zaragoza,Pomer (50214),0,1,-1
2005,Zaragoza,Pozuelo de Aragón (50216),1,4,-3
2005,Zaragoza,Pradilla de Ebro (50217),2,8,-6
2005,Zaragoza,Puebla de Albortón (50218),1,1,0
2005,Zaragoza,Puebla de Alfindén (La) (50219),104,29,75
2005,Zaragoza,Puendeluna (50220),0,1,-1
2005,Zaragoza,Quinto (50222),24,20,4
2005,Zaragoza,Remolinos (50223),7,15,-8
2005,Zaragoza,Ricla (50225),20,17,3
2005,Zaragoza,Romanos (50227),0,1,-1
2005,Zaragoza,Rueda de Jalón (50228),2,1,1
2005,Zaragoza,Salillas de Jalón (50231),2,8,-6
2005,Zaragoza,Salvatierra de Esca (50232),0,3,-3
2005,Zaragoza,San Martín de la Virgen de Moncayo (50234),1,3,-2
2005,Zaragoza,San Mateo de Gállego (50235),20,21,-1
2005,Zaragoza,Santa Cruz de Grío (50236),0,2,-2
2005,Zaragoza,Santa Cruz de Moncayo (50237),1,4,-3
2005,Zaragoza,Santa Eulalia de Gállego (50238),0,3,-3
2005,Zaragoza,Santed (50239),0,2,-2
2005,Zaragoza,Saviñán (50241),2,15,-13
2005,Zaragoza,Sediles (50242),1,3,-2
2005,Zaragoza,Sestrica (50243),5,6,-1
2005,Zaragoza,Sierra de Luna (50244),1,2,-1
2005,Zaragoza,Sigüés (50245),0,4,-4
2005,Zaragoza,Sisamón (50246),0,1,-1
2005,Zaragoza,Sobradiel (50247),12,14,-2
2005,Zaragoza,Sos del Rey Católico (50248),3,6,-3
2005,Zaragoza,Sádaba (50230),10,31,-21
2005,Zaragoza,Sástago (50240),1,9,-8
2005,Zaragoza,Tabuenca (50249),1,7,-6
2005,Zaragoza,Talamantes (50250),0,1,-1
2005,Zaragoza,Tarazona (50251),101,127,-26
2005,Zaragoza,Tauste (50252),70,90,-20
2005,Zaragoza,Terrer (50253),0,6,-6
2005,Zaragoza,Tierga (50254),0,6,-6
2005,Zaragoza,Tobed (50255),1,5,-4
2005,Zaragoza,Torralba de los Frailes (50256),0,2,-2
2005,Zaragoza,Torralba de Ribota (50257),0,3,-3
2005,Zaragoza,Torralbilla (50258),0,1,-1
2005,Zaragoza,Torrehermosa (50259),0,3,-3
2005,Zaragoza,Torrelapaja (50260),0,1,-1
2005,Zaragoza,Torrellas (50261),1,9,-8
2005,Zaragoza,Torres de Berrellén (50262),8,18,-10
2005,Zaragoza,Torrijo de la Cañada (50263),0,9,-9
2005,Zaragoza,Tosos (50264),0,2,-2
2005,Zaragoza,Trasmoz (50265),0,1,-1
2005,Zaragoza,Trasobares (50266),0,5,-5
2005,Zaragoza,Uncastillo (50267),6,14,-8
2005,Zaragoza,Undués de Lerda (50268),0,2,-2
2005,Zaragoza,Urrea de Jalón (50269),1,3,-2
2005,Zaragoza,Urriés (50270),0,1,-1
2005,Zaragoza,Used (50271),2,4,-2
2005,Zaragoza,Utebo (50272),197,75,122
2005,Zaragoza,Valdehorna (50273),0,1,-1
2005,Zaragoza,Valpalmas (50276),0,1,-1
2005,Zaragoza,Valtorres (50277),1,2,-1
2005,Zaragoza,Velilla de Ebro (50278),1,3,-2
2005,Zaragoza,Velilla de Jiloca (50279),0,1,-1
2005,Zaragoza,Vera de Moncayo (50280),2,11,-9
2005,Zaragoza,Vierlas (50281),0,2,-2
2005,Zaragoza,Villadoz (50283),1,,1
2005,Zaragoza,Villafeliche (50284),0,3,-3
2005,Zaragoza,Villafranca de Ebro (50285),6,18,-12
2005,Zaragoza,Villalba de Perejil (50286),0,2,-2
2005,Zaragoza,Villalengua (50287),0,9,-9
2005,Zaragoza,Villanueva de Gállego (50288),48,31,17
2005,Zaragoza,Villanueva de Huerva (50290),1,5,-4
2005,Zaragoza,Villanueva de Jiloca (50289),0,,0
2005,Zaragoza,Villar de los Navarros (50291),0,1,-1
2005,Zaragoza,Villarreal de Huerva (50292),1,4,-3
2005,Zaragoza,Villarroya de la Sierra (50293),2,17,-15
2005,Zaragoza,Vilueña (La) (50282),0,4,-4
2005,Zaragoza,Vistabella (50295),0,1,-1
2005,Zaragoza,Zaida (La) (50296),4,8,-4
2005,Zaragoza,Zaragoza (50297),6454,6173,281
2005,Zaragoza,Zuera (50298),51,68,-17
2005,Zaragoza,Épila (50099),52,48,4
2004,Zaragoza,Abanto (50001),0,5,-5
2004,Zaragoza,Acered (50002),0,4,-4
2004,Zaragoza,Aguarón (50004),0,18,-18
2004,Zaragoza,Aguilón (50005),2,1,1
2004,Zaragoza,Agón (50003),1,4,-3
2004,Zaragoza,Ainzón (50006),8,19,-11
2004,Zaragoza,Aladrén (50007),1,,1
2004,Zaragoza,Alagón (50008),61,68,-7
2004,Zaragoza,Alarba (50009),4,3,1
2004,Zaragoza,Alberite de San Juan (50010),0,2,-2
2004,Zaragoza,Albeta (50011),0,3,-3
2004,Zaragoza,Alcalá de Ebro (50013),1,5,-4
2004,Zaragoza,Alconchel de Ariza (50015),1,4,-3
2004,Zaragoza,Aldehuela de Liestos (50016),0,1,-1
2004,Zaragoza,Alfajarín (50017),15,13,2
2004,Zaragoza,Alfamén (50018),12,19,-7
2004,Zaragoza,Alforque (50019),1,1,0
2004,Zaragoza,Alhama de Aragón (50020),7,15,-8
2004,Zaragoza,Almochuel (50021),0,1,-1
2004,Zaragoza,Almolda (La) (50022),0,7,-7
2004,Zaragoza,Almonacid de la Cuba (50023),2,5,-3
2004,Zaragoza,Almonacid de la Sierra (50024),4,19,-15
2004,Zaragoza,Almunia de Doña Godina (La) (50025),83,74,9
2004,Zaragoza,Alpartir (50026),2,11,-9
2004,Zaragoza,Ambel (50027),4,7,-3
2004,Zaragoza,Anento (50028),1,,1
2004,Zaragoza,Aniñón (50029),3,9,-6
2004,Zaragoza,Aranda de Moncayo (50031),0,7,-7
2004,Zaragoza,Ardisa (50033),0,1,-1
2004,Zaragoza,Ariza (50034),10,18,-8
2004,Zaragoza,Artieda (50035),1,,1
2004,Zaragoza,Arándiga (50032),2,7,-5
2004,Zaragoza,Atea (50037),0,3,-3
2004,Zaragoza,Ateca (50038),12,28,-16
2004,Zaragoza,Azuara (50039),1,8,-7
2004,Zaragoza,Añón de Moncayo (50030),0,7,-7
2004,Zaragoza,Badules (50040),0,2,-2
2004,Zaragoza,Balconchán (50042),0,2,-2
2004,Zaragoza,Bardallur (50044),1,3,-2
2004,Zaragoza,Belchite (50045),13,19,-6
2004,Zaragoza,Belmonte de Gracián (50046),1,8,-7
2004,Zaragoza,Berdejo (50047),1,,1
2004,Zaragoza,Berrueco (50048),0,3,-3
2004,Zaragoza,Biel (50901),0,4,-4
2004,Zaragoza,Biota (50051),8,14,-6
2004,Zaragoza,Bisimbre (50052),0,3,-3
2004,Zaragoza,Boquiñeni (50053),1,7,-6
2004,Zaragoza,Borja (50055),51,64,-13
2004,Zaragoza,Botorrita (50056),0,3,-3
2004,Zaragoza,Brea de Aragón (50057),10,16,-6
2004,Zaragoza,Bubierca (50058),0,2,-2
2004,Zaragoza,Bujaraloz (50059),11,11,0
2004,Zaragoza,Bulbuente (50060),2,4,-2
2004,Zaragoza,Bureta (50061),1,9,-8
2004,Zaragoza,Burgo de Ebro (El) (50062),15,17,-2
2004,Zaragoza,Buste (El) (50063),1,3,-2
2004,Zaragoza,Bárboles (50043),0,6,-6
2004,Zaragoza,Cabañas de Ebro (50064),4,6,-2
2004,Zaragoza,Cabolafuente (50065),0,1,-1
2004,Zaragoza,Cadrete (50066),36,10,26
2004,Zaragoza,Calatayud (50067),179,214,-35
2004,Zaragoza,Calatorao (50068),20,35,-15
2004,Zaragoza,Calcena (50069),0,1,-1
2004,Zaragoza,Calmarza (50070),1,3,-2
2004,Zaragoza,Campillo de Aragón (50071),2,3,-1
2004,Zaragoza,Carenas (50072),1,4,-3
2004,Zaragoza,Cariñena (50073),28,30,-2
2004,Zaragoza,Caspe (50074),83,101,-18
2004,Zaragoza,Castejón de Alarba (50075),0,3,-3
2004,Zaragoza,Castejón de las Armas (50076),0,1,-1
2004,Zaragoza,Castejón de Valdejasa (50077),0,10,-10
2004,Zaragoza,Castiliscar (50078),0,10,-10
2004,Zaragoza,Cervera de la Cañada (50079),1,2,-1
2004,Zaragoza,Cerveruela (50080),1,,1
