cp,nombre,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
50061,Bureta,6,1,5,1,5,4,6,4,5,3,2,9,6,3,3,0,1,4,1,2,3,2,3,0,2,0,1,1,0,0,1,0,0,0,0,0
50062,Burgo de Ebro El,31,33,19,18,13,22,15,20,12,15,19,11,13,9,13,8,12,8,17,16,14,12,7,5,6,3,2,2,1,1,2,2,0,0,0,2
50063,Buste El,3,1,1,1,1,0,2,2,2,2,1,3,3,1,2,1,1,1,2,1,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0
50064,Cabañas de Ebro,7,6,10,4,8,3,6,12,6,5,5,8,7,6,4,7,10,8,4,5,6,8,7,5,4,1,6,1,1,2,1,0,1,1,0,0
50065,Cabolafuente,0,0,0,1,1,0,0,1,0,0,0,2,0,2,0,0,1,0,1,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
50066,Cadrete,28,19,18,26,42,20,31,22,32,19,14,23,16,16,12,8,15,17,12,9,13,5,7,8,2,6,5,5,2,4,2,0,0,0,0,0
50067,Calatayud,191,187,171,181,183,169,155,152,172,157,162,133,151,109,97,123,166,137,152,137,138,122,111,78,61,71,46,52,39,30,34,12,14,7,4,6
50068,Calatorao,35,25,24,35,33,25,29,21,28,23,23,17,28,23,19,14,23,25,20,24,20,23,17,15,10,9,6,9,3,3,2,1,2,1,1,0
50069,Calcena,1,0,2,1,1,2,1,2,0,3,1,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,2,0,2,0,0,0,0,0,0,0
50070,Calmarza,3,0,3,2,1,0,0,2,1,1,0,0,2,1,0,2,1,0,1,0,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0
50071,Campillo de Aragón,5,2,3,0,1,2,0,1,1,3,2,2,2,4,1,1,2,2,1,1,3,3,2,3,3,0,1,0,0,1,0,0,0,0,0,0
