50012,Alborge,1,0,5,4,1,1,1,4,2,5,0,1,1,2,6,2,1,1,1,1,2,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0
50013,Alcalá de Ebro,3,0,1,7,3,2,1,9,4,3,3,5,2,4,3,5,5,3,3,3,2,3,4,3,1,0,0,2,0,0,0,0,0,0,0,0
50014,Alcalá de Moncayo,2,6,2,6,2,4,1,2,3,4,6,1,2,1,2,3,1,1,2,2,0,1,1,2,0,3,1,0,0,0,0,0,0,1,0,0
50015,Alconchel de Ariza,3,2,1,0,1,0,3,2,0,7,4,2,3,1,5,2,4,2,3,1,1,2,1,2,0,1,0,0,0,0,0,2,0,2,0,2
50016,Aldehuela de Liestos,0,0,1,0,1,1,0,1,0,2,0,1,0,0,1,1,0,2,0,2,0,2,0,0,0,1,0,1,0,2,0,0,1,0,0,0
50017,Alfajarín,20,21,16,11,17,16,20,18,15,16,16,34,16,14,14,13,7,8,17,14,11,8,5,2,3,3,1,4,2,0,1,0,0,1,0,0
50018,Alfamén,13,11,10,19,11,13,20,5,7,16,17,13,13,20,15,13,11,10,17,12,7,6,6,3,3,1,2,1,1,2,0,0,0,0,0,0
50019,Alforque,2,0,1,1,0,2,1,1,2,2,1,0,1,1,1,3,0,0,3,2,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0
50020,Alhama de Aragón,15,10,20,15,9,7,8,15,6,9,15,12,12,10,14,14,9,13,8,5,6,11,6,6,3,3,1,2,1,0,0,1,0,1,0,0
50021,Almochuel,1,1,1,1,1,1,0,1,1,1,1,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
50022,Almolda La,14,6,10,10,6,7,4,5,12,7,8,12,6,9,9,6,4,6,6,7,3,7,8,5,1,4,5,4,2,1,0,0,0,0,0,0
50023,Almonacid de la Cuba,2,1,5,7,6,2,2,4,2,4,4,7,6,11,6,5,1,6,7,5,2,1,3,3,1,3,1,1,0,0,0,0,0,0,0,1
50024,Almonacid de la Sierra,11,6,12,7,9,14,12,11,9,6,8,12,4,6,12,15,5,8,11,10,6,3,9,9,7,8,0,1,1,0,0,1,0,1,1,0
50025,Almunia de Doña Godina La,65,52,55,56,56,54,59,38,38,36,56,59,46,40,48,32,51,44,43,39,44,31,30,25,23,15,8,8,5,7,9,3,3,1,0,2
50026,Alpartir,16,6,11,4,5,7,5,8,8,5,4,9,6,5,8,3,9,5,6,12,7,7,2,5,1,3,2,1,0,0,0,0,0,1,0,0
50027,Ambel,6,1,4,7,5,10,5,4,5,6,3,5,5,2,2,4,5,1,4,2,0,2,2,2,1,2,1,1,0,0,1,0,0,0,0,0
50028,Anento,3,1,6,1,3,2,4,2,1,2,2,2,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50029,Aniñón,17,15,11,12,10,16,13,17,9,14,9,15,11,13,14,23,11,14,9,5,8,3,6,2,7,3,1,3,2,1,1,0,0,0,0,1
50030,Añón de Moncayo,4,6,5,6,1,2,5,2,2,2,3,1,7,3,8,3,3,2,3,5,2,2,5,1,3,1,2,2,0,0,0,1,1,0,0,2
50031,Aranda de Moncayo,0,2,1,2,1,3,2,1,1,4,4,3,5,2,2,2,2,6,8,3,3,2,0,0,0,2,2,1,1,0,2,0,0,0,1,0
50032,Arándiga,10,6,10,2,4,8,11,4,3,3,8,5,8,12,12,7,7,7,7,10,7,4,6,8,3,4,0,0,1,3,1,0,1,0,0,1
50033,Ardisa,2,4,4,3,1,1,1,1,0,0,1,0,0,1,1,0,0,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50034,Ariza,11,21,19,14,21,9,11,8,7,11,16,9,22,14,26,15,17,14,18,16,9,11,14,11,14,8,9,5,4,3,1,3,2,0,0,1
50035,Artieda,1,1,2,2,1,0,1,0,2,1,0,2,0,0,2,4,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
50036,Asín,2,1,1,3,0,1,2,1,0,1,3,1,1,1,2,1,1,0,3,1,1,2,0,2,1,0,0,2,1,0,1,0,1,0,0,0
50037,Atea,3,2,1,2,3,4,5,1,3,7,0,3,4,4,3,7,4,5,2,1,1,2,0,0,0,2,0,1,1,1,1,0,1,0,0,0
50038,Ateca,24,22,36,22,30,32,26,11,15,10,13,22,19,9,22,19,17,15,13,14,13,10,13,10,12,6,12,3,1,3,0,2,1,2,0,1
50039,Azuara,6,7,11,6,5,8,7,12,7,20,13,12,12,11,7,12,4,8,6,4,6,4,3,2,4,5,3,1,0,1,2,3,0,0,0,0
50040,Badules,1,1,2,1,0,0,3,2,2,2,2,2,1,3,2,3,2,2,2,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,2,0
50041,Bagüés,0,0,1,0,1,0,0,2,0,0,1,1,1,0,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50042,Balconchán,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50043,Bárboles,3,7,3,6,3,4,1,3,3,3,4,2,6,4,3,1,6,2,2,2,2,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0
50044,Bardallur,3,7,5,2,7,6,4,3,3,3,5,3,0,6,2,5,3,1,7,4,0,1,1,3,1,0,1,2,1,0,0,0,0,0,0,0
50045,Belchite,20,21,28,18,17,23,22,13,14,26,24,19,18,19,21,19,8,22,14,17,18,16,8,1,9,7,4,3,2,2,2,1,0,0,1,1
50046,Belmonte de Gracián,3,6,3,5,3,2,5,4,7,4,5,2,5,4,6,8,4,2,6,3,4,3,0,0,2,2,2,0,0,0,0,1,0,0,0,0
50047,Berdejo,0,1,0,5,2,1,1,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50048,Berrueco,1,0,0,0,0,0,2,0,0,2,0,1,0,1,0,2,0,0,0,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
50050,Bijuesca,0,0,0,1,0,2,0,0,2,2,1,3,2,0,3,2,1,0,3,3,0,3,0,0,1,0,2,0,0,1,0,0,0,0,0,0
50051,Biota,10,16,18,10,16,14,13,13,14,14,15,23,10,13,23,13,9,11,11,12,12,10,10,11,4,7,2,4,0,0,0,0,0,0,1,1
50052,Bisimbre,0,1,1,2,1,3,3,0,0,2,4,2,0,3,4,2,1,1,3,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
50053,Boquiñeni,11,10,10,11,13,6,9,9,5,11,10,8,9,10,18,16,8,11,15,7,7,2,4,5,4,0,2,2,0,1,2,0,1,0,0,0
50054,Bordalba,1,2,2,1,0,1,1,2,2,0,2,2,1,0,0,0,3,2,0,0,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0
50055,Borja,39,55,50,42,41,31,32,31,31,32,39,40,35,51,30,49,36,31,29,26,26,29,16,24,17,14,21,7,6,7,2,8,1,2,0,1
50056,Botorrita,5,7,4,5,7,4,9,5,4,2,4,4,12,4,4,5,5,2,4,4,3,3,3,1,0,2,1,1,0,0,0,0,0,0,0,0
50057,Brea de Aragón,18,20,26,22,24,26,21,23,16,14,20,22,23,24,14,14,15,13,17,11,5,9,13,4,8,6,1,0,2,3,1,1,1,2,1,1
50058,Bubierca,4,2,1,2,2,0,0,0,2,1,0,1,0,1,0,0,6,1,0,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
50059,Bujaraloz,3,12,10,15,10,10,9,5,15,11,18,18,19,17,10,20,11,11,14,12,4,4,9,6,3,1,0,1,0,1,0,0,0,0,1,0
50060,Bulbuente,3,3,3,0,0,3,2,2,2,5,4,4,8,4,6,2,2,4,2,3,2,1,3,0,1,3,0,1,2,0,0,3,0,0,0,0
50061,Bureta,6,4,6,2,2,10,9,1,3,0,5,5,3,5,2,5,3,3,4,0,2,2,2,2,1,0,0,0,0,0,1,0,0,2,0,0
50062,Burgo de Ebro El,20,13,13,15,17,12,12,14,15,10,13,15,18,18,17,17,14,7,9,7,7,7,4,9,2,4,2,1,1,2,1,1,0,1,0,1
50063,Buste El,1,4,1,2,1,3,4,1,1,2,1,3,2,2,1,0,2,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
50064,Cabañas de Ebro,9,11,5,6,6,7,9,9,5,2,10,11,8,7,6,10,8,8,7,2,8,5,5,3,4,3,2,0,1,0,0,0,1,1,0,0
50065,Cabolafuente,0,1,0,0,0,2,0,2,0,0,1,0,1,0,2,4,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50066,Cadrete,32,23,31,20,20,29,18,24,19,16,23,24,13,21,14,9,10,11,3,10,4,7,4,5,2,7,2,0,0,1,1,1,0,0,0,0
50067,Calatayud,171,155,184,174,155,168,154,118,113,160,187,159,194,195,199,161,164,140,135,137,87,103,98,106,73,44,48,34,26,27,11,7,7,8,6,8
50068,Calatorao,39,30,38,27,25,28,32,24,24,21,27,35,25,33,25,32,26,22,28,19,20,16,13,11,11,5,4,6,2,2,0,0,1,0,1,0
50069,Calcena,1,2,0,4,0,2,0,0,0,0,0,1,1,3,1,3,2,0,1,2,2,1,3,0,0,0,0,2,2,1,0,0,0,0,0,0
50070,Calmarza,0,2,1,1,0,0,2,2,1,2,0,0,1,0,1,1,2,0,4,2,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0
50071,Campillo de Aragón,1,1,0,4,2,4,2,5,0,3,2,2,2,0,6,4,3,5,2,1,2,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0
50072,Carenas,4,5,3,5,3,5,2,6,2,2,3,7,4,3,3,6,3,2,2,2,1,5,1,3,5,1,2,1,0,0,0,0,0,0,0,1
50073,Cariñena,29,26,31,37,23,33,27,28,29,27,18,26,23,27,26,28,25,29,29,20,22,18,17,20,9,8,6,5,4,3,5,0,0,0,1,2
50074,Caspe,86,84,109,93,57,81,79,41,71,89,103,78,77,89,80,61,70,65,67,54,53,45,42,36,30,27,26,12,9,6,3,6,2,3,2,4
50075,Castejón de Alarba,2,0,1,2,2,3,2,3,2,1,1,2,4,3,3,4,3,5,0,3,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0
50076,Castejón de las Armas,4,0,0,0,0,4,3,0,1,2,1,0,2,1,1,2,3,1,0,1,2,0,1,0,3,1,0,0,2,0,0,1,0,0,0,0
50077,Castejón de Valdejasa,5,3,5,4,3,2,2,3,6,6,3,5,5,6,7,1,9,6,2,4,3,4,4,1,3,2,1,0,0,0,0,0,0,0,0,0
50078,Castiliscar,3,2,7,4,5,7,3,7,6,10,2,6,0,4,7,8,7,6,1,5,5,0,4,1,0,0,1,1,3,0,0,0,1,0,0,0
50079,Cervera de la Cañada,5,9,6,5,7,6,3,9,2,5,7,7,7,6,5,3,10,3,2,1,6,4,2,1,0,3,0,1,0,0,0,0,0,0,0,0
50080,Cerveruela,0,1,0,1,2,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50081,Cetina,7,8,6,7,6,9,7,9,8,4,10,11,11,11,12,14,15,14,10,8,9,4,12,9,6,5,3,1,0,2,0,0,1,0,0,1
50082,Cimballa,0,1,3,3,1,1,0,3,1,0,1,2,3,4,2,3,4,3,4,3,0,1,1,3,1,2,2,0,1,0,1,0,0,0,0,0
50083,Cinco Olivas,0,1,1,1,0,1,1,0,1,2,1,0,1,2,1,1,2,0,2,1,1,0,2,0,1,2,0,0,1,0,0,0,0,0,1,0
50084,Clarés de Ribota,1,0,2,1,3,1,3,4,1,1,1,2,1,1,1,2,1,3,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
50085,Codo,6,2,1,4,3,4,4,0,5,4,6,6,9,4,5,3,1,4,2,1,3,1,6,2,0,2,0,1,1,1,0,0,0,0,0,0
50086,Codos,4,2,1,4,4,2,3,1,6,4,2,4,6,5,5,2,7,4,7,3,5,3,3,3,3,1,2,0,1,0,0,0,0,0,0,0
50087,Contamina,1,1,0,1,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50088,Cosuenda,2,7,4,3,4,3,10,2,3,4,8,4,6,4,10,3,5,4,4,6,3,3,6,4,2,3,1,0,1,1,0,0,0,0,0,0
50089,Cuarte de Huerva,25,33,27,20,14,23,31,19,21,12,14,20,17,22,16,12,10,9,8,12,3,7,8,5,6,6,1,2,2,1,1,0,1,1,1,0
50090,Cubel,4,6,2,4,4,4,5,2,4,2,2,4,5,5,4,4,0,3,1,1,0,1,5,0,0,2,1,1,1,1,0,0,0,0,0,0
50091,Cuerlas Las,0,0,0,0,0,0,1,1,0,0,1,1,1,2,1,1,2,3,3,2,1,2,1,1,2,0,1,0,0,0,0,0,0,1,0,0
50092,Chiprana,4,4,8,9,8,5,2,9,8,2,11,2,7,9,4,7,9,2,7,7,2,3,0,1,1,2,0,0,0,0,1,0,0,0,0,0
50093,Chodes,2,1,3,4,4,0,2,2,2,1,6,2,1,3,4,2,1,0,3,1,1,2,2,0,1,1,0,0,0,2,0,1,0,0,0,0
50094,Daroca,21,19,17,18,25,22,25,16,17,23,19,32,34,26,35,49,27,23,31,19,21,13,26,25,10,9,11,5,7,5,3,1,4,2,2,2
50095,Ejea de los Caballeros,151,155,162,146,144,111,127,103,106,127,149,145,132,154,163,118,119,98,119,90,88,64,61,60,45,48,36,24,28,14,4,4,5,0,5,1
50096,Embid de Ariza,0,0,0,0,1,0,0,2,2,0,2,0,0,0,0,2,2,4,0,0,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0
50098,Encinacorba,3,1,0,4,1,4,3,3,5,1,6,5,11,6,2,5,7,3,6,3,3,3,3,3,2,2,4,1,0,1,0,1,0,0,0,0
50099,Épila,40,46,42,38,33,35,44,27,33,27,41,32,40,38,39,30,46,32,34,27,18,23,16,8,17,11,10,7,11,2,3,3,5,0,2,5
50100,Erla,10,4,8,8,7,6,1,7,2,6,3,9,3,2,8,7,2,5,4,2,3,2,2,3,2,1,3,1,1,5,0,1,1,0,1,1
50101,Escatrón,11,13,11,10,9,6,15,11,15,8,15,8,15,23,16,10,16,10,14,13,13,11,3,6,6,5,5,0,2,2,0,0,1,2,0,0
50102,Fabara,12,15,10,11,18,9,9,9,23,19,21,15,25,13,13,15,18,13,13,9,13,9,8,8,4,5,2,3,6,0,1,0,0,1,0,1
50104,Farlete,6,9,5,8,1,8,8,1,4,4,7,6,2,5,9,7,6,4,7,2,5,0,3,5,2,2,1,1,1,0,1,1,0,0,0,0
50105,Fayón,7,6,4,3,3,2,4,2,10,5,7,4,4,9,3,3,4,5,5,7,6,2,4,3,1,3,3,1,0,1,1,0,0,0,0,0
50106,Fayos Los,1,1,3,2,4,5,2,2,2,0,1,5,7,1,6,4,5,2,6,2,2,5,2,0,2,1,2,1,0,0,1,0,0,0,0,0
50107,Figueruelas,15,8,9,12,12,6,5,12,2,7,11,12,8,5,10,8,12,7,6,4,4,4,7,2,4,1,0,2,0,1,0,0,1,0,0,0
50108,Fombuena,2,0,1,0,1,2,0,0,2,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50109,Frago El,1,2,0,1,1,1,1,0,2,2,1,3,1,1,1,4,1,1,1,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
50110,Frasno El,7,7,9,8,9,8,8,5,7,2,6,6,8,7,6,12,8,11,7,12,4,4,2,3,2,4,1,0,0,0,0,0,1,0,1,0
50111,Fréscano,2,8,2,3,3,1,3,4,3,3,3,2,3,3,6,3,3,3,2,1,2,2,2,1,1,1,2,0,0,1,0,1,0,0,0,0
50113,Fuendejalón,19,15,14,18,13,20,7,3,11,7,10,2,10,7,2,8,8,8,9,4,2,9,2,6,5,4,2,2,0,1,1,1,1,0,2,0
50114,Fuendetodos,2,0,4,2,2,2,3,1,0,0,3,1,3,4,4,4,3,1,2,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0
50115,Fuentes de Ebro,51,52,47,46,34,45,30,22,30,44,29,51,29,37,39,32,30,27,21,25,12,15,15,15,10,14,8,1,3,2,2,0,1,0,1,1
50116,Fuentes de Jiloca,3,3,3,4,5,5,8,4,8,1,4,6,5,3,8,4,6,4,2,8,3,0,3,4,2,0,1,1,0,0,1,1,2,0,0,1
50117,Gallocanta,2,3,1,2,2,2,1,3,1,2,3,7,1,5,6,1,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
50118,Gallur,35,36,23,24,31,21,34,28,26,21,25,34,30,34,34,34,24,30,22,23,15,18,14,7,6,8,8,6,1,1,3,2,0,0,1,0
50119,Gelsa,10,17,11,11,23,14,7,7,21,15,16,22,18,15,24,14,12,15,11,16,17,11,9,2,3,3,3,2,3,0,1,0,0,0,0,1
50120,Godojos,2,1,0,0,1,0,0,1,2,0,1,1,1,2,5,0,2,2,0,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
50121,Gotor,8,3,7,5,5,5,5,9,8,3,8,2,4,4,4,4,8,4,6,0,3,0,0,1,1,2,1,0,3,1,0,0,0,1,0,0
50122,Grisel,0,2,4,0,2,1,1,0,1,0,2,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
50123,Grisén,5,4,2,6,2,1,1,3,1,5,7,6,6,9,6,5,5,8,5,4,0,5,0,5,2,5,1,1,0,1,0,0,0,0,0,0
50124,Herrera de los Navarros,4,5,4,3,7,9,6,6,6,5,7,12,8,11,11,10,11,11,12,8,6,9,8,5,3,2,1,0,1,1,0,0,0,0,1,0
50125,Ibdes,6,7,8,4,5,10,6,5,6,3,9,4,8,6,4,14,11,6,7,6,6,6,9,4,4,1,1,1,1,1,0,0,1,0,0,2
50126,Illueca,46,30,26,21,29,21,25,19,27,24,29,23,27,23,25,28,37,28,14,14,15,15,15,12,12,3,3,4,1,4,0,2,1,1,0,0
50128,Isuerre,1,2,1,0,1,1,0,2,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50129,Jaraba,6,6,3,4,4,3,4,3,7,3,4,1,2,3,5,8,3,2,1,2,4,2,4,1,1,2,1,2,0,0,1,0,1,0,0,1
50130,Jarque,6,6,10,7,7,10,12,3,5,2,11,3,12,11,12,5,5,6,4,5,3,0,5,2,2,2,0,1,2,0,1,1,0,0,0,0
50131,Jaulín,4,3,2,6,3,4,4,7,2,3,6,4,4,4,7,8,4,3,1,5,8,3,3,5,4,3,3,0,0,1,1,1,0,0,0,0
50132,Joyosa La,3,13,4,5,7,6,0,5,3,4,8,2,2,4,5,1,2,7,2,4,2,7,3,2,3,3,3,1,1,1,1,0,0,0,0,0
50133,Lagata,2,0,1,2,1,2,3,3,2,3,1,0,5,3,2,2,4,0,2,1,4,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0
50134,Langa del Castillo,1,3,5,4,3,3,3,0,0,4,1,3,5,6,0,2,2,2,5,3,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0
50135,Layana,0,1,3,1,6,3,4,3,0,1,0,2,2,1,2,1,1,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
50136,Lécera,8,13,6,12,15,3,8,4,6,18,15,14,13,12,14,16,14,13,11,7,6,15,6,8,2,2,5,2,3,1,2,0,0,2,0,2
50137,Leciñena,20,21,16,21,15,19,12,8,11,19,16,23,14,20,17,18,15,16,9,13,10,13,13,10,13,6,6,7,4,3,3,1,1,1,0,2
50138,Lechón,1,0,1,0,0,2,0,1,0,0,0,0,1,1,2,3,1,2,0,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50139,Letux,4,6,7,8,5,4,2,5,5,5,13,9,8,3,9,10,6,8,9,6,6,4,3,2,2,0,0,0,1,1,0,0,0,1,0,0
50140,Litago,5,4,4,4,4,3,4,2,3,2,4,1,0,3,3,1,3,6,3,0,2,1,3,0,1,2,0,0,0,0,0,0,2,0,0,0
50141,Lituénigo,2,1,1,2,0,0,2,0,2,0,0,2,2,0,4,0,4,2,3,3,6,4,0,2,2,1,0,0,1,0,0,0,0,0,0,1
50142,Lobera de Onsella,2,0,0,0,1,1,0,1,0,2,3,1,1,1,2,2,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50143,Longares,11,9,8,11,11,9,14,4,3,8,7,9,8,6,14,16,7,8,10,12,1,7,3,3,2,1,3,1,3,0,0,0,0,0,0,0
50144,Longás,1,2,3,1,2,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50146,Lucena de Jalón,6,2,4,5,1,2,6,0,4,4,4,3,3,2,11,2,5,4,1,3,3,1,3,2,0,1,2,0,0,0,0,0,0,0,0,1
50147,Luceni,11,13,13,5,5,7,13,17,4,13,12,14,11,7,21,18,8,12,9,12,9,11,4,5,3,7,1,3,3,1,0,0,0,0,0,1
50148,Luesia,8,7,3,3,3,7,5,3,6,3,12,5,4,10,6,9,2,5,7,4,5,3,6,4,4,5,3,1,2,1,0,2,0,0,0,0
50149,Luesma,2,1,4,1,1,0,1,1,0,0,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50150,Lumpiaque,13,6,15,8,9,13,19,7,8,15,12,19,15,9,14,6,8,13,10,12,6,7,8,6,5,4,3,2,1,4,1,1,0,0,0,0
50151,Luna,10,8,9,13,18,9,9,12,5,9,12,12,13,13,11,13,9,10,9,7,10,10,8,7,5,2,2,4,3,0,1,2,0,0,0,0
50152,Maella,24,19,22,26,19,29,17,10,18,27,31,27,28,24,20,33,18,21,14,20,17,15,18,14,17,12,8,9,4,4,2,1,1,2,0,0
50153,Magallón,22,15,12,9,16,13,21,8,8,18,10,15,13,15,27,22,20,11,15,13,7,8,9,8,4,4,5,1,4,1,1,1,1,0,0,0
50154,Mainar,2,6,1,5,2,0,1,3,1,3,1,2,1,1,4,4,4,1,0,2,1,1,1,0,2,2,0,0,0,1,0,0,1,0,0,0
50155,Malanquilla,1,2,1,3,2,1,1,1,2,1,3,4,5,2,1,1,1,1,6,0,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1
50156,Maleján,2,2,4,0,3,2,3,2,2,4,2,3,2,4,3,5,2,2,5,3,3,3,3,0,1,3,1,1,0,2,0,0,1,0,0,0
50157,Malón,6,5,5,5,3,7,4,4,5,5,5,4,2,4,5,6,6,4,5,2,4,2,5,2,2,2,1,0,0,0,0,0,0,0,0,0
50159,Maluenda,14,8,16,9,12,11,11,8,10,13,7,11,19,12,10,18,10,12,12,8,13,8,9,6,4,7,3,1,2,2,1,1,2,1,0,0
50160,Mallén,30,34,30,37,26,31,34,25,22,27,33,29,44,29,31,29,28,31,19,22,16,10,15,11,8,7,8,3,1,6,0,0,2,0,0,1
50161,Manchones,1,2,4,3,2,3,7,1,1,2,1,3,1,4,2,2,0,4,2,1,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
50162,Mara,0,2,1,2,3,3,4,3,1,3,8,3,3,6,5,4,3,5,3,1,3,2,0,5,1,2,0,0,0,0,1,1,0,0,0,0
50163,María de Huerva,24,16,22,20,12,16,12,10,10,12,13,10,16,8,13,15,17,12,19,10,10,7,4,3,7,10,4,5,1,2,2,1,1,0,0,1
50164,Mediana de Aragón,3,6,5,4,5,7,7,3,4,6,4,8,5,5,3,6,5,2,3,4,5,1,2,2,1,5,2,2,0,1,0,0,0,1,0,1
50165,Mequinenza,29,27,28,29,30,30,34,17,31,37,25,30,28,22,28,21,23,19,20,18,17,10,12,8,8,8,7,5,1,4,4,1,1,2,0,2
50166,Mesones de Isuela,1,4,4,4,2,4,8,10,7,3,8,5,3,7,4,5,7,2,5,6,4,4,2,1,2,2,1,1,1,0,1,0,0,0,1,0
50167,Mezalocha,1,4,4,3,2,4,4,4,4,7,4,3,4,2,3,3,3,4,7,2,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0
50168,Mianos,3,0,0,0,1,1,1,1,1,1,1,4,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
50169,Miedes de Aragón,2,4,6,6,7,7,3,3,6,7,8,5,9,7,5,11,11,9,3,6,7,3,4,0,3,3,2,0,1,0,0,0,0,0,0,0
50170,Monegrillo,8,6,4,6,7,4,5,6,9,6,7,7,5,3,6,2,5,4,2,3,3,1,2,2,0,2,3,1,1,1,0,0,0,0,0,0
50171,Moneva,4,2,3,1,3,4,2,0,1,1,2,3,2,0,0,0,3,1,1,2,3,2,3,1,2,1,0,0,0,1,0,0,0,0,0,0
50172,Monreal de Ariza,3,2,5,3,8,3,3,4,4,4,2,1,1,8,2,5,7,5,5,3,1,2,1,1,1,0,0,0,3,2,0,0,1,1,0,0
50173,Monterde,5,5,6,4,4,5,3,3,5,4,3,4,5,4,0,1,3,2,1,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,1,0
50174,Montón,1,1,3,4,2,5,3,1,2,2,4,3,3,6,1,4,5,3,2,0,3,3,0,2,0,0,1,0,1,0,0,0,0,1,0,0
50175,Morata de Jalón,16,11,16,20,21,17,24,16,7,16,15,17,21,17,26,16,12,6,13,8,16,14,9,13,7,6,4,5,3,1,0,0,3,1,0,1
50176,Morata de Jiloca,5,5,3,3,6,1,11,3,7,8,5,6,4,6,4,5,10,4,2,7,1,5,2,0,1,1,1,0,0,0,0,1,0,0,0,1
50177,Morés,3,5,1,7,2,7,6,2,3,3,5,10,10,12,8,6,7,9,8,4,6,2,8,2,5,3,3,5,1,0,0,0,1,0,0,1
