year,name,cp,nacidos,defunciones,saldo
2012,Teruel,Jorcas (44130),0,1,-1
2012,Teruel,Josa (44131),0,1,-1
2012,Teruel,Lanzuela (44133),1,,1
2012,Teruel,Libros (44135),0,3,-3
2012,Teruel,Lidón (44136),1,1,0
2012,Teruel,Linares de Mora (44137),2,4,-2
2012,Teruel,Lledó (44141),0,4,-4
2012,Teruel,Loscos (44138),0,3,-3
2012,Teruel,Manzanera (44143),3,8,-5
2012,Teruel,Martín del Río (44144),2,6,-4
2012,Teruel,Mas de las Matas (44145),10,31,-21
2012,Teruel,Mata de los Olmos (La) (44146),4,2,2
2012,Teruel,Mazaleón (44147),4,6,-2
2012,Teruel,Mezquita de Jarque (44148),1,2,-1
2012,Teruel,Mirambel (44149),1,3,-2
2012,Teruel,Miravete de la Sierra (44150),0,2,-2
2012,Teruel,Molinos (44151),4,5,-1
2012,Teruel,Monreal del Campo (44153),26,41,-15
2012,Teruel,Monroyo (44154),1,4,-3
2012,Teruel,Montalbán (44155),5,9,-4
2012,Teruel,Monteagudo del Castillo (44156),0,1,-1
2012,Teruel,Mora de Rubielos (44158),14,17,-3
2012,Teruel,Moscardón (44159),1,1,0
2012,Teruel,Mosqueruela (44160),2,5,-3
2012,Teruel,Muniesa (44161),3,18,-15
2012,Teruel,Noguera de Albarracín (44163),0,3,-3
2012,Teruel,Nogueruelas (44165),0,2,-2
2012,Teruel,Obón (44167),0,1,-1
2012,Teruel,Odón (44168),0,2,-2
2012,Teruel,Ojos Negros (44169),2,10,-8
2012,Teruel,Olba (44171),2,1,1
2012,Teruel,Oliete (44172),0,5,-5
2012,Teruel,Olmos (Los) (44173),1,1,0
2012,Teruel,Orihuela del Tremedal (44174),4,5,-1
2012,Teruel,Orrios (44175),0,4,-4
2012,Teruel,Palomar de Arroyos (44176),0,1,-1
2012,Teruel,Pancrudo (44177),0,2,-2
2012,Teruel,Parras de Castellote (Las) (44178),0,3,-3
2012,Teruel,Peracense (44180),0,2,-2
2012,Teruel,Peralejos (44181),0,1,-1
2012,Teruel,Perales del Alfambra (44182),1,2,-1
2012,Teruel,Peñarroya de Tastavins (44179),6,5,1
2012,Teruel,Plou (44184),1,,1
2012,Teruel,Pobo (El) (44185),1,3,-2
2012,Teruel,Portellada (La) (44187),0,6,-6
2012,Teruel,Pozondón (44189),0,3,-3
2012,Teruel,Puebla de Híjar (La) (44191),6,23,-17
2012,Teruel,Puebla de Valverde (La) (44192),7,5,2
2012,Teruel,Puertomingalvo (44193),0,2,-2
2012,Teruel,Rillo (44195),1,2,-1
2012,Teruel,Riodeva (44196),0,,0
2012,Teruel,Royuela (44198),0,2,-2
2012,Teruel,Rubiales (44199),0,2,-2
2012,Teruel,Rubielos de la Cérida (44200),0,1,-1
2012,Teruel,Rubielos de Mora (44201),3,6,-3
2012,Teruel,Ráfales (44194),2,3,-1
2012,Teruel,Ródenas (44197),1,2,-1
2012,Teruel,Samper de Calanda (44205),1,8,-7
2012,Teruel,San Martín del Río (44207),1,4,-3
2012,Teruel,Santa Eulalia (44209),5,21,-16
2012,Teruel,Sarrión (44210),17,9,8
2012,Teruel,Segura de los Baños (44211),0,1,-1
2012,Teruel,Seno (44212),0,2,-2
2012,Teruel,Singra (44213),0,1,-1
2012,Teruel,Terriente (44215),1,4,-3
2012,Teruel,Teruel (44216),331,318,13
2012,Teruel,Tormón (44218),0,1,-1
2012,Teruel,Tornos (44219),0,2,-2
2012,Teruel,Torralba de los Sisones (44220),1,5,-4
2012,Teruel,Torre de Arcas (44223),0,2,-2
2012,Teruel,Torre de las Arcas (44224),1,,1
2012,Teruel,Torre del Compte (44225),0,6,-6
2012,Teruel,Torre los Negros (44227),0,1,-1
2012,Teruel,Torrecilla de Alcañiz (44221),0,6,-6
2012,Teruel,Torrelacárcel (44226),1,4,-3
2012,Teruel,Torremocha de Jiloca (44228),0,4,-4
2012,Teruel,Torres de Albarracín (44229),2,3,-1
2012,Teruel,Torrevelilla (44230),2,3,-1
2012,Teruel,Torrijas (44231),0,3,-3
2012,Teruel,Torrijo del Campo (44232),3,5,-2
2012,Teruel,Tramacastiel (44234),0,3,-3
2012,Teruel,Tramacastilla (44235),0,3,-3
2012,Teruel,Tronchón (44236),0,1,-1
2012,Teruel,Urrea de Gaén (44237),2,8,-6
2012,Teruel,Utrillas (44238),36,25,11
2012,Teruel,Valbona (44240),1,6,-5
2012,Teruel,Valdealgorfa (44241),3,5,-2
2012,Teruel,Valdecuenca (44243),0,1,-1
2012,Teruel,Valdelinares (44244),1,,1
2012,Teruel,Valdeltormo (44245),2,5,-3
2012,Teruel,Valderrobres (44246),22,37,-15
2012,Teruel,Valjunquera (44247),2,9,-7
2012,Teruel,Veguillas de la Sierra (44250),0,2,-2
2012,Teruel,Villafranca del Campo (44251),1,5,-4
2012,Teruel,Villar del Cobo (44257),1,,1
2012,Teruel,Villar del Salz (44258),0,2,-2
2012,Teruel,Villarluengo (44260),3,1,2
2012,Teruel,Villarquemado (44261),4,12,-8
2012,Teruel,Villarroya de los Pinares (44262),0,1,-1
2012,Teruel,Villastar (44263),11,1,10
2012,Teruel,Villel (44264),2,7,-5
2012,Teruel,Vinaceite (44265),1,6,-5
2012,Teruel,Visiedo (44266),0,2,-2
2011,Teruel,Ababuj (44001),0,1,-1
2011,Teruel,Abejuela (44002),0,1,-1
2011,Teruel,Aguaviva (44004),7,9,-2
2011,Teruel,Aguilar del Alfambra (44005),0,2,-2
2011,Teruel,Alacón (44006),1,9,-8
2011,Teruel,Alba (44007),1,3,-2
2011,Teruel,Albalate del Arzobispo (44008),14,29,-15
2011,Teruel,Albarracín (44009),11,18,-7
2011,Teruel,Albentosa (44010),2,2,0
2011,Teruel,Alcaine (44011),0,,0
2011,Teruel,Alcalá de la Selva (44012),2,2,0
2011,Teruel,Alcañiz (44013),187,158,29
2011,Teruel,Alcorisa (44014),33,32,1
2011,Teruel,Alfambra (44016),0,8,-8
2011,Teruel,Aliaga (44017),2,14,-12
2011,Teruel,Allepuz (44021),0,1,-1
2011,Teruel,Alloza (44022),5,11,-6
2011,Teruel,Almohaja (44018),0,1,-1
2011,Teruel,Alobras (44019),0,2,-2
2011,Teruel,Alpeñés (44020),0,1,-1
2011,Teruel,Andorra (44025),54,77,-23
2011,Teruel,Argente (44028),1,6,-5
2011,Teruel,Ariño (44029),5,14,-9
2011,Teruel,Azaila (44031),0,11,-11
2011,Teruel,Barrachina (44035),1,3,-2
2011,Teruel,Beceite (44037),4,9,-5
2011,Teruel,Bello (44039),1,4,-3
2011,Teruel,Belmonte de San José (44038),0,3,-3
2011,Teruel,Berge (44040),0,3,-3
2011,Teruel,Bezas (44041),0,1,-1
2011,Teruel,Blancas (44042),2,1,1
2011,Teruel,Blesa (44043),0,1,-1
2011,Teruel,Bordón (44044),0,1,-1
2011,Teruel,Bronchales (44045),1,2,-1
2011,Teruel,Bueña (44046),0,3,-3
2011,Teruel,Burbáguena (44047),0,14,-14
2011,Teruel,Bádenas (44032),1,,1
2011,Teruel,Báguena (44033),1,6,-5
2011,Teruel,Cabra de Mora (44048),0,1,-1
2011,Teruel,Calaceite (44049),8,25,-17
2011,Teruel,Calamocha (44050),42,49,-7
2011,Teruel,Calanda (44051),37,50,-13
2011,Teruel,Camarena de la Sierra (44054),0,,0
2011,Teruel,Camarillas (44055),0,4,-4
2011,Teruel,Camañas (44053),2,1,1
2011,Teruel,Caminreal (44056),5,5,0
2011,Teruel,Cantavieja (44059),5,5,0
2011,Teruel,Cascante del Río (44064),0,1,-1
2011,Teruel,Castejón de Tornos (44065),0,1,-1
2011,Teruel,Castel de Cabra (44066),1,1,0
2011,Teruel,Castellar (El) (44070),0,3,-3
2011,Teruel,Castellote (44071),6,17,-11
2011,Teruel,Castelnou (44067),3,2,1
2011,Teruel,Castelserás (44068),9,9,0
2011,Teruel,Cañada de Benatanduz (44060),0,2,-2
2011,Teruel,Cañizar del Olivar (44063),1,,1
2011,Teruel,Cedrillas (44074),7,6,1
2011,Teruel,Celadas (44075),0,9,-9
2011,Teruel,Cella (44076),29,34,-5
2011,Teruel,Cerollera (La) (44077),0,2,-2
2011,Teruel,Codoñera (La) (44080),2,9,-7
2011,Teruel,Corbalán (44082),1,1,0
2011,Teruel,Cortes de Aragón (44084),1,,1
2011,Teruel,Cretas (44086),5,8,-3
2011,Teruel,Crivillén (44087),0,1,-1
2011,Teruel,Cucalón (44090),1,1,0
2011,Teruel,Cuervo (El) (44092),1,2,-1
2011,Teruel,Cuevas de Almudén (44093),1,1,0
2011,Teruel,Cuevas Labradas (44094),0,5,-5
2011,Teruel,Ejulve (44096),2,,2
2011,Teruel,Escorihuela (44097),0,1,-1
2011,Teruel,Escucha (44099),10,9,1
2011,Teruel,Estercuel (44100),0,5,-5
2011,Teruel,Ferreruela de Huerva (44101),1,,1
2011,Teruel,Formiche Alto (44103),0,2,-2
2011,Teruel,Fortanete (44106),2,2,0
2011,Teruel,Foz-Calanda (44107),1,4,-3
2011,Teruel,Fresneda (La) (44108),4,14,-10
2011,Teruel,Frías de Albarracín (44109),1,3,-2
2011,Teruel,Fuenferrada (44110),0,1,-1
2011,Teruel,Fuentes Calientes (44111),1,3,-2
2011,Teruel,Fuentes Claras (44112),0,4,-4
2011,Teruel,Fuentes de Rubielos (44113),4,,4
2011,Teruel,Fuentespalda (44114),1,3,-2
2011,Teruel,Fórnoles (44105),0,2,-2
2011,Teruel,Galve (44115),3,1,2
2011,Teruel,Gargallo (44116),2,1,1
2011,Teruel,Gea de Albarracín (44117),0,8,-8
2011,Teruel,Ginebrosa (La) (44118),2,5,-3
2011,Teruel,Griegos (44119),1,1,0
2011,Teruel,Guadalaviar (44120),1,2,-1
2011,Teruel,Gúdar (44121),0,,0
2011,Teruel,Hinojosa de Jarque (44123),0,3,-3
2011,Teruel,Hoz de la Vieja (La) (44124),0,3,-3
2011,Teruel,Huesa del Común (44125),0,2,-2
2011,Teruel,Híjar (44122),11,31,-20
2011,Teruel,Iglesuela del Cid (La) (44126),3,5,-2
2011,Teruel,Jabaloyas (44127),0,2,-2
2011,Teruel,Jarque de la Val (44128),1,1,0
2011,Teruel,Jorcas (44130),0,1,-1
2011,Teruel,Libros (44135),0,4,-4
2011,Teruel,Linares de Mora (44137),2,3,-1
2011,Teruel,Lledó (44141),1,1,0
2011,Teruel,Loscos (44138),1,2,-1
2011,Teruel,Manzanera (44143),4,8,-4
2011,Teruel,Martín del Río (44144),2,4,-2
2011,Teruel,Mas de las Matas (44145),6,41,-35
2011,Teruel,Mata de los Olmos (La) (44146),3,4,-1
2011,Teruel,Mazaleón (44147),2,5,-3
2011,Teruel,Mezquita de Jarque (44148),0,2,-2
2011,Teruel,Mirambel (44149),1,6,-5
2011,Teruel,Molinos (44151),0,1,-1
2011,Teruel,Monreal del Campo (44153),33,26,7
2011,Teruel,Monroyo (44154),1,3,-2
2011,Teruel,Montalbán (44155),9,17,-8
2011,Teruel,Monteagudo del Castillo (44156),0,1,-1
2011,Teruel,Monterde de Albarracín (44157),0,1,-1
2011,Teruel,Mora de Rubielos (44158),20,15,5
2011,Teruel,Mosqueruela (44160),3,6,-3
2011,Teruel,Muniesa (44161),6,14,-8
2011,Teruel,Noguera de Albarracín (44163),0,1,-1
2011,Teruel,Nogueras (44164),0,2,-2
2011,Teruel,Nogueruelas (44165),3,2,1
2011,Teruel,Obón (44167),0,1,-1
2011,Teruel,Odón (44168),0,2,-2
2011,Teruel,Ojos Negros (44169),3,10,-7
2011,Teruel,Olba (44171),2,4,-2
2011,Teruel,Oliete (44172),0,9,-9
2011,Teruel,Olmos (Los) (44173),1,2,-1
2011,Teruel,Orihuela del Tremedal (44174),4,3,1
2011,Teruel,Orrios (44175),0,3,-3
2011,Teruel,Palomar de Arroyos (44176),1,1,0
2011,Teruel,Pancrudo (44177),0,1,-1
2011,Teruel,Parras de Castellote (Las) (44178),0,1,-1
2011,Teruel,Peracense (44180),0,2,-2
2011,Teruel,Perales del Alfambra (44182),3,2,1
2011,Teruel,Peñarroya de Tastavins (44179),3,5,-2
2011,Teruel,Pitarque (44183),0,2,-2
2011,Teruel,Portellada (La) (44187),4,4,0
2011,Teruel,Pozondón (44189),0,2,-2
2011,Teruel,Pozuel del Campo (44190),0,1,-1
2011,Teruel,Puebla de Híjar (La) (44191),5,10,-5
2011,Teruel,Puebla de Valverde (La) (44192),5,6,-1
2011,Teruel,Puertomingalvo (44193),1,1,0
2011,Teruel,Rillo (44195),0,1,-1
2011,Teruel,Riodeva (44196),0,2,-2
2011,Teruel,Royuela (44198),2,8,-6
2011,Teruel,Rubiales (44199),0,2,-2
2011,Teruel,Rubielos de Mora (44201),6,4,2
2011,Teruel,Ráfales (44194),1,4,-3
2011,Teruel,Ródenas (44197),0,1,-1
2011,Teruel,Saldón (44204),0,1,-1
2011,Teruel,Samper de Calanda (44205),5,20,-15
2011,Teruel,San Agustín (44206),1,2,-1
2011,Teruel,San Martín del Río (44207),0,5,-5
2011,Teruel,Santa Eulalia (44209),9,29,-20
2011,Teruel,Sarrión (44210),11,15,-4
2011,Teruel,Seno (44212),2,1,1
2011,Teruel,Singra (44213),0,3,-3
2011,Teruel,Terriente (44215),0,4,-4
2011,Teruel,Teruel (44216),374,334,40
2011,Teruel,Toril y Masegoso (44217),0,1,-1
2011,Teruel,Tormón (44218),0,1,-1
2011,Teruel,Tornos (44219),0,4,-4
2011,Teruel,Torralba de los Sisones (44220),0,2,-2
2011,Teruel,Torre de Arcas (44223),1,2,-1
2011,Teruel,Torre de las Arcas (44224),0,1,-1
2011,Teruel,Torre del Compte (44225),1,3,-2
2011,Teruel,Torre los Negros (44227),0,2,-2
2011,Teruel,Torrecilla de Alcañiz (44221),0,5,-5
2011,Teruel,Torrecilla del Rebollar (44222),0,2,-2
2011,Teruel,Torrelacárcel (44226),0,5,-5
2011,Teruel,Torremocha de Jiloca (44228),0,1,-1
2011,Teruel,Torres de Albarracín (44229),0,3,-3
2011,Teruel,Torrevelilla (44230),1,5,-4
2011,Teruel,Torrijas (44231),0,1,-1
2011,Teruel,Torrijo del Campo (44232),1,9,-8
2011,Teruel,Tramacastiel (44234),0,3,-3
2011,Teruel,Tramacastilla (44235),2,,2
2011,Teruel,Tronchón (44236),0,1,-1
2011,Teruel,Urrea de Gaén (44237),4,6,-2
2011,Teruel,Utrillas (44238),31,31,0
2011,Teruel,Valacloche (44239),0,1,-1
2011,Teruel,Valbona (44240),0,,0
2011,Teruel,Valdealgorfa (44241),5,14,-9
2011,Teruel,Valdecuenca (44243),0,1,-1
2011,Teruel,Valdelinares (44244),1,,1
2011,Teruel,Valdeltormo (44245),2,8,-6
2011,Teruel,Valderrobres (44246),28,45,-17
2011,Teruel,Valjunquera (44247),0,6,-6
2011,Teruel,Villafranca del Campo (44251),2,4,-2
2011,Teruel,Villahermosa del Campo (44252),1,,1
2011,Teruel,Villanueva del Rebollar de la Sierra (44256),0,1,-1
2011,Teruel,Villar del Cobo (44257),0,1,-1
2011,Teruel,Villar del Salz (44258),0,1,-1
2011,Teruel,Villarluengo (44260),2,4,-2
2011,Teruel,Villarquemado (44261),6,10,-4
2011,Teruel,Villarroya de los Pinares (44262),1,3,-2
2011,Teruel,Villastar (44263),7,6,1
2011,Teruel,Villel (44264),5,1,4
2011,Teruel,Vinaceite (44265),1,3,-2
2011,Teruel,Visiedo (44266),0,2,-2
2011,Teruel,Vivel del Río Martín (44267),1,1,0
2011,Teruel,Zoma (La) (44268),0,2,-2
2010,Teruel,Ababuj (44001),1,2,-1
2010,Teruel,Abejuela (44002),0,1,-1
2010,Teruel,Aguaviva (44004),1,5,-4
2010,Teruel,Aguilar del Alfambra (44005),0,1,-1
2010,Teruel,Alacón (44006),1,5,-4
2010,Teruel,Alba (44007),1,2,-1
2010,Teruel,Albalate del Arzobispo (44008),17,25,-8
2010,Teruel,Albarracín (44009),11,12,-1
2010,Teruel,Albentosa (44010),5,3,2
2010,Teruel,Alcaine (44011),1,1,0
2010,Teruel,Alcalá de la Selva (44012),6,9,-3
2010,Teruel,Alcañiz (44013),230,163,67
2010,Teruel,Alcorisa (44014),37,49,-12
2010,Teruel,Alfambra (44016),2,12,-10
2010,Teruel,Aliaga (44017),3,4,-1
2010,Teruel,Allepuz (44021),0,5,-5
2010,Teruel,Alloza (44022),5,9,-4
2010,Teruel,Andorra (44025),62,75,-13
2010,Teruel,Arcos de las Salinas (44026),0,2,-2
2010,Teruel,Arens de Lledó (44027),1,5,-4
2010,Teruel,Argente (44028),1,7,-6
2010,Teruel,Ariño (44029),6,14,-8
2010,Teruel,Azaila (44031),0,2,-2
2010,Teruel,Barrachina (44035),2,2,0
2010,Teruel,Bañón (44034),0,1,-1
2010,Teruel,Beceite (44037),5,8,-3
2010,Teruel,Bello (44039),0,2,-2
2010,Teruel,Belmonte de San José (44038),0,5,-5
2010,Teruel,Berge (44040),1,6,-5
2010,Teruel,Bezas (44041),0,1,-1
2010,Teruel,Blancas (44042),0,1,-1
2010,Teruel,Bordón (44044),0,2,-2
2010,Teruel,Bronchales (44045),1,3,-2
2010,Teruel,Bueña (44046),0,1,-1
2010,Teruel,Burbáguena (44047),0,15,-15
2010,Teruel,Báguena (44033),0,6,-6
2010,Teruel,Cabra de Mora (44048),0,1,-1
2010,Teruel,Calaceite (44049),6,23,-17
2010,Teruel,Calamocha (44050),47,45,2
2010,Teruel,Calanda (44051),23,45,-22
2010,Teruel,Calomarde (44052),0,2,-2
2010,Teruel,Camarena de la Sierra (44054),1,4,-3
2010,Teruel,Camarillas (44055),0,1,-1
2010,Teruel,Camañas (44053),0,3,-3
2010,Teruel,Caminreal (44056),4,13,-9
2010,Teruel,Cantavieja (44059),8,8,0
2010,Teruel,Castejón de Tornos (44065),0,1,-1
2010,Teruel,Castel de Cabra (44066),0,2,-2
2010,Teruel,Castellar (El) (44070),0,1,-1
2010,Teruel,Castellote (44071),1,5,-4
2010,Teruel,Castelnou (44067),0,3,-3
2010,Teruel,Castelserás (44068),2,15,-13
2010,Teruel,Cañada de Benatanduz (44060),0,1,-1
2010,Teruel,Cañada de Verich (La) (44061),0,1,-1
2010,Teruel,Cañada Vellida (44062),0,1,-1
2010,Teruel,Cañizar del Olivar (44063),2,1,1
2010,Teruel,Cedrillas (44074),2,11,-9
2010,Teruel,Celadas (44075),0,5,-5
2010,Teruel,Cella (44076),16,26,-10
2010,Teruel,Cerollera (La) (44077),0,1,-1
2010,Teruel,Codoñera (La) (44080),2,4,-2
2010,Teruel,Corbalán (44082),0,2,-2
2010,Teruel,Cortes de Aragón (44084),0,2,-2
2010,Teruel,Cosa (44085),0,2,-2
2010,Teruel,Cretas (44086),2,12,-10
2010,Teruel,Cubla (44089),0,2,-2
2010,Teruel,Cucalón (44090),1,2,-1
2010,Teruel,Cuervo (El) (44092),0,4,-4
2010,Teruel,Cuevas de Almudén (44093),5,,5
2010,Teruel,Cuevas Labradas (44094),0,1,-1
2010,Teruel,Ejulve (44096),0,1,-1
2010,Teruel,Escorihuela (44097),0,1,-1
2010,Teruel,Escucha (44099),7,10,-3
2010,Teruel,Estercuel (44100),4,6,-2
2010,Teruel,Ferreruela de Huerva (44101),0,2,-2
2010,Teruel,Formiche Alto (44103),0,7,-7
2010,Teruel,Fortanete (44106),3,3,0
2010,Teruel,Foz-Calanda (44107),2,3,-1
2010,Teruel,Fresneda (La) (44108),4,8,-4
2010,Teruel,Frías de Albarracín (44109),0,2,-2
2010,Teruel,Fuentes Calientes (44111),1,,1
2010,Teruel,Fuentes Claras (44112),3,10,-7
2010,Teruel,Fuentes de Rubielos (44113),1,1,0
2010,Teruel,Fuentespalda (44114),2,14,-12
2010,Teruel,Fórnoles (44105),1,1,0
2010,Teruel,Galve (44115),1,,1
2010,Teruel,Gargallo (44116),1,,1
2010,Teruel,Gea de Albarracín (44117),2,7,-5
2010,Teruel,Ginebrosa (La) (44118),0,1,-1
2010,Teruel,Griegos (44119),1,1,0
2010,Teruel,Guadalaviar (44120),2,1,1
2010,Teruel,Gúdar (44121),2,,2
2010,Teruel,Hinojosa de Jarque (44123),3,4,-1
2010,Teruel,Huesa del Común (44125),0,1,-1
2010,Teruel,Híjar (44122),10,33,-23
2010,Teruel,Iglesuela del Cid (La) (44126),4,4,0
2010,Teruel,Jarque de la Val (44128),1,,1
2010,Teruel,Jatiel (44129),0,,0
2010,Teruel,Jorcas (44130),0,1,-1
2010,Teruel,Lanzuela (44133),1,,1
2010,Teruel,Libros (44135),0,4,-4
2010,Teruel,Linares de Mora (44137),0,2,-2
2010,Teruel,Lledó (44141),0,2,-2
2010,Teruel,Loscos (44138),0,3,-3
2010,Teruel,Manzanera (44143),5,7,-2
2010,Teruel,Martín del Río (44144),2,8,-6
2010,Teruel,Mas de las Matas (44145),9,27,-18
2010,Teruel,Mata de los Olmos (La) (44146),2,2,0
2010,Teruel,Mazaleón (44147),2,9,-7
2010,Teruel,Mezquita de Jarque (44148),0,1,-1
2010,Teruel,Mirambel (44149),2,3,-1
2010,Teruel,Miravete de la Sierra (44150),0,1,-1
2010,Teruel,Molinos (44151),2,6,-4
2010,Teruel,Monreal del Campo (44153),25,23,2
2010,Teruel,Monroyo (44154),4,6,-2
2010,Teruel,Montalbán (44155),9,13,-4
2010,Teruel,Monteagudo del Castillo (44156),0,1,-1
2010,Teruel,Monterde de Albarracín (44157),0,1,-1
2010,Teruel,Mora de Rubielos (44158),15,13,2
2010,Teruel,Moscardón (44159),1,2,-1
2010,Teruel,Mosqueruela (44160),5,10,-5
2010,Teruel,Muniesa (44161),6,8,-2
2010,Teruel,Noguera de Albarracín (44163),2,2,0
2010,Teruel,Nogueras (44164),0,1,-1
2010,Teruel,Nogueruelas (44165),1,3,-2
2010,Teruel,Obón (44167),0,1,-1
2010,Teruel,Odón (44168),1,2,-1
2010,Teruel,Ojos Negros (44169),3,9,-6
2010,Teruel,Olba (44171),2,2,0
2010,Teruel,Oliete (44172),1,6,-5
2010,Teruel,Olmos (Los) (44173),0,1,-1
2010,Teruel,Orihuela del Tremedal (44174),3,10,-7
2010,Teruel,Orrios (44175),0,1,-1
2010,Teruel,Palomar de Arroyos (44176),0,3,-3
2010,Teruel,Pancrudo (44177),0,1,-1
2010,Teruel,Parras de Castellote (Las) (44178),0,1,-1
2010,Teruel,Peracense (44180),1,2,-1
2010,Teruel,Perales del Alfambra (44182),1,3,-2
2010,Teruel,Peñarroya de Tastavins (44179),3,8,-5
2010,Teruel,Pitarque (44183),2,2,0
2010,Teruel,Pobo (El) (44185),0,2,-2
2010,Teruel,Portellada (La) (44187),0,4,-4
2010,Teruel,Pozuel del Campo (44190),0,3,-3
2010,Teruel,Puebla de Híjar (La) (44191),6,14,-8
2010,Teruel,Puebla de Valverde (La) (44192),3,9,-6
2010,Teruel,Puertomingalvo (44193),1,,1
2010,Teruel,Rillo (44195),0,3,-3
2010,Teruel,Riodeva (44196),1,3,-2
2010,Teruel,Royuela (44198),2,1,1
2010,Teruel,Rubiales (44199),0,1,-1
2010,Teruel,Rubielos de Mora (44201),5,4,1
2010,Teruel,Ráfales (44194),3,5,-2
2010,Teruel,Ródenas (44197),0,1,-1
2010,Teruel,Saldón (44204),1,1,0
2010,Teruel,Samper de Calanda (44205),2,15,-13
2010,Teruel,San Agustín (44206),1,2,-1
2010,Teruel,San Martín del Río (44207),0,6,-6
2010,Teruel,Santa Eulalia (44209),10,13,-3
2010,Teruel,Sarrión (44210),9,15,-6
2010,Teruel,Segura de los Baños (44211),0,1,-1
2010,Teruel,Seno (44212),0,1,-1
2010,Teruel,Singra (44213),0,2,-2
2010,Teruel,Terriente (44215),1,2,-1
2010,Teruel,Teruel (44216),360,316,44
2010,Teruel,Tormón (44218),0,3,-3
2010,Teruel,Tornos (44219),0,4,-4
2010,Teruel,Torralba de los Sisones (44220),0,1,-1
2010,Teruel,Torre de Arcas (44223),1,1,0
2010,Teruel,Torre de las Arcas (44224),0,3,-3
2010,Teruel,Torre del Compte (44225),1,2,-1
2010,Teruel,Torrecilla del Rebollar (44222),0,3,-3
2010,Teruel,Torrelacárcel (44226),0,5,-5
2010,Teruel,Torres de Albarracín (44229),0,1,-1
2010,Teruel,Torrevelilla (44230),1,3,-2
2010,Teruel,Torrijas (44231),0,2,-2
2010,Teruel,Torrijo del Campo (44232),3,11,-8
2010,Teruel,Tramacastiel (44234),1,4,-3
2010,Teruel,Tramacastilla (44235),0,2,-2
2010,Teruel,Tronchón (44236),0,1,-1
2010,Teruel,Urrea de Gaén (44237),3,9,-6
2010,Teruel,Utrillas (44238),25,27,-2
2010,Teruel,Valacloche (44239),0,1,-1
2010,Teruel,Valbona (44240),0,3,-3
2010,Teruel,Valdealgorfa (44241),5,11,-6
2010,Teruel,Valdelinares (44244),0,1,-1
2010,Teruel,Valdeltormo (44245),1,3,-2
2010,Teruel,Valderrobres (44246),23,37,-14
2010,Teruel,Valjunquera (44247),1,12,-11
2010,Teruel,Veguillas de la Sierra (44250),0,2,-2
2010,Teruel,Villafranca del Campo (44251),3,6,-3
2010,Teruel,Villahermosa del Campo (44252),0,1,-1
2010,Teruel,Villanueva del Rebollar de la Sierra (44256),0,1,-1
2010,Teruel,Villar del Cobo (44257),3,1,2
2010,Teruel,Villar del Salz (44258),0,3,-3
2010,Teruel,Villarluengo (44260),1,2,-1
2010,Teruel,Villarquemado (44261),4,19,-15
2010,Teruel,Villarroya de los Pinares (44262),1,3,-2
2010,Teruel,Villastar (44263),9,3,6
2010,Teruel,Villel (44264),2,8,-6
2010,Teruel,Vinaceite (44265),1,6,-5
2010,Teruel,Visiedo (44266),1,1,0
2010,Teruel,Vivel del Río Martín (44267),0,2,-2
2009,Teruel,Ababuj (44001),0,3,-3
2009,Teruel,Abejuela (44002),0,3,-3
2009,Teruel,Aguaviva (44004),2,6,-4
2009,Teruel,Alacón (44006),1,6,-5
2009,Teruel,Alba (44007),1,6,-5
2009,Teruel,Albalate del Arzobispo (44008),13,30,-17
2009,Teruel,Albarracín (44009),9,22,-13
2009,Teruel,Albentosa (44010),3,1,2
2009,Teruel,Alcaine (44011),0,3,-3
2009,Teruel,Alcalá de la Selva (44012),3,7,-4
2009,Teruel,Alcañiz (44013),190,171,19
2009,Teruel,Alcorisa (44014),38,43,-5
2009,Teruel,Alfambra (44016),2,13,-11
2009,Teruel,Aliaga (44017),1,9,-8
2009,Teruel,Alloza (44022),4,4,0
2009,Teruel,Anadón (44024),0,1,-1
2009,Teruel,Andorra (44025),75,63,12
2009,Teruel,Arcos de las Salinas (44026),1,4,-3
2009,Teruel,Arens de Lledó (44027),0,3,-3
2009,Teruel,Argente (44028),0,2,-2
2009,Teruel,Ariño (44029),2,6,-4
2009,Teruel,Azaila (44031),0,10,-10
2009,Teruel,Barrachina (44035),0,2,-2
2009,Teruel,Bañón (44034),2,1,1
2009,Teruel,Beceite (44037),6,7,-1
2009,Teruel,Bello (44039),1,7,-6
2009,Teruel,Belmonte de San José (44038),0,2,-2
2009,Teruel,Berge (44040),1,6,-5
2009,Teruel,Bezas (44041),0,2,-2
2009,Teruel,Blancas (44042),1,,1
2009,Teruel,Bordón (44044),1,1,0
2009,Teruel,Bronchales (44045),2,4,-2
2009,Teruel,Bueña (44046),0,4,-4
2009,Teruel,Burbáguena (44047),0,24,-24
2009,Teruel,Báguena (44033),1,7,-6
2009,Teruel,Calaceite (44049),11,13,-2
2009,Teruel,Calamocha (44050),44,48,-4
2009,Teruel,Calanda (44051),32,38,-6
2009,Teruel,Camarena de la Sierra (44054),2,3,-1
2009,Teruel,Camarillas (44055),3,,3
2009,Teruel,Camañas (44053),0,2,-2
2009,Teruel,Caminreal (44056),4,8,-4
2009,Teruel,Cantavieja (44059),9,5,4
2009,Teruel,Cascante del Río (44064),1,2,-1
