2018,44118,Ginebrosa La,200,32.50,15.00
2018,44119,Griegos,143,30.06,08.39
2018,44120,Guadalaviar,242,22.31,09.50
2018,44121,Gúdar,72,25.00,18.05
2018,44122,Híjar,1709,27.20,16.32
2018,44123,Hinojosa de Jarque,119,42.85,05.04
2018,44124,La Hoz de la Vieja,85,36.47,11.76
2018,44125,Huesa del Común,67,47.76,02.98
2018,44126,La Iglesuela del Cid,414,23.91,13.76
2018,44127,Jabaloyas,65,32.30,01.53
2018,44128,Jarque de la Val,70,42.85,08.57
2018,44129,Jatiel,40,30.00,02.50
2018,44130,Jorcas,34,47.05,11.76
2018,44131,Josa,34,41.17,02.94
2018,44132,Lagueruela,78,46.15,12.82
2018,44133,Lanzuela,24,20.83,12.50
2018,44135,Libros,101,50.49,0
2018,44136,Lidón,55,50.90,07.27
2018,44137,Linares de Mora,249,26.90,10.84
2018,44138,Loscos,129,43.41,04.65
2018,44141,Lledó,172,30.23,13.37
2018,44142,Maicas,27,48.14,0
2018,44143,Manzanera,519,22.35,15.79
2018,44144,Martín del Río,417,30.21,15.82
2018,44145,Mas de las Matas,1272,30.26,14.07
2018,44146,La Mata de los Olmos,265,23.39,18.86
2018,44147,Mazaleón,539,27.27,15.02
2018,44148,Mezquita de Jarque,98,38.77,10.20
2018,44149,Mirambel,116,22.41,12.93
2018,44150,Miravete de la Sierra,35,34.28,08.57
2018,44151,Molinos,243,30.04,12.34
2018,44152,Monforte de Moyuela,65,44.61,01.53
2018,44153,Monreal del Campo,2433,19.48,19.81
2018,44154,Monroyo,340,22.35,16.76
2018,44155,Montalbán,1243,26.46,13.43
2018,44156,Monteagudo del Castillo,50,32.00,08.00
2018,44157,Monterde de Albarracín,63,49.20,0
2018,44158,Mora de Rubielos,1541,19.01,17.65
2018,44159,Moscardón,55,21.81,25.45
2018,44160,Mosqueruela,551,31.03,15.06
2018,44161,Muniesa,599,35.05,16.02
2018,44163,Noguera de Albarracín,133,27.06,10.52
2018,44164,Nogueras,25,48.00,08.00
2018,44165,Nogueruelas,217,37.32,13.36
2018,44167,Obón,45,48.88,0
2018,44168,Odón,205,44.39,08.29
2018,44169,Ojos Negros,377,36.60,12.46
2018,44171,Olba,226,20.79,16.81
2018,44172,Oliete,364,41.20,09.06
2018,44173,Olmos Los,122,31.14,13.93
2018,44174,Orihuela del Tremedal,487,25.87,11.29
2018,44175,Orrios,126,37.30,03.17
2018,44176,Palomar de Arroyos,169,32.54,06.50
2018,44177,Pancrudo,110,39.09,09.09
2018,44178,Las Parras de Castellote,53,43.39,0
2018,44179,Peñarroya de Tastavins,439,24.60,15.71
2018,44180,Peracense,76,38.15,06.57
2018,44181,Peralejos,88,31.81,15.90
2018,44182,Perales del Alfambra,221,30.76,07.23
2018,44183,Pitarque,79,32.91,08.86
2018,44184,Plou,43,41.86,06.97
2018,44185,Pobo El,114,35.08,12.28
2018,44187,La Portellada,243,36.62,13.58
2018,44189,Pozondón,48,43.75,02.08
2018,44190,Pozuel del Campo,68,55.88,01.47
2018,44191,La Puebla de Híjar,908,28.85,14.42
2018,44192,La Puebla de Valverde,453,24.28,14.56
2018,44193,Puertomingalvo,112,23.21,19.64
2018,44194,Ráfales,143,32.86,11.88
2018,44195,Rillo,93,30.10,03.22
2018,44196,Riodeva,144,42.36,10.41
2018,44197,Ródenas,61,42.62,04.91
2018,44198,Royuela,206,35.43,12.13
2018,44199,Rubiales,50,26.00,10.00
2018,44200,Rubielos de la Cérida,38,55.26,0
2018,44201,Rubielos de Mora,627,22.96,15.78
2018,44203,Salcedillo,17,05.88,0
2018,44204,Saldón,26,50.00,03.84
2018,44205,Samper de Calanda,783,35.50,12.51
2018,44206,San Agustín,125,28.00,07.20
2018,44207,San Martín del Río,148,55.40,04.05
2018,44208,Santa Cruz de Nogueras,37,40.54,05.40
2018,44209,Santa Eulalia,1037,33.17,12.15
2018,44210,Sarrión,1133,19.59,19.68
2018,44211,Segura de los Baños,39,51.28,0
2018,44212,Seno,39,43.58,02.56
2018,44213,Singra,80,35.00,07.50
2018,44215,Terriente,183,39.34,04.91
2018,44216,Teruel,35691,19.02,19.34
2018,44217,Toril y Masegoso,30,26.66,0
2018,44218,Tormón,31,54.83,0
2018,44219,Tornos,213,39.90,09.38
2018,44220,Torralba de los Sisones,156,30.76,14.74
2018,44221,Torrecilla de Alcañiz,423,35.22,08.74
2018,44222,Torrecilla del Rebollar,127,47.24,01.57
2018,44223,Torre de Arcas,89,30.33,12.35
2018,44224,Torre de las Arcas,28,21.42,10.71
2018,44225,Torre del Compte,132,40.15,06.81
2018,44226,Torrelacárcel,154,48.05,07.79
2018,44227,Torre los Negros,88,44.31,04.54
2018,44228,Torremocha de Jiloca,107,38.31,06.54
2018,44229,Torres de Albarracín,183,30.05,13.66
2018,44230,Torrevelilla,189,32.80,14.81
2018,44231,Torrijas,38,36.84,15.78
2018,44232,Torrijo del Campo,447,36.46,08.05
2018,44234,Tramacastiel,64,34.37,04.68
2018,44235,Tramacastilla,106,38.67,11.32
2018,44236,Tronchón,65,41.53,06.15
2018,44237,Urrea de Gaén,436,39.22,08.94
2018,44238,Utrillas,2970,17.30,16.80
2018,44239,Valacloche,21,52.38,0
2018,44240,Valbona,174,39.08,08.62
2018,44241,Valdealgorfa,622,34.72,12.86
2018,44243,Valdecuenca,35,28.57,05.71
2018,44244,Valdelinares,87,27.58,17.24
2018,44245,Valdeltormo,279,38.70,11.46
2018,44246,Valderrobres,2388,20.22,19.51
2018,44247,Valjunquera,325,40.00,13.84
2018,44249,El Vallecillo,48,50.00,02.08
2018,44250,Veguillas de la Sierra,20,50.00,0
2018,44251,Villafranca del Campo,297,36.70,12.45
2018,44252,Villahermosa del Campo,94,29.78,09.57
2018,44256,Villanueva del Rebollar de la Sierra,47,38.29,14.89
2018,44257,Villar del Cobo,164,41.46,04.87
2018,44258,Villar del Salz,60,45.00,03.33
2018,44260,Villarluengo,177,23.16,12.99
2018,44261,Villarquemado,862,28.65,13.22
2018,44262,Villarroya de los Pinares,160,28.12,13.75
2018,44263,Villastar,494,18.01,18.62
2018,44264,Villel,327,27.82,12.53
2018,44265,Vinaceite,249,33.73,13.25
2018,44266,Visiedo,125,53.60,09.60
2018,44267,Vivel del Río Martín,79,49.36,02.53
2018,44268,La Zoma,16,50.00,0
