year,cp,name,population
2024,22001,Abiego,264
2024,22002,Abizanda,163
2024,22003,Adahuesca,207
2024,22004,Agüero,140
2024,22907,Aínsa-Sobrarbe,2317
2024,22006,Aisa,313
2024,22007,Albalate de Cinca,1142
2024,22008,Albalatillo,211
2024,22009,Albelda,709
2024,22011,Albero Alto,128
2024,22012,Albero Bajo,111
2024,22013,Alberuela de Tubo,283
2024,22014,Alcalá de Gurrea,272
2024,22015,Alcalá del Obispo,372
2024,22016,Alcampell,639
2024,22017,Alcolea de Cinca,1109
2024,22018,Alcubierre,400
2024,22019,Alerre,225
2024,22021,Alfántega,129
2024,22021,Almudévar,2437
2024,22022,Almunia de San Juan,708
2024,22023,Almuniente,444
2024,22024,Alquézar,338
2024,22025,Altorricón,1472
2024,22027,Angüés,364
2024,22028,Ansó,413
2024,22029,Antillón,126
2024,22032,Aragüés del Puerto,114
2024,22035,Arén,306
2024,22036,Argavieso,112
2024,22037,Arguis,165
2024,22039,Ayerbe,1066
2024,22040,Azanuy-Alins,183
2024,22041,Azara,164
2024,22042,Azlor,157
2024,22043,Baélls,90
2024,22044,Bailo,263
2024,22045,Baldellou,82
2024,22046,Ballobar,864
2024,22047,Banastás,328
2024,22048,Barbastro,17558
2024,22049,Barbués,90
2024,22050,Barbuñales,95
2024,22051,Bárcabo,122
2024,22052,Belver de Cinca,1270
2024,22053,Benabarre,1137
2024,22054,Benasque,2362
2024,22246,Beranuy,69
2024,22055,Berbegal,325
2024,22057,Bielsa,487
2024,22058,Bierge,243
2024,22059,Biescas,1609
2024,22060,Binaced,1601
2024,22061,Binéfar,10118
2024,22062,Bisaurri,179
2024,22063,Biscarrués,187
2024,22064,Blecua y Torres,172
2024,22066,Boltaña,1102
2024,22067,Bonansa,86
2024,22068,Borau,85
2024,22069,Broto,608
2024,22072,Caldearenas,237
2024,22074,Campo,483
2024,22075,Camporrélls,158
2024,22076,Canal de Berdún,330
2024,22077,Candasnos,422
2024,22078,Canfranc,612
2024,22079,Capdesaso,201
2024,22080,Capella,351
2024,22081,Casbas de Huesca,292
2024,22083,Castejón de Monegros,468
2024,22084,Castejón de Sos,868
2024,22082,Castejón del Puente,334
2024,22085,Castelflorite,103
2024,22086,Castiello de Jaca,265
2024,22087,Castigaleu,87
2024,22088,Castillazuelo,166
2024,22089,Castillonroy,322
2024,22094,Chalamera,131
2024,22095,Chía,94
2024,22096,Chimillas,410
2024,22090,Colungo,132
2024,22099,Esplús,664
2024,22102,Estada,214
2024,22103,Estadilla,822
2024,22105,Estopiñán del Castillo,136
2024,22106,Fago,25
2024,22107,Fanlo,118
2024,22109,Fiscal,379
2024,22110,Fonz,893
2024,22111,Foradada del Toscar,169
2024,22112,Fraga,15390
2024,22113,La Fueva,597
2024,22114,Gistaín,116
2024,22115,El Grado,386
2024,22116,Grañén,1696
2024,22117,Graus,3380
2024,22119,Gurrea de Gállego,1427
2024,22122,Hoz de Jaca,77
2024,22908,Hoz y Costean,231
2024,22124,Huerto,226
2024,22125,Huesca,54704
2024,22126,Ibieca,104
2024,22127,Igriés,737
2024,22128,Ilche,185
2024,22129,Isábena,237
2024,22130,Jaca,13883
2024,22131,Jasa,94
2024,22133,Labuerda,173
2024,22135,Laluenga,207
2024,22136,Lalueza,868
2024,22137,Lanaja,1141
2024,22139,Laperdiguera,88
2024,22141,Lascellas-Ponzano,139
2024,22142,Lascuarre,135
2024,22143,Laspaúles,251
2024,22144,Laspuña,278
2024,22149,Loarre,351
2024,22150,Loporzano,557
2024,22151,Loscorrales,104
2024,22905,Lupiñén-Ortilla,349
2024,22155,Monesma y Cajigar,69
2024,22156,Monflorite-Lascasas,490
2024,22157,Montanuy,227
2024,22158,Monzón,18152
2024,22160,Naval,273
2024,22162,Novales,165
2024,22163,Nueno,568
2024,22164,Olvena,65
2024,22165,Ontiñena,513
2024,22167,Osso de Cinca,652
2024,22168,Palo,33
2024,22170,Panticosa,909
2024,22172,Peñalba,695
2024,22173,Las Peñas de Riglos,268
2024,22174,Peralta de Alcofea,587
2024,22175,Peralta de Calasanz,215
2024,22176,Peraltilla,215
2024,22177,Perarrúa,112
2024,22178,Pertusa,136
2024,22181,Piracés,95
2024,22182,Plan,279
2024,22184,Poleñino,205
2024,22186,Pozán de Vero,235
2024,22187,La Puebla de Castro,427
2024,22188,Puente de Montañana,95
2024,22902,Puente la Reina de Jaca,264
2024,22189,Puértolas,224
2024,22190,El Pueyo de Araguás,171
2024,22193,Pueyo de Santa Cruz,323
2024,22195,Quicena,346
2024,22197,Robres,531
2024,22199,Sabiñánigo,9592
2024,22200,Sahún,319
2024,22201,Salas Altas,296
2024,22202,Salas Bajas,180
2024,22203,Salillas,101
2024,22204,Sallent de Gállego,1516
2024,22205,San Esteban de Litera,641
2024,22207,San Juan de Plan,151
2024,22903,San Miguel del Cinca,784
2024,22206,Sangarrén,221
2024,22208,Santa Cilia,244
2024,22209,Santa Cruz de la Serós,188
2024,22906,Santa María de Dulcis,209
2024,22212,Santaliestra y San Quílez,83
2024,22213,Sariñena,4135
2024,22214,Secastilla,149
2024,22215,Seira,146
2024,22217,Sena,476
2024,22218,Senés de Alcubierre,52
2024,22220,Sesa,162
2024,22221,Sesué,116
2024,22222,Siétamo,681
2024,22223,Sopeira,84
2024,22904,La Sotonera,903
2024,22225,Tamarite de Litera,3429
2024,22226,Tardienta,937
2024,22227,Tella-Sin,217
2024,22228,Tierz,825
2024,22229,Tolva,132
2024,22230,Torla-Ordesa,335
2024,22232,Torralba de Aragón,107
2024,22233,Torre la Ribera,100
2024,22234,Torrente de Cinca,1148
2024,22235,Torres de Alcanadre,92
2024,22236,Torres de Barbués,270
2024,22239,Tramaced,106
2024,22242,Valfarta,54
2024,22243,Valle de Bardají,55
2024,22901,Valle de Hecho,798
2024,22244,Valle de Lierp,58
2024,22245,Velilla de Cinca,507
2024,22909,Vencillón,393
2024,22247,Viacamp y Litera,41
2024,22248,Vicién,137
2024,22249,Villanova,170
2024,22250,Villanúa,571
2024,22251,Villanueva de Sigena,345
2024,22252,Yebra de Basa,160
2024,22253,Yésero,62
2024,22254,Zaidín,1785
