cp,nombre,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
22041,Azara,3,1,3,1,0,3,4,3,5,1,0,2,1,1,3,1,5,2,1,5,0,2,2,0,3,0,2,0,1,0,1,1,0,0,0,0
22042,Azlor,3,0,2,2,2,0,0,1,1,4,2,2,2,1,2,4,1,3,3,4,0,2,0,2,5,0,0,0,0,1,0,0,0,0,0,0
22043,Baélls,4,2,0,1,2,5,3,2,1,2,5,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,2
22044,Bailo,2,3,3,4,4,4,5,6,3,3,2,4,2,4,3,1,6,2,2,3,3,3,3,2,2,1,4,0,2,0,0,0,0,0,0,0
22045,Baldellou,0,1,1,0,1,0,1,3,0,3,2,1,0,2,2,1,2,0,6,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
22046,Ballobar,11,9,9,10,14,12,14,14,12,8,12,8,8,4,3,3,11,11,10,16,14,8,12,7,6,3,5,2,1,0,1,1,0,1,0,0
22047,Banastás,6,0,2,3,6,3,6,6,2,0,1,3,2,1,1,1,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22048,Barbastro,162,160,184,172,188,128,149,139,156,136,113,116,124,83,99,124,126,118,121,105,107,78,84,83,95,60,53,38,34,35,25,10,9,7,5,11
22049,Barbués,1,0,1,0,0,0,0,2,0,0,1,0,2,1,0,2,0,1,2,1,5,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
22050,Barbuñales,2,1,2,1,1,3,4,1,1,2,1,1,0,0,1,2,3,1,1,1,0,0,0,2,0,2,1,2,0,0,2,0,1,0,0,1
22051,Bárcabo,2,4,2,1,0,3,0,0,1,3,0,0,0,1,3,2,2,2,3,2,1,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0
22052,Belver de Cinca,8,12,11,18,8,10,13,18,11,23,13,10,15,15,7,21,10,15,16,17,14,8,6,6,2,6,7,5,4,2,0,1,0,0,0,1
22053,Benabarre,17,21,14,13,12,15,9,12,6,14,9,11,10,9,9,16,14,8,11,9,8,8,8,11,4,9,8,3,11,3,5,1,4,1,0,1
22054,Benasque,23,19,11,14,16,10,10,11,6,9,9,11,5,2,8,5,5,7,9,7,6,6,2,5,2,4,3,1,1,0,1,0,0,0,1,0
22246,Beranuy,0,2,2,5,2,0,0,2,0,5,0,2,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
22055,Berbegal,8,1,3,5,3,3,4,7,2,1,5,2,5,2,2,5,7,5,3,4,2,4,2,2,2,2,3,2,1,0,1,1,0,0,0,0
22057,Bielsa,9,6,5,7,7,5,3,5,6,1,2,3,3,6,2,1,6,4,1,4,1,3,3,3,6,3,3,1,5,1,0,0,1,1,0,0
22058,Bierge,5,0,3,3,1,7,1,4,5,2,2,1,2,4,0,2,2,3,2,5,3,1,4,1,1,2,0,1,0,1,0,0,1,0,0,0
22059,Biescas,19,19,15,15,11,8,12,6,13,8,7,6,7,10,5,10,15,17,6,11,17,11,14,13,7,6,7,3,7,1,3,2,1,1,1,1
22060,Binaced,26,23,18,11,13,20,25,13,13,14,9,12,9,6,13,22,13,12,11,11,17,10,5,7,5,4,4,5,7,3,1,1,1,1,2,1
22061,Binéfar,95,82,84,94,85,75,87,101,77,87,48,74,75,45,48,72,71,69,71,56,67,59,46,39,43,32,35,19,18,21,11,8,11,5,1,3
22062,Bisaurri,1,3,5,4,3,3,0,0,2,5,0,2,1,0,2,2,2,2,3,0,0,2,2,3,5,2,0,0,1,0,1,0,0,0,0,0
22063,Biscarrués,0,1,2,3,2,1,3,2,5,5,1,0,3,2,1,2,3,4,2,1,0,2,5,2,5,1,1,1,2,0,0,0,0,0,0,0
22064,Blecua y Torres,0,1,2,2,5,3,3,2,0,5,3,4,4,1,1,4,3,3,1,1,1,0,2,0,2,3,0,0,0,0,0,1,0,0,0,0
22066,Boltaña,13,8,8,6,10,8,8,3,4,4,6,6,6,6,9,6,6,4,12,5,9,4,1,5,2,2,3,2,2,1,0,0,1,0,2,1
22067,Bonansa,4,1,2,0,1,2,0,0,3,1,0,1,0,0,0,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22068,Borau,0,0,0,0,2,0,1,3,0,1,0,1,3,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22069,Broto,9,7,3,4,8,5,3,5,4,5,3,4,2,2,3,0,3,5,6,4,5,1,4,1,2,2,2,1,0,2,1,1,0,0,0,0
22072,Caldearenas,4,0,1,3,8,1,0,1,3,2,4,2,1,3,2,2,2,1,4,3,2,2,2,3,3,1,3,0,1,0,0,1,0,0,0,0
22074,Campo,2,5,6,3,6,5,4,2,2,3,3,2,1,2,4,2,2,5,3,3,4,4,1,2,4,2,1,1,5,6,3,3,0,1,0,0
22075,Camporrélls,3,0,1,0,4,1,5,3,5,3,0,1,0,1,1,1,2,4,1,2,3,6,3,1,3,0,1,2,1,0,0,0,0,0,0,0
22076,Canal de Berdún,5,5,7,5,3,8,4,8,4,3,2,1,6,7,4,1,3,3,8,2,5,2,6,4,4,1,1,1,2,0,1,1,1,0,1,0
22077,Candasnos,7,5,4,8,6,9,6,3,5,8,9,4,4,2,6,7,4,5,5,5,3,5,3,5,4,2,2,4,1,1,2,4,1,0,2,4
22078,Canfranc,8,3,6,4,8,4,2,5,4,2,5,5,3,0,2,0,1,2,4,2,3,5,3,0,1,1,2,1,1,0,1,1,0,0,1,0
22079,Capdesaso,4,1,0,2,2,2,0,1,0,1,3,1,2,1,1,4,3,1,0,4,0,1,1,4,0,2,1,1,1,0,0,0,0,0,0,0
22080,Capella,3,7,5,7,1,4,8,8,5,4,2,6,2,1,3,4,4,4,2,4,6,1,5,3,1,4,1,0,1,2,0,0,1,0,0,0
22081,Casbas de Huesca,1,3,3,4,5,5,6,6,6,2,6,2,3,1,3,1,4,3,4,4,4,4,1,2,0,1,1,1,2,1,2,0,0,2,0,0
22083,Castejón de Monegros,12,6,6,11,4,9,8,12,7,13,11,3,12,4,7,8,12,4,7,6,3,4,6,7,4,2,3,3,1,1,0,1,0,1,1,1
22084,Castejón de Sos,4,9,3,8,3,4,5,6,4,5,5,1,3,4,7,4,12,7,4,3,3,4,2,4,4,2,1,0,1,0,0,0,2,1,0,0
22082,Castejón del Puente,2,10,4,5,5,1,3,2,4,6,2,5,6,3,6,5,4,4,4,0,3,5,5,2,1,1,0,1,1,0,1,0,0,0,0,1
22085,Castelflorite,3,1,2,4,1,1,0,3,4,1,3,2,0,1,1,2,6,2,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22086,Castiello de Jaca,0,4,3,0,1,1,4,0,4,2,3,2,2,1,0,0,2,1,3,1,0,3,1,0,1,2,0,0,1,0,1,0,0,0,0,0
22087,Castigaleu,2,5,3,2,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
22088,Castillazuelo,0,3,3,3,3,3,3,2,0,2,0,1,1,3,1,4,4,4,2,5,1,5,2,2,1,0,2,2,4,1,2,0,1,1,0,1
22089,Castillonroy,3,10,5,2,4,6,2,10,4,3,3,6,1,1,4,4,3,3,2,4,3,3,2,1,2,1,0,2,1,0,2,0,0,0,0,0
22094,Chalamera,1,1,1,1,0,1,1,0,2,0,1,2,1,0,0,3,3,2,1,2,2,1,3,1,3,0,1,0,1,0,0,0,0,0,0,2
22095,Chía,1,1,2,1,1,1,2,0,1,1,0,0,1,0,1,0,0,1,1,0,2,0,1,2,3,0,1,0,2,0,0,0,0,0,1,1
22096,Chimillas,3,2,4,4,4,7,5,0,2,6,3,2,2,1,3,2,0,1,2,4,0,3,2,1,0,2,1,0,2,0,1,0,0,0,0,0
22090,Colungo,0,1,6,1,2,2,3,0,1,4,2,2,3,1,0,0,1,1,2,2,1,2,0,0,1,1,1,3,1,2,0,1,0,1,0,1
22099,Esplús,7,4,4,14,8,9,7,7,6,4,6,7,9,3,7,10,3,4,11,6,5,8,4,2,5,2,8,4,2,3,2,1,0,0,2,2
22102,Estada,3,3,3,3,3,1,2,2,0,5,4,6,1,1,2,3,0,2,2,1,3,0,1,1,3,0,1,0,2,0,0,0,0,0,0,0
22103,Estadilla,11,6,5,10,17,12,5,11,14,15,4,7,10,6,2,8,10,14,14,9,9,13,9,5,4,3,2,3,5,2,0,2,1,0,0,0
22105,Estopiñán del Castillo,2,3,2,0,2,3,1,1,1,1,0,1,0,0,1,1,3,2,1,5,1,2,2,0,2,2,0,0,1,2,1,0,0,0,0,0
22106,Fago,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22107,Fanlo,0,2,1,2,2,2,1,0,0,2,0,2,3,1,1,0,0,0,1,3,2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0
22109,Fiscal,3,2,5,3,1,4,5,4,3,2,2,1,3,1,1,3,6,4,4,0,1,1,4,1,1,0,3,1,0,0,0,0,0,0,1,0
22110,Fonz,12,7,9,8,4,13,18,19,11,12,11,10,12,8,5,16,12,11,14,7,18,9,3,11,6,7,2,2,1,6,3,2,1,1,0,1
22111,Foradada del Toscar,5,3,1,4,2,5,2,4,2,4,1,0,3,1,1,1,3,3,5,3,2,0,1,3,1,0,0,0,0,2,0,0,0,1,0,0
22112,Fraga,134,116,127,127,126,132,93,138,101,113,83,79,98,40,90,115,88,93,71,75,94,74,58,44,32,40,40,29,28,14,9,12,5,2,1,1
22113,Fueva La,7,12,12,8,5,7,6,2,8,5,11,6,4,5,4,3,2,3,6,2,5,7,3,4,3,3,3,4,3,1,2,1,1,0,0,1
22114,Gistaín,0,1,4,5,3,3,0,7,1,3,1,4,3,2,2,0,4,0,4,3,2,3,0,2,1,1,0,0,2,0,0,0,0,0,0,0
22115,Grado El,9,4,3,8,7,7,7,3,3,5,4,2,5,2,6,5,11,5,5,6,3,3,2,1,7,5,3,3,0,1,1,1,1,1,0,0
22116,Grañén,23,15,22,21,23,20,20,20,22,22,15,8,22,9,11,13,22,14,14,22,12,18,14,18,12,7,11,6,5,6,4,4,2,2,0,2
22117,Graus,35,31,34,33,48,35,29,24,29,27,24,26,25,16,25,31,27,31,38,33,21,28,22,29,16,18,7,13,13,7,10,4,1,3,1,3
22119,Gurrea de Gállego,21,21,22,19,25,24,25,20,18,27,22,16,12,13,12,22,9,19,19,21,12,15,15,11,4,6,8,9,3,2,4,0,4,0,0,0
22122,Hoz de Jaca,3,2,0,1,0,1,1,2,2,0,2,0,0,1,0,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22908,Hoz y Costean,1,3,2,3,4,1,3,2,5,2,3,3,1,3,1,3,3,0,4,2,4,3,4,4,1,3,4,1,0,2,2,0,0,0,1,2
22124,Huerto,3,1,2,3,5,1,2,3,3,1,4,0,5,2,5,3,4,1,2,3,4,1,3,3,2,1,2,1,1,0,0,0,0,0,0,0
22125,Huesca,584,566,497,531,594,477,526,478,431,456,386,325,305,249,275,318,354,334,324,306,305,281,259,223,231,174,149,140,101,82,60,45,29,17,16,18
22126,Ibieca,2,2,4,0,1,4,1,5,1,2,1,1,0,1,1,0,2,0,2,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22127,Igriés,7,4,7,4,5,4,5,2,4,2,3,1,1,1,2,1,5,5,2,5,2,1,1,1,1,3,0,1,0,0,0,0,0,0,0,0
22128,Ilche,0,3,1,1,6,5,3,4,2,1,1,1,6,2,3,3,2,1,7,5,2,4,3,1,2,2,3,1,0,1,0,0,1,0,0,0
22129,Isábena,3,5,1,1,6,2,7,1,4,1,1,4,6,1,1,1,2,1,0,2,1,1,2,0,1,3,0,1,1,2,2,0,0,0,0,0
22130,Jaca,128,119,115,120,113,110,97,104,97,98,83,65,81,95,67,86,80,84,84,78,69,73,66,58,50,56,34,35,21,17,19,14,9,4,4,8
22131,Jasa,1,1,1,0,1,0,4,1,0,0,1,1,3,0,1,0,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
22133,Labuerda,0,1,0,1,1,0,0,2,0,0,3,1,1,0,1,1,1,0,4,1,2,1,1,0,3,2,0,0,0,0,1,0,1,0,0,0
22135,Laluenga,1,3,2,3,4,2,3,5,5,3,3,1,3,2,2,2,5,3,3,3,3,3,1,2,1,3,0,2,0,1,0,1,0,0,0,0
22136,Lalueza,17,11,11,18,16,9,15,11,11,17,11,9,7,7,9,9,13,13,11,9,11,10,9,6,4,5,4,3,2,1,2,1,1,0,1,0
22137,Lanaja,15,9,9,11,12,15,12,12,26,13,10,11,20,8,12,19,13,20,9,20,17,15,16,7,18,11,9,7,6,6,3,0,1,0,1,2
22139,Laperdiguera,2,2,1,0,0,0,2,0,1,3,3,0,2,1,1,0,3,1,3,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
22141,Lascellas-Ponzano,2,1,2,0,1,1,0,2,3,1,0,0,0,3,2,2,2,2,1,2,1,2,0,0,3,1,0,0,0,1,0,0,0,0,0,0
22142,Lascuarre,0,3,2,1,2,2,3,1,2,1,2,2,2,0,1,2,2,0,4,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
22143,Laspaúles,3,3,4,1,2,5,8,3,1,2,4,3,1,4,2,5,6,2,3,4,1,1,3,0,0,1,1,1,0,2,2,1,0,0,0,0
22144,Laspuña,6,4,6,7,3,4,5,4,0,5,4,1,1,4,1,1,2,2,3,5,4,3,2,2,4,1,4,2,1,0,0,0,0,0,0,1
22149,Loarre,3,3,7,5,5,4,6,8,5,4,8,6,5,3,4,3,6,3,2,4,7,3,6,3,1,1,3,0,2,0,1,2,0,0,0,0
22150,Loporzano,11,7,10,12,11,10,9,9,9,9,7,3,5,4,3,5,6,4,2,3,2,2,2,1,1,1,2,3,0,2,1,2,0,0,0,1
22151,Loscorrales,0,3,3,0,2,1,0,0,1,1,1,2,1,1,1,0,2,0,3,0,1,0,0,1,0,1,2,1,0,0,1,0,1,0,0,0
22905,Lupiñén-Ortilla,3,2,5,5,5,5,4,7,5,4,3,2,5,3,6,3,2,3,2,2,2,6,2,0,3,1,0,2,3,1,2,0,0,0,0,0
22155,Monesma y Cajigar,1,1,0,0,0,1,1,0,1,2,1,0,1,2,1,0,0,1,0,1,3,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0
22156,Monflorite-Lascasas,5,2,3,6,0,2,2,0,4,1,2,1,0,0,0,0,2,1,1,2,3,2,1,2,4,1,0,1,0,0,0,0,0,0,0,0
22157,Montanuy,2,2,2,2,6,2,1,2,4,0,0,1,6,1,2,2,3,3,0,1,0,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0
22158,Monzón,167,126,154,165,151,143,150,154,143,123,113,101,121,91,115,133,111,134,104,108,104,80,73,70,72,54,47,42,30,18,9,14,9,4,1,5
22160,Naval,3,2,3,5,4,4,4,4,2,2,3,2,3,0,1,3,2,1,6,2,3,1,0,2,3,2,1,1,0,2,2,0,0,0,0,0
22162,Novales,0,2,4,3,2,4,2,2,2,0,1,2,1,0,1,0,2,0,2,4,0,2,2,0,0,2,0,0,0,1,0,1,0,0,0,0
22163,Nueno,15,9,14,12,8,8,6,5,5,5,5,4,0,1,4,4,2,1,0,6,0,2,1,1,1,2,0,1,0,1,1,2,0,0,0,0
22164,Olvena,3,0,1,2,1,2,0,2,0,0,1,0,1,0,2,0,1,0,1,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0
22165,Ontiñena,5,5,8,8,2,9,7,4,6,8,4,4,11,2,2,11,7,4,2,8,6,7,3,7,7,6,4,2,3,5,0,1,1,1,0,0
22167,Osso de Cinca,13,8,9,8,8,6,7,5,2,13,10,7,8,4,5,1,8,6,7,10,3,3,7,2,5,3,1,2,2,1,0,1,0,0,0,0
22168,Palo,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0
22170,Panticosa,4,4,5,9,5,6,10,3,5,7,0,5,4,6,8,3,7,2,4,8,4,3,3,2,2,0,1,1,0,1,1,0,0,1,0,0
22172,Peñalba,12,8,5,5,8,5,8,7,3,8,9,6,9,2,7,12,8,6,9,3,3,9,6,7,4,2,3,2,3,0,2,0,3,0,0,3
22173,Peñas de Riglos Las,3,4,3,6,4,1,5,2,3,6,3,3,1,0,3,0,3,0,1,1,1,3,1,3,2,4,3,2,1,0,1,0,0,0,0,0
22174,Peralta de Alcofea,10,5,4,17,9,14,9,9,10,10,4,2,4,0,8,6,10,7,9,9,11,3,9,4,5,3,4,2,2,1,0,1,3,1,0,0
22175,Peralta de Calasanz,5,3,2,4,4,4,2,4,1,2,1,2,6,2,3,1,4,2,5,3,7,5,3,2,1,3,3,1,0,0,0,1,0,0,0,0
22176,Peraltilla,1,2,1,1,4,5,0,3,0,3,2,0,0,1,0,3,1,3,2,1,2,2,1,1,2,1,1,0,1,0,2,1,0,0,0,0
22177,Perarrúa,3,2,2,1,1,1,1,0,1,4,3,1,0,0,2,0,2,0,4,0,0,1,1,3,0,1,0,0,1,0,0,0,0,0,0,1
22178,Pertusa,2,2,3,1,8,2,4,1,2,1,0,0,0,1,0,0,1,1,1,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22181,Piracés,2,0,2,0,1,1,0,2,3,4,3,1,1,1,0,2,1,1,2,3,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
22182,Plan,5,2,6,2,4,5,4,6,4,5,3,1,2,1,2,1,3,4,3,5,4,0,3,0,2,0,2,0,1,0,0,1,1,1,0,0
22184,Poleñino,3,1,0,2,4,0,4,2,1,3,6,0,4,1,2,3,4,2,2,1,2,1,3,2,0,0,1,1,0,0,0,1,0,0,0,0
22186,Pozán de Vero,5,1,3,2,2,3,4,1,1,2,1,1,3,2,1,3,2,6,2,3,3,3,2,0,3,1,0,3,0,1,1,1,0,0,1,0
22187,Puebla de Castro La,1,7,3,5,6,6,5,4,6,0,4,5,3,2,2,4,2,1,5,2,6,1,1,2,0,1,0,0,0,1,0,0,2,0,0,0
22188,Puente de Montañana,2,1,2,0,1,2,3,0,2,1,0,1,4,1,1,3,3,1,0,0,3,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22902,Puente la Reina de Jaca,3,0,1,1,3,4,2,4,5,4,5,0,0,0,4,4,4,3,3,4,3,2,2,6,1,3,3,1,0,1,1,0,0,0,0,1
22189,Puértolas,6,2,6,0,4,1,7,3,6,1,1,2,2,1,2,2,1,3,3,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
22190,Pueyo de Araguás El,4,1,6,3,3,0,0,0,5,0,1,2,2,1,1,0,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22193,Pueyo de Santa Cruz,1,4,6,0,3,4,5,3,2,9,3,1,5,2,4,1,5,4,2,4,5,1,2,5,2,2,0,2,3,0,0,0,0,0,0,1
22195,Quicena,1,2,3,3,1,1,6,3,4,2,1,0,4,0,0,2,0,2,2,3,2,2,0,0,2,0,1,1,0,0,0,1,0,0,0,0
22197,Robres,10,6,4,9,8,5,8,6,4,8,5,8,9,2,9,8,8,4,6,5,10,4,6,3,4,1,2,2,2,2,0,0,0,0,0,0
22199,Sabiñánigo,121,90,83,99,85,67,66,80,84,65,72,61,66,63,53,68,74,69,78,82,76,74,69,53,47,43,33,29,16,13,8,14,2,0,2,2
22200,Sahún,0,3,7,6,5,1,4,5,5,3,1,3,0,1,0,0,4,3,5,2,1,0,2,1,4,0,0,0,1,0,0,1,2,0,0,0
22201,Salas Altas,4,5,5,1,4,4,7,3,1,2,3,3,2,3,2,3,7,8,5,2,4,2,2,2,5,2,4,0,1,2,2,1,0,0,1,1
22202,Salas Bajas,2,3,1,0,2,3,3,1,3,1,0,0,0,0,1,3,0,4,2,0,3,3,0,5,1,1,0,2,0,0,0,0,0,1,0,0
22203,Salillas,1,1,4,2,1,0,1,1,2,2,4,0,1,1,1,2,2,1,0,3,1,0,2,1,2,0,1,1,0,0,1,0,0,0,0,0
22204,Sallent de Gállego,16,16,8,13,17,14,10,13,16,11,15,5,7,5,6,4,3,5,9,7,2,5,3,6,6,3,2,0,2,1,0,0,0,0,0,0
22205,San Esteban de Litera,8,3,5,8,4,8,9,9,5,10,5,9,5,10,8,9,11,9,5,6,7,4,3,4,3,6,1,1,4,2,0,2,0,0,0,0
22207,San Juan de Plan,0,3,0,2,0,2,0,1,2,2,3,2,2,0,1,1,1,3,1,0,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0
22903,San Miguel del Cinca,7,11,12,8,11,16,14,10,7,7,12,4,8,5,6,8,5,8,7,6,9,7,5,6,6,3,4,3,4,4,2,0,0,0,0,0
22206,Sangarrén,5,5,7,4,9,4,4,3,5,2,4,1,2,1,5,3,4,4,2,3,3,1,2,0,1,1,1,1,0,0,1,1,0,0,0,0
