year,province,cp,cities,nacidos,defunciones,saldo
2012,Huesca,22088,Castillazuelo,0,4,-4
2012,Huesca,22089,Castillonroy,0,5,-5
2012,Huesca,22094,Chalamera,0,2,-2
2012,Huesca,22096,Chimillas,1,8,-7
2012,Huesca,22095,Chía,0,3,-3
2012,Huesca,22090,Colungo,0,2,-2
2012,Huesca,22099,Esplús,9,14,-5
2012,Huesca,22102,Estada,0,4,-4
2012,Huesca,22103,Estadilla,7,14,-7
2012,Huesca,22105,Estopiñán del Castillo,1,4,-3
2012,Huesca,22106,Fago,0,1,-1
2012,Huesca,22107,Fanlo,0,1,-1
2012,Huesca,22109,Fiscal,2,3,-1
2012,Huesca,22110,Fonz,3,19,-16
2012,Huesca,22111,Foradada del Toscar,0,4,-4
2012,Huesca,22112,Fraga,165,124,41
2012,Huesca,22113,Fueva (La),3,6,-3
2012,Huesca,22114,Gistaín,0,1,-1
2012,Huesca,22115,Grado (El),2,9,-7
2012,Huesca,22117,Graus,35,57,-22
2012,Huesca,22116,Grañén,20,29,-9
2012,Huesca,22119,Gurrea de Gállego,10,33,-23
2012,Huesca,22908,Hoz y Costeán,0,1,-1
2012,Huesca,22124,Huerto,0,4,-4
2012,Huesca,22125,Huesca,552,532,20
2012,Huesca,22126,Ibieca,1,1,0
2012,Huesca,22127,Igriés,9,7,2
2012,Huesca,22128,Ilche,0,3,-3
2012,Huesca,22129,Isábena,2,3,-1
2012,Huesca,22130,Jaca,115,139,-24
2012,Huesca,22131,Jasa,0,3,-3
2012,Huesca,22133,Labuerda,1,1,0
2012,Huesca,22135,Laluenga,1,0,1
2012,Huesca,22136,Lalueza,1,24,-23
2012,Huesca,22137,Lanaja,3,15,-12
2012,Huesca,22139,Laperdiguera,0,2,-2
2012,Huesca,22141,Lascellas-Ponzano,0,2,-2
2012,Huesca,22142,Lascuarre,2,4,-2
2012,Huesca,22143,Laspaúles,1,4,-3
2012,Huesca,22144,Laspuña,0,2,-2
2012,Huesca,22149,Loarre,0,5,-5
2012,Huesca,22150,Loporzano,0,6,-6
2012,Huesca,22905,Lupiñén-Ortilla,1,4,-3
2012,Huesca,22155,Monesma y Cajigar,1,2,-1
2012,Huesca,22156,Monflorite-Lascasas,2,3,-1
2012,Huesca,22157,Montanuy,1,6,-5
2012,Huesca,22158,Monzón,167,156,11
2012,Huesca,22160,Naval,2,4,-2
2012,Huesca,22162,Novales,0,3,-3
2012,Huesca,22163,Nueno,7,7,0
2012,Huesca,22165,Ontiñena,4,4,0
2012,Huesca,22167,Osso de Cinca,4,6,-2
2012,Huesca,22168,Palo,0,1,-1
2012,Huesca,22170,Panticosa,3,5,-2
2012,Huesca,22174,Peralta de Alcofea,1,11,-10
2012,Huesca,22175,Peralta de Calasanz,2,5,-3
2012,Huesca,22177,Perarrúa,1,4,-3
2012,Huesca,22178,Pertusa,0,1,-1
2012,Huesca,22172,Peñalba,1,3,-2
2012,Huesca,22173,Peñas de Riglos (Las),2,3,-1
2012,Huesca,22181,Piracés,0,2,-2
2012,Huesca,22182,Plan,3,3,0
2012,Huesca,22184,Poleñino,2,4,-2
2012,Huesca,22186,Pozán de Vero,0,6,-6
2012,Huesca,22187,Puebla de Castro (La),4,5,-1
2012,Huesca,22188,Puente de Montañana,0,3,-3
2012,Huesca,22902,Puente la Reina de Jaca,2,2,0
2012,Huesca,22190,Pueyo de Araguás (El),1,2,-1
2012,Huesca,22193,Pueyo de Santa Cruz,4,5,-1
2012,Huesca,22189,Puértolas,0,2,-2
2012,Huesca,22195,Quicena,1,3,-2
2012,Huesca,22197,Robres,4,8,-4
2012,Huesca,22199,Sabiñánigo,83,104,-21
2012,Huesca,22200,Sahún,1,3,-2
2012,Huesca,22201,Salas Altas,0,7,-7
2012,Huesca,22202,Salas Bajas,0,7,-7
2012,Huesca,22203,Salillas,0,1,-1
2012,Huesca,22204,Sallent de Gállego,6,8,-2
2012,Huesca,22205,San Esteban de Litera,2,9,-7
2012,Huesca,22207,San Juan de Plan,1,4,-3
2012,Huesca,22903,San Miguel del Cinca,9,13,-4
2012,Huesca,22206,Sangarrén,1,2,-1
2012,Huesca,22208,Santa Cilia,1,3,-2
2012,Huesca,22209,Santa Cruz de la Serós,0,0,0
2012,Huesca,22906,Santa María de Dulcis,1,4,-3
2012,Huesca,22212,Santaliestra y San Quílez,1,0,1
2012,Huesca,22213,Sariñena,33,56,-23
2012,Huesca,22215,Seira,1,2,-1
2012,Huesca,22217,Sena,4,10,-6
2012,Huesca,22220,Sesa,0,3,-3
2012,Huesca,22221,Sesué,2,1,1
2012,Huesca,22222,Siétamo,9,3,6
2012,Huesca,22223,Sopeira,0,2,-2
2012,Huesca,22904,Sotonera (La),4,20,-16
2012,Huesca,22225,Tamarite de Litera,24,54,-30
2012,Huesca,22226,Tardienta,9,15,-6
2012,Huesca,22227,Tella-Sin,0,2,-2
2012,Huesca,22228,Tierz,8,3,5
2012,Huesca,22229,Tolva,0,3,-3
2012,Huesca,22230,Torla-Ordesa,2,4,-2
2012,Huesca,22232,Torralba de Aragón,1,2,-1
2012,Huesca,22234,Torrente de Cinca,0,8,-8
2012,Huesca,22235,Torres de Alcanadre,1,3,-2
2012,Huesca,22236,Torres de Barbués,1,5,-4
2012,Huesca,22239,Tramaced,1,2,-1
2012,Huesca,22242,Valfarta,0,1,-1
2012,Huesca,22901,Valle de Hecho,2,13,-11
2012,Huesca,22245,Velilla de Cinca,2,6,-4
2012,Huesca,22909,Vencillón,4,8,-4
2012,Huesca,22247,Viacamp y Litera,0,1,-1
2012,Huesca,22249,Villanova,5,0,5
2012,Huesca,22251,Villanueva de Sigena,1,7,-6
2012,Huesca,22250,Villanúa,5,3,2
2012,Huesca,22252,Yebra de Basa,0,5,-5
2012,Huesca,22253,Yésero,0,2,-2
2012,Huesca,22254,Zaidín,7,21,-14
2011,Huesca,22001,Abiego,2,2,0
2011,Huesca,22002,Abizanda,0,1,-1
2011,Huesca,22003,Adahuesca,0,0,0
2011,Huesca,22004,Agüero,0,4,-4
2011,Huesca,22007,Albalate de Cinca,6,19,-13
2011,Huesca,22008,Albalatillo,1,4,-3
2011,Huesca,22009,Albelda,2,11,-9
2011,Huesca,22012,Albero Bajo,0,3,-3
2011,Huesca,22013,Alberuela de Tubo,0,5,-5
2011,Huesca,22014,Alcalá de Gurrea,0,6,-6
2011,Huesca,22015,Alcalá del Obispo,2,3,-1
2011,Huesca,22016,Alcampell,4,10,-6
2011,Huesca,22017,Alcolea de Cinca,6,17,-11
2011,Huesca,22018,Alcubierre,1,13,-12
2011,Huesca,22019,Alerre,1,6,-5
2011,Huesca,22020,Alfántega,1,1,0
2011,Huesca,22021,Almudévar,24,31,-7
2011,Huesca,22022,Almunia de San Juan,2,8,-6
2011,Huesca,22023,Almuniente,4,4,0
2011,Huesca,22024,Alquézar,1,1,0
2011,Huesca,22025,Altorricón,6,16,-10
2011,Huesca,22027,Angüés,1,15,-14
2011,Huesca,22028,Ansó,0,8,-8
2011,Huesca,22029,Antillón,0,1,-1
2011,Huesca,22032,Aragüés del Puerto,0,2,-2
2011,Huesca,22036,Argavieso,1,2,-1
2011,Huesca,22037,Arguis,0,0,0
2011,Huesca,22035,Arén,2,5,-3
2011,Huesca,22039,Ayerbe,5,14,-9
2011,Huesca,22040,Azanuy-Alins,1,3,-2
2011,Huesca,22042,Azlor,1,3,-2
2011,Huesca,22907,Aínsa-Sobrarbe,24,18,6
2011,Huesca,22006,Aísa,2,3,-1
2011,Huesca,22043,Baells,0,4,-4
2011,Huesca,22044,Bailo,3,5,-2
2011,Huesca,22045,Baldellou,0,2,-2
2011,Huesca,22046,Ballobar,5,12,-7
2011,Huesca,22047,Banastás,2,0,2
2011,Huesca,22048,Barbastro,161,185,-24
2011,Huesca,22049,Barbués,0,1,-1
2011,Huesca,22050,Barbuñales,0,3,-3
2011,Huesca,22052,Belver de Cinca,12,35,-23
2011,Huesca,22053,Benabarre,14,21,-7
2011,Huesca,22054,Benasque,16,6,10
2011,Huesca,22246,Beranuy,0,1,-1
2011,Huesca,22055,Berbegal,2,8,-6
2011,Huesca,22057,Bielsa,2,5,-3
2011,Huesca,22058,Bierge,1,4,-3
2011,Huesca,22059,Biescas,18,25,-7
2011,Huesca,22060,Binaced,14,23,-9
2011,Huesca,22061,Binéfar,88,85,3
2011,Huesca,22062,Bisaurri,2,4,-2
2011,Huesca,22063,Biscarrués,1,2,-1
2011,Huesca,22064,Blecua y Torres,1,1,0
2011,Huesca,22066,Boltaña,9,13,-4
2011,Huesca,22067,Bonansa,1,2,-1
2011,Huesca,22068,Borau,1,0,1
2011,Huesca,22069,Broto,5,2,3
2011,Huesca,22051,Bárcabo,0,2,-2
2011,Huesca,22072,Caldearenas,1,0,1
2011,Huesca,22074,Campo,1,1,0
2011,Huesca,22075,Camporrells,0,3,-3
2011,Huesca,22076,Canal de Berdún,0,4,-4
2011,Huesca,22077,Candasnos,0,4,-4
2011,Huesca,22078,Canfranc,3,3,0
2011,Huesca,22079,Capdesaso,0,3,-3
2011,Huesca,22080,Capella,1,3,-2
2011,Huesca,22081,Casbas de Huesca,0,4,-4
2011,Huesca,22083,Castejón de Monegros,1,16,-15
2011,Huesca,22084,Castejón de Sos,9,7,2
2011,Huesca,22082,Castejón del Puente,1,4,-3
2011,Huesca,22085,Castelflorite,1,4,-3
2011,Huesca,22086,Castiello de Jaca,1,4,-3
2011,Huesca,22088,Castillazuelo,1,4,-3
2011,Huesca,22089,Castillonroy,2,8,-6
2011,Huesca,22094,Chalamera,0,1,-1
2011,Huesca,22096,Chimillas,4,10,-6
2011,Huesca,22095,Chía,0,3,-3
2011,Huesca,22090,Colungo,1,2,-1
2011,Huesca,22099,Esplús,9,8,1
2011,Huesca,22102,Estada,1,1,0
2011,Huesca,22103,Estadilla,5,13,-8
2011,Huesca,22105,Estopiñán del Castillo,0,1,-1
2011,Huesca,22107,Fanlo,0,0,0
2011,Huesca,22109,Fiscal,2,3,-1
2011,Huesca,22110,Fonz,3,18,-15
2011,Huesca,22111,Foradada del Toscar,1,2,-1
2011,Huesca,22112,Fraga,174,118,56
2011,Huesca,22113,Fueva (La),6,7,-1
2011,Huesca,22114,Gistaín,0,4,-4
2011,Huesca,22115,Grado (El),3,6,-3
2011,Huesca,22117,Graus,27,48,-21
2011,Huesca,22116,Grañén,21,32,-11
2011,Huesca,22119,Gurrea de Gállego,6,23,-17
2011,Huesca,22908,Hoz y Costeán,0,1,-1
2011,Huesca,22124,Huerto,0,2,-2
2011,Huesca,22125,Huesca,573,529,44
2011,Huesca,22126,Ibieca,0,2,-2
2011,Huesca,22127,Igriés,9,15,-6
2011,Huesca,22128,Ilche,0,2,-2
2011,Huesca,22129,Isábena,0,3,-3
2011,Huesca,22130,Jaca,112,128,-16
2011,Huesca,22131,Jasa,3,0,3
2011,Huesca,22133,Labuerda,0,2,-2
2011,Huesca,22135,Laluenga,0,1,-1
2011,Huesca,22136,Lalueza,5,19,-14
2011,Huesca,22137,Lanaja,3,19,-16
2011,Huesca,22141,Lascellas-Ponzano,0,4,-4
2011,Huesca,22142,Lascuarre,1,1,0
2011,Huesca,22143,Laspaúles,2,1,1
2011,Huesca,22144,Laspuña,0,1,-1
2011,Huesca,22149,Loarre,0,5,-5
2011,Huesca,22150,Loporzano,1,5,-4
2011,Huesca,22151,Loscorrales,0,1,-1
2011,Huesca,22905,Lupiñén-Ortilla,1,4,-3
2011,Huesca,22155,Monesma y Cajigar,0,2,-2
2011,Huesca,22156,Monflorite-Lascasas,2,3,-1
2011,Huesca,22157,Montanuy,0,2,-2
2011,Huesca,22158,Monzón,186,162,24
2011,Huesca,22160,Naval,2,5,-3
2011,Huesca,22162,Novales,1,4,-3
2011,Huesca,22163,Nueno,2,3,-1
2011,Huesca,22164,Olvena,1,0,1
2011,Huesca,22165,Ontiñena,3,7,-4
2011,Huesca,22167,Osso de Cinca,4,5,-1
2011,Huesca,22170,Panticosa,4,7,-3
2011,Huesca,22174,Peralta de Alcofea,0,8,-8
2011,Huesca,22175,Peralta de Calasanz,2,5,-3
2011,Huesca,22176,Peraltilla,2,2,0
2011,Huesca,22178,Pertusa,0,1,-1
2011,Huesca,22172,Peñalba,1,5,-4
2011,Huesca,22173,Peñas de Riglos (Las),1,7,-6
2011,Huesca,22181,Piracés,1,2,-1
2011,Huesca,22182,Plan,2,5,-3
2011,Huesca,22184,Poleñino,0,4,-4
2011,Huesca,22186,Pozán de Vero,3,6,-3
2011,Huesca,22187,Puebla de Castro (La),1,2,-1
2011,Huesca,22188,Puente de Montañana,0,1,-1
2011,Huesca,22902,Puente la Reina de Jaca,0,4,-4
2011,Huesca,22190,Pueyo de Araguás (El),1,2,-1
2011,Huesca,22193,Pueyo de Santa Cruz,4,10,-6
2011,Huesca,22189,Puértolas,2,5,-3
2011,Huesca,22195,Quicena,0,4,-4
2011,Huesca,22197,Robres,3,10,-7
2011,Huesca,22199,Sabiñánigo,88,114,-26
2011,Huesca,22200,Sahún,5,3,2
2011,Huesca,22201,Salas Altas,0,2,-2
2011,Huesca,22202,Salas Bajas,0,1,-1
2011,Huesca,22203,Salillas,0,4,-4
2011,Huesca,22204,Sallent de Gállego,19,9,10
2011,Huesca,22205,San Esteban de Litera,1,9,-8
2011,Huesca,22207,San Juan de Plan,0,1,-1
2011,Huesca,22903,San Miguel del Cinca,7,12,-5
2011,Huesca,22206,Sangarrén,0,2,-2
2011,Huesca,22208,Santa Cilia,0,2,-2
2011,Huesca,22209,Santa Cruz de la Serós,1,2,-1
2011,Huesca,22906,Santa María de Dulcis,0,2,-2
2011,Huesca,22212,Santaliestra y San Quílez,0,2,-2
2011,Huesca,22213,Sariñena,29,48,-19
2011,Huesca,22214,Secastilla,0,2,-2
2011,Huesca,22215,Seira,0,4,-4
2011,Huesca,22217,Sena,5,7,-2
2011,Huesca,22218,Senés de Alcubierre,0,1,-1
2011,Huesca,22220,Sesa,0,5,-5
2011,Huesca,22221,Sesué,1,0,1
2011,Huesca,22222,Siétamo,3,8,-5
2011,Huesca,22223,Sopeira,1,1,0
2011,Huesca,22904,Sotonera (La),2,14,-12
2011,Huesca,22225,Tamarite de Litera,31,46,-15
2011,Huesca,22226,Tardienta,6,11,-5
2011,Huesca,22227,Tella-Sin,2,1,1
2011,Huesca,22228,Tierz,12,6,6
2011,Huesca,22229,Tolva,2,0,2
2011,Huesca,22230,Torla-Ordesa,4,4,0
2011,Huesca,22232,Torralba de Aragón,0,1,-1
2011,Huesca,22233,Torre la Ribera,0,1,-1
2011,Huesca,22234,Torrente de Cinca,0,6,-6
2011,Huesca,22235,Torres de Alcanadre,0,2,-2
2011,Huesca,22236,Torres de Barbués,1,3,-2
2011,Huesca,22239,Tramaced,0,1,-1
2011,Huesca,22242,Valfarta,0,1,-1
2011,Huesca,22243,Valle de Bardají,0,1,-1
2011,Huesca,22901,Valle de Hecho,5,11,-6
2011,Huesca,22245,Velilla de Cinca,4,6,-2
2011,Huesca,22909,Vencillón,1,5,-4
2011,Huesca,22248,Vicién,0,2,-2
2011,Huesca,22249,Villanova,1,1,0
2011,Huesca,22251,Villanueva de Sigena,0,5,-5
2011,Huesca,22250,Villanúa,4,0,4
2011,Huesca,22252,Yebra de Basa,0,2,-2
2011,Huesca,22254,Zaidín,13,16,-3
2010,Huesca,22001,Abiego,1,2,-1
2010,Huesca,22002,Abizanda,0,2,-2
2010,Huesca,22003,Adahuesca,1,1,0
2010,Huesca,22004,Agüero,1,6,-5
2010,Huesca,22007,Albalate de Cinca,5,14,-9
2010,Huesca,22008,Albalatillo,0,2,-2
2010,Huesca,22009,Albelda,3,15,-12
2010,Huesca,22011,Albero Alto,1,1,0
2010,Huesca,22012,Albero Bajo,0,1,-1
2010,Huesca,22013,Alberuela de Tubo,0,2,-2
2010,Huesca,22014,Alcalá de Gurrea,0,2,-2
2010,Huesca,22015,Alcalá del Obispo,1,5,-4
2010,Huesca,22016,Alcampell,2,13,-11
2010,Huesca,22017,Alcolea de Cinca,16,18,-2
2010,Huesca,22018,Alcubierre,2,3,-1
2010,Huesca,22019,Alerre,0,2,-2
2010,Huesca,22020,Alfántega,1,4,-3
2010,Huesca,22021,Almudévar,24,32,-8
2010,Huesca,22022,Almunia de San Juan,6,15,-9
2010,Huesca,22023,Almuniente,2,6,-4
2010,Huesca,22024,Alquézar,2,8,-6
2010,Huesca,22025,Altorricón,14,18,-4
2010,Huesca,22027,Angüés,1,14,-13
2010,Huesca,22028,Ansó,1,5,-4
2010,Huesca,22029,Antillón,0,1,-1
2010,Huesca,22032,Aragüés del Puerto,0,2,-2
2010,Huesca,22036,Argavieso,1,3,-2
2010,Huesca,22037,Arguis,1,3,-2
2010,Huesca,22035,Arén,0,2,-2
2010,Huesca,22039,Ayerbe,12,6,6
2010,Huesca,22040,Azanuy-Alins,3,2,1
2010,Huesca,22041,Azara,0,3,-3
2010,Huesca,22042,Azlor,1,2,-1
2010,Huesca,22907,Aínsa-Sobrarbe,22,20,2
2010,Huesca,22006,Aísa,0,5,-5
2010,Huesca,22043,Baells,0,1,-1
2010,Huesca,22044,Bailo,0,2,-2
2010,Huesca,22045,Baldellou,0,3,-3
2010,Huesca,22046,Ballobar,3,18,-15
2010,Huesca,22047,Banastás,3,0,3
2010,Huesca,22048,Barbastro,198,172,26
2010,Huesca,22049,Barbués,0,2,-2
2010,Huesca,22052,Belver de Cinca,11,20,-9
2010,Huesca,22053,Benabarre,13,20,-7
2010,Huesca,22054,Benasque,19,7,12
2010,Huesca,22246,Beranuy,0,2,-2
2010,Huesca,22055,Berbegal,1,11,-10
2010,Huesca,22057,Bielsa,4,10,-6
2010,Huesca,22058,Bierge,1,5,-4
2010,Huesca,22059,Biescas,11,24,-13
2010,Huesca,22060,Binaced,12,24,-12
2010,Huesca,22061,Binéfar,108,87,21
2010,Huesca,22062,Bisaurri,1,1,0
2010,Huesca,22063,Biscarrués,1,3,-2
2010,Huesca,22064,Blecua y Torres,0,1,-1
2010,Huesca,22066,Boltaña,10,7,3
2010,Huesca,22067,Bonansa,3,3,0
2010,Huesca,22068,Borau,1,1,0
2010,Huesca,22069,Broto,1,6,-5
2010,Huesca,22072,Caldearenas,4,2,2
2010,Huesca,22074,Campo,1,4,-3
2010,Huesca,22076,Canal de Berdún,1,5,-4
2010,Huesca,22077,Candasnos,0,4,-4
2010,Huesca,22078,Canfranc,2,6,-4
2010,Huesca,22079,Capdesaso,0,3,-3
2010,Huesca,22080,Capella,2,6,-4
2010,Huesca,22081,Casbas de Huesca,1,0,1
2010,Huesca,22083,Castejón de Monegros,3,13,-10
2010,Huesca,22084,Castejón de Sos,8,6,2
2010,Huesca,22082,Castejón del Puente,1,6,-5
2010,Huesca,22085,Castelflorite,1,1,0
2010,Huesca,22086,Castiello de Jaca,2,4,-2
2010,Huesca,22087,Castigaleu,1,2,-1
2010,Huesca,22088,Castillazuelo,1,4,-3
2010,Huesca,22089,Castillonroy,1,7,-6
2010,Huesca,22096,Chimillas,10,14,-4
2010,Huesca,22095,Chía,0,3,-3
2010,Huesca,22090,Colungo,0,3,-3
2010,Huesca,22099,Esplús,3,15,-12
2010,Huesca,22102,Estada,2,1,1
2010,Huesca,22103,Estadilla,7,21,-14
2010,Huesca,22105,Estopiñán del Castillo,0,2,-2
2010,Huesca,22107,Fanlo,0,1,-1
2010,Huesca,22109,Fiscal,4,2,2
2010,Huesca,22110,Fonz,5,10,-5
2010,Huesca,22111,Foradada del Toscar,1,0,1
2010,Huesca,22112,Fraga,154,119,35
2010,Huesca,22113,Fueva (La),6,3,3
2010,Huesca,22114,Gistaín,1,2,-1
2010,Huesca,22115,Grado (El),0,6,-6
2010,Huesca,22117,Graus,9,57,-48
2010,Huesca,22116,Grañén,11,37,-26
2010,Huesca,22119,Gurrea de Gállego,10,23,-13
2010,Huesca,22122,Hoz de Jaca,0,2,-2
2010,Huesca,22908,Hoz y Costeán,0,2,-2
2010,Huesca,22124,Huerto,2,3,-1
2010,Huesca,22125,Huesca,576,526,50
2010,Huesca,22126,Ibieca,0,2,-2
2010,Huesca,22127,Igriés,7,10,-3
2010,Huesca,22128,Ilche,1,4,-3
2010,Huesca,22129,Isábena,0,4,-4
2010,Huesca,22130,Jaca,125,140,-15
2010,Huesca,22131,Jasa,0,1,-1
2010,Huesca,22133,Labuerda,0,2,-2
2010,Huesca,22135,Laluenga,0,4,-4
2010,Huesca,22136,Lalueza,5,21,-16
2010,Huesca,22137,Lanaja,7,23,-16
2010,Huesca,22139,Laperdiguera,1,2,-1
2010,Huesca,22141,Lascellas-Ponzano,0,1,-1
2010,Huesca,22142,Lascuarre,1,2,-1
2010,Huesca,22143,Laspaúles,2,2,0
2010,Huesca,22144,Laspuña,4,3,1
2010,Huesca,22149,Loarre,1,7,-6
2010,Huesca,22150,Loporzano,7,5,2
2010,Huesca,22151,Loscorrales,1,1,0
2010,Huesca,22905,Lupiñén-Ortilla,5,3,2
2010,Huesca,22155,Monesma y Cajigar,0,3,-3
2010,Huesca,22156,Monflorite-Lascasas,4,1,3
2010,Huesca,22157,Montanuy,0,3,-3
2010,Huesca,22158,Monzón,179,159,20
2010,Huesca,22160,Naval,1,1,0
2010,Huesca,22162,Novales,2,3,-1
2010,Huesca,22163,Nueno,4,5,-1
2010,Huesca,22164,Olvena,1,0,1
2010,Huesca,22165,Ontiñena,3,9,-6
2010,Huesca,22167,Osso de Cinca,5,13,-8
2010,Huesca,22168,Palo,1,0,1
2010,Huesca,22170,Panticosa,2,6,-4
2010,Huesca,22174,Peralta de Alcofea,2,10,-8
2010,Huesca,22175,Peralta de Calasanz,1,4,-3
2010,Huesca,22176,Peraltilla,2,0,2
2010,Huesca,22177,Perarrúa,0,1,-1
2010,Huesca,22178,Pertusa,1,0,1
2010,Huesca,22172,Peñalba,0,1,-1
2010,Huesca,22173,Peñas de Riglos (Las),1,9,-8
2010,Huesca,22181,Piracés,1,0,1
2010,Huesca,22182,Plan,0,3,-3
2010,Huesca,22184,Poleñino,1,2,-1
2010,Huesca,22186,Pozán de Vero,1,5,-4
2010,Huesca,22187,Puebla de Castro (La),4,3,1
2010,Huesca,22188,Puente de Montañana,0,1,-1
2010,Huesca,22902,Puente la Reina de Jaca,0,3,-3
2010,Huesca,22190,Pueyo de Araguás (El),0,3,-3
2010,Huesca,22193,Pueyo de Santa Cruz,2,5,-3
2010,Huesca,22189,Puértolas,1,3,-2
2010,Huesca,22195,Quicena,3,1,2
2010,Huesca,22197,Robres,1,6,-5
2010,Huesca,22199,Sabiñánigo,74,110,-36
2010,Huesca,22200,Sahún,1,4,-3
2010,Huesca,22201,Salas Altas,0,6,-6
2010,Huesca,22202,Salas Bajas,2,2,0
2010,Huesca,22203,Salillas,0,2,-2
2010,Huesca,22204,Sallent de Gállego,12,5,7
2010,Huesca,22205,San Esteban de Litera,1,15,-14
2010,Huesca,22207,San Juan de Plan,3,1,2
2010,Huesca,22903,San Miguel del Cinca,9,17,-8
2010,Huesca,22206,Sangarrén,0,3,-3
2010,Huesca,22208,Santa Cilia,2,1,1
2010,Huesca,22209,Santa Cruz de la Serós,0,1,-1
2010,Huesca,22906,Santa María de Dulcis,0,3,-3
2010,Huesca,22212,Santaliestra y San Quílez,0,1,-1
2010,Huesca,22213,Sariñena,42,44,-2
2010,Huesca,22214,Secastilla,1,0,1
2010,Huesca,22215,Seira,0,1,-1
2010,Huesca,22217,Sena,6,8,-2
2010,Huesca,22218,Senés de Alcubierre,0,1,-1
2010,Huesca,22220,Sesa,1,7,-6
2010,Huesca,22221,Sesué,2,0,2
2010,Huesca,22222,Siétamo,3,7,-4
2010,Huesca,22223,Sopeira,0,1,-1
2010,Huesca,22904,Sotonera (La),3,14,-11
2010,Huesca,22225,Tamarite de Litera,37,56,-19
2010,Huesca,22226,Tardienta,9,11,-2
2010,Huesca,22227,Tella-Sin,0,2,-2
2010,Huesca,22228,Tierz,9,2,7
2010,Huesca,22229,Tolva,0,4,-4
2010,Huesca,22230,Torla-Ordesa,2,3,-1
2010,Huesca,22232,Torralba de Aragón,0,2,-2
2010,Huesca,22233,Torre la Ribera,2,1,1
2010,Huesca,22234,Torrente de Cinca,0,10,-10
2010,Huesca,22235,Torres de Alcanadre,2,1,1
2010,Huesca,22236,Torres de Barbués,2,2,0
2010,Huesca,22239,Tramaced,1,4,-3
2010,Huesca,22242,Valfarta,0,1,-1
2010,Huesca,22901,Valle de Hecho,2,8,-6
2010,Huesca,22245,Velilla de Cinca,1,5,-4
2010,Huesca,22909,Vencillón,6,5,1
2010,Huesca,22248,Vicién,0,2,-2
2010,Huesca,22249,Villanova,1,0,1
2010,Huesca,22251,Villanueva de Sigena,1,5,-4
2010,Huesca,22250,Villanúa,5,2,3
2010,Huesca,22252,Yebra de Basa,0,2,-2
2010,Huesca,22254,Zaidín,8,18,-10
2009,Huesca,22001,Abiego,0,7,-7
2009,Huesca,22003,Adahuesca,0,1,-1
2009,Huesca,22004,Agüero,0,5,-5
2009,Huesca,22007,Albalate de Cinca,10,19,-9
2009,Huesca,22008,Albalatillo,0,4,-4
2009,Huesca,22009,Albelda,6,22,-16
2009,Huesca,22011,Albero Alto,0,2,-2
2009,Huesca,22012,Albero Bajo,0,1,-1
2009,Huesca,22013,Alberuela de Tubo,0,7,-7
2009,Huesca,22014,Alcalá de Gurrea,0,9,-9
2009,Huesca,22015,Alcalá del Obispo,1,7,-6
2009,Huesca,22016,Alcampell,4,16,-12
2009,Huesca,22017,Alcolea de Cinca,11,20,-9
2009,Huesca,22018,Alcubierre,4,6,-2
2009,Huesca,22019,Alerre,0,1,-1
2009,Huesca,22020,Alfántega,1,0,1
2009,Huesca,22021,Almudévar,21,31,-10
2009,Huesca,22022,Almunia de San Juan,4,4,0
2009,Huesca,22023,Almuniente,2,5,-3
2009,Huesca,22024,Alquézar,2,6,-4
2009,Huesca,22025,Altorricón,7,15,-8
2009,Huesca,22027,Angüés,1,17,-16
2009,Huesca,22028,Ansó,6,11,-5
2009,Huesca,22029,Antillón,0,3,-3
2009,Huesca,22032,Aragüés del Puerto,0,1,-1
2009,Huesca,22036,Argavieso,1,5,-4
2009,Huesca,22035,Arén,1,2,-1
2009,Huesca,22039,Ayerbe,10,13,-3
2009,Huesca,22040,Azanuy-Alins,1,3,-2
2009,Huesca,22041,Azara,0,4,-4
2009,Huesca,22042,Azlor,0,4,-4
2009,Huesca,22907,Aínsa-Sobrarbe,22,23,-1
2009,Huesca,22006,Aísa,2,3,-1
2009,Huesca,22044,Bailo,0,1,-1
2009,Huesca,22045,Baldellou,1,0,1
2009,Huesca,22046,Ballobar,4,15,-11
2009,Huesca,22047,Banastás,3,2,1
2009,Huesca,22048,Barbastro,180,167,13
2009,Huesca,22049,Barbués,1,2,-1
2009,Huesca,22050,Barbuñales,0,1,-1
2009,Huesca,22052,Belver de Cinca,10,26,-16
2009,Huesca,22053,Benabarre,3,20,-17
2009,Huesca,22054,Benasque,22,6,16
2009,Huesca,22055,Berbegal,1,2,-1
2009,Huesca,22057,Bielsa,2,3,-1
2009,Huesca,22058,Bierge,1,2,-1
2009,Huesca,22059,Biescas,13,19,-6
2009,Huesca,22060,Binaced,9,13,-4
2009,Huesca,22061,Binéfar,91,79,12
2009,Huesca,22062,Bisaurri,1,6,-5
2009,Huesca,22063,Biscarrués,2,3,-1
2009,Huesca,22064,Blecua y Torres,3,2,1
2009,Huesca,22066,Boltaña,13,7,6
2009,Huesca,22067,Bonansa,0,1,-1
2009,Huesca,22068,Borau,1,0,1
2009,Huesca,22069,Broto,3,4,-1
2009,Huesca,22051,Bárcabo,1,0,1
2009,Huesca,22072,Caldearenas,0,2,-2
2009,Huesca,22074,Campo,0,3,-3
2009,Huesca,22075,Camporrells,0,1,-1
2009,Huesca,22076,Canal de Berdún,1,5,-4
