year,cp,name,population
1910,22114,Gistaín,479
1920,22114,Gistaín,592
1930,22114,Gistaín,537
1940,22114,Gistaín,510
1950,22114,Gistaín,381
1960,22114,Gistaín,360
1970,22114,Gistaín,291
1981,22114,Gistaín,244
1991,22114,Gistaín,210
2001,22114,Gistaín,168
2011,22114,Gistaín,147
2018,22114,Gistaín,149
2019,22114,Gistaín,142
1900,22133,Labuerda,425
1910,22133,Labuerda,455
1920,22133,Labuerda,505
1930,22133,Labuerda,459
1940,22133,Labuerda,447
1950,22133,Labuerda,338
1960,22133,Labuerda,309
1970,22133,Labuerda,282
1981,22133,Labuerda,183
1991,22133,Labuerda,172
2001,22133,Labuerda,174
2011,22133,Labuerda,153
2018,22133,Labuerda,162
2019,22133,Labuerda,162
1900,22144,Laspuña,501
1910,22144,Laspuña,502
1920,22144,Laspuña,566
1930,22144,Laspuña,610
1940,22144,Laspuña,594
1950,22144,Laspuña,535
1960,22144,Laspuña,515
1970,22144,Laspuña,392
1981,22144,Laspuña,315
1991,22144,Laspuña,291
2001,22144,Laspuña,272
2011,22144,Laspuña,293
2018,22144,Laspuña,291
2019,22144,Laspuña,298
1900,22168,Palo,288
1910,22168,Palo,311
1920,22168,Palo,270
1930,22168,Palo,241
1940,22168,Palo,273
1950,22168,Palo,245
1960,22168,Palo,171
1970,22168,Palo,58
1981,22168,Palo,51
1991,22168,Palo,33
2001,22168,Palo,41
2011,22168,Palo,29
2018,22168,Palo,27
2019,22168,Palo,27
1900,22182,Plan,1124
1910,22182,Plan,1096
1920,22182,Plan,1113
1930,22182,Plan,1007
1940,22182,Plan,871
1950,22182,Plan,740
1960,22182,Plan,640
1970,22182,Plan,548
1981,22182,Plan,325
1991,22182,Plan,301
2001,22182,Plan,314
2011,22182,Plan,316
2018,22182,Plan,287
2019,22182,Plan,283
1900,22189,Puértolas,1049
1910,22189,Puértolas,1060
1920,22189,Puértolas,1074
1930,22189,Puértolas,1020
1940,22189,Puértolas,925
1950,22189,Puértolas,835
1960,22189,Puértolas,741
1970,22189,Puértolas,323
1981,22189,Puértolas,205
1991,22189,Puértolas,205
2001,22189,Puértolas,214
2011,22189,Puértolas,233
2018,22189,Puértolas,215
2019,22189,Puértolas,212
1900,22207,San Juan de Plan,361
1910,22207,San Juan de Plan,367
1920,22207,San Juan de Plan,383
1930,22207,San Juan de Plan,301
1940,22207,San Juan de Plan,294
1950,22207,San Juan de Plan,260
1960,22207,San Juan de Plan,236
1970,22207,San Juan de Plan,205
1981,22207,San Juan de Plan,177
1991,22207,San Juan de Plan,170
2001,22207,San Juan de Plan,160
2011,22207,San Juan de Plan,160
2018,22207,San Juan de Plan,152
2019,22207,San Juan de Plan,153
1900,22227,Tella-Sin,717
1910,22227,Tella-Sin,737
1920,22227,Tella-Sin,843
1930,22227,Tella-Sin,964
1940,22227,Tella-Sin,794
1950,22227,Tella-Sin,738
1960,22227,Tella-Sin,617
1970,22227,Tella-Sin,451
1981,22227,Tella-Sin,422
1991,22227,Tella-Sin,321
2001,22227,Tella-Sin,281
2011,22227,Tella-Sin,262
2018,22227,Tella-Sin,226
2019,22227,Tella-Sin,232
1900,22230,Torla-Ordesa,988
1910,22230,Torla-Ordesa,1016
1920,22230,Torla-Ordesa,886
1930,22230,Torla-Ordesa,892
1940,22230,Torla-Ordesa,923
1950,22230,Torla-Ordesa,814
1960,22230,Torla-Ordesa,612
1970,22230,Torla-Ordesa,444
1981,22230,Torla-Ordesa,369
1991,22230,Torla-Ordesa,363
2001,22230,Torla-Ordesa,347
2011,22230,Torla-Ordesa,333
2018,22230,Torla-Ordesa,298
2019,22230,Torla-Ordesa,304
