year,cp,name,population
1920,50212,Pleitas,201
1930,50212,Pleitas,178
1940,50212,Pleitas,198
1950,50212,Pleitas,184
1960,50212,Pleitas,164
1970,50212,Pleitas,109
1981,50212,Pleitas,88
1991,50212,Pleitas,81
2001,50212,Pleitas,61
2011,50212,Pleitas,52
2018,50212,Pleitas,36
2019,50212,Pleitas,34
1900,50217,Pradilla de Ebro,688
1910,50217,Pradilla de Ebro,772
1920,50217,Pradilla de Ebro,808
1930,50217,Pradilla de Ebro,1070
1940,50217,Pradilla de Ebro,1041
1950,50217,Pradilla de Ebro,1021
1960,50217,Pradilla de Ebro,1016
1970,50217,Pradilla de Ebro,906
1981,50217,Pradilla de Ebro,769
1991,50217,Pradilla de Ebro,699
2001,50217,Pradilla de Ebro,628
2011,50217,Pradilla de Ebro,615
2018,50217,Pradilla de Ebro,574
2019,50217,Pradilla de Ebro,563
1900,50223,Remolinos,1019
1910,50223,Remolinos,1208
1920,50223,Remolinos,1354
1930,50223,Remolinos,1438
1940,50223,Remolinos,1538
1950,50223,Remolinos,1761
1960,50223,Remolinos,1934
1970,50223,Remolinos,1674
1981,50223,Remolinos,1473
1991,50223,Remolinos,1281
2001,50223,Remolinos,1228
2011,50223,Remolinos,1158
2018,50223,Remolinos,1081
2019,50223,Remolinos,1086
1900,50247,Sobradiel,421
1910,50247,Sobradiel,469
1920,50247,Sobradiel,600
1930,50247,Sobradiel,698
1940,50247,Sobradiel,531
1950,50247,Sobradiel,655
1960,50247,Sobradiel,684
1970,50247,Sobradiel,609
1981,50247,Sobradiel,582
1991,50247,Sobradiel,598
2001,50247,Sobradiel,708
2011,50247,Sobradiel,1014
2018,50247,Sobradiel,1089
2019,50247,Sobradiel,1096
1900,50262,Torres de Berrellén,1136
1910,50262,Torres de Berrellén,1291
1920,50262,Torres de Berrellén,1602
1930,50262,Torres de Berrellén,1738
1940,50262,Torres de Berrellén,1739
1950,50262,Torres de Berrellén,1697
1960,50262,Torres de Berrellén,1808
1970,50262,Torres de Berrellén,1699
1981,50262,Torres de Berrellén,1528
1991,50262,Torres de Berrellén,1436
2001,50262,Torres de Berrellén,1374
2011,50262,Torres de Berrellén,1515
2018,50262,Torres de Berrellén,1446
2019,50262,Torres de Berrellén,1446
