saldo
-4
-4
-4
-1
-4
-4
-3
-4
-1
-3
-1
-6
-4
-4
0
-3
-1
-6
-2
-3
-15
-36
-1
-2
-1
-1
-9
-6
-1
-1
-4
-2
-7
3
-5
0
-2
-2
2
-1
0
-5
1
-2
-1
-1
-10
-1
-1
-1
-1
-2
0
-2
-4
-8
-1
-3
-3
-2
-1
-6
0
-1
-9
1
-3
-1
-2
-8
1
-2
-1
1
1
-2
-3
-17
-2
-2
-2
0
1
1
2
-5
-1
-1
0
-2
2
3
-17
2
-3
-2
-2
-5
-1
-21
-3
-9
1
-4
-3
-6
-8
-3
-2
-3
-6
-7
-5
-1
-2
-2
-4
-2
-2
-5
-4
-3
1
-3
-3
-2
-1
-1
-3
-4
-2
-2
-2
-1
-3
0
-2
-1
-1
-13
0
-3
0
-11
1
-3
-1
1
14
-1
-5
-2
-1
-2
-2
-1
-4
-3
-2
-1
-1
-4
-1
-1
-3
-11
-2
-6
-1
-2
-5
-7
-4
1
-1
-2
-3
-2
-1
-3
-1
-3
0
-4
-4
-11
-4
-1
-13
-1
6
-1
-1
0
3
-3
-5
-1
9
-5
-1
-2
-9
-7
-13
-5
-2
-3
-2
-6
-4
-11
-8
-2
-3
-14
-3
-4
0
-3
-21
-2
1
-3
-1
-7
-2
-7
-2
-15
-1
-3
-2
-9
-4
-3
23
1
-8
-8
1
-1
-47
-5
-2
-3
-4
-20
-2
-2
-6
-5
-1
-5
0
-11
4
-2
-3
-2
-3
-3
-4
-1
-2
184
1
5
-50
-1
-4
-3
-17
-10
-5
-5
-5
-6
-1
-4
-5
-2
-1
-10
-9
-1
-12
-8
-1
-1
-1
-1
-2
-5
-9
-2
-9
-5
-1
-1
0
-2
-1
-15
-8
-3
-2
-1
-4
-1
-9
-7
-16
-10
-10
-9
-9
-1
-2
-5
-10
-3
-1
-4
-3
84
2
-11
-5
1
0
-1
-3
-4
-2
-2
-17
-3
-10
-5
-5
1
-10
48
-7
-5
1
-3
-2
-8
-11
2
-4
-2
1
-4
-3
-6
-8
-5
-8
-6
-13
-3
-4
2
7
-1
-3
-3
-1
-1
-2
-7
0
53
-3
-8
-14
-1
-2
-6
-1
-1
-12
-1
-1
0
-10
-1
-1
-3
-9
-7
-7
-1
-3
-3
-32
-2
-9
-52
-28
-13
-2
-3
-1
-2
-2
-3
-1
-8
-5
-3
-2
-4
-8
-4
-1
-2
54
-1
-1
-2
-5
-2
-3
-9
-3
1
-3
-2
-2
-4
-15
-22
-6
-1
5
-9
-1
0
-5
-404
29
-2
-2
0
0
-5
1
-2
-23
1
-2
0
-8
-2
-13
-3
-12
-3
-1
-10
-4
-7
0
-4
-10
-6
-2
1
-1
0
-3
-24
-2
-2
-3
2
-4
-2
-1
-3
-7
-1
-16
-1
-21
-22
7
-2
-7
-2
-1
-8
-6
-31
-1
-3
1
-4
-2
-5
-1
0
-3
0
-2
-7
0
-3
-6
-3
-14
-2
-5
-4
-4
-4
-6
-1
-2
-5
-2
-10
-5
-10
-2
0
0
-2
-8
-1
17
0
-1
-8
-19
-22
-17
-1
-4
-4
-43
-1
-3
-2
-1
-30
-2
2
-2
-11
-18
-2
-2
0
-9
-5
-3
-6
-1
0
-2
0
-3
-11
0
-3
-1
-1
-7
-5
0
-10
-3
2
-3
-1
-3
0
-1
-4
-1
-5
-4
-1
-1
1
0
0
-2
-24
1
-6
-5
0
3
-6
-3
-10
-4
1
0
-2
-1
-7
-3
-2
-3
-5
-2
2
-13
-38
-10
-2
6
-4
2
0
-9
-4
-8
-2
-7
-3
-3
2
-6
2
-2
0
-6
-3
0
-6
-6
-13
-9
-2
-2
0
8
-8
-3
-1
0
-4
-4
-34
-1
-3
-4
-8
-2
-1
3
-1
-5
6
-3
-1
-2
0
-3
-1
-12
-1
-9
-2
-3
-39
-22
-1
-1
-2
-2
-17
-4
-2
-1
-1
-2
-9
-3
-12
-2
-1
2
-1
-6
-27
-6
-3
-2
-1
-3
-1
0
-2
-1
-3
-4
-2
-3
5
-5
0
-1
-3
-4
-2
0
-9
-2
-1
-2
-4
-1
-5
-3
-3
-3
0
-1
-1
-4
-22
-9
-3
-1
-1
2
-4
-1
-4
0
-4
-1
-3
-9
-1
-7
-2
-3
-4
-1
-22
-1
-12
-3
-12
-1
-8
-1
-1
-3
-3
-2
-5
0
-4
-3
0
-4
-5
-4
-6
-2
1
-2
-3
-4
-1
-4
-5
-5
-5
-6
-3
1
-2
-8
-3
-4
-1
-13
3
-1
-3
-3
-4
-13
-1
-6
-1
-1
-6
-2
-1
-4
-2
-5
0
-5
-1
-3
-3
-9
-18
-1
-4
-9
-1
0
-9
-5
-3
-1
-2
-2
-2
0
-1
-10
-3
2
0
-1
-4
-3
-4
-14
-2
-2
-10
-17
-1
-2
-1
-2
-4
-2
0
-2
4
-2
-12
-1
-12
1
-14
-8
-3
-1
-10
-5
-13
-1
-4
-3
-2
-22
-9
-7
-2
-1
0
-24
-1
0
0
-2
1
-15
-12
-1
-2
0
-8
-3
-7
-2
-6
2
1
-1
-8
-4
17
-82
-2
-4
-3
0
-2
-5
11
-3
-2
-4
-2
-1
-12
-1
-2
-2
-4
-3
-12
-7
204
-6
-2
-30
-46
-4
-7
-13
-10
-5
-4
0
-14
-7
0
-6
-5
-7
-7
-3
-31
-12
-3
-1
-1
-6
-10
-7
-21
-2
-2
-8
-8
11
-1
-1
-1
-2
-4
-3
-2
-1
-2
-6
-5
-13
-11
-10
-14
-5
-24
-11
-3
-2
-5
1
-16
-12
-1
-2
-2
66
-6
-5
-5
-4
-11
-10
-1
-7
-2
-14
-3
-7
-5
-5
-1
-11
50
-7
0
0
-3
-15
-11
-9
9
2
-2
-2
-9
-8
-4
-3
-8
1
-2
-1
-1
-5
-9
-1
-2
-1
-3
-1
-2
-5
-6
-3
62
-2
-12
-16
-1
-8
-2
-1
-1
-5
-1
-2
-2
0
-3
-1
-2
-1
-20
-8
-1
-3
-1
-2
-1
-30
-19
-1
-2
-35
-44
-12
-2
-6
-2
-3
-2
-2
-9
-4
-5
-9
-3
-2
-17
2
-4
-1
-5
91
-2
-1
-3
-2
-3
-4
-3
0
1
-1
-7
-3
1
-3
-16
5
-10
-2
-3
-1
-17
-3
-1
-2
-2
-341
6
4
-4
0
2
-4
-1
-4
-7
0
1
-3
-2
0
-6
-16
-3
-3
-1
-12
-4
-3
-2
-1
-6
-9
-4
-1
-1
0
-7
-3
-1
-2
2
0
-1
-4
-1
-7
1
-51
-1
-1
-27
-17
-2
0
-9
1
0
-10
-16
-10
-1
-2
0
4
1
-1
-3
-4
-4
-1
-5
-4
-5
-3
-7
-7
0
-1
-2
-3
-4
-7
-1
-8
-2
-2
-1
0
-11
-1
0
-2
-13
-1
14
-7
-2
-4
-34
-26
-17
-2
-3
-5
-15
-4
1
-4
-5
-12
-2
-1
-4
-11
-21
-1
-4
1
-3
-3
-3
-1
-2
-4
-2
2
-2
13
-3
-2
-1
-1
-4
-5
-4
-7
-6
0
-5
-2
-5
-5
-3
-6
-1
-2
-3
0
1
-6
0
-33
-4
-11
4
0
-3
0
0
-3
-1
-3
-1
-3
-1
-16
-1
1
-7
-2
-2
1
3
-11
-32
-8
-3
8
-4
-1
-1
-4
-1
-3
-3
0
-2
-8
-3
-9
-3
-1
-1
-1
4
-2
1
-6
1
1
-4
-8
-1
-11
-5
0
2
-3
5
-20
-1
-5
-3
-2
-1
-2
-1
-9
1
-2
-2
-8
-5
-2
-6
-1
-9
-6
-2
-3
-2
-1
1
-4
-3
-19
-2
-12
-15
-23
-3
-1
-3
-1
-9
2
-1
-3
0
-7
0
7
-5
-3
-1
-7
-3
-26
0
-8
-3
-4
-3
-5
-1
-1
-2
-1
-3
0
-2
0
-4
-4
-3
-2
-1
-3
-2
0
-2
-4
-10
-2
-6
0
-1
-7
-2
1
0
-3
1
-2
-15
-6
-1
-1
-2
-1
-4
-1
-1
0
-4
0
-1
2
-1
-5
-1
-2
1
-3
1
-4
-2
-1
3
-1
-1
-5
-1
-5
-11
0
-8
-2
-4
-2
1
-2
-1
-3
0
-2
-1
0
-3
-1
-12
-4
-3
-6
0
-4
3
-3
-2
-1
-14
-1
-6
-2
-12
2
1
-1
-2
-2
48
-1
-2
-3
-1
-1
-1
-1
-5
-1
-5
-3
-3
-1
-4
-5
-5
-1
-1
-9
2
-1
1
-1
-1
-5
-3
0
-10
-2
0
-1
-2
-1
-3
-11
-3
3
-1
0
-1
-2
-1
-1
-7
-3
-3
-14
-11
-1
1
-1
-2
-1
-4
0
-5
-1
-2
-4
-7
-11
14
-1
-3
-6
-3
-6
-1
-8
-6
-4
-26
-12
-6
-2
-19
-2
-1
-1
-2
-11
-2
-7
-1
-1
-1
-11
0
-3
-5
-3
6
-1
0
-4
31
-42
-10
-4
-3
-32
14
0
-2
-1
-4
-9
-10
-1
0
-2
-2
-1
-5
-3
-4
209
-1
-2
-34
-37
-3
-5
-4
-16
-6
-3
-1
2
-10
-4
-10
-2
-9
-1
0
-3
-3
-7
-7
-2
-1
1
-10
-11
-13
1
-6
-13
-1
-2
-4
-6
-6
-4
-2
-1
-4
-5
-6
-10
-1
-16
-7
-17
-8
-16
-3
-2
0
-17
-18
-7
-3
-2
84
-2
-6
-3
-5
-1
-7
-2
-2
-3
-6
-7
-4
-5
-7
-1
-4
70
-4
-3
-2
-1
-10
-12
-2
0
0
-1
-2
-3
0
-5
-1
-4
-1
-6
-8
0
-4
-1
-2
-13
-2
1
-3
-2
-7
-10
-1
53
-1
-7
0
0
-12
-1
-4
-4
1
-1
-4
-2
-3
-5
-8
-1
-6
-2
0
-1
4
-4
-23
-9
-5
-2
-15
-52
-5
-1
-12
-1
-7
-1
-2
-6
-8
-5
-4
-1
-3
-16
2
-16
-5
81
-1
-1
-4
-1
-1
-1
-3
-7
-1
-1
-6
-5
0
-6
-10
10
-7
-3
0
-8
-2
-1
-7
-115
24
-11
-2
0
1
-1
0
-4
-19
-1
-5
-2
0
-8
-7
-11
0
-3
-1
-5
-5
3
-4
-11
-5
-1
-1
-1
-1
-3
-16
-2
-2
1
-6
-2
-4
-1
-2
-11
1
-35
-1
-1
-11
-8
7
-2
-5
-3
-1
-13
-17
28
0
-4
-3
-1
-1
-1
-5
-1
-6
-2
-6
-5
1
-2
-2
-1
-12
-1
-5
-1
-1
-1
-3
-4
-5
-1
-5
-10
-4
-10
0
-1
0
-14
-1
35
-1
-2
-5
-20
-32
-13
-3
-3
50
-2
-2
-3
-2
-21
-1
1
-6
-6
-16
-1
1
0
5
-3
-7
1
-2
-1
-3
-4
8
-2
-1
3
-2
-4
-1
-1
3
-1
-1
3
-1
0
-1
-2
0
-2
-3
-7
-1
-2
1
1
3
-11
-1
-8
-2
-2
3
-10
-1
3
0
-1
1
2
1
-7
0
-1
-3
0
-4
2
-1
-8
-23
-2
-2
9
-2
0
2
-2
-7
-3
-5
-2
-13
-1
-2
0
2
-5
-5
0
0
-12
1
-1
-1
-4
-1
-3
-5
-24
-13
-2
2
-7
20
-11
-6
3
-4
-14
-1
-1
4
-2
-3
-5
-7
-2
-4
-5
-3
-7
-2
-2
-1
-3
-1
-2
-2
-1
-15
0
-8
0
-14
-11
-18
-2
-2
-9
-7
-1
-2
-1
-13
-1
-4
-1
-2
-1
-2
-3
-4
-12
-2
1
1
-4
-3
-6
-2
-1
-4
2
-1
-3
-1
-2
0
-1
-3
0
0
1
0
1
-1
-5
0
-4
0
-2
-4
1
1
1
-3
-1
-2
-5
-3
-2
-1
-1
-1
-4
-1
-5
-2
-3
-4
-4
-7
2
-8
0
0
-1
-1
-10
-2
-12
-1
-1
-4
1
-2
-1
-2
-4
-2
-6
0
-9
-5
-5
-4
2
-2
-2
-3
-3
0
1
-2
1
0
-1
-11
-5
1
-1
-3
-1
-1
-1
-1
1
-5
-3
-3
-1
-7
2
-1
1
14
-1
-2
-3
-3
-1
1
-5
-2
-3
-4
0
-2
-6
-2
-1
-1
-9
-13
-1
-8
-1
0
-6
-10
-9
-2
-4
-1
0
-3
2
-7
-1
7
-1
-1
-2
-6
0
-7
-1
-3
-15
-1
-10
-2
-1
-4
-2
-3
-2
9
-14
-1
-3
-4
-2
-7
-22
1
-6
-8
-2
-1
-13
-1
-7
-1
-15
-13
-2
-1
-2
-11
-5
-1
-1
-18
-3
1
-11
-1
-23
-2
-10
-7
-7
19
0
0
-9
27
-54
-3
-5
-2
0
0
-23
1
-1
-2
-4
-2
-6
-5
-1
0
-2
-2
-3
-7
-2
0
-1
200
-2
-1
-31
-27
-2
-3
-4
-19
-10
-4
-1
-5
-9
1
-1
-4
-2
-5
-1
5
0
2
-22
-11
-2
-2
-1
2
1
-5
-13
-1
-4
0
-7
11
-2
-2
-1
-13
-13
-2
0
-12
-6
-15
-5
-1
-9
-8
-15
-14
-1
-1
-4
-14
-9
-4
-1
-4
77
0
-10
-9
-2
-1
-5
-2
-1
-2
-2
-13
-5
-10
-6
-5
2
5
61
-10
-3
2
-1
-1
-8
-6
-9
1
-2
0
-1
-2
-1
-5
-3
-3
-3
-5
-3
2
-6
-1
-2
-1
0
-7
-1
-2
-1
-9
-11
1
61
-2
-11
-20
-1
-6
-1
3
-2
-3
-1
-5
-5
-2
-1
-1
-2
-3
-1
-7
-3
-4
-1
5
-6
-28
-8
-2
-31
-57
-5
-2
-8
-1
-4
-4
-4
-5
-3
-2
-16
1
-4
-1
-1
128
-1
-5
-6
1
-3
-5
0
-7
-10
0
-6
-4
5
-14
-5
-2
-1
-11
1
-1
65
4
-14
-1
-1
-7
1
-2
-12
-2
1
-6
3
-6
-14
1
-5
-1
1
-15
3
-3
0
-8
-4
-3
-2
0
-1
-2
-4
-7
-5
-4
-2
-2
-6
-3
-3
0
-26
-2
-1
-15
-26
5
-5
2
-1
-6
-20
13
-2
-1
-4
-2
0
-5
-1
-1
-2
-4
-11
-1
-2
-2
-3
-4
2
0
-6
0
1
1
-4
-5
-2
-7
-3
-2
-5
-4
-7
-3
-1
-1
-1
-16
-4
41
-3
-1
-7
-22
-9
-23
-1
-4
20
0
2
-3
-1
-24
-3
0
1
-23
-12
-2
-2
-2
-3
-2
-5
-6
-3
-1
-1
-5
11
-2
-3
0
0
-2
-1
-2
-10
-3
-3
-1
-2
-1
-2
0
-2
-6
-1
-3
0
-1
-1
-2
-2
-4
-21
-2
-7
-7
-1
-2
-7
-3
-4
-1
-2
0
-3
1
-23
-1
-6
-3
1
6
-2
-16
-30
-6
-2
5
-3
-2
-1
-8
-2
-4
-1
-1
-11
-4
-4
-1
5
-6
2
-5
-2
-14
-1
-3
-1
-8
-9
-18
-11
5
-1
-6
17
-7
-10
-10
1
-5
0
0
-1
-1
-4
-5
-6
-1
0
-7
-10
-3
-1
-1
-1
-1
-1
0
-22
-1
-3
1
0
-7
-15
-1
-1
-2
1
-9
0
-2
-1
-3
-13
1
-8
-2
-4
-9
-3
-17
-2
-1
0
-1
-6
-3
0
-2
0
-2
-3
-3
-6
0
-1
-4
-2
-1
-3
-1
-3
-1
-4
0
0
-3
-3
2
-5
-3
1
1
2
1
-3
-1
-19
-6
-1
-1
1
-3
0
-2
-4
-3
-5
-4
-21
2
-2
-1
-2
-2
-1
-15
-3
-4
-1
-3
0
-3
-15
-3
-2
-1
-2
-8
1
-5
0
-1
-4
-1
-2
-3
-2
-1
-1
1
1
-2
-6
-3
-17
2
-2
-1
0
-2
-2
-1
-3
-1
-1
-7
-3
-16
8
-1
-2
-1
-3
13
-1
-2
-4
-2
1
-6
-1
-6
-3
-4
-1
-1
-3
-2
-3
-3
-1
-6
11
-5
-2
-1
1
-3
-15
-7
-2
-4
1
-2
2
-8
-1
10
-5
-5
-2
-6
-3
-17
-3
-5
-21
-5
-3
-3
-1
-2
0
-2
-1
-2
16
-7
-1
-13
-1
-3
-3
-13
-17
-6
-3
-1
-5
-3
-1
-23
-2
-3
-4
-16
-10
-8
1
-2
-9
-6
-1
-4
-2
-15
-1
-15
-20
-4
-11
-3
-3
-6
-1
10
-1
-1
-5
15
-85
1
-1
-2
-2
-3
-21
7
-2
-4
-6
-5
-3
-11
-6
-5
-2
-1
-3
-1
-1
214
-1
-2
-39
-72
-1
-5
-3
-13
1
-7
1
1
-7
-1
-4
-3
-4
-1
11
-7
1
-21
-9
-1
-3
1
1
-3
-6
-7
3
-4
-15
11
-1
-1
-1
-1
-8
-6
-4
-5
-1
-2
0
-1
-5
-3
-12
-10
-11
-25
-6
-1
-1
-2
-8
-6
-2
-3
68
-9
-4
-4
-5
-2
-3
-6
-1
-2
-3
-2
-10
-4
-11
-9
-10
1
-4
68
-8
0
-3
-3
-1
-10
6
1
-6
-2
-3
-2
-15
-3
-3
-8
-8
2
-1
-9
-1
2
9
-6
-2
-2
-3
-3
1
90
2
-6
-13
0
-1
-4
1
2
-2
0
3
-4
2
-14
-1
-3
-4
-3
-1
5
-1
-39
-9
-4
-38
-30
-11
-4
-6
-3
-1
-11
-6
-9
-3
-4
-15
-1
-3
-8
166
-2
-4
-1
-3
-1
-1
-5
-10
-4
-4
-10
-5
0
-16
4
-10
-2
-3
-1
-10
-2
-1
-1
-5
155
12
8
0
-1
0
-4
-13
-3
-9
-3
-5
-6
-1
-6
-11
-12
-5
0
-7
-6
0
0
-10
-14
-8
-1
-2
-1
0
-3
-9
-2
-2
6
-1
-4
-2
-2
-7
2
-24
-1
-3
-23
-7
10
-1
-6
-3
-3
-7
-9
3
-2
-1
0
-4
-1
1
3
-2
1
0
-3
-4
-4
0
-3
-2
-4
-15
2
-3
-3
-3
-3
-6
-1
-6
-3
-1
1
0
-8
-1
0
-1
-15
-1
56
-1
-4
-3
-21
-11
-17
-1
-2
44
-2
-6
-2
-3
-16
3
-2
-1
-14
-16
-4
0
1
-1
-5
-4
-1
-3
-2
-1
-2
24
-3
-3
-1
1
-4
-1
-3
-8
-3
0
-1
-4
-6
-1
-3
-4
-3
-1
-1
-4
-1
-6
-3
-4
-7
-26
2
-2
-1
-4
10
-8
-1
-5
-2
-2
-1
-2
-2
-19
-2
-4
-2
-1
-5
1
-5
0
-12
-15
-5
1
6
2
0
-1
-1
-6
-2
-2
-1
-1
-1
-6
-2
-4
-2
0
-5
4
-2
-3
-1
-1
-2
-2
-8
-2
-15
-7
0
0
0
29
1
-8
-12
-1
-6
-1
-2
-1
-23
-5
-9
-11
-2
-5
-3
-3
-3
-1
1
-1
-1
-1
-3
-14
1
-5
-1
-17
-7
-13
0
-4
1
0
0
-1
-1
0
-3
-11
1
0
-2
1
1
-9
-5
-2
-7
0
1
-3
-1
0
-1
0
-5
2
-1
1
-5
1
-2
0
-3
-10
-2
-1
-2
-4
4
-2
-2
2
1
-8
-3
0
-1
0
-3
-3
-2
-20
-2
-2
0
-1
-4
-1
0
-1
-4
-2
-35
-1
-3
-2
-5
-1
7
-2
-8
-1
-1
5
-3
-8
-1
-2
1
-1
-2
-7
-2
-9
-1
1
-3
0
-1
-1
-2
1
-2
-2
0
-2
-1
-5
-1
0
-1
-2
-6
-2
2
-3
-1
-1
-15
-1
-5
-20
-4
1
-3
-4
40
-1
-1
-4
-2
-1
-1
-2
-2
-5
-2
-5
-1
-3
-4
-1
-8
-3
2
-1
-2
0
-1
0
-9
-1
1
-6
-17
-6
-2
1
-1
-1
-1
-2
-4
-2
1
4
-2
-2
0
-2
-3
-6
-15
-5
1
-6
-15
-1
-1
-2
-1
1
-1
-1
4
11
-3
0
-11
-5
-15
7
-6
-2
-6
0
-1
-11
1
-14
-4
-12
-10
-3
-1
-2
-21
-3
-2
-2
-1
-1
-6
-2
-6
-1
-8
1
-7
-1
0
-1
1
7
-4
-2
-5
-2
30
-33
-1
-5
-2
-4
-4
-10
-17
-2
-3
-6
-9
-3
-2
-1
-1
-1
-1
-2
-8
-3
-1
-3
224
-2
-6
-23
-40
-1
-5
-4
-9
-16
-4
0
-5
-1
-7
-5
-8
-2
-1
-6
-2
4
-7
-4
0
-2
-6
-9
-8
-3
-5
-10
4
-2
-3
-12
-8
-6
-2
-1
-7
-1
0
-13
-6
-10
-10
-9
-31
-12
-5
-1
1
3
-13
-1
-3
-2
75
-1
-26
-4
-2
-10
-1
-1
-1
-3
-1
-23
-1
-10
-6
-6
-1
-13
81
-8
-2
1
-1
-2
-14
-1
-3
3
-2
-2
-1
-4
-14
-5
1
-8
8
1
-3
-1
1
10
-10
-3
-1
-6
-6
-7
0
83
-1
-11
-20
-3
-3
-2
-3
-1
-2
1
-3
0
-7
-3
-3
-1
-13
-2
-5
-2
-1
-1
3
-7
-40
-9
-8
-1
-9
-37
-7
-3
-5
-1
-4
-4
1
-6
-2
-4
-18
3
-9
-3
156
-2
-1
-5
0
-2
-10
-2
-2
-2
-1
-2
-13
17
-6
-4
-1
-9
-2
-4
-6
626
19
5
-1
-2
0
-5
-9
-2
-12
0
-1
-2
-2
-4
-11
-2
-1
-2
-3
-8
-9
-4
-6
-4
-13
-4
-1
-2
-2
-2
-2
6
1
-3
-1
2
-5
-1
-2
-3
-15
3
26
-2
-9
-7
12
-2
-10
-6
-4
-13
-12
21
0
-2
-1
3
0
0
-5
2
-3
-4
-4
-4
-3
-4
1
-10
2
-5
0
-2
-1
-3
-6
-4
-3
-3
-12
1
-14
-2
-1
2
-5
1
35
3
-1
-6
-48
-26
-13
-2
-2
-1
50
-2
-3
-3
-4
-15
-1
-2
-4
-16
-16
-1
-1
-1
0
1
-6
2
0
2
-3
3
-3
20
0
-1
-1
1
-6
-8
1
-4
-8
-3
2
-1
1
-1
-8
1
-3
-1
-4
1
-1
-3
-3
-3
-2
2
-5
-36
-3
-6
0
-2
7
-14
2
-8
-3
1
-1
-3
-1
-2
1
-1
-2
-1
-6
2
-4
-1
-11
-19
-2
-2
7
-4
-1
-2
1
-10
1
0
-3
-1
-6
-4
1
-2
1
-4
3
-2
-10
-1
-1
-4
-1
-4
-1
-8
-1
2
0
-3
67
-12
-10
-1
-5
-4
-13
-2
-4
-6
-8
-2
0
-1
-3
-2
-5
-5
-1
-1
-2
-2
-1
-15
-6
-1
-17
2
-22
-2
-3
-1
-3
-9
0
-1
-2
-1
-4
-3
-13
-1
-1
-1
1
-9
-5
-10
-1
-2
-2
-2
-2
-10
-2
-1
-4
5
-1
-1
-1
-3
-2
-2
-7
0
-1
-4
-2
1
-7
0
-12
0
1
1
-5
-1
0
1
2
-1
-1
-23
0
1
0
-1
1
-4
-2
-2
-3
-2
-6
-18
0
-7
-1
-1
-1
-4
2
-2
-4
-1
-1
2
-1
-5
-2
0
-1
-2
-1
-1
-6
0
-5
-1
-7
-1
-3
-1
-1
-1
-2
-5
0
-2
-4
-3
-8
-6
1
-3
-2
1
-1
1
-2
-1
0
-13
-1
-6
-3
-6
-1
-1
-2
-1
44
-3
-4
-1
0
-3
-1
-3
-5
-1
-2
-2
-8
-3
-2
-1
-6
-2
-1
-3
-6
-1
-2
-14
-11
-2
-3
-1
-1
2
-3
-1
-15
-2
6
-6
-5
0
-2
-3
-6
-10
-2
-2
-10
-7
-2
-1
-1
1
-4
1
-5
