name,age,year,total
Abanto,0-16,2003,4
Abanto,0-16,2004,4
Abanto,0-16,2005,5
Abanto,0-16,2006,2
Abanto,0-16,2007,1
Abanto,0-16,2008,0
Abanto,0-16,2009,2
Abanto,0-16,2010,2
Abanto,0-16,2011,2
Abanto,0-16,2012,2
Abanto,0-16,2013,5
Abanto,0-16,2014,0
Abanto,0-16,2015,1
Abanto,0-16,2016,2
Abanto,0-16,2017,4
Abanto,0-16,2018,6
Abanto,0-16,2019,6
Abanto,0-16,2020,3
Abanto,0-16,2021,3
Abanto,0-16,2022,3
Abanto,16-64,2003,70
Abanto,16-64,2004,70
Abanto,16-64,2005,67
Abanto,16-64,2006,73
Abanto,16-64,2007,67
Abanto,16-64,2008,60
Abanto,16-64,2009,59
Abanto,16-64,2010,56
Abanto,16-64,2011,60
Abanto,16-64,2012,58
Abanto,16-64,2013,64
Abanto,16-64,2014,54
Abanto,16-64,2015,48
Abanto,16-64,2016,46
Abanto,16-64,2017,45
Abanto,16-64,2018,44
Abanto,16-64,2019,54
Abanto,16-64,2020,46
Abanto,16-64,2021,44
Abanto,16-64,2022,47
Abanto,65-100,2003,84
Abanto,65-100,2004,81
Abanto,65-100,2005,78
Abanto,65-100,2006,75
Abanto,65-100,2007,77
Abanto,65-100,2008,73
Abanto,65-100,2009,64
Abanto,65-100,2010,66
Abanto,65-100,2011,68
Abanto,65-100,2012,67
Abanto,65-100,2013,64
Abanto,65-100,2014,59
Abanto,65-100,2015,64
Abanto,65-100,2016,58
Abanto,65-100,2017,49
Abanto,65-100,2018,47
Abanto,65-100,2019,40
Abanto,65-100,2020,43
Abanto,65-100,2021,42
Abanto,65-100,2022,39
Acered,0-16,2003,15
Acered,0-16,2004,13
Acered,0-16,2005,13
Acered,0-16,2006,11
Acered,0-16,2007,10
Acered,0-16,2008,9
Acered,0-16,2009,7
Acered,0-16,2010,6
Acered,0-16,2011,9
Acered,0-16,2012,10
Acered,0-16,2013,9
Acered,0-16,2014,8
Acered,0-16,2015,9
Acered,0-16,2016,9
Acered,0-16,2017,7
Acered,0-16,2018,4
Acered,0-16,2019,6
Acered,0-16,2020,5
Acered,0-16,2021,3
Acered,0-16,2022,6
Acered,16-64,2003,110
Acered,16-64,2004,105
Acered,16-64,2005,98
Acered,16-64,2006,93
Acered,16-64,2007,88
Acered,16-64,2008,83
Acered,16-64,2009,79
Acered,16-64,2010,75
Acered,16-64,2011,113
Acered,16-64,2012,153
Acered,16-64,2013,160
Acered,16-64,2014,135
Acered,16-64,2015,128
Acered,16-64,2016,135
Acered,16-64,2017,88
Acered,16-64,2018,89
Acered,16-64,2019,88
Acered,16-64,2020,87
Acered,16-64,2021,70
Acered,16-64,2022,73
Acered,65-100,2003,120
Acered,65-100,2004,118
Acered,65-100,2005,112
Acered,65-100,2006,106
Acered,65-100,2007,106
Acered,65-100,2008,97
Acered,65-100,2009,83
Acered,65-100,2010,79
Acered,65-100,2011,76
Acered,65-100,2012,80
Acered,65-100,2013,76
Acered,65-100,2014,77
Acered,65-100,2015,80
Acered,65-100,2016,79
Acered,65-100,2017,76
Acered,65-100,2018,72
Acered,65-100,2019,72
Acered,65-100,2020,66
Acered,65-100,2021,67
Acered,65-100,2022,59
Agón,0-16,2003,18
Agón,0-16,2004,12
Agón,0-16,2005,11
Agón,0-16,2006,11
Agón,0-16,2007,11
Agón,0-16,2008,9
Agón,0-16,2009,13
Agón,0-16,2010,13
Agón,0-16,2011,15
Agón,0-16,2012,15
Agón,0-16,2013,14
Agón,0-16,2014,16
Agón,0-16,2015,17
Agón,0-16,2016,17
Agón,0-16,2017,9
Agón,0-16,2018,10
Agón,0-16,2019,10
Agón,0-16,2020,10
Agón,0-16,2021,8
Agón,0-16,2022,10
Agón,16-64,2003,119
Agón,16-64,2004,123
Agón,16-64,2005,110
Agón,16-64,2006,111
Agón,16-64,2007,108
Agón,16-64,2008,104
Agón,16-64,2009,101
Agón,16-64,2010,93
Agón,16-64,2011,92
Agón,16-64,2012,90
Agón,16-64,2013,82
Agón,16-64,2014,80
Agón,16-64,2015,78
Agón,16-64,2016,82
Agón,16-64,2017,82
Agón,16-64,2018,87
Agón,16-64,2019,80
Agón,16-64,2020,81
Agón,16-64,2021,84
Agón,16-64,2022,83
Agón,65-100,2003,60
Agón,65-100,2004,58
Agón,65-100,2005,55
Agón,65-100,2006,54
Agón,65-100,2007,53
Agón,65-100,2008,54
Agón,65-100,2009,56
Agón,65-100,2010,60
Agón,65-100,2011,57
Agón,65-100,2012,62
Agón,65-100,2013,59
Agón,65-100,2014,59
Agón,65-100,2015,60
Agón,65-100,2016,56
Agón,65-100,2017,55
Agón,65-100,2018,49
Agón,65-100,2019,47
Agón,65-100,2020,47
Agón,65-100,2021,43
Agón,65-100,2022,46
Aguarón,0-16,2003,73
Aguarón,0-16,2004,63
Aguarón,0-16,2005,60
Aguarón,0-16,2006,74
Aguarón,0-16,2007,72
Aguarón,0-16,2008,66
Aguarón,0-16,2009,75
Aguarón,0-16,2010,68
Aguarón,0-16,2011,67
Aguarón,0-16,2012,67
Aguarón,0-16,2013,64
Aguarón,0-16,2014,68
Aguarón,0-16,2015,61
Aguarón,0-16,2016,63
Aguarón,0-16,2017,63
Aguarón,0-16,2018,52
Aguarón,0-16,2019,57
Aguarón,0-16,2020,51
Aguarón,0-16,2021,50
Aguarón,0-16,2022,47
Aguarón,16-64,2003,398
Aguarón,16-64,2004,428
Aguarón,16-64,2005,428
Aguarón,16-64,2006,449
Aguarón,16-64,2007,478
Aguarón,16-64,2008,561
Aguarón,16-64,2009,556
Aguarón,16-64,2010,547
Aguarón,16-64,2011,551
Aguarón,16-64,2012,540
Aguarón,16-64,2013,447
Aguarón,16-64,2014,499
Aguarón,16-64,2015,441
Aguarón,16-64,2016,420
Aguarón,16-64,2017,423
Aguarón,16-64,2018,386
Aguarón,16-64,2019,391
Aguarón,16-64,2020,391
Aguarón,16-64,2021,390
Aguarón,16-64,2022,389
Aguarón,65-100,2003,280
Aguarón,65-100,2004,285
Aguarón,65-100,2005,288
Aguarón,65-100,2006,275
Aguarón,65-100,2007,288
Aguarón,65-100,2008,276
Aguarón,65-100,2009,265
Aguarón,65-100,2010,248
Aguarón,65-100,2011,255
Aguarón,65-100,2012,241
Aguarón,65-100,2013,232
Aguarón,65-100,2014,229
Aguarón,65-100,2015,222
Aguarón,65-100,2016,203
Aguarón,65-100,2017,198
Aguarón,65-100,2018,193
Aguarón,65-100,2019,188
Aguarón,65-100,2020,182
Aguarón,65-100,2021,176
Aguarón,65-100,2022,174
Aguilón,0-16,2003,9
Aguilón,0-16,2004,9
Aguilón,0-16,2005,10
Aguilón,0-16,2006,8
Aguilón,0-16,2007,11
Aguilón,0-16,2008,5
Aguilón,0-16,2009,5
Aguilón,0-16,2010,5
Aguilón,0-16,2011,5
Aguilón,0-16,2012,5
Aguilón,0-16,2013,7
Aguilón,0-16,2014,8
Aguilón,0-16,2015,6
Aguilón,0-16,2016,6
Aguilón,0-16,2017,7
Aguilón,0-16,2018,8
Aguilón,0-16,2019,9
Aguilón,0-16,2020,7
Aguilón,0-16,2021,5
Aguilón,0-16,2022,7
Aguilón,16-64,2003,155
Aguilón,16-64,2004,153
Aguilón,16-64,2005,146
Aguilón,16-64,2006,145
Aguilón,16-64,2007,150
Aguilón,16-64,2008,145
Aguilón,16-64,2009,145
Aguilón,16-64,2010,142
Aguilón,16-64,2011,146
Aguilón,16-64,2012,143
Aguilón,16-64,2013,140
Aguilón,16-64,2014,151
Aguilón,16-64,2015,148
Aguilón,16-64,2016,136
Aguilón,16-64,2017,126
Aguilón,16-64,2018,124
Aguilón,16-64,2019,142
Aguilón,16-64,2020,134
Aguilón,16-64,2021,136
Aguilón,16-64,2022,133
Aguilón,65-100,2003,129
Aguilón,65-100,2004,128
Aguilón,65-100,2005,124
Aguilón,65-100,2006,121
Aguilón,65-100,2007,118
Aguilón,65-100,2008,109
Aguilón,65-100,2009,106
Aguilón,65-100,2010,103
Aguilón,65-100,2011,107
Aguilón,65-100,2012,106
Aguilón,65-100,2013,105
Aguilón,65-100,2014,101
Aguilón,65-100,2015,100
Aguilón,65-100,2016,105
Aguilón,65-100,2017,105
Aguilón,65-100,2018,103
Aguilón,65-100,2019,100
Aguilón,65-100,2020,92
Aguilón,65-100,2021,93
Aguilón,65-100,2022,104
Ainzón,0-16,2003,160
Ainzón,0-16,2004,167
Ainzón,0-16,2005,175
Ainzón,0-16,2006,180
Ainzón,0-16,2007,180
Ainzón,0-16,2008,179
Ainzón,0-16,2009,178
Ainzón,0-16,2010,185
Ainzón,0-16,2011,177
Ainzón,0-16,2012,169
Ainzón,0-16,2013,169
Ainzón,0-16,2014,151
Ainzón,0-16,2015,143
Ainzón,0-16,2016,134
Ainzón,0-16,2017,112
Ainzón,0-16,2018,110
Ainzón,0-16,2019,118
Ainzón,0-16,2020,115
Ainzón,0-16,2021,111
Ainzón,0-16,2022,112
Ainzón,16-64,2003,683
Ainzón,16-64,2004,695
Ainzón,16-64,2005,733
Ainzón,16-64,2006,732
Ainzón,16-64,2007,748
Ainzón,16-64,2008,744
Ainzón,16-64,2009,755
Ainzón,16-64,2010,748
Ainzón,16-64,2011,738
Ainzón,16-64,2012,721
Ainzón,16-64,2013,706
Ainzón,16-64,2014,708
Ainzón,16-64,2015,701
Ainzón,16-64,2016,705
Ainzón,16-64,2017,697
Ainzón,16-64,2018,709
Ainzón,16-64,2019,688
Ainzón,16-64,2020,690
Ainzón,16-64,2021,699
Ainzón,16-64,2022,685
Ainzón,65-100,2003,368
Ainzón,65-100,2004,367
Ainzón,65-100,2005,359
Ainzón,65-100,2006,356
Ainzón,65-100,2007,354
Ainzón,65-100,2008,351
Ainzón,65-100,2009,344
Ainzón,65-100,2010,336
Ainzón,65-100,2011,330
Ainzón,65-100,2012,324
Ainzón,65-100,2013,312
Ainzón,65-100,2014,303
Ainzón,65-100,2015,299
Ainzón,65-100,2016,297
Ainzón,65-100,2017,286
Ainzón,65-100,2018,266
Ainzón,65-100,2019,271
Ainzón,65-100,2020,259
Ainzón,65-100,2021,257
Ainzón,65-100,2022,269
Aladrén,0-16,2003,4
Aladrén,0-16,2004,4
Aladrén,0-16,2005,5
Aladrén,0-16,2006,5
Aladrén,0-16,2007,5
Aladrén,0-16,2008,5
Aladrén,0-16,2009,3
Aladrén,0-16,2010,3
Aladrén,0-16,2011,3
Aladrén,0-16,2012,3
Aladrén,0-16,2013,3
Aladrén,0-16,2014,5
Aladrén,0-16,2015,5
Aladrén,0-16,2016,3
Aladrén,0-16,2017,3
Aladrén,0-16,2018,2
Aladrén,0-16,2019,2
Aladrén,0-16,2020,2
Aladrén,0-16,2021,3
Aladrén,0-16,2022,4
Aladrén,16-64,2003,48
Aladrén,16-64,2004,48
Aladrén,16-64,2005,39
Aladrén,16-64,2006,37
Aladrén,16-64,2007,38
Aladrén,16-64,2008,35
Aladrén,16-64,2009,35
Aladrén,16-64,2010,35
Aladrén,16-64,2011,38
Aladrén,16-64,2012,32
Aladrén,16-64,2013,29
Aladrén,16-64,2014,27
Aladrén,16-64,2015,25
Aladrén,16-64,2016,28
Aladrén,16-64,2017,26
Aladrén,16-64,2018,29
Aladrén,16-64,2019,28
Aladrén,16-64,2020,30
Aladrén,16-64,2021,36
Aladrén,16-64,2022,36
Aladrén,65-100,2003,24
Aladrén,65-100,2004,21
Aladrén,65-100,2005,20
Aladrén,65-100,2006,20
Aladrén,65-100,2007,22
Aladrén,65-100,2008,22
Aladrén,65-100,2009,22
Aladrén,65-100,2010,24
Aladrén,65-100,2011,26
Aladrén,65-100,2012,25
Aladrén,65-100,2013,22
Aladrén,65-100,2014,22
Aladrén,65-100,2015,22
Aladrén,65-100,2016,17
Aladrén,65-100,2017,18
Aladrén,65-100,2018,21
Aladrén,65-100,2019,22
Aladrén,65-100,2020,20
Aladrén,65-100,2021,19
Aladrén,65-100,2022,19
Alagón,0-16,2003,876
Alagón,0-16,2004,891
Alagón,0-16,2005,926
Alagón,0-16,2006,951
Alagón,0-16,2007,1012
Alagón,0-16,2008,1089
Alagón,0-16,2009,1131
Alagón,0-16,2010,1148
Alagón,0-16,2011,1143
Alagón,0-16,2012,1159
Alagón,0-16,2013,1172
Alagón,0-16,2014,1166
Alagón,0-16,2015,1170
Alagón,0-16,2016,1172
Alagón,0-16,2017,1160
Alagón,0-16,2018,1147
Alagón,0-16,2019,1168
Alagón,0-16,2020,1118
Alagón,0-16,2021,1090
Alagón,0-16,2022,1098
Alagón,16-64,2003,3810
Alagón,16-64,2004,3926
Alagón,16-64,2005,4050
Alagón,16-64,2006,4158
Alagón,16-64,2007,4373
Alagón,16-64,2008,4659
Alagón,16-64,2009,4930
Alagón,16-64,2010,4893
Alagón,16-64,2011,4802
Alagón,16-64,2012,4841
Alagón,16-64,2013,4827
Alagón,16-64,2014,4696
Alagón,16-64,2015,4644
Alagón,16-64,2016,4657
Alagón,16-64,2017,4619
Alagón,16-64,2018,4691
Alagón,16-64,2019,4716
Alagón,16-64,2020,4715
Alagón,16-64,2021,4724
Alagón,16-64,2022,4739
Alagón,65-100,2003,1221
Alagón,65-100,2004,1207
Alagón,65-100,2005,1211
Alagón,65-100,2006,1184
Alagón,65-100,2007,1162
Alagón,65-100,2008,1146
Alagón,65-100,2009,1134
Alagón,65-100,2010,1137
Alagón,65-100,2011,1167
Alagón,65-100,2012,1167
Alagón,65-100,2013,1176
Alagón,65-100,2014,1190
Alagón,65-100,2015,1200
Alagón,65-100,2016,1216
Alagón,65-100,2017,1246
Alagón,65-100,2018,1256
Alagón,65-100,2019,1279
Alagón,65-100,2020,1321
Alagón,65-100,2021,1307
Alagón,65-100,2022,1341
Alarba,0-16,2003,12
Alarba,0-16,2004,12
Alarba,0-16,2005,15
Alarba,0-16,2006,14
Alarba,0-16,2007,14
Alarba,0-16,2008,14
Alarba,0-16,2009,13
Alarba,0-16,2010,10
Alarba,0-16,2011,10
Alarba,0-16,2012,9
Alarba,0-16,2013,10
Alarba,0-16,2014,12
Alarba,0-16,2015,11
Alarba,0-16,2016,10
Alarba,0-16,2017,12
Alarba,0-16,2018,10
Alarba,0-16,2019,9
Alarba,0-16,2020,7
Alarba,0-16,2021,6
Alarba,0-16,2022,3
Alarba,16-64,2003,73
Alarba,16-64,2004,71
Alarba,16-64,2005,84
Alarba,16-64,2006,80
Alarba,16-64,2007,78
Alarba,16-64,2008,87
Alarba,16-64,2009,85
Alarba,16-64,2010,90
Alarba,16-64,2011,95
Alarba,16-64,2012,97
Alarba,16-64,2013,91
Alarba,16-64,2014,92
Alarba,16-64,2015,93
Alarba,16-64,2016,78
Alarba,16-64,2017,85
Alarba,16-64,2018,77
Alarba,16-64,2019,68
Alarba,16-64,2020,61
Alarba,16-64,2021,60
Alarba,16-64,2022,56
Alarba,65-100,2003,60
Alarba,65-100,2004,60
Alarba,65-100,2005,58
Alarba,65-100,2006,54
Alarba,65-100,2007,54
Alarba,65-100,2008,60
Alarba,65-100,2009,58
Alarba,65-100,2010,55
Alarba,65-100,2011,55
Alarba,65-100,2012,55
Alarba,65-100,2013,51
Alarba,65-100,2014,49
Alarba,65-100,2015,48
Alarba,65-100,2016,49
Alarba,65-100,2017,47
Alarba,65-100,2018,46
Alarba,65-100,2019,47
Alarba,65-100,2020,48
Alarba,65-100,2021,46
Alarba,65-100,2022,45
Alberite de San Juan,0-16,2003,12
Alberite de San Juan,0-16,2004,13
Alberite de San Juan,0-16,2005,13
Alberite de San Juan,0-16,2006,15
Alberite de San Juan,0-16,2007,13
Alberite de San Juan,0-16,2008,8
Alberite de San Juan,0-16,2009,12
Alberite de San Juan,0-16,2010,11
Alberite de San Juan,0-16,2011,9
Alberite de San Juan,0-16,2012,10
Alberite de San Juan,0-16,2013,8
Alberite de San Juan,0-16,2014,8
Alberite de San Juan,0-16,2015,7
Alberite de San Juan,0-16,2016,7
Alberite de San Juan,0-16,2017,6
Alberite de San Juan,0-16,2018,1
Alberite de San Juan,0-16,2019,1
Alberite de San Juan,0-16,2020,7
Alberite de San Juan,0-16,2021,8
Alberite de San Juan,0-16,2022,5
Alberite de San Juan,16-64,2003,60
Alberite de San Juan,16-64,2004,61
Alberite de San Juan,16-64,2005,62
Alberite de San Juan,16-64,2006,60
Alberite de San Juan,16-64,2007,65
Alberite de San Juan,16-64,2008,60
Alberite de San Juan,16-64,2009,61
Alberite de San Juan,16-64,2010,58
Alberite de San Juan,16-64,2011,59
Alberite de San Juan,16-64,2012,57
Alberite de San Juan,16-64,2013,54
Alberite de San Juan,16-64,2014,49
Alberite de San Juan,16-64,2015,49
Alberite de San Juan,16-64,2016,46
Alberite de San Juan,16-64,2017,43
Alberite de San Juan,16-64,2018,43
Alberite de San Juan,16-64,2019,41
Alberite de San Juan,16-64,2020,43
Alberite de San Juan,16-64,2021,44
Alberite de San Juan,16-64,2022,48
Alberite de San Juan,65-100,2003,29
Alberite de San Juan,65-100,2004,28
Alberite de San Juan,65-100,2005,29
Alberite de San Juan,65-100,2006,31
Alberite de San Juan,65-100,2007,33
Alberite de San Juan,65-100,2008,30
Alberite de San Juan,65-100,2009,29
Alberite de San Juan,65-100,2010,32
Alberite de San Juan,65-100,2011,31
Alberite de San Juan,65-100,2012,30
Alberite de San Juan,65-100,2013,29
Alberite de San Juan,65-100,2014,29
Alberite de San Juan,65-100,2015,28
Alberite de San Juan,65-100,2016,27
Alberite de San Juan,65-100,2017,28
Alberite de San Juan,65-100,2018,28
Alberite de San Juan,65-100,2019,27
Alberite de San Juan,65-100,2020,24
Alberite de San Juan,65-100,2021,25
Alberite de San Juan,65-100,2022,25
Albeta,0-16,2003,17
Albeta,0-16,2004,22
Albeta,0-16,2005,13
Albeta,0-16,2006,14
Albeta,0-16,2007,13
Albeta,0-16,2008,12
Albeta,0-16,2009,14
Albeta,0-16,2010,14
Albeta,0-16,2011,15
Albeta,0-16,2012,15
Albeta,0-16,2013,13
Albeta,0-16,2014,20
Albeta,0-16,2015,13
Albeta,0-16,2016,13
Albeta,0-16,2017,13
Albeta,0-16,2018,12
Albeta,0-16,2019,12
Albeta,0-16,2020,11
Albeta,0-16,2021,11
Albeta,0-16,2022,13
Albeta,16-64,2003,81
Albeta,16-64,2004,90
Albeta,16-64,2005,93
Albeta,16-64,2006,92
Albeta,16-64,2007,88
Albeta,16-64,2008,87
Albeta,16-64,2009,85
Albeta,16-64,2010,90
Albeta,16-64,2011,95
Albeta,16-64,2012,97
Albeta,16-64,2013,94
Albeta,16-64,2014,101
Albeta,16-64,2015,97
Albeta,16-64,2016,92
Albeta,16-64,2017,87
Albeta,16-64,2018,88
Albeta,16-64,2019,86
Albeta,16-64,2020,84
Albeta,16-64,2021,89
Albeta,16-64,2022,91
Albeta,65-100,2003,41
Albeta,65-100,2004,39
Albeta,65-100,2005,38
Albeta,65-100,2006,38
Albeta,65-100,2007,38
Albeta,65-100,2008,36
Albeta,65-100,2009,38
Albeta,65-100,2010,37
Albeta,65-100,2011,39
Albeta,65-100,2012,37
Albeta,65-100,2013,37
Albeta,65-100,2014,32
Albeta,65-100,2015,35
Albeta,65-100,2016,34
Albeta,65-100,2017,34
Albeta,65-100,2018,32
Albeta,65-100,2019,35
Albeta,65-100,2020,39
Albeta,65-100,2021,40
Albeta,65-100,2022,40
Alborge,0-16,2003,17
Alborge,0-16,2004,17
Alborge,0-16,2005,19
Alborge,0-16,2006,16
Alborge,0-16,2007,15
Alborge,0-16,2008,15
Alborge,0-16,2009,14
Alborge,0-16,2010,16
Alborge,0-16,2011,15
Alborge,0-16,2012,13
Alborge,0-16,2013,12
Alborge,0-16,2014,10
Alborge,0-16,2015,9
Alborge,0-16,2016,8
Alborge,0-16,2017,8
Alborge,0-16,2018,8
Alborge,0-16,2019,7
Alborge,0-16,2020,8
Alborge,0-16,2021,8
Alborge,0-16,2022,9
Alborge,16-64,2003,75
Alborge,16-64,2004,73
Alborge,16-64,2005,72
Alborge,16-64,2006,68
Alborge,16-64,2007,67
Alborge,16-64,2008,68
Alborge,16-64,2009,67
Alborge,16-64,2010,62
Alborge,16-64,2011,57
Alborge,16-64,2012,59
Alborge,16-64,2013,62
Alborge,16-64,2014,68
Alborge,16-64,2015,69
Alborge,16-64,2016,65
Alborge,16-64,2017,63
Alborge,16-64,2018,67
Alborge,16-64,2019,68
Alborge,16-64,2020,67
Alborge,16-64,2021,69
Alborge,16-64,2022,67
Alborge,65-100,2003,41
Alborge,65-100,2004,40
Alborge,65-100,2005,42
Alborge,65-100,2006,41
Alborge,65-100,2007,42
Alborge,65-100,2008,41
Alborge,65-100,2009,43
Alborge,65-100,2010,48
Alborge,65-100,2011,49
Alborge,65-100,2012,46
Alborge,65-100,2013,45
Alborge,65-100,2014,46
Alborge,65-100,2015,43
Alborge,65-100,2016,38
Alborge,65-100,2017,34
Alborge,65-100,2018,33
Alborge,65-100,2019,32
Alborge,65-100,2020,32
Alborge,65-100,2021,34
Alborge,65-100,2022,35
Alcalá de Ebro,0-16,2003,36
Alcalá de Ebro,0-16,2004,30
Alcalá de Ebro,0-16,2005,35
Alcalá de Ebro,0-16,2006,37
Alcalá de Ebro,0-16,2007,35
Alcalá de Ebro,0-16,2008,37
Alcalá de Ebro,0-16,2009,33
Alcalá de Ebro,0-16,2010,27
Alcalá de Ebro,0-16,2011,31
Alcalá de Ebro,0-16,2012,32
Alcalá de Ebro,0-16,2013,31
Alcalá de Ebro,0-16,2014,33
Alcalá de Ebro,0-16,2015,39
Alcalá de Ebro,0-16,2016,35
Alcalá de Ebro,0-16,2017,38
Alcalá de Ebro,0-16,2018,33
Alcalá de Ebro,0-16,2019,29
Alcalá de Ebro,0-16,2020,29
Alcalá de Ebro,0-16,2021,28
Alcalá de Ebro,0-16,2022,22
Alcalá de Ebro,16-64,2003,152
Alcalá de Ebro,16-64,2004,148
Alcalá de Ebro,16-64,2005,160
Alcalá de Ebro,16-64,2006,160
Alcalá de Ebro,16-64,2007,163
Alcalá de Ebro,16-64,2008,166
Alcalá de Ebro,16-64,2009,164
Alcalá de Ebro,16-64,2010,158
Alcalá de Ebro,16-64,2011,168
Alcalá de Ebro,16-64,2012,169
Alcalá de Ebro,16-64,2013,156
Alcalá de Ebro,16-64,2014,168
Alcalá de Ebro,16-64,2015,161
Alcalá de Ebro,16-64,2016,149
Alcalá de Ebro,16-64,2017,152
Alcalá de Ebro,16-64,2018,142
Alcalá de Ebro,16-64,2019,144
Alcalá de Ebro,16-64,2020,142
Alcalá de Ebro,16-64,2021,149
Alcalá de Ebro,16-64,2022,148
Alcalá de Ebro,65-100,2003,104
Alcalá de Ebro,65-100,2004,101
Alcalá de Ebro,65-100,2005,104
Alcalá de Ebro,65-100,2006,95
Alcalá de Ebro,65-100,2007,90
Alcalá de Ebro,65-100,2008,94
Alcalá de Ebro,65-100,2009,93
Alcalá de Ebro,65-100,2010,91
Alcalá de Ebro,65-100,2011,84
Alcalá de Ebro,65-100,2012,83
Alcalá de Ebro,65-100,2013,83
Alcalá de Ebro,65-100,2014,80
Alcalá de Ebro,65-100,2015,79
Alcalá de Ebro,65-100,2016,79
Alcalá de Ebro,65-100,2017,80
Alcalá de Ebro,65-100,2018,76
Alcalá de Ebro,65-100,2019,73
Alcalá de Ebro,65-100,2020,74
Alcalá de Ebro,65-100,2021,68
Alcalá de Ebro,65-100,2022,69
Alcalá de Moncayo,0-16,2003,0
Alcalá de Moncayo,0-16,2004,4
Alcalá de Moncayo,0-16,2005,3
Alcalá de Moncayo,0-16,2006,1
Alcalá de Moncayo,0-16,2007,4
Alcalá de Moncayo,0-16,2008,6
Alcalá de Moncayo,0-16,2009,9
Alcalá de Moncayo,0-16,2010,14
Alcalá de Moncayo,0-16,2011,19
Alcalá de Moncayo,0-16,2012,18
Alcalá de Moncayo,0-16,2013,19
Alcalá de Moncayo,0-16,2014,21
Alcalá de Moncayo,0-16,2015,20
Alcalá de Moncayo,0-16,2016,19
Alcalá de Moncayo,0-16,2017,13
Alcalá de Moncayo,0-16,2018,14
Alcalá de Moncayo,0-16,2019,13
Alcalá de Moncayo,0-16,2020,12
Alcalá de Moncayo,0-16,2021,13
Alcalá de Moncayo,0-16,2022,13
Alcalá de Moncayo,16-64,2003,79
Alcalá de Moncayo,16-64,2004,83
Alcalá de Moncayo,16-64,2005,78
Alcalá de Moncayo,16-64,2006,72
Alcalá de Moncayo,16-64,2007,96
Alcalá de Moncayo,16-64,2008,90
Alcalá de Moncayo,16-64,2009,87
Alcalá de Moncayo,16-64,2010,88
Alcalá de Moncayo,16-64,2011,122
Alcalá de Moncayo,16-64,2012,114
Alcalá de Moncayo,16-64,2013,106
Alcalá de Moncayo,16-64,2014,102
Alcalá de Moncayo,16-64,2015,100
Alcalá de Moncayo,16-64,2016,96
Alcalá de Moncayo,16-64,2017,86
Alcalá de Moncayo,16-64,2018,81
Alcalá de Moncayo,16-64,2019,84
Alcalá de Moncayo,16-64,2020,89
Alcalá de Moncayo,16-64,2021,97
Alcalá de Moncayo,16-64,2022,101
Alcalá de Moncayo,65-100,2003,56
Alcalá de Moncayo,65-100,2004,57
Alcalá de Moncayo,65-100,2005,58
Alcalá de Moncayo,65-100,2006,55
Alcalá de Moncayo,65-100,2007,57
Alcalá de Moncayo,65-100,2008,58
Alcalá de Moncayo,65-100,2009,59
Alcalá de Moncayo,65-100,2010,51
Alcalá de Moncayo,65-100,2011,64
Alcalá de Moncayo,65-100,2012,61
Alcalá de Moncayo,65-100,2013,59
Alcalá de Moncayo,65-100,2014,60
Alcalá de Moncayo,65-100,2015,66
Alcalá de Moncayo,65-100,2016,60
Alcalá de Moncayo,65-100,2017,53
Alcalá de Moncayo,65-100,2018,49
Alcalá de Moncayo,65-100,2019,46
Alcalá de Moncayo,65-100,2020,42
Alcalá de Moncayo,65-100,2021,43
Alcalá de Moncayo,65-100,2022,43
Alconchel de Ariza,0-16,2003,1
Alconchel de Ariza,0-16,2004,1
Alconchel de Ariza,0-16,2005,1
Alconchel de Ariza,0-16,2006,1
Alconchel de Ariza,0-16,2007,1
Alconchel de Ariza,0-16,2008,0
Alconchel de Ariza,0-16,2009,0
Alconchel de Ariza,0-16,2010,0
Alconchel de Ariza,0-16,2011,0
Alconchel de Ariza,0-16,2012,0
Alconchel de Ariza,0-16,2013,0
Alconchel de Ariza,0-16,2014,0
Alconchel de Ariza,0-16,2015,0
Alconchel de Ariza,0-16,2016,0
Alconchel de Ariza,0-16,2017,0
Alconchel de Ariza,0-16,2018,0
Alconchel de Ariza,0-16,2019,0
Alconchel de Ariza,0-16,2020,4
Alconchel de Ariza,0-16,2021,5
Alconchel de Ariza,0-16,2022,3
Alconchel de Ariza,16-64,2003,58
Alconchel de Ariza,16-64,2004,55
Alconchel de Ariza,16-64,2005,52
Alconchel de Ariza,16-64,2006,48
Alconchel de Ariza,16-64,2007,47
Alconchel de Ariza,16-64,2008,44
Alconchel de Ariza,16-64,2009,44
Alconchel de Ariza,16-64,2010,39
Alconchel de Ariza,16-64,2011,39
Alconchel de Ariza,16-64,2012,33
Alconchel de Ariza,16-64,2013,32
Alconchel de Ariza,16-64,2014,30
Alconchel de Ariza,16-64,2015,30
Alconchel de Ariza,16-64,2016,28
Alconchel de Ariza,16-64,2017,24
Alconchel de Ariza,16-64,2018,24
Alconchel de Ariza,16-64,2019,25
Alconchel de Ariza,16-64,2020,38
Alconchel de Ariza,16-64,2021,41
Alconchel de Ariza,16-64,2022,45
Alconchel de Ariza,65-100,2003,76
Alconchel de Ariza,65-100,2004,72
Alconchel de Ariza,65-100,2005,68
Alconchel de Ariza,65-100,2006,70
Alconchel de Ariza,65-100,2007,68
Alconchel de Ariza,65-100,2008,65
Alconchel de Ariza,65-100,2009,62
Alconchel de Ariza,65-100,2010,60
