year,cp,name,population
2019,44084,Cortes de Aragón,61
1900,44093,Cuevas de Almudén,243
1910,44093,Cuevas de Almudén,233
1920,44093,Cuevas de Almudén,252
1930,44093,Cuevas de Almudén,251
1940,44093,Cuevas de Almudén,241
1950,44093,Cuevas de Almudén,244
1960,44093,Cuevas de Almudén,232
1970,44093,Cuevas de Almudén,168
1981,44093,Cuevas de Almudén,138
1991,44093,Cuevas de Almudén,120
2001,44093,Cuevas de Almudén,104
2011,44093,Cuevas de Almudén,149
2018,44093,Cuevas de Almudén,122
2019,44093,Cuevas de Almudén,126
1900,44099,Escucha,707
1910,44099,Escucha,751
1920,44099,Escucha,806
1930,44099,Escucha,773
1940,44099,Escucha,818
1950,44099,Escucha,1270
1960,44099,Escucha,1434
1970,44099,Escucha,1338
1981,44099,Escucha,1593
1991,44099,Escucha,1212
2001,44099,Escucha,1090
2011,44099,Escucha,985
2018,44099,Escucha,885
2019,44099,Escucha,852
1900,44110,Fuenferrada,402
1910,44110,Fuenferrada,407
1920,44110,Fuenferrada,339
1930,44110,Fuenferrada,374
1940,44110,Fuenferrada,323
1950,44110,Fuenferrada,318
1960,44110,Fuenferrada,234
1970,44110,Fuenferrada,108
1981,44110,Fuenferrada,59
1991,44110,Fuenferrada,53
2001,44110,Fuenferrada,48
2011,44110,Fuenferrada,61
2018,44110,Fuenferrada,42
2019,44110,Fuenferrada,37
1900,44123,Hinojosa de Jarque,546
1910,44123,Hinojosa de Jarque,521
1920,44123,Hinojosa de Jarque,510
1930,44123,Hinojosa de Jarque,536
1940,44123,Hinojosa de Jarque,512
1950,44123,Hinojosa de Jarque,549
1960,44123,Hinojosa de Jarque,491
1970,44123,Hinojosa de Jarque,360
1981,44123,Hinojosa de Jarque,308
1991,44123,Hinojosa de Jarque,221
2001,44123,Hinojosa de Jarque,170
2011,44123,Hinojosa de Jarque,153
2018,44123,Hinojosa de Jarque,119
2019,44123,Hinojosa de Jarque,111
2018,44124,La Hoz de la Vieja,85
2019,44124,La Hoz de la Vieja,83
1900,44125,Huesa del Común,1284
1910,44125,Huesa del Común,1432
1920,44125,Huesa del Común,1223
1930,44125,Huesa del Común,1194
1940,44125,Huesa del Común,915
1950,44125,Huesa del Común,824
1960,44125,Huesa del Común,667
1970,44125,Huesa del Común,369
1981,44125,Huesa del Común,230
1991,44125,Huesa del Común,155
2001,44125,Huesa del Común,136
2011,44125,Huesa del Común,86
2018,44125,Huesa del Común,67
2019,44125,Huesa del Común,73
1900,44128,Jarque de la Val,277
1910,44128,Jarque de la Val,290
1920,44128,Jarque de la Val,338
1930,44128,Jarque de la Val,318
1940,44128,Jarque de la Val,294
1950,44128,Jarque de la Val,263
1960,44128,Jarque de la Val,274
1970,44128,Jarque de la Val,184
1981,44128,Jarque de la Val,139
1991,44128,Jarque de la Val,116
2001,44128,Jarque de la Val,93
2011,44128,Jarque de la Val,91
2018,44128,Jarque de la Val,70
2019,44128,Jarque de la Val,66
1900,44131,Josa,615
1910,44131,Josa,646
1920,44131,Josa,526
1930,44131,Josa,454
1940,44131,Josa,384
1950,44131,Josa,340
1960,44131,Josa,268
1970,44131,Josa,138
1981,44131,Josa,77
1991,44131,Josa,45
2001,44131,Josa,30
2011,44131,Josa,39
2018,44131,Josa,34
2019,44131,Josa,34
1900,44142,Maicas,391
1910,44142,Maicas,440
1920,44142,Maicas,390
1930,44142,Maicas,384
1940,44142,Maicas,351
1950,44142,Maicas,277
1960,44142,Maicas,195
1970,44142,Maicas,51
1981,44142,Maicas,27
1991,44142,Maicas,20
2001,44142,Maicas,42
2011,44142,Maicas,39
2018,44142,Maicas,27
2019,44142,Maicas,28
1900,44144,Martín del Río,729
1910,44144,Martín del Río,825
1920,44144,Martín del Río,882
1930,44144,Martín del Río,895
1940,44144,Martín del Río,771
1950,44144,Martín del Río,1023
1960,44144,Martín del Río,975
1970,44144,Martín del Río,722
1981,44144,Martín del Río,607
1991,44144,Martín del Río,574
2001,44144,Martín del Río,476
2011,44144,Martín del Río,425
2018,44144,Martín del Río,417
2019,44144,Martín del Río,401
1900,44148,Mezquita de Jarque,327
1910,44148,Mezquita de Jarque,319
1920,44148,Mezquita de Jarque,326
1930,44148,Mezquita de Jarque,355
1940,44148,Mezquita de Jarque,326
1950,44148,Mezquita de Jarque,345
1960,44148,Mezquita de Jarque,314
1970,44148,Mezquita de Jarque,261
1981,44148,Mezquita de Jarque,204
1991,44148,Mezquita de Jarque,178
2001,44148,Mezquita de Jarque,135
2011,44148,Mezquita de Jarque,116
2018,44148,Mezquita de Jarque,98
2019,44148,Mezquita de Jarque,96
1900,44155,Montalbán,2020
1910,44155,Montalbán,2229
1920,44155,Montalbán,2339
1930,44155,Montalbán,2150
1940,44155,Montalbán,2368
1950,44155,Montalbán,2672
1960,44155,Montalbán,2879
1970,44155,Montalbán,2394
1981,44155,Montalbán,2135
1991,44155,Montalbán,1789
2001,44155,Montalbán,1538
2011,44155,Montalbán,1355
2018,44155,Montalbán,1243
2019,44155,Montalbán,1233
1900,44161,Muniesa,1860
1910,44161,Muniesa,1917
1920,44161,Muniesa,2112
1930,44161,Muniesa,2266
1940,44161,Muniesa,1947
1950,44161,Muniesa,1969
1960,44161,Muniesa,1715
1970,44161,Muniesa,1331
1981,44161,Muniesa,1009
1991,44161,Muniesa,808
2001,44161,Muniesa,684
2011,44161,Muniesa,651
2018,44161,Muniesa,599
2019,44161,Muniesa,583
1900,44167,Obón,1257
1910,44167,Obón,1343
1920,44167,Obón,1130
1930,44167,Obón,1069
1940,44167,Obón,1107
1950,44167,Obón,1012
1960,44167,Obón,739
1970,44167,Obón,251
1981,44167,Obón,93
1991,44167,Obón,70
2001,44167,Obón,76
2011,44167,Obón,40
2018,44167,Obón,45
2019,44167,Obón,44
1900,44176,Palomar de Arroyos,612
1910,44176,Palomar de Arroyos,654
1920,44176,Palomar de Arroyos,612
1930,44176,Palomar de Arroyos,607
1940,44176,Palomar de Arroyos,684
1950,44176,Palomar de Arroyos,791
1960,44176,Palomar de Arroyos,568
1970,44176,Palomar de Arroyos,405
1981,44176,Palomar de Arroyos,341
1991,44176,Palomar de Arroyos,320
2001,44176,Palomar de Arroyos,246
2011,44176,Palomar de Arroyos,188
2018,44176,Palomar de Arroyos,169
2019,44176,Palomar de Arroyos,168
1900,44184,Plou,529
1910,44184,Plou,574
1920,44184,Plou,493
1930,44184,Plou,433
1940,44184,Plou,312
1950,44184,Plou,330
1960,44184,Plou,243
1970,44184,Plou,122
1981,44184,Plou,67
1991,44184,Plou,55
2001,44184,Plou,53
2011,44184,Plou,46
2018,44184,Plou,43
2019,44184,Plou,43
1900,44203,Salcedillo,155
1910,44203,Salcedillo,159
1920,44203,Salcedillo,134
1930,44203,Salcedillo,164
1940,44203,Salcedillo,108
1950,44203,Salcedillo,102
1960,44203,Salcedillo,57
1970,44203,Salcedillo,15
1981,44203,Salcedillo,9
1991,44203,Salcedillo,9
2001,44203,Salcedillo,7
2011,44203,Salcedillo,7
2018,44203,Salcedillo,17
2019,44203,Salcedillo,14
1900,44211,Segura de los Baños,795
1910,44211,Segura de los Baños,840
1920,44211,Segura de los Baños,754
1930,44211,Segura de los Baños,768
1940,44211,Segura de los Baños,553
1950,44211,Segura de los Baños,538
1960,44211,Segura de los Baños,426
1970,44211,Segura de los Baños,197
1981,44211,Segura de los Baños,96
1991,44211,Segura de los Baños,67
2001,44211,Segura de los Baños,40
2011,44211,Segura de los Baños,41
2018,44211,Segura de los Baños,39
2019,44211,Segura de los Baños,38
1900,44224,Torre de las Arcas,545
1910,44224,Torre de las Arcas,551
1920,44224,Torre de las Arcas,521
1930,44224,Torre de las Arcas,448
1940,44224,Torre de las Arcas,394
1950,44224,Torre de las Arcas,300
1960,44224,Torre de las Arcas,234
1970,44224,Torre de las Arcas,123
1981,44224,Torre de las Arcas,61
1991,44224,Torre de las Arcas,43
2001,44224,Torre de las Arcas,37
2011,44224,Torre de las Arcas,33
2018,44224,Torre de las Arcas,28
2019,44224,Torre de las Arcas,84
1900,44238,Utrillas,712
1910,44238,Utrillas,1196
1920,44238,Utrillas,1381
1930,44238,Utrillas,1652
1940,44238,Utrillas,1512
1950,44238,Utrillas,2180
1960,44238,Utrillas,3532
1970,44238,Utrillas,4055
1981,44238,Utrillas,4556
1991,44238,Utrillas,3743
2001,44238,Utrillas,3178
2011,44238,Utrillas,3235
2018,44238,Utrillas,2970
2019,44238,Utrillas,2978
1900,44256,Villanueva del Rebollar de la Sierra,309
1910,44256,Villanueva del Rebollar de la Sierra,314
1920,44256,Villanueva del Rebollar de la Sierra,330
1930,44256,Villanueva del Rebollar de la Sierra,330
1940,44256,Villanueva del Rebollar de la Sierra,269
1950,44256,Villanueva del Rebollar de la Sierra,289
1960,44256,Villanueva del Rebollar de la Sierra,234
1970,44256,Villanueva del Rebollar de la Sierra,134
1981,44256,Villanueva del Rebollar de la Sierra,64
1991,44256,Villanueva del Rebollar de la Sierra,52
2001,44256,Villanueva del Rebollar de la Sierra,48
2011,44256,Villanueva del Rebollar de la Sierra,48
2018,44256,Villanueva del Rebollar de la Sierra,47
2019,44256,Villanueva del Rebollar de la Sierra,39
1900,44267,Vivel del Río Martín,946
1910,44267,Vivel del Río Martín,981
1920,44267,Vivel del Río Martín,956
1930,44267,Vivel del Río Martín,913
1940,44267,Vivel del Río Martín,874
1950,44267,Vivel del Río Martín,819
1960,44267,Vivel del Río Martín,623
1970,44267,Vivel del Río Martín,344
1981,44267,Vivel del Río Martín,191
1991,44267,Vivel del Río Martín,140
2001,44267,Vivel del Río Martín,84
2011,44267,Vivel del Río Martín,89
2018,44267,Vivel del Río Martín,79
2019,44267,Vivel del Río Martín,73
1900,44268,La Zoma,181
1910,44268,La Zoma,167
1920,44268,La Zoma,160
1930,44268,La Zoma,143
1940,44268,La Zoma,141
1950,44268,La Zoma,133
1960,44268,La Zoma,118
1970,44268,La Zoma,64
1981,44268,La Zoma,49
1991,44268,La Zoma,51
2001,44268,La Zoma,29
2011,44268,La Zoma,23
2018,44268,La Zoma,16
2019,44268,La Zoma,33
