year,province,cp,cities,nacidos,defunciones,saldo
2015,Teruel,44205,Samper de Calanda,5,13,-8
2015,Teruel,44206,San Agustín,0,3,-3
2015,Teruel,44207,San Martín del Río,0,4,-4
2015,Teruel,44208,Santa Cruz de Nogueras,0,1,-1
2015,Teruel,44209,Santa Eulalia,3,16,-13
2015,Teruel,44210,Sarrión,17,14,3
2015,Teruel,44211,Segura de los Baños,0,1,-1
2015,Teruel,44212,Seno,0,3,-3
2015,Teruel,44213,Singra,0,3,-3
2015,Teruel,44215,Terriente,0,4,-4
2015,Teruel,44216,Teruel,325,338,-13
2015,Teruel,44218,Tormón,0,1,-1
2015,Teruel,44219,Tornos,0,6,-6
2015,Teruel,44220,Torralba de los Sisones,1,2,-1
2015,Teruel,44224,Torre de las Arcas,0,1,-1
2015,Teruel,44225,Torre del Compte,1,7,-6
2015,Teruel,44221,Torrecilla de Alcañiz,1,3,-2
2015,Teruel,44222,Torrecilla del Rebollar,0,1,-1
2015,Teruel,44226,Torrelacárcel,1,5,-4
2015,Teruel,44228,Torremocha de Jiloca,0,2,-2
2015,Teruel,44229,Torres de Albarracín,0,5,-5
2015,Teruel,44230,Torrevelilla,1,1,0
2015,Teruel,44232,Torrijo del Campo,1,6,-5
2015,Teruel,44234,Tramacastiel,0,1,-1
2015,Teruel,44235,Tramacastilla,0,3,-3
2015,Teruel,44236,Tronchón,0,3,-3
2015,Teruel,44237,Urrea de Gaén,0,9,-9
2015,Teruel,44238,Utrillas,20,38,-18
2015,Teruel,44239,Valacloche,0,1,-1
2015,Teruel,44240,Valbona,1,5,-4
2015,Teruel,44241,Valdealgorfa,2,11,-9
2015,Teruel,44243,Valdecuenca,0,1,-1
2015,Teruel,44244,Valdelinares,1,1,0
2015,Teruel,44245,Valdeltormo,1,10,-9
2015,Teruel,44246,Valderrobres,22,27,-5
2015,Teruel,44247,Valjunquera,2,5,-3
2015,Teruel,44250,Veguillas de la Sierra,0,1,-1
2015,Teruel,44251,Villafranca del Campo,2,4,-2
2015,Teruel,44252,Villahermosa del Campo,0,2,-2
2015,Teruel,44257,Villar del Cobo,2,4,-2
2015,Teruel,44258,Villar del Salz,1,1,0
2015,Teruel,44260,Villarluengo,2,3,-1
2015,Teruel,44261,Villarquemado,6,16,-10
2015,Teruel,44262,Villarroya de los Pinares,0,3,-3
2015,Teruel,44263,Villastar,6,4,2
2015,Teruel,44264,Villel,5,5,0
2015,Teruel,44265,Vinaceite,2,3,-1
2015,Teruel,44267,Vivel del Río Martín,0,4,-4
2014,Teruel,44001,Ababuj,1,0,1
2014,Teruel,44002,Abejuela,1,0,1
2014,Teruel,44004,Aguaviva,4,8,-4
2014,Teruel,44006,Alacón,0,8,-8
2014,Teruel,44007,Alba,0,1,-1
2014,Teruel,44008,Albalate del Arzobispo,12,23,-11
2014,Teruel,44009,Albarracín,8,13,-5
2014,Teruel,44010,Albentosa,4,4,0
2014,Teruel,44011,Alcaine,2,0,2
2014,Teruel,44012,Alcalá de la Selva,0,3,-3
2014,Teruel,44013,Alcañiz,163,158,5
2014,Teruel,44014,Alcorisa,27,47,-20
2014,Teruel,44016,Alfambra,3,4,-1
2014,Teruel,44017,Aliaga,1,6,-5
2014,Teruel,44021,Allepuz,0,3,-3
2014,Teruel,44022,Alloza,3,5,-2
2014,Teruel,44018,Almohaja,0,1,-1
2014,Teruel,44019,Alobras,0,2,-2
2014,Teruel,44020,Alpeñés,0,1,-1
2014,Teruel,44025,Andorra,64,73,-9
2014,Teruel,44026,Arcos de las Salinas,1,0,1
2014,Teruel,44027,Arens de Lledó,0,2,-2
2014,Teruel,44028,Argente,2,4,-2
2014,Teruel,44029,Ariño,6,14,-8
2014,Teruel,44031,Azaila,0,5,-5
2014,Teruel,44035,Barrachina,0,2,-2
2014,Teruel,44034,Bañón,0,6,-6
2014,Teruel,44036,Bea,0,1,-1
2014,Teruel,44037,Beceite,3,12,-9
2014,Teruel,44039,Bello,0,6,-6
2014,Teruel,44038,Belmonte de San José,0,2,-2
2014,Teruel,44040,Berge,0,3,-3
2014,Teruel,44042,Blancas,1,3,-2
2014,Teruel,44043,Blesa,0,1,-1
2014,Teruel,44044,Bordón,2,1,1
2014,Teruel,44045,Bronchales,0,4,-4
2014,Teruel,44046,Bueña,0,3,-3
2014,Teruel,44047,Burbáguena,1,20,-19
2014,Teruel,44033,Báguena,0,2,-2
2014,Teruel,44049,Calaceite,7,19,-12
2014,Teruel,44050,Calamocha,42,57,-15
2014,Teruel,44051,Calanda,33,56,-23
2014,Teruel,44052,Calomarde,0,3,-3
2014,Teruel,44054,Camarena de la Sierra,0,1,-1
2014,Teruel,44055,Camarillas,0,3,-3
2014,Teruel,44053,Camañas,0,1,-1
2014,Teruel,44056,Caminreal,2,11,-9
2014,Teruel,44059,Cantavieja,11,9,2
2014,Teruel,44064,Cascante del Río,0,1,-1
2014,Teruel,44066,Castel de Cabra,1,4,-3
2014,Teruel,44070,Castellar (El),0,0,0
2014,Teruel,44071,Castellote,2,9,-7
2014,Teruel,44067,Castelnou,1,1,0
2014,Teruel,44068,Castelserás,13,6,7
2014,Teruel,44061,Cañada de Verich (La),0,5,-5
2014,Teruel,44062,Cañada Vellida,0,3,-3
2014,Teruel,44063,Cañizar del Olivar,1,2,-1
2014,Teruel,44074,Cedrillas,2,9,-7
2014,Teruel,44075,Celadas,1,4,-3
2014,Teruel,44076,Cella,14,40,-26
2014,Teruel,44077,Cerollera (La),1,1,0
2014,Teruel,44080,Codoñera (La),3,11,-8
2014,Teruel,44082,Corbalán,0,3,-3
2014,Teruel,44084,Cortes de Aragón,0,4,-4
2014,Teruel,44085,Cosa,0,3,-3
2014,Teruel,44086,Cretas,2,7,-5
2014,Teruel,44087,Crivillén,0,1,-1
2014,Teruel,44088,Cuba (La),1,2,-1
2014,Teruel,44089,Cubla,0,2,-2
2014,Teruel,44090,Cucalón,0,1,-1
2014,Teruel,44092,Cuervo (El),0,3,-3
2014,Teruel,44093,Cuevas de Almudén,1,1,0
2014,Teruel,44094,Cuevas Labradas,0,2,-2
2014,Teruel,44096,Ejulve,2,2,0
2014,Teruel,44097,Escorihuela,0,4,-4
2014,Teruel,44099,Escucha,6,10,-4
2014,Teruel,44100,Estercuel,0,3,-3
2014,Teruel,44101,Ferreruela de Huerva,0,2,-2
2014,Teruel,44103,Formiche Alto,0,1,-1
2014,Teruel,44106,Fortanete,2,5,-3
2014,Teruel,44107,Foz-Calanda,1,3,-2
2014,Teruel,44108,Fresneda (La),5,5,0
2014,Teruel,44109,Frías de Albarracín,2,4,-2
2014,Teruel,44111,Fuentes Calientes,0,4,-4
2014,Teruel,44112,Fuentes Claras,0,10,-10
2014,Teruel,44113,Fuentes de Rubielos,0,2,-2
2014,Teruel,44114,Fuentespalda,0,6,-6
2014,Teruel,44115,Galve,1,1,0
2014,Teruel,44116,Gargallo,1,2,-1
2014,Teruel,44117,Gea de Albarracín,0,7,-7
2014,Teruel,44118,Ginebrosa (La),1,3,-2
2014,Teruel,44119,Griegos,1,0,1
2014,Teruel,44120,Guadalaviar,2,2,0
2014,Teruel,44123,Hinojosa de Jarque,0,3,-3
2014,Teruel,44124,Hoz de la Vieja (La),1,0,1
2014,Teruel,44125,Huesa del Común,0,2,-2
2014,Teruel,44122,Híjar,12,27,-15
2014,Teruel,44126,Iglesuela del Cid (La),2,8,-6
2014,Teruel,44127,Jabaloyas,0,1,-1
2014,Teruel,44128,Jarque de la Val,1,2,-1
2014,Teruel,44129,Jatiel,0,2,-2
2014,Teruel,44130,Jorcas,0,1,-1
2014,Teruel,44135,Libros,0,4,-4
2014,Teruel,44137,Linares de Mora,2,3,-1
2014,Teruel,44141,Lledó,2,3,-1
2014,Teruel,44138,Loscos,1,1,0
2014,Teruel,44143,Manzanera,3,7,-4
2014,Teruel,44144,Martín del Río,3,3,0
2014,Teruel,44145,Mas de las Matas,15,16,-1
2014,Teruel,44146,Mata de los Olmos (La),4,2,2
2014,Teruel,44147,Mazaleón,3,4,-1
2014,Teruel,44148,Mezquita de Jarque,1,6,-5
2014,Teruel,44149,Mirambel,1,2,-1
2014,Teruel,44150,Miravete de la Sierra,0,2,-2
2014,Teruel,44151,Molinos,1,0,1
2014,Teruel,44153,Monreal del Campo,30,33,-3
2014,Teruel,44154,Monroyo,1,0,1
2014,Teruel,44155,Montalbán,13,17,-4
2014,Teruel,44156,Monteagudo del Castillo,0,2,-2
2014,Teruel,44157,Monterde de Albarracín,0,1,-1
2014,Teruel,44158,Mora de Rubielos,18,15,3
2014,Teruel,44159,Moscardón,0,1,-1
2014,Teruel,44160,Mosqueruela,3,4,-1
2014,Teruel,44161,Muniesa,7,12,-5
2014,Teruel,44165,Nogueruelas,0,1,-1
2014,Teruel,44168,Odón,2,7,-5
2014,Teruel,44169,Ojos Negros,2,13,-11
2014,Teruel,44171,Olba,1,1,0
2014,Teruel,44172,Oliete,1,9,-8
2014,Teruel,44173,Olmos (Los),2,4,-2
2014,Teruel,44174,Orihuela del Tremedal,4,8,-4
2014,Teruel,44175,Orrios,0,2,-2
2014,Teruel,44176,Palomar de Arroyos,1,0,1
2014,Teruel,44177,Pancrudo,1,3,-2
2014,Teruel,44180,Peracense,0,1,-1
2014,Teruel,44182,Perales del Alfambra,0,3,-3
2014,Teruel,44179,Peñarroya de Tastavins,4,4,0
2014,Teruel,44183,Pitarque,0,2,-2
2014,Teruel,44185,Pobo (El),0,1,-1
2014,Teruel,44187,Portellada (La),3,3,0
2014,Teruel,44189,Pozondón,0,3,-3
2014,Teruel,44190,Pozuel del Campo,0,1,-1
2014,Teruel,44191,Puebla de Híjar (La),2,14,-12
2014,Teruel,44192,Puebla de Valverde (La),1,5,-4
2014,Teruel,44193,Puertomingalvo,0,3,-3
2014,Teruel,44195,Rillo,0,6,-6
2014,Teruel,44196,Riodeva,3,3,0
2014,Teruel,44198,Royuela,1,5,-4
2014,Teruel,44201,Rubielos de Mora,7,4,3
2014,Teruel,44194,Ráfales,0,3,-3
2014,Teruel,44197,Ródenas,0,2,-2
2014,Teruel,44204,Saldón,0,1,-1
2014,Teruel,44205,Samper de Calanda,3,17,-14
2014,Teruel,44206,San Agustín,1,2,-1
2014,Teruel,44207,San Martín del Río,0,6,-6
2014,Teruel,44208,Santa Cruz de Nogueras,0,2,-2
2014,Teruel,44209,Santa Eulalia,8,20,-12
2014,Teruel,44210,Sarrión,14,12,2
2014,Teruel,44211,Segura de los Baños,1,0,1
2014,Teruel,44212,Seno,0,1,-1
2014,Teruel,44213,Singra,0,2,-2
2014,Teruel,44215,Terriente,0,2,-2
2014,Teruel,44216,Teruel,356,308,48
2014,Teruel,44218,Tormón,0,1,-1
2014,Teruel,44219,Tornos,0,2,-2
2014,Teruel,44220,Torralba de los Sisones,0,3,-3
2014,Teruel,44223,Torre de Arcas,0,1,-1
2014,Teruel,44224,Torre de las Arcas,0,1,-1
2014,Teruel,44225,Torre del Compte,0,1,-1
2014,Teruel,44227,Torre los Negros,0,1,-1
2014,Teruel,44221,Torrecilla de Alcañiz,0,5,-5
2014,Teruel,44222,Torrecilla del Rebollar,0,1,-1
2014,Teruel,44226,Torrelacárcel,2,7,-5
2014,Teruel,44228,Torremocha de Jiloca,1,4,-3
2014,Teruel,44229,Torres de Albarracín,0,3,-3
2014,Teruel,44230,Torrevelilla,2,3,-1
2014,Teruel,44231,Torrijas,0,4,-4
2014,Teruel,44232,Torrijo del Campo,2,7,-5
2014,Teruel,44234,Tramacastiel,0,5,-5
2014,Teruel,44235,Tramacastilla,0,1,-1
2014,Teruel,44236,Tronchón,0,1,-1
2014,Teruel,44237,Urrea de Gaén,0,9,-9
2014,Teruel,44238,Utrillas,30,28,2
2014,Teruel,44239,Valacloche,0,1,-1
2014,Teruel,44240,Valbona,1,0,1
2014,Teruel,44241,Valdealgorfa,5,6,-1
2014,Teruel,44243,Valdecuenca,0,1,-1
2014,Teruel,44244,Valdelinares,0,5,-5
2014,Teruel,44245,Valdeltormo,4,7,-3
2014,Teruel,44246,Valderrobres,28,28,0
2014,Teruel,44247,Valjunquera,1,11,-10
2014,Teruel,44251,Villafranca del Campo,1,3,-2
2014,Teruel,44252,Villahermosa del Campo,1,1,0
2014,Teruel,44256,Villanueva del Rebollar de la Sierra,0,1,-1
2014,Teruel,44257,Villar del Cobo,0,2,-2
2014,Teruel,44258,Villar del Salz,1,2,-1
2014,Teruel,44260,Villarluengo,0,3,-3
2014,Teruel,44261,Villarquemado,5,16,-11
2014,Teruel,44262,Villarroya de los Pinares,0,3,-3
2014,Teruel,44263,Villastar,10,7,3
2014,Teruel,44264,Villel,3,4,-1
2014,Teruel,44265,Vinaceite,1,1,0
2014,Teruel,44266,Visiedo,0,1,-1
2014,Teruel,44267,Vivel del Río Martín,0,2,-2
2013,Teruel,44001,Ababuj,1,0,1
2013,Teruel,44002,Abejuela,0,1,-1
2013,Teruel,44003,Aguatón,0,1,-1
2013,Teruel,44004,Aguaviva,4,8,-4
2013,Teruel,44005,Aguilar del Alfambra,0,1,-1
2013,Teruel,44006,Alacón,0,3,-3
2013,Teruel,44007,Alba,0,5,-5
2013,Teruel,44008,Albalate del Arzobispo,13,37,-24
2013,Teruel,44009,Albarracín,7,20,-13
2013,Teruel,44010,Albentosa,2,4,-2
2013,Teruel,44011,Alcaine,2,0,2
2013,Teruel,44012,Alcalá de la Selva,2,9,-7
2013,Teruel,44013,Alcañiz,168,148,20
2013,Teruel,44014,Alcorisa,27,38,-11
2013,Teruel,44016,Alfambra,1,7,-6
2013,Teruel,44017,Aliaga,5,2,3
2013,Teruel,44021,Allepuz,0,4,-4
2013,Teruel,44022,Alloza,1,15,-14
2013,Teruel,44018,Almohaja,0,1,-1
2013,Teruel,44019,Alobras,0,1,-1
2013,Teruel,44025,Andorra,76,72,4
2013,Teruel,44026,Arcos de las Salinas,0,2,-2
2013,Teruel,44027,Arens de Lledó,0,3,-3
2013,Teruel,44028,Argente,0,5,-5
2013,Teruel,44029,Ariño,2,9,-7
2013,Teruel,44031,Azaila,0,2,-2
2013,Teruel,44035,Barrachina,0,4,-4
2013,Teruel,44034,Bañón,0,5,-5
2013,Teruel,44037,Beceite,7,10,-3
2013,Teruel,44039,Bello,0,7,-7
2013,Teruel,44038,Belmonte de San José,0,2,-2
2013,Teruel,44040,Berge,0,2,-2
2013,Teruel,44041,Bezas,0,1,-1
2013,Teruel,44042,Blancas,0,3,-3
2013,Teruel,44043,Blesa,0,1,-1
2013,Teruel,44044,Bordón,0,2,-2
2013,Teruel,44045,Bronchales,2,4,-2
2013,Teruel,44046,Bueña,0,1,-1
2013,Teruel,44047,Burbáguena,0,15,-15
2013,Teruel,44032,Bádenas,1,1,0
2013,Teruel,44033,Báguena,1,9,-8
2013,Teruel,44048,Cabra de Mora,1,1,0
2013,Teruel,44049,Calaceite,5,19,-14
2013,Teruel,44050,Calamocha,31,42,-11
2013,Teruel,44051,Calanda,32,50,-18
2013,Teruel,44052,Calomarde,0,2,-2
2013,Teruel,44053,Camañas,0,2,-2
2013,Teruel,44056,Caminreal,4,13,-9
2013,Teruel,44059,Cantavieja,6,13,-7
2013,Teruel,44064,Cascante del Río,0,1,-1
2013,Teruel,44066,Castel de Cabra,0,2,-2
2013,Teruel,44070,Castellar (El),0,1,-1
2013,Teruel,44071,Castellote,3,16,-13
2013,Teruel,44067,Castelnou,1,2,-1
2013,Teruel,44068,Castelserás,7,11,-4
2013,Teruel,44060,Cañada de Benatanduz,0,1,-1
2013,Teruel,44061,Cañada de Verich (La),0,2,-2
2013,Teruel,44062,Cañada Vellida,0,1,-1
2013,Teruel,44063,Cañizar del Olivar,0,2,-2
2013,Teruel,44074,Cedrillas,5,8,-3
2013,Teruel,44075,Celadas,2,6,-4
2013,Teruel,44076,Cella,16,28,-12
2013,Teruel,44077,Cerollera (La),0,2,-2
2013,Teruel,44080,Codoñera (La),3,2,1
2013,Teruel,44082,Corbalán,1,0,1
2013,Teruel,44084,Cortes de Aragón,0,4,-4
2013,Teruel,44085,Cosa,0,3,-3
2013,Teruel,44086,Cretas,4,10,-6
2013,Teruel,44088,Cuba (La),0,2,-2
2013,Teruel,44090,Cucalón,1,2,-1
2013,Teruel,44092,Cuervo (El),0,4,-4
2013,Teruel,44093,Cuevas de Almudén,3,1,2
2013,Teruel,44094,Cuevas Labradas,0,1,-1
2013,Teruel,44096,Ejulve,1,4,-3
2013,Teruel,44097,Escorihuela,1,2,-1
2013,Teruel,44099,Escucha,8,10,-2
2013,Teruel,44100,Estercuel,3,3,0
2013,Teruel,44101,Ferreruela de Huerva,0,1,-1
2013,Teruel,44103,Formiche Alto,0,3,-3
2013,Teruel,44106,Fortanete,1,1,0
2013,Teruel,44107,Foz-Calanda,2,2,0
2013,Teruel,44108,Fresneda (La),5,4,1
2013,Teruel,44109,Frías de Albarracín,2,2,0
2013,Teruel,44110,Fuenferrada,1,0,1
2013,Teruel,44111,Fuentes Calientes,1,2,-1
2013,Teruel,44112,Fuentes Claras,2,7,-5
2013,Teruel,44113,Fuentes de Rubielos,1,1,0
2013,Teruel,44114,Fuentespalda,1,5,-4
2013,Teruel,44115,Galve,2,2,0
2013,Teruel,44116,Gargallo,1,3,-2
2013,Teruel,44117,Gea de Albarracín,2,6,-4
2013,Teruel,44118,Ginebrosa (La),1,0,1
2013,Teruel,44120,Guadalaviar,2,1,1
2013,Teruel,44121,Gúdar,2,1,1
2013,Teruel,44123,Hinojosa de Jarque,1,4,-3
2013,Teruel,44124,Hoz de la Vieja (La),0,1,-1
2013,Teruel,44125,Huesa del Común,0,2,-2
2013,Teruel,44122,Híjar,15,20,-5
2013,Teruel,44126,Iglesuela del Cid (La),0,3,-3
2013,Teruel,44128,Jarque de la Val,0,2,-2
2013,Teruel,44129,Jatiel,0,1,-1
2013,Teruel,44130,Jorcas,0,1,-1
2013,Teruel,44131,Josa,0,1,-1
2013,Teruel,44135,Libros,0,4,-4
2013,Teruel,44136,Lidón,0,1,-1
2013,Teruel,44137,Linares de Mora,1,6,-5
2013,Teruel,44141,Lledó,3,5,-2
2013,Teruel,44138,Loscos,0,3,-3
2013,Teruel,44143,Manzanera,3,7,-4
2013,Teruel,44144,Martín del Río,0,4,-4
2013,Teruel,44145,Mas de las Matas,13,20,-7
2013,Teruel,44146,Mata de los Olmos (La),6,4,2
2013,Teruel,44147,Mazaleón,1,9,-8
2013,Teruel,44148,Mezquita de Jarque,2,2,0
2013,Teruel,44149,Mirambel,1,1,0
2013,Teruel,44151,Molinos,3,4,-1
2013,Teruel,44152,Monforte de Moyuela,0,1,-1
2013,Teruel,44153,Monreal del Campo,28,38,-10
2013,Teruel,44154,Monroyo,3,5,-2
2013,Teruel,44155,Montalbán,7,19,-12
2013,Teruel,44156,Monteagudo del Castillo,0,1,-1
2013,Teruel,44157,Monterde de Albarracín,0,1,-1
2013,Teruel,44158,Mora de Rubielos,16,20,-4
2013,Teruel,44160,Mosqueruela,4,3,1
2013,Teruel,44161,Muniesa,5,7,-2
2013,Teruel,44163,Noguera de Albarracín,0,1,-1
2013,Teruel,44165,Nogueruelas,1,3,-2
2013,Teruel,44167,Obón,0,4,-4
2013,Teruel,44168,Odón,1,3,-2
2013,Teruel,44169,Ojos Negros,0,6,-6
2013,Teruel,44171,Olba,3,3,0
2013,Teruel,44172,Oliete,0,9,-9
2013,Teruel,44173,Olmos (Los),0,5,-5
2013,Teruel,44174,Orihuela del Tremedal,1,6,-5
2013,Teruel,44175,Orrios,0,4,-4
2013,Teruel,44176,Palomar de Arroyos,2,0,2
2013,Teruel,44177,Pancrudo,0,2,-2
2013,Teruel,44178,Parras de Castellote (Las),0,2,-2
2013,Teruel,44182,Perales del Alfambra,0,3,-3
2013,Teruel,44179,Peñarroya de Tastavins,4,7,-3
2013,Teruel,44183,Pitarque,0,0,0
2013,Teruel,44184,Plou,1,0,1
2013,Teruel,44185,Pobo (El),1,3,-2
2013,Teruel,44187,Portellada (La),5,4,1
2013,Teruel,44189,Pozondón,1,1,0
2013,Teruel,44190,Pozuel del Campo,0,1,-1
2013,Teruel,44191,Puebla de Híjar (La),9,20,-11
2013,Teruel,44192,Puebla de Valverde (La),2,7,-5
2013,Teruel,44193,Puertomingalvo,1,0,1
2013,Teruel,44195,Rillo,0,1,-1
2013,Teruel,44196,Riodeva,1,4,-3
2013,Teruel,44198,Royuela,2,3,-1
2013,Teruel,44200,Rubielos de la Cérida,0,1,-1
2013,Teruel,44201,Rubielos de Mora,8,9,-1
2013,Teruel,44194,Ráfales,0,1,-1
2013,Teruel,44197,Ródenas,1,0,1
2013,Teruel,44205,Samper de Calanda,5,10,-5
2013,Teruel,44206,San Agustín,0,3,-3
2013,Teruel,44207,San Martín del Río,0,3,-3
2013,Teruel,44208,Santa Cruz de Nogueras,0,1,-1
2013,Teruel,44209,Santa Eulalia,8,15,-7
2013,Teruel,44210,Sarrión,16,14,2
2013,Teruel,44213,Singra,0,1,-1
2013,Teruel,44215,Terriente,2,1,1
2013,Teruel,44216,Teruel,353,339,14
2013,Teruel,44217,Toril y Masegoso,0,1,-1
2013,Teruel,44218,Tormón,0,2,-2
2013,Teruel,44220,Torralba de los Sisones,1,4,-3
2013,Teruel,44223,Torre de Arcas,0,3,-3
2013,Teruel,44225,Torre del Compte,1,2,-1
2013,Teruel,44227,Torre los Negros,1,0,1
2013,Teruel,44221,Torrecilla de Alcañiz,2,7,-5
2013,Teruel,44222,Torrecilla del Rebollar,0,2,-2
2013,Teruel,44226,Torrelacárcel,3,6,-3
2013,Teruel,44228,Torremocha de Jiloca,0,4,-4
2013,Teruel,44229,Torres de Albarracín,1,1,0
2013,Teruel,44230,Torrevelilla,1,3,-2
2013,Teruel,44232,Torrijo del Campo,2,8,-6
2013,Teruel,44234,Tramacastiel,0,2,-2
2013,Teruel,44235,Tramacastilla,0,1,-1
2013,Teruel,44236,Tronchón,0,1,-1
2013,Teruel,44237,Urrea de Gaén,2,11,-9
2013,Teruel,44238,Utrillas,19,32,-13
2013,Teruel,44240,Valbona,0,1,-1
2013,Teruel,44241,Valdealgorfa,3,11,-8
2013,Teruel,44243,Valdecuenca,0,1,-1
2013,Teruel,44244,Valdelinares,1,1,0
2013,Teruel,44245,Valdeltormo,1,7,-6
2013,Teruel,44246,Valderrobres,27,37,-10
2013,Teruel,44247,Valjunquera,0,9,-9
2013,Teruel,44250,Veguillas de la Sierra,0,2,-2
2013,Teruel,44251,Villafranca del Campo,2,6,-4
2013,Teruel,44252,Villahermosa del Campo,0,1,-1
2013,Teruel,44256,Villanueva del Rebollar de la Sierra,1,1,0
2013,Teruel,44257,Villar del Cobo,1,4,-3
2013,Teruel,44260,Villarluengo,3,1,2
2013,Teruel,44261,Villarquemado,5,12,-7
2013,Teruel,44262,Villarroya de los Pinares,2,3,-1
2013,Teruel,44263,Villastar,11,4,7
2013,Teruel,44264,Villel,4,5,-1
2013,Teruel,44265,Vinaceite,2,3,-1
2013,Teruel,44266,Visiedo,2,4,-2
2012,Teruel,44002,Abejuela,0,1,-1
2012,Teruel,44004,Aguaviva,4,7,-3
2012,Teruel,44005,Aguilar del Alfambra,0,1,-1
2012,Teruel,44006,Alacón,1,9,-8
2012,Teruel,44007,Alba,1,10,-9
2012,Teruel,44008,Albalate del Arzobispo,17,35,-18
2012,Teruel,44009,Albarracín,8,19,-11
2012,Teruel,44010,Albentosa,5,0,5
2012,Teruel,44011,Alcaine,0,1,-1
2012,Teruel,44012,Alcalá de la Selva,0,6,-6
2012,Teruel,44013,Alcañiz,188,171,17
2012,Teruel,44014,Alcorisa,27,34,-7
2012,Teruel,44016,Alfambra,4,14,-10
2012,Teruel,44017,Aliaga,1,11,-10
2012,Teruel,44021,Allepuz,1,0,1
2012,Teruel,44022,Alloza,3,8,-5
2012,Teruel,44019,Alobras,0,0,0
2012,Teruel,44025,Andorra,79,79,0
2012,Teruel,44026,Arcos de las Salinas,1,2,-1
2012,Teruel,44027,Arens de Lledó,1,2,-1
2012,Teruel,44028,Argente,1,5,-4
2012,Teruel,44029,Ariño,4,9,-5
2012,Teruel,44031,Azaila,0,6,-6
2012,Teruel,44035,Barrachina,0,1,-1
2012,Teruel,44034,Bañón,3,3,0
2012,Teruel,44037,Beceite,1,8,-7
2012,Teruel,44039,Bello,0,10,-10
2012,Teruel,44038,Belmonte de San José,0,3,-3
2012,Teruel,44040,Berge,5,6,-1
2012,Teruel,44041,Bezas,0,1,-1
2012,Teruel,44042,Blancas,0,1,-1
2012,Teruel,44043,Blesa,0,1,-1
2012,Teruel,44044,Bordón,1,2,-1
2012,Teruel,44045,Bronchales,3,3,0
2012,Teruel,44047,Burbáguena,0,22,-22
2012,Teruel,44032,Bádenas,0,1,-1
2012,Teruel,44033,Báguena,2,5,-3
2012,Teruel,44048,Cabra de Mora,1,0,1
2012,Teruel,44049,Calaceite,14,14,0
2012,Teruel,44050,Calamocha,43,50,-7
2012,Teruel,44051,Calanda,23,38,-15
2012,Teruel,44052,Calomarde,0,1,-1
2012,Teruel,44054,Camarena de la Sierra,2,3,-1
2012,Teruel,44055,Camarillas,0,2,-2
2012,Teruel,44053,Camañas,2,1,1
2012,Teruel,44056,Caminreal,3,12,-9
2012,Teruel,44059,Cantavieja,9,9,0
2012,Teruel,44064,Cascante del Río,0,2,-2
2012,Teruel,44065,Castejón de Tornos,0,1,-1
2012,Teruel,44066,Castel de Cabra,1,4,-3
2012,Teruel,44071,Castellote,2,15,-13
2012,Teruel,44067,Castelnou,2,1,1
2012,Teruel,44068,Castelserás,6,14,-8
2012,Teruel,44060,Cañada de Benatanduz,0,2,-2
2012,Teruel,44061,Cañada de Verich (La),0,4,-4
2012,Teruel,44074,Cedrillas,1,10,-9
2012,Teruel,44075,Celadas,1,4,-3
2012,Teruel,44076,Cella,20,37,-17
2012,Teruel,44077,Cerollera (La),0,2,-2
2012,Teruel,44080,Codoñera (La),4,5,-1
2012,Teruel,44082,Corbalán,1,1,0
2012,Teruel,44085,Cosa,0,1,-1
2012,Teruel,44086,Cretas,6,12,-6
2012,Teruel,44087,Crivillén,0,3,-3
2012,Teruel,44089,Cubla,0,0,0
2012,Teruel,44092,Cuervo (El),1,3,-2
2012,Teruel,44093,Cuevas de Almudén,0,0,0
2012,Teruel,44094,Cuevas Labradas,0,2,-2
2012,Teruel,44096,Ejulve,0,3,-3
2012,Teruel,44097,Escorihuela,0,3,-3
2012,Teruel,44099,Escucha,4,10,-6
2012,Teruel,44100,Estercuel,2,2,0
2012,Teruel,44101,Ferreruela de Huerva,0,1,-1
2012,Teruel,44103,Formiche Alto,0,4,-4
2012,Teruel,44106,Fortanete,1,3,-2
2012,Teruel,44107,Foz-Calanda,1,2,-1
2012,Teruel,44108,Fresneda (La),2,5,-3
2012,Teruel,44109,Frías de Albarracín,1,2,-1
2012,Teruel,44110,Fuenferrada,0,3,-3
2012,Teruel,44111,Fuentes Calientes,1,2,-1
2012,Teruel,44112,Fuentes Claras,4,8,-4
2012,Teruel,44113,Fuentes de Rubielos,1,1,0
2012,Teruel,44114,Fuentespalda,4,4,0
2012,Teruel,44105,Fórnoles,1,4,-3
2012,Teruel,44115,Galve,0,3,-3
2012,Teruel,44116,Gargallo,2,0,2
2012,Teruel,44117,Gea de Albarracín,1,6,-5
2012,Teruel,44118,Ginebrosa (La),0,3,-3
2012,Teruel,44119,Griegos,2,1,1
2012,Teruel,44120,Guadalaviar,4,3,1
2012,Teruel,44121,Gúdar,2,0,2
2012,Teruel,44123,Hinojosa de Jarque,1,0,1
2012,Teruel,44124,Hoz de la Vieja (La),0,3,-3
2012,Teruel,44125,Huesa del Común,0,1,-1
2012,Teruel,44122,Híjar,15,34,-19
2012,Teruel,44126,Iglesuela del Cid (La),3,9,-6
2012,Teruel,44130,Jorcas,0,1,-1
